source,target,source_idx,target_idx,support,string_score,wgcna_tom
CYBC1,CYBC1,2570,2570,identity_self_loop,,
FOXK2,FOXK2,2571,2571,identity_self_loop,,
TBCD,TBCD,2572,2572,identity_self_loop,,
THOC1,THOC1,2573,2573,identity_self_loop,,
SMCHD1,SMCHD1,2574,2574,identity_self_loop,,
LPIN2,LPIN2,2575,2575,identity_self_loop,,
DLGAP1,DLGAP1,2576,2576,identity_self_loop,,
EPB41L3,EPB41L3,2577,2577,identity_self_loop,,
L3MBTL4,L3MBTL4,2578,2578,identity_self_loop,,
PTPRM,PTPRM,2579,2579,identity_self_loop,,
RAB12,RAB12,2580,2580,identity_self_loop,,
ANKRD12,ANKRD12,2581,2581,identity_self_loop,,
PPP4R1,PPP4R1,2582,2582,identity_self_loop,,
RAB31,RAB31,2583,2583,identity_self_loop,,
VAPA,VAPA,2584,2584,identity_self_loop,,
SPIRE1,SPIRE1,2585,2585,identity_self_loop,,
PTPN2,PTPN2,2586,2586,identity_self_loop,,
CEP192,CEP192,2587,2587,identity_self_loop,,
RNMT,RNMT,2588,2588,identity_self_loop,,
ROCK1,ROCK1,2589,2589,identity_self_loop,,
ABHD3,ABHD3,2590,2590,identity_self_loop,,
MIB1,MIB1,2591,2591,identity_self_loop,,
CABLES1,CABLES1,2592,2592,identity_self_loop,,
NPC1,NPC1,2593,2593,identity_self_loop,,
OSBPL1A,OSBPL1A,2594,2594,identity_self_loop,,
SS18,SS18,2595,2595,identity_self_loop,,
TRAPPC8,TRAPPC8,2596,2596,identity_self_loop,,
RNF138,RNF138,2597,2597,identity_self_loop,,
GAREM1,GAREM1,2598,2598,identity_self_loop,,
DTNA,DTNA,2599,2599,identity_self_loop,,
MAPRE2,MAPRE2,2600,2600,identity_self_loop,,
GALNT1,GALNT1,2601,2601,identity_self_loop,,
RPRD1A,RPRD1A,2602,2602,identity_self_loop,,
ELP2,ELP2,2603,2603,identity_self_loop,,
KIAA1328,KIAA1328,2604,2604,identity_self_loop,,
PIK3C3,PIK3C3,2605,2605,identity_self_loop,,
SETBP1,SETBP1,2606,2606,identity_self_loop,,
EPG5,EPG5,2607,2607,identity_self_loop,,
PSTPIP2,PSTPIP2,2608,2608,identity_self_loop,,
PIAS2,PIAS2,2609,2609,identity_self_loop,,
SMAD2,SMAD2,2610,2610,identity_self_loop,,
CTIF,CTIF,2611,2611,identity_self_loop,,
DYM,DYM,2612,2612,identity_self_loop,,
RPL17,RPL17,2613,2613,identity_self_loop,,
ME2,ME2,2614,2614,identity_self_loop,,
SMAD4,SMAD4,2615,2615,identity_self_loop,,
MBD2,MBD2,2616,2616,identity_self_loop,,
TCF4,TCF4,2617,2617,identity_self_loop,,
WDR7,WDR7,2618,2618,identity_self_loop,,
AC027097.2,AC027097.2,2619,2619,identity_self_loop,,
NEDD4L,NEDD4L,2620,2620,identity_self_loop,,
MALT1,MALT1,2621,2621,identity_self_loop,,
ZNF532,ZNF532,2622,2622,identity_self_loop,,
PIGN,PIGN,2623,2623,identity_self_loop,,
RELCH,RELCH,2624,2624,identity_self_loop,,
ZCCHC2,ZCCHC2,2625,2625,identity_self_loop,,
PHLPP1,PHLPP1,2626,2626,identity_self_loop,,
BCL2,BCL2,2627,2627,identity_self_loop,,
RTTN,RTTN,2628,2628,identity_self_loop,,
SOCS6,SOCS6,2629,2629,identity_self_loop,,
ZNF407,ZNF407,2630,2630,identity_self_loop,,
ZNF516,ZNF516,2631,2631,identity_self_loop,,
ZNF236,ZNF236,2632,2632,identity_self_loop,,
MBP,MBP,2633,2633,identity_self_loop,,
ATP9B,ATP9B,2634,2634,identity_self_loop,,
BSG,BSG,2635,2635,identity_self_loop,,
ARID3A,ARID3A,2636,2636,identity_self_loop,,
ABCA7,ABCA7,2637,2637,identity_self_loop,,
GPX4,GPX4,2638,2638,identity_self_loop,,
CIRBP,CIRBP,2639,2639,identity_self_loop,,
PWWP3A,PWWP3A,2640,2640,identity_self_loop,,
RPS15,RPS15,2641,2641,identity_self_loop,,
MOB3A,MOB3A,2642,2642,identity_self_loop,,
OAZ1,OAZ1,2643,2643,identity_self_loop,,
GNG7,GNG7,2644,2644,identity_self_loop,,
NFIC,NFIC,2645,2645,identity_self_loop,,
ZBTB7A,ZBTB7A,2646,2646,identity_self_loop,,
KDM4B,KDM4B,2647,2647,identity_self_loop,,
SAFB,SAFB,2648,2648,identity_self_loop,,
C3,C3,2649,2649,identity_self_loop,,
VAV1,VAV1,2650,2650,identity_self_loop,,
INSR,INSR,2651,2651,identity_self_loop,,
RPS28,RPS28,2652,2652,identity_self_loop,,
HNRNPM,HNRNPM,2653,2653,identity_self_loop,,
PRAM1,PRAM1,2654,2654,identity_self_loop,,
MYO1F,MYO1F,2655,2655,identity_self_loop,,
ZNF562,ZNF562,2656,2656,identity_self_loop,,
ZNF846,ZNF846,2657,2657,identity_self_loop,,
KEAP1,KEAP1,2658,2658,identity_self_loop,,
DNM2,DNM2,2659,2659,identity_self_loop,,
SMARCA4,SMARCA4,2660,2660,identity_self_loop,,
ZNF700,ZNF700,2661,2661,identity_self_loop,,
CACNA1A,CACNA1A,2662,2662,identity_self_loop,,
IL27RA,IL27RA,2663,2663,identity_self_loop,,
ADGRE2,ADGRE2,2664,2664,identity_self_loop,,
BRD4,BRD4,2665,2665,identity_self_loop,,
AKAP8L,AKAP8L,2666,2666,identity_self_loop,,
EPS15L1,EPS15L1,2667,2667,identity_self_loop,,
MYO9B,MYO9B,2668,2668,identity_self_loop,,
COLGALT1,COLGALT1,2669,2669,identity_self_loop,,
JAK3,JAK3,2670,2670,identity_self_loop,,
MAST3,MAST3,2671,2671,identity_self_loop,,
ELL,ELL,2672,2672,identity_self_loop,,
SUGP2,SUGP2,2673,2673,identity_self_loop,,
GATAD2A,GATAD2A,2674,2674,identity_self_loop,,
ZNF431,ZNF431,2675,2675,identity_self_loop,,
ZNF100,ZNF100,2676,2676,identity_self_loop,,
ZNF91,ZNF91,2677,2677,identity_self_loop,,
ZNF254,ZNF254,2678,2678,identity_self_loop,,
URI1,URI1,2679,2679,identity_self_loop,,
LSM14A,LSM14A,2680,2680,identity_self_loop,,
KIAA0355,KIAA0355,2681,2681,identity_self_loop,,
GPI,GPI,2682,2682,identity_self_loop,,
UBA2,UBA2,2683,2683,identity_self_loop,,
GRAMD1A,GRAMD1A,2684,2684,identity_self_loop,,
USF2,USF2,2685,2685,identity_self_loop,,
HAMP,HAMP,2686,2686,identity_self_loop,,
TYROBP,TYROBP,2687,2687,identity_self_loop,,
SIPA1L3,SIPA1L3,2688,2688,identity_self_loop,,
RYR1,RYR1,2689,2689,identity_self_loop,,
ZFP36,ZFP36,2690,2690,identity_self_loop,,
FCGBP,FCGBP,2691,2691,identity_self_loop,,
ZNF780B,ZNF780B,2692,2692,identity_self_loop,,
PLD3,PLD3,2693,2693,identity_self_loop,,
AXL,AXL,2694,2694,identity_self_loop,,
TGFB1,TGFB1,2695,2695,identity_self_loop,,
RPS19,RPS19,2696,2696,identity_self_loop,,
ARHGEF1,ARHGEF1,2697,2697,identity_self_loop,,
POU2F2,POU2F2,2698,2698,identity_self_loop,,
APOE,APOE,2699,2699,identity_self_loop,,
APOC1,APOC1,2700,2700,identity_self_loop,,
APOC2,APOC2,2701,2701,identity_self_loop,,
CLASRP,CLASRP,2702,2702,identity_self_loop,,
ARHGAP35,ARHGAP35,2703,2703,identity_self_loop,,
CARD8,CARD8,2704,2704,identity_self_loop,,
RPL18,RPL18,2705,2705,identity_self_loop,,
FTL,FTL,2706,2706,identity_self_loop,,
SNRNP70,SNRNP70,2707,2707,identity_self_loop,,
RPL13A,RPL13A,2708,2708,identity_self_loop,,
RPS11,RPS11,2709,2709,identity_self_loop,,
FCGRT,FCGRT,2710,2710,identity_self_loop,,
SIGLEC8,SIGLEC8,2711,2711,identity_self_loop,,
ZNF83,ZNF83,2712,2712,identity_self_loop,,
RPS9,RPS9,2713,2713,identity_self_loop,,
LAIR1,LAIR1,2714,2714,identity_self_loop,,
LENG8,LENG8,2715,2715,identity_self_loop,,
LILRB1,LILRB1,2716,2716,identity_self_loop,,
RPL28,RPL28,2717,2717,identity_self_loop,,
CSNK2A1,CSNK2A1,2718,2718,identity_self_loop,,
PSMF1,PSMF1,2719,2719,identity_self_loop,,
SIRPB2,SIRPB2,2720,2720,identity_self_loop,,
SIRPA,SIRPA,2721,2721,identity_self_loop,,
PTPRA,PTPRA,2722,2722,identity_self_loop,,
C20orf194,C20orf194,2723,2723,identity_self_loop,,
ATRN,ATRN,2724,2724,identity_self_loop,,
MAVS,MAVS,2725,2725,identity_self_loop,,
PANK2,PANK2,2726,2726,identity_self_loop,,
RNF24,RNF24,2727,2727,identity_self_loop,,
RASSF2,RASSF2,2728,2728,identity_self_loop,,
SLC23A2,SLC23A2,2729,2729,identity_self_loop,,
CDS2,CDS2,2730,2730,identity_self_loop,,
GPCPD1,GPCPD1,2731,2731,identity_self_loop,,
SHLD1,SHLD1,2732,2732,identity_self_loop,,
PLCB1,PLCB1,2733,2733,identity_self_loop,,
SNAP25,SNAP25,2734,2734,identity_self_loop,,
SLX4IP,SLX4IP,2735,2735,identity_self_loop,,
SPTLC3,SPTLC3,2736,2736,identity_self_loop,,
TASP1,TASP1,2737,2737,identity_self_loop,,
MACROD2,MACROD2,2738,2738,identity_self_loop,,
KIF16B,KIF16B,2739,2739,identity_self_loop,,
RRBP1,RRBP1,2740,2740,identity_self_loop,,
RIN2,RIN2,2741,2741,identity_self_loop,,
RALGAPA2,RALGAPA2,2742,2742,identity_self_loop,,
XRN2,XRN2,2743,2743,identity_self_loop,,
CST3,CST3,2744,2744,identity_self_loop,,
SYNDIG1,SYNDIG1,2745,2745,identity_self_loop,,
CST7,CST7,2746,2746,identity_self_loop,,
APMAP,APMAP,2747,2747,identity_self_loop,,
ABHD12,ABHD12,2748,2748,identity_self_loop,,
HM13,HM13,2749,2749,identity_self_loop,,
BCL2L1,BCL2L1,2750,2750,identity_self_loop,,
HCK,HCK,2751,2751,identity_self_loop,,
TM9SF4,TM9SF4,2752,2752,identity_self_loop,,
ASXL1,ASXL1,2753,2753,identity_self_loop,,
NOL4L,NOL4L,2754,2754,identity_self_loop,,
CBFA2T2,CBFA2T2,2755,2755,identity_self_loop,,
RALY,RALY,2756,2756,identity_self_loop,,
ITCH,ITCH,2757,2757,identity_self_loop,,
NCOA6,NCOA6,2758,2758,identity_self_loop,,
TRPC4AP,TRPC4AP,2759,2759,identity_self_loop,,
MMP24OS,MMP24OS,2760,2760,identity_self_loop,,
UQCC1,UQCC1,2761,2761,identity_self_loop,,
RBM39,RBM39,2762,2762,identity_self_loop,,
PHF20,PHF20,2763,2763,identity_self_loop,,
SOGA1,SOGA1,2764,2764,identity_self_loop,,
SAMHD1,SAMHD1,2765,2765,identity_self_loop,,
RPN2,RPN2,2766,2766,identity_self_loop,,
CTNNBL1,CTNNBL1,2767,2767,identity_self_loop,,
RALGAPB,RALGAPB,2768,2768,identity_self_loop,,
TOP1,TOP1,2769,2769,identity_self_loop,,
CHD6,CHD6,2770,2770,identity_self_loop,,
YWHAB,YWHAB,2771,2771,identity_self_loop,,
STK4,STK4,2772,2772,identity_self_loop,,
ZMYND8,ZMYND8,2773,2773,identity_self_loop,,
NCOA3,NCOA3,2774,2774,identity_self_loop,,
ARFGEF2,ARFGEF2,2775,2775,identity_self_loop,,
STAU1,STAU1,2776,2776,identity_self_loop,,
B4GALT5,B4GALT5,2777,2777,identity_self_loop,,
CEBPB,CEBPB,2778,2778,identity_self_loop,,
PTPN1,PTPN1,2779,2779,identity_self_loop,,
ADNP,ADNP,2780,2780,identity_self_loop,,
NFATC2,NFATC2,2781,2781,identity_self_loop,,
VAPB,VAPB,2782,2782,identity_self_loop,,
STX16,STX16,2783,2783,identity_self_loop,,
GNAS,GNAS,2784,2784,identity_self_loop,,
CTSZ,CTSZ,2785,2785,identity_self_loop,,
MIR646HG,MIR646HG,2786,2786,identity_self_loop,,
DIDO1,DIDO1,2787,2787,identity_self_loop,,
ZBTB46,ZBTB46,2788,2788,identity_self_loop,,
DNAJC5,DNAJC5,2789,2789,identity_self_loop,,
SAMSN1,SAMSN1,2790,2790,identity_self_loop,,
NRIP1,NRIP1,2791,2791,identity_self_loop,,
USP25,USP25,2792,2792,identity_self_loop,,
MIR99AHG,MIR99AHG,2793,2793,identity_self_loop,,
NCAM2,NCAM2,2794,2794,identity_self_loop,,
LINC01684,LINC01684,2795,2795,identity_self_loop,,
APP,APP,2796,2796,identity_self_loop,,
BACH1,BACH1,2797,2797,identity_self_loop,,
TIAM1,TIAM1,2798,2798,identity_self_loop,,
SOD1,SOD1,2799,2799,identity_self_loop,,
SCAF4,SCAF4,2800,2800,identity_self_loop,,
SYNJ1,SYNJ1,2801,2801,identity_self_loop,,
PAXBP1,PAXBP1,2802,2802,identity_self_loop,,
IFNAR2,IFNAR2,2803,2803,identity_self_loop,,
IL10RB,IL10RB,2804,2804,identity_self_loop,,
IFNAR1,IFNAR1,2805,2805,identity_self_loop,,
IFNGR2,IFNGR2,2806,2806,identity_self_loop,,
SON,SON,2807,2807,identity_self_loop,,
ITSN1,ITSN1,2808,2808,identity_self_loop,,
DOP1B,DOP1B,2809,2809,identity_self_loop,,
MORC3,MORC3,2810,2810,identity_self_loop,,
HLCS,HLCS,2811,2811,identity_self_loop,,
TTC3,TTC3,2812,2812,identity_self_loop,,
DYRK1A,DYRK1A,2813,2813,identity_self_loop,,
ETS2,ETS2,2814,2814,identity_self_loop,,
BRWD1,BRWD1,2815,2815,identity_self_loop,,
HMGN1,HMGN1,2816,2816,identity_self_loop,,
DSCAM,DSCAM,2817,2817,identity_self_loop,,
MX1,MX1,2818,2818,identity_self_loop,,
PDE9A,PDE9A,2819,2819,identity_self_loop,,
PDXK,PDXK,2820,2820,identity_self_loop,,
AGPAT3,AGPAT3,2821,2821,identity_self_loop,,
TRAPPC10,TRAPPC10,2822,2822,identity_self_loop,,
TRPM2,TRPM2,2823,2823,identity_self_loop,,
UBE2G2,UBE2G2,2824,2824,identity_self_loop,,
PTTG1IP,PTTG1IP,2825,2825,identity_self_loop,,
ITGB2,ITGB2,2826,2826,identity_self_loop,,
MCM3AP,MCM3AP,2827,2827,identity_self_loop,,
DIP2A,DIP2A,2828,2828,identity_self_loop,,
PRMT2,PRMT2,2829,2829,identity_self_loop,,
IL17RA,IL17RA,2830,2830,identity_self_loop,,
MICAL3,MICAL3,2831,2831,identity_self_loop,,
TANGO2,TANGO2,2832,2832,identity_self_loop,,
MED15,MED15,2833,2833,identity_self_loop,,
PI4KA,PI4KA,2834,2834,identity_self_loop,,
MAPK1,MAPK1,2835,2835,identity_self_loop,,
CABIN1,CABIN1,2836,2836,identity_self_loop,,
SPECC1L,SPECC1L,2837,2837,identity_self_loop,,
GRK3,GRK3,2838,2838,identity_self_loop,,
PITPNB,PITPNB,2839,2839,identity_self_loop,,
TTC28,TTC28,2840,2840,identity_self_loop,,
EWSR1,EWSR1,2841,2841,identity_self_loop,,
AP1B1,AP1B1,2842,2842,identity_self_loop,,
MTMR3,MTMR3,2843,2843,identity_self_loop,,
LIMK2,LIMK2,2844,2844,identity_self_loop,,
PRR14L,PRR14L,2845,2845,identity_self_loop,,
YWHAH,YWHAH,2846,2846,identity_self_loop,,
LARGE1,LARGE1,2847,2847,identity_self_loop,,
HMOX1,HMOX1,2848,2848,identity_self_loop,,
RBFOX2,RBFOX2,2849,2849,identity_self_loop,,
MYH9,MYH9,2850,2850,identity_self_loop,,
CYTH4,CYTH4,2851,2851,identity_self_loop,,
DDX17,DDX17,2852,2852,identity_self_loop,,
PDGFB,PDGFB,2853,2853,identity_self_loop,,
RPL3,RPL3,2854,2854,identity_self_loop,,
TNRC6B,TNRC6B,2855,2855,identity_self_loop,,
MRTFA,MRTFA,2856,2856,identity_self_loop,,
EP300,EP300,2857,2857,identity_self_loop,,
SREBF2,SREBF2,2858,2858,identity_self_loop,,
TCF20,TCF20,2859,2859,identity_self_loop,,
PACSIN2,PACSIN2,2860,2860,identity_self_loop,,
PARVB,PARVB,2861,2861,identity_self_loop,,
PARVG,PARVG,2862,2862,identity_self_loop,,
KIAA0930,KIAA0930,2863,2863,identity_self_loop,,
ATXN10,ATXN10,2864,2864,identity_self_loop,,
MIRLET7BHG,MIRLET7BHG,2865,2865,identity_self_loop,,
C22orf34,C22orf34,2866,2866,identity_self_loop,,
PPP6R2,PPP6R2,2867,2867,identity_self_loop,,
TYMP,TYMP,2868,2868,identity_self_loop,,
CSF2RA,CSF2RA,2869,2869,identity_self_loop,,
DHRSX,DHRSX,2870,2870,identity_self_loop,,
CD99,CD99,2871,2871,identity_self_loop,,
PRKX,PRKX,2872,2872,identity_self_loop,,
PUDP,PUDP,2873,2873,identity_self_loop,,
ANOS1,ANOS1,2874,2874,identity_self_loop,,
TBL1X,TBL1X,2875,2875,identity_self_loop,,
ARHGAP6,ARHGAP6,2876,2876,identity_self_loop,,
FRMPD4,FRMPD4,2877,2877,identity_self_loop,,
TMSB4X,TMSB4X,2878,2878,identity_self_loop,,
CA5B,CA5B,2879,2879,identity_self_loop,,
SH3KBP1,SH3KBP1,2880,2880,identity_self_loop,,
RPS6KA3,RPS6KA3,2881,2881,identity_self_loop,,
SMS,SMS,2882,2882,identity_self_loop,,
SAT1,SAT1,2883,2883,identity_self_loop,,
ZFX,ZFX,2884,2884,identity_self_loop,,
PDK3,PDK3,2885,2885,identity_self_loop,,
POLA1,POLA1,2886,2886,identity_self_loop,,
IL1RAPL1,IL1RAPL1,2887,2887,identity_self_loop,,
GK,GK,2888,2888,identity_self_loop,,
DMD,DMD,2889,2889,identity_self_loop,,
CYBB,CYBB,2890,2890,identity_self_loop,,
MED14,MED14,2891,2891,identity_self_loop,,
USP9X,USP9X,2892,2892,identity_self_loop,,
DDX3X,DDX3X,2893,2893,identity_self_loop,,
CASK,CASK,2894,2894,identity_self_loop,,
GPR34,GPR34,2895,2895,identity_self_loop,,
KDM6A,KDM6A,2896,2896,identity_self_loop,,
CLCN5,CLCN5,2897,2897,identity_self_loop,,
KANTR,KANTR,2898,2898,identity_self_loop,,
HUWE1,HUWE1,2899,2899,identity_self_loop,,
NBDY,NBDY,2900,2900,identity_self_loop,,
LINC01278,LINC01278,2901,2901,identity_self_loop,,
MSN,MSN,2902,2902,identity_self_loop,,
AL034397.3,AL034397.3,2903,2903,identity_self_loop,,
VSIG4,VSIG4,2904,2904,identity_self_loop,,
OPHN1,OPHN1,2905,2905,identity_self_loop,,
EDA,EDA,2906,2906,identity_self_loop,,
TAF1,TAF1,2907,2907,identity_self_loop,,
OGT,OGT,2908,2908,identity_self_loop,,
HDAC8,HDAC8,2909,2909,identity_self_loop,,
XIST,XIST,2910,2910,identity_self_loop,,
JPX,JPX,2911,2911,identity_self_loop,,
ABCB7,ABCB7,2912,2912,identity_self_loop,,
ATRX,ATRX,2913,2913,identity_self_loop,,
PGK1,PGK1,2914,2914,identity_self_loop,,
BRWD3,BRWD3,2915,2915,identity_self_loop,,
SH3BGRL,SH3BGRL,2916,2916,identity_self_loop,,
CHM,CHM,2917,2917,identity_self_loop,,
ARMCX4,ARMCX4,2918,2918,identity_self_loop,,
ACSL4,ACSL4,2919,2919,identity_self_loop,,
TMEM164,TMEM164,2920,2920,identity_self_loop,,
ALG13,ALG13,2921,2921,identity_self_loop,,
XACT,XACT,2922,2922,identity_self_loop,,
WDR44,WDR44,2923,2923,identity_self_loop,,
DOCK11,DOCK11,2924,2924,identity_self_loop,,
IL13RA1,IL13RA1,2925,2925,identity_self_loop,,
SEPTIN6,SEPTIN6,2926,2926,identity_self_loop,,
LAMP2,LAMP2,2927,2927,identity_self_loop,,
THOC2,THOC2,2928,2928,identity_self_loop,,
XIAP,XIAP,2929,2929,identity_self_loop,,
STAG2,STAG2,2930,2930,identity_self_loop,,
AL008633.1,AL008633.1,2931,2931,identity_self_loop,,
ENOX2,ENOX2,2932,2932,identity_self_loop,,
ARHGEF6,ARHGEF6,2933,2933,identity_self_loop,,
RBMX,RBMX,2934,2934,identity_self_loop,,
ATP11C,ATP11C,2935,2935,identity_self_loop,,
LINC00632,LINC00632,2936,2936,identity_self_loop,,
IDS,IDS,2937,2937,identity_self_loop,,
LINC00894,LINC00894,2938,2938,identity_self_loop,,
ARHGAP4,ARHGAP4,2939,2939,identity_self_loop,,
MECP2,MECP2,2940,2940,identity_self_loop,,
RPL10,RPL10,2941,2941,identity_self_loop,,
GAB3,GAB3,2942,2942,identity_self_loop,,
TMLHE,TMLHE,2943,2943,identity_self_loop,,
LINC00278,LINC00278,2944,2944,identity_self_loop,,
USP9Y,USP9Y,2945,2945,identity_self_loop,,
UTY,UTY,2946,2946,identity_self_loop,,
MT-ND1,MT-ND1,2947,2947,identity_self_loop,,
MT-ND2,MT-ND2,2948,2948,identity_self_loop,,
MT-CO1,MT-CO1,2949,2949,identity_self_loop,,
MT-CO2,MT-CO2,2950,2950,identity_self_loop,,
MT-ATP6,MT-ATP6,2951,2951,identity_self_loop,,
MT-CO3,MT-CO3,2952,2952,identity_self_loop,,
MT-ND3,MT-ND3,2953,2953,identity_self_loop,,
MT-ND4,MT-ND4,2954,2954,identity_self_loop,,
MT-ND5,MT-ND5,2955,2955,identity_self_loop,,
MT-CYB,MT-CYB,2956,2956,identity_self_loop,,
