gene,scope,AT8_delta,A_beta_6e10_delta,GFAP_delta,Iba1_delta,NeuN_delta,manifold_safety_status,prediction_safety_status,perturbation_success,failure_reason,mean_latent_shift,median_latent_shift,mean_nearest_real_cell_distance,p95_nearest_real_cell_distance,baseline_nn_p95_threshold,manifold_violation_fraction
ATP6V1H,graph_connected,-0.0032072435133159,-0.0473821498453617,-0.0138332657516002,0.08452158421278,-0.0125399939715862,not_computed,not_separately_audited,True,,0.0004121072124689,0.0003669580328278,,,,
LYPLA1,graph_connected,-0.0162139907479286,-0.0232607033103704,-0.008469988591969,0.0022669080644845,-0.0065096672624349,not_computed,not_separately_audited,True,,0.0001501074439147,0.0001221864804392,,,,
LYN,graph_connected,-0.0082368114963173,-0.0210673008114099,0.015765231102705,0.0238958001136779,0.0177227482199668,not_computed,not_separately_audited,True,,0.0002336502511752,0.000157807895448,,,,
PLAG1,graph_connected,-0.0069537013769149,0.0103601338341832,0.0033179828897118,0.0008737719617784,0.0006782807759009,not_computed,not_separately_audited,True,,0.0001649597979849,0.0001255625975318,,,,
FAM110B,graph_connected,0.0073349568992853,0.0297367312014102,0.0119969230145215,0.0135279903188347,0.0045490371994674,not_computed,not_separately_audited,True,,0.0001383962808176,0.0001032582513289,,,,
UBXN2B,graph_connected,-0.0082086930051445,-0.0549762584269046,0.0170290544629097,-0.0033653411082923,0.0187760312110185,not_computed,not_separately_audited,True,,0.0002214306878158,0.0002046539011644,,,,
SDCBP,graph_connected,0.0144596090540289,-0.0184610299766063,0.0135471737012267,-0.0166102889925241,0.0094709368422627,not_computed,not_separately_audited,True,,0.0002077953249681,0.0001806646614568,,,,
NSMAF,graph_connected,0.010578578338027,0.0012939097359776,0.0188299994915723,-0.0308201014995574,0.0107848886400461,not_computed,not_separately_audited,True,,0.0001489763963036,0.0001380826724926,,,,
RAB2A,graph_connected,-0.0127012971788644,-0.0146412542089819,0.0129052065312862,0.01838069409132,0.0226312763988971,not_computed,not_separately_audited,True,,0.0003031478845514,0.0003158885228913,,,,
CHD7,graph_connected,-0.0001395967556163,-0.0049515776336193,0.0156599637120962,-0.0188654400408267,0.0297770984470844,not_computed,not_separately_audited,True,,0.0002089347981382,0.0001893889857456,,,,
ASPH,graph_connected,0.0006337494123727,0.0273529086261987,0.0054708761163055,0.0210926458239555,-0.0266024507582187,not_computed,not_separately_audited,True,,0.0002411932509858,0.0002131703804479,,,,
YTHDF3,graph_connected,-0.0047123720869421,-0.0222531408071517,0.0019110910361632,0.0081704668700695,0.0115086669102311,not_computed,not_separately_audited,True,,0.0002035609359154,0.0001634231448406,,,,
PDE7A,graph_connected,0.0045701367780566,0.0036074565723538,-0.0099839977920055,-0.023228533565998,0.004621117375791,not_computed,not_separately_audited,True,,0.0001895916939247,0.0001700239663477,,,,
SGK3,graph_connected,-0.0056858593598008,-0.0443786792457103,-0.0202749390155076,-0.0281755570322275,0.0293559338897466,not_computed,not_separately_audited,True,,0.0002381447557127,0.0002306945534655,,,,
CSPP1,graph_connected,0.0163573455065488,0.0088265240192413,-0.0181869231164455,-0.012861450202763,-0.0074517619796097,not_computed,not_separately_audited,True,,0.0002008809969993,0.0001491306611569,,,,
ARFGEF1,graph_connected,-0.0029057853389531,-0.0222141798585653,-0.0081110913306474,-0.0189244858920574,0.00128730898723,not_computed,not_separately_audited,True,,0.0001988806761801,0.0002283999638166,,,,
NCOA2,graph_connected,-0.0140862883999943,-0.0280519519001245,-0.0224576853215694,-0.0194439124315977,0.0223144069314003,not_computed,not_separately_audited,True,,0.000196430934011,0.0001660760608501,,,,
STAU2,graph_connected,-0.0034169247373938,0.0057509308680891,0.0178632978349924,-0.0060401991941034,-0.0009356455993838,not_computed,not_separately_audited,True,,0.00018903563614,0.0002285803348058,,,,
UBE2W,graph_connected,0.0238768067210912,0.0490728132426738,0.0228640846908092,0.0059758466668426,-0.0011567841283977,not_computed,not_separately_audited,True,,0.0001764292828738,0.0001682737347437,,,,
LY96,graph_connected,-0.0054959198459982,0.0158606264740228,0.0077316546812653,0.0131425522267818,0.006409540772438,not_computed,not_separately_audited,True,,0.0001984428236028,0.0001535938354209,,,,
GDAP1,graph_connected,-0.0012254078174009,-0.0081046326085925,0.0561502315104007,0.0164886713027954,-0.007348115555942,not_computed,not_separately_audited,True,,0.000224412739044,0.0001674930681474,,,,
MRPS28,graph_connected,-0.0027353020850569,-0.0171534791588783,-0.0137280048802495,-0.0166954696178436,0.0019002108601853,not_computed,not_separately_audited,True,,0.000152215216076,0.0001485399407101,,,,
PAG1,graph_connected,0.0022882558405399,-0.0183064639568328,-0.0102075114846229,-0.0229681618511676,-0.0088925203308463,not_computed,not_separately_audited,True,,0.0001475051831221,0.0001144720154115,,,,
RALYL,graph_connected,-0.0115016493946313,0.0095757022500038,-6.449356442317367e-05,0.0092221684753894,0.0062338691204786,not_computed,not_separately_audited,True,,0.000206220371183,0.0002139896678272,,,,
WWP1,graph_connected,-0.0275724623352289,-0.0383021086454391,0.0123119438067078,0.006730455905199,0.0117816170677542,not_computed,not_separately_audited,True,,0.0002029261231655,0.0001754967670422,,,,
AF117829.1,graph_connected,0.0059166965074837,0.0120124602690339,-0.0180079136043787,-0.0183385293930768,-0.0040314584039151,not_computed,not_separately_audited,True,,0.0002061005070572,0.000155461122631,,,,
DECR1,graph_connected,-0.0058782408013939,-0.0059184920974075,-0.0094484696164727,-0.0113559495657682,-0.0043199583888053,not_computed,not_separately_audited,True,,0.0001436894381185,0.0001074629690265,,,,
NDUFAF6,graph_connected,0.0072146807797253,0.0016375123523175,0.0066038677468895,9.714753105072305e-05,0.0154032269492745,not_computed,not_separately_audited,True,,0.0001722239685477,0.0001284195896005,,,,
CPQ,graph_connected,-0.0309720411896705,-0.0298676919192075,-0.0863087102770805,-0.0140433376654982,0.0340118482708931,not_computed,not_separately_audited,True,,0.00029947218718,0.0003629336424637,,,,
MTDH,graph_connected,0.0047370195388793,-0.0088513391092419,0.0502453073859214,-0.0079269083216786,-0.0017636063275858,not_computed,not_separately_audited,True,,0.0002077989629469,0.0002271488046972,,,,
STK3,graph_connected,0.0183556675910949,-0.006310902070254,-0.0083075296133756,-0.0222521796822547,-0.0020281397737562,not_computed,not_separately_audited,True,,0.0001631187915336,0.0001520904334029,,,,
VPS13B,graph_connected,-0.0171465817838907,-0.0305313896387815,-0.0061091920360922,-0.0020863192621618,0.0060609634965658,not_computed,not_separately_audited,True,,0.0001354078558506,9.757232328411192e-05,,,,
RNF19A,graph_connected,0.0282871108502149,0.0081144841387867,0.0743250697851181,-0.0204065423458814,0.0348373800516128,not_computed,not_separately_audited,True,,0.0002822589012794,0.0002268167299916,,,,
PABPC1,graph_connected,-0.0093025239184498,0.0127834910526871,0.0319114252924919,0.0370246618986129,0.0334190316498279,not_computed,not_separately_audited,True,,0.0003219795471522,0.0003584266232792,,,,
YWHAZ,graph_connected,0.0131844105198979,0.0020942206028848,-0.0737098231911659,0.0210729204118251,-0.0382132418453693,not_computed,not_separately_audited,True,,0.0004356268327683,0.000383291800972,,,,
ZNF706,graph_connected,0.0093282302841544,0.0144182834774255,0.0312802568078041,0.0008499434916302,-0.0121221868321299,not_computed,not_separately_audited,True,,0.0001574989873915,0.0001240262499777,,,,
UBR5,graph_connected,-0.0105577707290649,0.0001998121879296,0.0572263300418853,0.0003088940284214,0.0034455249551683,not_computed,not_separately_audited,True,,0.0001967158459592,0.0001810699322959,,,,
AZIN1-AS1,graph_connected,-0.0057906406000256,0.0043842671439051,-0.0021535786800086,-0.0025805798359215,0.0003422860463615,not_computed,not_separately_audited,True,,0.0001401364133926,0.0001100366207538,,,,
ATP6V1C1,graph_connected,0.0033843007404357,0.0087064113467931,-0.0025659517850726,-0.0122399581596255,0.0059682410210371,not_computed,not_separately_audited,True,,0.000143016281072,0.0001204907093779,,,,
RIMS2,graph_connected,0.0081000588834285,0.0036350809969007,0.0147569263353943,-0.0061331503093242,0.0031321826390922,not_computed,not_separately_audited,True,,0.0001114987171604,9.775700164027512e-05,,,,
EIF3E,graph_connected,-0.0249786749482154,-0.0140836415812373,0.0044757327996194,0.0450837910175323,-0.0111585482954978,not_computed,not_separately_audited,True,,0.0002248441742267,0.0001729872601572,,,,
CSMD3,graph_connected,-0.0161469243466854,0.0049460711888968,-0.0280917380005121,-0.0173473712056875,0.0179346352815628,not_computed,not_separately_audited,True,,0.0002178119757445,0.0001714939571684,,,,
TRPS1,graph_connected,0.0227667186409235,0.0081348698586225,0.0426841229200363,8.089355105767027e-05,0.002556295832619,not_computed,not_separately_audited,True,,0.0002399142249487,0.000288336421363,,,,
EIF3H,graph_connected,-0.0163398068398237,-0.0360748991370201,0.0092460354790091,0.0124946245923638,0.0183025728911161,not_computed,not_separately_audited,True,,0.0002435042551951,0.0002245076320832,,,,
EXT1,graph_connected,0.0110980048775672,0.0040996796451509,0.077394776046276,0.0138876596465706,0.0088801756501197,not_computed,not_separately_audited,True,,0.0002556438848841,0.0002257165324408,,,,
SAMD12,graph_connected,0.0329304374754428,0.0819962620735168,-0.0216815173625946,0.0138483112677931,-0.0038647141773253,not_computed,not_separately_audited,True,,0.0002623852633405,0.0002451814652886,,,,
TNFRSF11B,graph_connected,-3.234723919831595e-07,-0.0002179882430937,0.0020645896438509,0.0005377223133109,0.0006591590354219,not_computed,not_separately_audited,True,,1.846181839937344e-05,9.823620530369226e-06,,,,
TAF2,graph_connected,-6.484315963461995e-05,0.0118717681616544,0.0094843422994017,-0.0120455576106905,0.0131007870659232,not_computed,not_separately_audited,True,,0.0001647704193601,0.0001193093703477,,,,
DEPTOR,graph_connected,-0.000254023616435,-0.0176570862531662,0.0075777033343911,-0.0073974817059934,-0.0025760177522897,not_computed,not_separately_audited,True,,0.0001362830080324,0.0001215909505845,,,,
ZHX2,graph_connected,-0.0020599646959453,0.0254858452826738,0.0144388517364859,-0.0046059698797762,0.020915649831295,not_computed,not_separately_audited,True,,0.0002056173980236,0.0001442505599698,,,,
MTSS1,graph_connected,-0.0140212224796414,-0.0304294135421514,0.0046677533537149,-0.0251356195658445,0.013589602895081,not_computed,not_separately_audited,True,,0.0002205802302341,0.0001971930760191,,,,
NSMCE2,graph_connected,-0.0132102267816662,-0.02255604788661,-0.0013248625909909,-0.0390867665410041,0.0153262680396437,not_computed,not_separately_audited,True,,0.000155653047841,0.000151559972437,,,,
ASAP1,graph_connected,0.0064914976246654,0.003861608216539,0.0547627657651901,0.007230089046061,0.015759564936161,not_computed,not_separately_audited,True,,0.0002377773635089,0.0002805924741551,,,,
EFR3A,graph_connected,0.0035868929699063,0.010892380028963,0.0158334746956825,-0.0095945131033658,0.0129907494410872,not_computed,not_separately_audited,True,,0.0001956134947249,0.000175484601641,,,,
KCNQ3,graph_connected,0.0028634252957999,0.0036321959923952,-0.0092453127726912,-0.0069656050764024,-0.009647243656218,not_computed,not_separately_audited,True,,0.0001320828014286,9.165397204924376e-05,,,,
PHF20L1,graph_connected,0.0091744950041174,-0.0401118882000446,0.0744066834449768,0.0107888597995042,0.0097294095903635,not_computed,not_separately_audited,True,,0.0002648636873345,0.0002413488400634,,,,
SLA,graph_connected,0.0073101525194942,0.0257591418921947,0.0490810722112655,-0.0131925009191036,-0.017713863402605,not_computed,not_separately_audited,True,,0.0002220741007477,0.0002246316435048,,,,
ST3GAL1,graph_connected,-0.002790605649352,0.0006745142745785,-0.0110659711062908,0.0041509345173835,-0.0014774035662412,not_computed,not_separately_audited,True,,0.0001526863052276,0.0001418062747688,,,,
KHDRBS3,graph_connected,0.012517986819148,0.0373919755220413,-0.0110044367611408,-0.0250739883631467,0.0030727814882993,not_computed,not_separately_audited,True,,0.0002178171125706,0.000221440102905,,,,
TRAPPC9,graph_connected,-0.0250429604202508,-0.0409359708428382,-0.0264452584087848,-0.0085017709061503,-0.0029349192045629,not_computed,not_separately_audited,True,,0.0002472630294505,0.0002135524264303,,,,
PTK2,graph_connected,0.0582238361239433,0.0443454533815383,0.0209525357931852,0.0024352369364351,0.0160899423062801,not_computed,not_separately_audited,True,,0.0003151456767227,0.000293227873044,,,,
DENND3,graph_connected,-0.0070428573526442,0.0141970282420516,-0.0299177393317222,-0.0004208382451906,0.0091138035058975,not_computed,not_separately_audited,True,,0.0001360578025924,9.565631626173854e-05,,,,
MROH1,graph_connected,0.0035494826734066,-0.0209892634302377,0.0002426217106403,0.0014242697507143,0.0072320499457418,not_computed,not_separately_audited,True,,0.0001488030829932,0.0001099210712709,,,,
CBWD1,graph_connected,-0.0010004579089581,-0.0063174683600664,0.0240514446049928,-0.0089511601254343,0.0104716690257191,not_computed,not_separately_audited,True,,0.0001967211137525,0.0001516105985501,,,,
SMARCA2,graph_connected,0.0090007996186614,-0.0069007244892418,0.0023435957264155,-0.0067879017442464,-0.0025869340170174,not_computed,not_separately_audited,True,,0.0001931813167175,0.0001785644853953,,,,
PUM3,graph_connected,-0.0068418127484619,0.0063833789899945,0.0079999798908829,0.0124605139717459,0.0074702007696032,not_computed,not_separately_audited,True,,0.000183251031558,0.0001534508774057,,,,
RFX3,graph_connected,0.0043194587342441,0.0065600164234638,-0.0015721535310149,-0.0108799636363983,0.0155968088656663,not_computed,not_separately_audited,True,,0.0001862071658251,0.0001843353384174,,,,
GLIS3,graph_connected,-0.0053206328302621,-0.037384033203125,0.0281003732234239,-0.0127985468134284,0.0007309498614631,not_computed,not_separately_audited,True,,0.0001708493073238,0.0001228615874424,,,,
JAK2,graph_connected,-0.0082606188952922,0.0005147296469658,0.0154543938115239,-0.0021175856236368,0.0027083989698439,not_computed,not_separately_audited,True,,0.0002368510176893,0.0002123270533047,,,,
RIC1,graph_connected,-0.0009163685026578,0.006487080361694,0.0221094712615013,-0.0009035849943757,-0.0060925176367163,not_computed,not_separately_audited,True,,0.0001815939031075,0.0002105845633195,,,,
KIAA2026,graph_connected,-0.019230542704463,-0.1617623716592788,0.2718782722949981,0.051859900355339,0.031404785811901,not_computed,not_separately_audited,True,,0.0016451021656394,0.0019817946013063,,,,
UHRF2,graph_connected,-0.0012323642149567,0.0155512765049934,-0.0083688404411077,-0.0145087828859686,0.0061526098288595,not_computed,not_separately_audited,True,,0.0002125499595422,0.0001836317387642,,,,
KDM4C,graph_connected,-0.0083030452951788,-0.010967900045216,-0.035386174917221,-0.0132378349080681,0.0089061567559838,not_computed,not_separately_audited,True,,0.0001533559989184,0.0001381433103233,,,,
PTPRD,graph_connected,-0.0144438156858086,-0.0499688908457756,0.0632105395197868,0.0366547144949436,0.0097763082012534,not_computed,not_separately_audited,True,,0.0002705407678149,0.0003082389303017,,,,
ZDHHC21,graph_connected,-0.0008938004611991,-0.0065067415125668,-0.0189092215150594,-0.0222258251160383,-0.0083981687203049,not_computed,not_separately_audited,True,,0.0001757084974087,0.0001860575139289,,,,
BNC2,graph_connected,0.0012009887723252,0.0009711873717606,0.0613241679966449,-0.0278616361320018,-0.0088974945247173,not_computed,not_separately_audited,True,,0.0001750548399286,0.0001536055933684,,,,
CNTLN,graph_connected,-0.0090050157159566,-3.402152742637554e-06,0.0169877465814352,-0.0075277625583112,0.0079811513423919,not_computed,not_separately_audited,True,,0.0002172034437535,0.0001965769042726,,,,
DENND4C,graph_connected,-0.0004630229377653,-0.017601067200303,0.0217387191951274,-0.0116570359095931,0.0098765259608626,not_computed,not_separately_audited,True,,0.000208610901609,0.0002444607962388,,,,
RPS6,graph_connected,-0.0194513201713562,-0.0095972092822194,0.0080297319218516,0.0086055621504783,0.0031181816011667,not_computed,not_separately_audited,True,,0.0001805860229069,0.0001340388116659,,,,
FOCAD,graph_connected,0.0029962505213916,-0.0275859534740448,-0.0369727276265621,-0.019138628616929,0.0298918820917606,not_computed,not_separately_audited,True,,0.0002466469595674,0.0002110773930326,,,,
MTAP,graph_connected,0.0015049402136355,0.000962407386396,0.02594955265522,0.0068960040807724,0.0029570199549198,not_computed,not_separately_audited,True,,0.0001628769969101,0.0001648302568355,,,,
CDKN2A,graph_connected,-0.0001426164963049,0.0087292222306132,0.0060811550356447,0.00028686443693,0.0033333972096443,not_computed,not_separately_audited,True,,0.0001013308865367,5.788769340142608e-05,,,,
C9ORF72,graph_connected,0.0130906477570533,0.0132539300248026,-0.0457301847636699,-0.0233612805604934,0.0047917929477989,not_computed,not_separately_audited,True,,0.0002056162484223,0.0001729935029288,,,,
LINGO2,graph_connected,-0.0061242398805916,-0.0015802182024344,-0.0169690996408462,-0.0108033046126365,-0.0006853034137748,not_computed,not_separately_audited,True,,0.0001518943317933,0.0001064866082742,,,,
B4GALT1,graph_connected,0.0155572090297937,0.0585338920354843,0.0041634980589151,-0.0055239764042198,-0.0172032937407493,not_computed,not_separately_audited,True,,0.0002835384802892,0.0003036301641259,,,,
NFX1,graph_connected,0.0029954721685498,0.0010888831457123,0.0181601531803607,-0.0035870731808245,0.0116305984556674,not_computed,not_separately_audited,True,,0.0001571398897795,0.0001502406812505,,,,
UBE2R2,graph_connected,0.0123556824401021,0.0110153295099735,-0.0299705415964126,-0.0247766245156526,-0.001200619735755,not_computed,not_separately_audited,True,,0.0002309065603185,0.000238280481426,,,,
UBAP2,graph_connected,0.0238063894212245,0.0250520873814821,-0.012952453456819,-0.0144059881567955,-0.0041405255906283,not_computed,not_separately_audited,True,,0.0001905918907141,0.0001394148275721,,,,
UBAP1,graph_connected,-0.016973964869976,-0.0196139123290777,-0.0401659160852432,-0.0093113575130701,0.0035276787821203,not_computed,not_separately_audited,True,,0.0002629204827826,0.0002178887225454,,,,
RECK,graph_connected,0.0029266241472214,0.0059097628109157,0.0371191650629043,0.0128609035164117,-0.0063378824852406,not_computed,not_separately_audited,True,,0.0001662463182583,0.0001445740053895,,,,
CLTA,graph_connected,0.013930644840002,0.0159662440419197,0.0194381438195705,-0.0107519319280982,0.0120176384225487,not_computed,not_separately_audited,True,,0.0001703127054497,0.0001167532318504,,,,
RNF38,graph_connected,-0.0375411584973335,-0.0424707718193531,-0.0422910079360008,0.1236170455813407,-0.0766523256897926,not_computed,not_separately_audited,True,,0.0009247207199223,0.0010119987418875,,,,
ZCCHC7,graph_connected,0.0338271595537662,-0.0615563988685607,0.0551062524318695,0.0330624803900718,0.0814340636134147,not_computed,not_separately_audited,True,,0.0016043836949393,0.0016582272946834,,,,
DCAF10,graph_connected,-0.0032282203901559,-0.0017002794193103,-0.009501808322966,0.002068841131404,0.0076640979386866,not_computed,not_separately_audited,True,,0.0001861378259491,0.0001533539907541,,,,
PGM5,graph_connected,-0.0009649281855672,-0.0159620270133018,0.0077294339425861,-0.0376007929444313,-0.0007774146506562,not_computed,not_separately_audited,True,,0.0001938264758791,0.0001801658072508,,,,
PIP5K1B,graph_connected,-0.0014631091617047,0.0034747095778584,-0.0065581449307501,-0.0061517539434134,0.0001250545610673,not_computed,not_separately_audited,True,,0.0001916992623591,0.0001481141371186,,,,
APBA1,graph_connected,0.006129696033895,-0.0176088325679302,-0.0013120897347107,-0.0259861703962087,-0.0031732562929391,not_computed,not_separately_audited,True,,0.0002191757521359,0.0002202417963417,,,,
PTAR1,graph_connected,0.008229287341237,0.0159422066062688,-0.0081998500972986,-0.0100082913413643,0.0008741670753806,not_computed,not_separately_audited,True,,0.000251371966442,0.0002088639012072,,,,
SMC5,graph_connected,-0.0019094012677669,0.0284889172762632,0.0111592160537838,0.0059498185291886,-6.068154834792949e-05,not_computed,not_separately_audited,True,,0.0003673074243124,0.0003461130545474,,,,
OSTF1,graph_connected,-0.0072054965421557,-0.0376107431948185,0.0132842408493161,-0.007077292073518,0.0243661329150199,not_computed,not_separately_audited,True,,0.0002206924109486,0.0002190687519032,,,,
TLE4,graph_connected,-0.0061171972192823,-0.0079793380573391,-0.012162004597485,-0.0204520542174577,0.0061798095703125,not_computed,not_separately_audited,True,,0.00018451307551,0.0001725401816656,,,,
UBQLN1,graph_connected,0.0064726071432232,-0.0003226245462428,0.0593654029071331,0.0136816287413239,0.0010234747314825,not_computed,not_separately_audited,True,,0.0002242311747977,0.0001785993517842,,,,
HNRNPK,graph_connected,-0.0026529356837272,-0.0024911137297749,0.0181919783353805,0.0456101931631565,0.0050499909557402,not_computed,not_separately_audited,True,,0.000338148442097,0.000268155359663,,,,
NAA35,graph_connected,0.008665295317769,0.0044741202145814,0.0239142216742038,-0.0088126752525568,0.0109530985355377,not_computed,not_separately_audited,True,,0.0001517126220278,0.0001139741507358,,,,
TUT7,graph_connected,0.0048416731879115,-0.0151886213570833,7.444017683155835e-05,0.0084298308938741,-0.0098124323412776,not_computed,not_separately_audited,True,,0.0001623736170586,0.0001687635376583,,,,
SPIN1,graph_connected,-0.0177416056394577,-0.0453157424926757,-0.0681320875883102,-0.0027873744256794,-0.0022247065789997,not_computed,not_separately_audited,True,,0.0002721453201957,0.000305034831399,,,,
SECISBP2,graph_connected,0.0350412875413894,0.0312754027545452,0.0588887184858322,-0.0031414916738867,0.007257742807269,not_computed,not_separately_audited,True,,0.000206472366699,0.0001843668869696,,,,
SEMA4D,graph_connected,-0.0163783282041549,0.0014610599027946,0.0416887067258358,0.0056570982560515,0.0009427713812328,not_computed,not_separately_audited,True,,0.000201104034204,0.0002132399094989,,,,
SYK,graph_connected,0.0039716423489153,-0.0201459918171167,0.0192589871585369,-0.0253696031868457,0.0007401530747301,not_computed,not_separately_audited,True,,0.000182572795893,0.0001280985452467,,,,
AUH,graph_connected,0.0348413325846195,0.0173823963850736,-0.0284452997148036,-0.0257830992341041,0.0015552338445559,not_computed,not_separately_audited,True,,0.0002284532674821,0.0002261529007228,,,,
FGD3,graph_connected,-0.0002492726489435,-0.0126593224704265,-0.0244444888085126,-0.0089568840339779,-0.0070573585107922,not_computed,not_separately_audited,True,,0.0001578715309733,0.0001313351822318,,,,
FAM120A,graph_connected,-0.0032700272276997,-0.0208675321191549,0.0054531740024685,0.0007572522154077,-0.0038332564290612,not_computed,not_separately_audited,True,,0.0001703814341453,0.0002052958589047,,,,
AOPEP,graph_connected,-0.0107204401865601,0.0015300150262191,-0.0159761775285005,0.0073874061927199,0.0011574003146961,not_computed,not_separately_audited,True,,0.0002228240919066,0.0001962877140613,,,,
ERCC6L2,graph_connected,0.0534712001681327,0.0492190793156623,0.2102985233068466,0.0372002907097339,-0.0099924243986606,not_computed,not_separately_audited,True,,0.0007396839791908,0.0006573051214218,,,,
CDC14B,graph_connected,0.0031768933404237,-0.014172394759953,0.00157115701586,-0.020686225965619,-0.0029373571742326,not_computed,not_separately_audited,True,,0.0001753117248881,0.0001491380535298,,,,
TDRD7,graph_connected,0.008204311132431,0.0069372961297631,0.0170152503997087,0.0022037378512322,0.0074781328439712,not_computed,not_separately_audited,True,,0.0001322818279732,9.907631465466692e-05,,,,
TRIM14,graph_connected,-0.0029859074857085,-0.0085032815113663,0.0268644411116838,0.0110269533470273,0.0088887494057416,not_computed,not_separately_audited,True,,0.0001950521109392,0.0001548553700558,,,,
TGFBR1,graph_connected,-0.0074063558131456,-0.0115937935188412,0.0034989132545888,-0.0035143501590937,-0.0043880483135581,not_computed,not_separately_audited,True,,0.000198896988877,0.0001715888211037,,,,
ERP44,graph_connected,0.0077843554317951,0.000264245463768,0.05460125207901,0.0040624397806823,0.016647508367896,not_computed,not_separately_audited,True,,0.0002189841179642,0.0002288384566782,,,,
INVS,graph_connected,0.0240193642675876,0.0100838458165526,0.0305178668349981,0.0047884308733046,-0.0053971149027347,not_computed,not_separately_audited,True,,0.0001909714628709,0.0001995181955862,,,,
ABCA1,graph_connected,0.0325195156037807,0.056414421647787,-0.0101498970761895,-0.0153806675225496,-0.0198487788438797,not_computed,not_separately_audited,True,,0.000256323692156,0.0002323812659597,,,,
SLC44A1,graph_connected,-0.0061327666044235,-0.028822623193264,0.0090134302154183,-0.0001155044228653,0.0083199711516499,not_computed,not_separately_audited,True,,0.0001761665917001,0.000147634797031,,,,
RAD23B,graph_connected,-0.0192448049783706,-0.0035723662003874,0.0170866269618272,0.0556117184460163,0.031825091689825,not_computed,not_separately_audited,True,,0.0003963618946727,0.0003179804771207,,,,
TMEM245,graph_connected,-0.0092679178342223,-0.0260274242609739,-0.0048916982486844,0.0100831761956214,0.0082700960338115,not_computed,not_separately_audited,True,,0.0004587245057336,0.0003584484802559,,,,
TXN,graph_connected,-0.0025962812360376,-0.0033933231607079,-0.0025270788464695,0.0007114517502486,-0.000137142924359,not_computed,not_separately_audited,True,,3.948066296288744e-05,2.0923613192280754e-05,,,,
LPAR1,graph_connected,0.0086896605789661,0.0202465262264013,0.0027173878625035,0.0061405305750668,0.0138681819662451,not_computed,not_separately_audited,True,,0.0001909902493935,0.000177306777914,,,,
AL162414.1,graph_connected,-0.002291769022122,-0.0136946653947234,-0.022910613566637,-0.016586098819971,-0.0016936238389462,not_computed,not_separately_audited,True,,0.0001194201176986,7.599950185976923e-05,,,,
ECPAS,graph_connected,-0.0132974712178111,-0.0076562636531889,-0.0326318517327308,-0.0060427752323448,0.009525017812848,not_computed,not_separately_audited,True,,0.0002046104636974,0.0002038924139924,,,,
UGCG,graph_connected,-0.0335692651569843,-0.0371009074151515,0.003325856057927,0.0029403346125036,0.0393793135881423,not_computed,not_separately_audited,True,,0.0002703827631194,0.0002998388663399,,,,
PTBP3,graph_connected,0.0078086582943797,0.0215666070580482,0.0295761488378047,-0.0137817803770303,-0.011909139342606,not_computed,not_separately_audited,True,,0.0001864689256763,0.0002204137272201,,,,
SNX30,graph_connected,0.0088114971294999,0.0146553302183747,0.0162516869604587,-0.034942127764225,0.0234181098639965,not_computed,not_separately_audited,True,,0.0001980431261472,0.0001839248143369,,,,
FKBP15,graph_connected,0.0038076578639447,-0.002588068600744,-0.0231444332748651,-0.0028063072822988,0.0093146357685327,not_computed,not_separately_audited,True,,0.0001784035994205,0.0001731671509332,,,,
AKNA,graph_connected,3.6512199585558847e-05,0.008078521117568,-0.0231120903044939,-0.0169170517474412,-0.0172926969826221,not_computed,not_separately_audited,True,,0.0002165640180464,0.000213876410271,,,,
TLR4,graph_connected,0.0080594550818204,-0.0071795186959207,0.0288249589502811,-0.0034601660445332,-0.0058577018789947,not_computed,not_separately_audited,True,,0.0003822575090453,0.0002843550173565,,,,
CDK5RAP2,graph_connected,0.0144783295691013,0.0139796920120716,-0.0712739676237106,0.0049187010154128,0.0183508209884166,not_computed,not_separately_audited,True,,0.0003597834438551,0.0002805483527481,,,,
CNTRL,graph_connected,-0.0050954218022525,0.0159314274787902,-0.0432467982172966,-0.0105291353538632,-0.0004649055190384,not_computed,not_separately_audited,True,,0.0001885547244455,0.0002262274792883,,,,
RAB14,graph_connected,-0.0070453183725476,-0.0226378180086612,-0.0083924680948257,-0.0150897726416587,-0.0061681433580815,not_computed,not_separately_audited,True,,0.0001767527719493,0.0001359218003926,,,,
GSN,graph_connected,-0.029407488182187,-0.0830666497349739,0.0544337630271911,0.0090712672099471,0.0043790489435195,not_computed,not_separately_audited,True,,0.0003392215294297,0.0003457303973846,,,,
STOM,graph_connected,-0.0011370892170816,-0.003128872718662,-0.0147978104650974,-0.0122767472639679,0.0148084461688995,not_computed,not_separately_audited,True,,0.0002160797448595,0.0001690357603365,,,,
RC3H2,graph_connected,-0.0050099841319024,0.0005215995479375,0.0517372973263263,0.04457613453269,0.022160030901432,not_computed,not_separately_audited,True,,0.0003187449474353,0.0002333558513782,,,,
RABGAP1,graph_connected,0.0143381627276539,0.004380009137094,0.0101326238363981,-0.0073981834575533,0.0006387836765497,not_computed,not_separately_audited,True,,0.0001933375606313,0.0002129068161593,,,,
STRBP,graph_connected,0.0084952022880315,0.008312864229083,-0.041404228657484,-0.0141632352024316,0.0027010522317141,not_computed,not_separately_audited,True,,0.0001949478028109,0.0001923115341924,,,,
