dataset,regulator,control,dose,metric,n_downstream_genes,downstream_genes,mean_delta,median_delta,abs_mean_delta,n_donors
MTG,STAT3,target_shuffled_directed,0.75,q95,25,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TXNIP;TYROBP,-0.01135641221155572,-0.008600813996926027,0.028224747438341316,89
MTG,STAT3,target_shuffled_directed,0.75,fraction_global_q95,25,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TXNIP;TYROBP,-1.0191092907023078e-05,0.0,0.004170310965007932,89
MTG,STAT3,target_shuffled_directed,1.0,top5_mean,25,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TXNIP;TYROBP,-0.015203033516889905,-0.01826001917291875,0.029069710292276122,89
MTG,STAT3,target_shuffled_directed,1.0,q95,25,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TXNIP;TYROBP,-0.01849777527546747,-0.010109869087254308,0.03774305806846517,89
MTG,STAT3,target_shuffled_directed,1.0,fraction_global_q95,25,AP1G1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TXNIP;TYROBP,-0.001998484264709361,0.0,0.0058147618786162265,89
MTG,BACH1,degree_matched_random_directed,0.25,top5_mean,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.004568033778558784,0.0038701250363954998,0.007797537560920108,89
MTG,BACH1,degree_matched_random_directed,0.25,q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0033046332385053695,0.004440517108785569,0.011432316342601744,89
MTG,BACH1,degree_matched_random_directed,0.25,fraction_global_q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0005158576229887064,0.0,0.0021717310340518573,89
MTG,BACH1,degree_matched_random_directed,0.5,top5_mean,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.008506378417680949,0.008473969551140215,0.016726362946113862,89
MTG,BACH1,degree_matched_random_directed,0.5,q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0015206149620504642,0.004672035692944609,0.020263154746601116,89
MTG,BACH1,degree_matched_random_directed,0.5,fraction_global_q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0007015296966557825,0.0,0.003433719621480829,89
MTG,BACH1,degree_matched_random_directed,0.75,top5_mean,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.011231205656250378,0.010985813107860953,0.027120598580070675,89
MTG,BACH1,degree_matched_random_directed,0.75,q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0005808916010636346,0.004423046796143915,0.031213930393707012,89
MTG,BACH1,degree_matched_random_directed,0.75,fraction_global_q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.00033377896020385817,0.0,0.004788412534913968,89
MTG,BACH1,degree_matched_random_directed,1.0,top5_mean,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.01056631639636962,0.012240172997978194,0.03916004844916411,89
MTG,BACH1,degree_matched_random_directed,1.0,q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.002370592432754566,-0.002627665956108638,0.04343169049008148,89
MTG,BACH1,degree_matched_random_directed,1.0,fraction_global_q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.00024137613725273236,0.0,0.00653332660656709,89
MTG,CEBPA,degree_matched_random_directed,0.25,top5_mean,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-7.634115257752027e-05,-9.019503715235189e-05,0.004239492193117928,89
MTG,CEBPA,degree_matched_random_directed,0.25,q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.00017248320712799682,-0.0004401162608033138,0.008955402924957584,89
MTG,CEBPA,degree_matched_random_directed,0.25,fraction_global_q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.00011712497193631108,0.0,0.0010087822460611339,89
MTG,CEBPA,degree_matched_random_directed,0.5,top5_mean,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.000765462286462548,-0.0006674260200016935,0.008880630301035898,89
MTG,CEBPA,degree_matched_random_directed,0.5,q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.001599642022688873,-0.0031324972021973263,0.01640103123052889,89
MTG,CEBPA,degree_matched_random_directed,0.5,fraction_global_q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.00034699371403286027,0.0,0.0018805456258391027,89
MTG,CEBPA,degree_matched_random_directed,0.75,top5_mean,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0021763745077611283,-0.0027664444444588376,0.01390711372811419,89
MTG,CEBPA,degree_matched_random_directed,0.75,q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.006385042728108661,-0.005102492679223802,0.021082008254791382,89
MTG,CEBPA,degree_matched_random_directed,0.75,fraction_global_q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.00040633975711428774,0.0,0.0028508749549353003,89
MTG,CEBPA,degree_matched_random_directed,1.0,top5_mean,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.004406670004189969,-0.005224688143744771,0.01952091533999536,89
MTG,CEBPA,degree_matched_random_directed,1.0,q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.010797296135354321,-0.009738300665778965,0.028165256728362224,89
MTG,CEBPA,degree_matched_random_directed,1.0,fraction_global_q95,27,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0007386667669583694,0.0,0.00370408702715805,89
MTG,CEBPB,degree_matched_random_directed,0.25,top5_mean,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.00452692860468869,0.006185662820522353,0.009269775652065763,89
MTG,CEBPB,degree_matched_random_directed,0.25,q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0019404649538146178,0.0014428667898700454,0.012686345783531425,89
MTG,CEBPB,degree_matched_random_directed,0.25,fraction_global_q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0006460207691769847,0.0,0.002243297575132221,89
MTG,CEBPB,degree_matched_random_directed,0.5,top5_mean,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.00892262871292889,0.011355558609146499,0.020028002214284853,89
MTG,CEBPB,degree_matched_random_directed,0.5,q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0004367017833182107,0.0014255946746731807,0.025210863663697593,89
MTG,CEBPB,degree_matched_random_directed,0.5,fraction_global_q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0009700243714228547,0.0,0.0036772068904553546,89
MTG,CEBPB,degree_matched_random_directed,0.75,top5_mean,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0127405598391161,0.018432386724203997,0.033057189733033274,89
MTG,CEBPB,degree_matched_random_directed,0.75,q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.0015490750156098782,0.0015547417158747745,0.03671230477386309,89
MTG,CEBPB,degree_matched_random_directed,0.75,fraction_global_q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0009386433862580363,0.0,0.00547558018333027,89
MTG,CEBPB,degree_matched_random_directed,1.0,top5_mean,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0140367554985576,0.020830980225393092,0.04666608571781792,89
MTG,CEBPB,degree_matched_random_directed,1.0,q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,-0.005629162753113678,0.0009839789348683459,0.04947815155428516,89
MTG,CEBPB,degree_matched_random_directed,1.0,fraction_global_q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.00041932403881976365,0.0,0.006436954641045892,89
MTG,ELF1,degree_matched_random_directed,0.25,top5_mean,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.005224138413785685,0.006953687807610853,0.009486471456955085,89
MTG,ELF1,degree_matched_random_directed,0.25,q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.00317851035136271,0.004475254806678208,0.013177361533618625,89
MTG,ELF1,degree_matched_random_directed,0.25,fraction_global_q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0006810637929871986,0.0,0.002226957966743916,89
MTG,ELF1,degree_matched_random_directed,0.5,top5_mean,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.010618395625611796,0.013448740897945566,0.02086156016069007,89
MTG,ELF1,degree_matched_random_directed,0.5,q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0016533407008121187,0.0044253987824722785,0.024785659887023498,89
MTG,ELF1,degree_matched_random_directed,0.5,fraction_global_q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0009945198726646167,0.0,0.0038825047872979384,89
MTG,ELF1,degree_matched_random_directed,0.75,top5_mean,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.01620464283625119,0.020594930226192742,0.0346180856601613,89
MTG,ELF1,degree_matched_random_directed,0.75,q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.002061310728340449,0.006167666351213019,0.038197264868769405,89
MTG,ELF1,degree_matched_random_directed,0.75,fraction_global_q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0013334339114237238,0.0,0.00593741773035992,89
MTG,ELF1,degree_matched_random_directed,1.0,top5_mean,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.020105496086320947,0.025916541380769598,0.04898244884555557,89
MTG,ELF1,degree_matched_random_directed,1.0,q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.0009990954625758732,0.006856859724070352,0.04792529684204727,89
MTG,ELF1,degree_matched_random_directed,1.0,fraction_global_q95,28,AP1G1;APOC1;APOE;B2M;BSG;C1QA;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;HLA-DRB1;IRF8;LAMP2;LAPTM5;MSR1;NFKBIA;NPC2;PLD3;PSAP;SLC38A9;STAT1;TREM2;TXNIP;TYROBP,0.001103431465856002,0.0,0.008035075054973046,89
MTG,ETS1,degree_matched_random_directed,0.25,top5_mean,12,B2M;C1QA;C1QB;CD74;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,0.00048017399366283065,0.0004852346836567989,0.0019359213360393482,89
MTG,ETS1,degree_matched_random_directed,0.25,q95,12,B2M;C1QA;C1QB;CD74;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,0.0006928752586193031,0.0010557814670388854,0.004132702617528533,89
MTG,ETS1,degree_matched_random_directed,0.25,fraction_global_q95,12,B2M;C1QA;C1QB;CD74;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,-0.00017749223989596346,0.0,0.0006278116040540479,89
MTG,ETS1,degree_matched_random_directed,0.5,top5_mean,12,B2M;C1QA;C1QB;CD74;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,0.0007834704790436927,0.0008006907107138694,0.003927054715424228,89
MTG,ETS1,degree_matched_random_directed,0.5,q95,12,B2M;C1QA;C1QB;CD74;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,0.0014270705558318423,0.0021163187704427155,0.007977522437607555,89
MTG,ETS1,degree_matched_random_directed,0.5,fraction_global_q95,12,B2M;C1QA;C1QB;CD74;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,-0.00011193727167734103,0.0,0.001207122050328929,89
MTG,ETS1,degree_matched_random_directed,0.75,top5_mean,12,B2M;C1QA;C1QB;CD74;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,0.0009764347005783495,0.0010514487169430708,0.005962146014014495,89
MTG,ETS1,degree_matched_random_directed,0.75,q95,12,B2M;C1QA;C1QB;CD74;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,0.00232917848894257,0.0027046962570003164,0.010924544888879529,89
MTG,ETS1,degree_matched_random_directed,0.75,fraction_global_q95,12,B2M;C1QA;C1QB;CD74;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,3.2739431994246215e-05,0.0,0.0015119859405013263,89
MTG,ETS1,degree_matched_random_directed,1.0,top5_mean,12,B2M;C1QA;C1QB;CD74;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,0.0009834112753775372,0.0014318792410670245,0.00808642839756888,89
MTG,ETS1,degree_matched_random_directed,1.0,q95,12,B2M;C1QA;C1QB;CD74;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,0.0019885653912412216,0.0014592770345984718,0.01381179313114716,89
MTG,ETS1,degree_matched_random_directed,1.0,fraction_global_q95,12,B2M;C1QA;C1QB;CD74;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRA;MSR1;PLD3;PSAP;TREM2,5.3059594878882836e-05,0.0,0.0021278542773681933,89
MTG,FOS,degree_matched_random_directed,0.25,top5_mean,23,AP1G1;APOC1;APOE;B2M;BSG;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRB1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.0005479428738106603,0.0006234226639275642,0.0010307642045466617,89
MTG,FOS,degree_matched_random_directed,0.25,q95,23,AP1G1;APOC1;APOE;B2M;BSG;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRB1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PSAP;STAT1;TREM2;TXNIP;TYROBP,0.0007429713383231434,0.0006451886542826468,0.0028517245472134685,89
MTG,FOS,degree_matched_random_directed,0.25,fraction_global_q95,23,AP1G1;APOC1;APOE;B2M;BSG;C1QB;C1QC;CD74;CTSB;CTSS;HLA-DPA1;HLA-DPB1;HLA-DRB1;IRF8;LAPTM5;MSR1;NFKBIA;NPC2;PSAP;STAT1;TREM2;TXNIP;TYROBP,-2.8649835931552436e-05,0.0,0.0004621232887642087,89
