dataset,regulator,control,dose,module,mean_module_delta,abs_mean_module_delta
MTG,NFE2L2,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.023036226630210876,0.023036226630210876
MTG,NFE2L2,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.09273882955312729,0.09273882955312729
MTG,NFE2L2,directed_stage72b,0.5,lysosomal_endolysosomal,-0.2446967214345932,0.2446967214345932
MTG,NFE2L2,directed_stage72b,0.5,complement_phagocytosis,-0.26178818941116333,0.26178818941116333
MTG,NFE2L2,directed_stage72b,0.5,antigen_presentation,-0.16185995936393738,0.16185995936393738
MTG,NFE2L2,directed_stage72b,0.5,interferon_inflammatory,-0.054281286895275116,0.054281286895275116
MTG,NFE2L2,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.04607246071100235,0.04607246071100235
MTG,NFE2L2,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.13910827040672302,0.13910827040672302
MTG,NFE2L2,directed_stage72b,0.75,lysosomal_endolysosomal,-0.3670451045036316,0.3670451045036316
MTG,NFE2L2,directed_stage72b,0.75,complement_phagocytosis,-0.3926822543144226,0.3926822543144226
MTG,NFE2L2,directed_stage72b,0.75,antigen_presentation,-0.24278992414474487,0.24278992414474487
MTG,NFE2L2,directed_stage72b,0.75,interferon_inflammatory,-0.08142192661762238,0.08142192661762238
MTG,NFE2L2,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.06910869479179382,0.06910869479179382
MTG,NFE2L2,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.18547765910625458,0.18547765910625458
MTG,NFE2L2,directed_stage72b,1.0,lysosomal_endolysosomal,-0.4893934428691864,0.4893934428691864
MTG,NFE2L2,directed_stage72b,1.0,complement_phagocytosis,-0.5235763788223267,0.5235763788223267
MTG,NFE2L2,directed_stage72b,1.0,antigen_presentation,-0.32371991872787476,0.32371991872787476
MTG,NFE2L2,directed_stage72b,1.0,interferon_inflammatory,-0.10856257379055023,0.10856257379055023
MTG,NFE2L2,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.0921449214220047,0.0921449214220047
MTG,NFKB1,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.04868106544017792,0.04868106544017792
MTG,NFKB1,directed_stage72b,0.25,lysosomal_endolysosomal,-0.13021591305732727,0.13021591305732727
MTG,NFKB1,directed_stage72b,0.25,complement_phagocytosis,-0.1475461721420288,0.1475461721420288
MTG,NFKB1,directed_stage72b,0.25,antigen_presentation,-0.07766330242156982,0.07766330242156982
MTG,NFKB1,directed_stage72b,0.25,interferon_inflammatory,-0.026027733460068703,0.026027733460068703
MTG,NFKB1,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.044757112860679626,0.044757112860679626
MTG,NFKB1,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.09736213088035583,0.09736213088035583
MTG,NFKB1,directed_stage72b,0.5,lysosomal_endolysosomal,-0.26043182611465454,0.26043182611465454
MTG,NFKB1,directed_stage72b,0.5,complement_phagocytosis,-0.2950923442840576,0.2950923442840576
MTG,NFKB1,directed_stage72b,0.5,antigen_presentation,-0.15532660484313965,0.15532660484313965
MTG,NFKB1,directed_stage72b,0.5,interferon_inflammatory,-0.0520554818212986,0.0520554818212986
MTG,NFKB1,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.08951422572135925,0.08951422572135925
MTG,NFKB1,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.14604318141937256,0.14604318141937256
MTG,NFKB1,directed_stage72b,0.75,lysosomal_endolysosomal,-0.3906477391719818,0.3906477391719818
MTG,NFKB1,directed_stage72b,0.75,complement_phagocytosis,-0.4426385760307312,0.4426385760307312
MTG,NFKB1,directed_stage72b,0.75,antigen_presentation,-0.23298992216587067,0.23298992216587067
MTG,NFKB1,directed_stage72b,0.75,interferon_inflammatory,-0.07808321714401245,0.07808321714401245
MTG,NFKB1,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.13427133858203888,0.13427133858203888
MTG,NFKB1,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.19472426176071167,0.19472426176071167
MTG,NFKB1,directed_stage72b,1.0,lysosomal_endolysosomal,-0.5208636522293091,0.5208636522293091
MTG,NFKB1,directed_stage72b,1.0,complement_phagocytosis,-0.5901846885681152,0.5901846885681152
MTG,NFKB1,directed_stage72b,1.0,antigen_presentation,-0.3106532096862793,0.3106532096862793
MTG,NFKB1,directed_stage72b,1.0,interferon_inflammatory,-0.1041109636425972,0.1041109636425972
MTG,NFKB1,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.1790284514427185,0.1790284514427185
MTG,NRF1,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.046198561787605286,0.046198561787605286
MTG,NRF1,directed_stage72b,0.25,lysosomal_endolysosomal,-0.14255456626415253,0.14255456626415253
MTG,NRF1,directed_stage72b,0.25,complement_phagocytosis,-0.1461934894323349,0.1461934894323349
MTG,NRF1,directed_stage72b,0.25,antigen_presentation,-0.09607671946287155,0.09607671946287155
MTG,NRF1,directed_stage72b,0.25,interferon_inflammatory,-0.0340459942817688,0.0340459942817688
MTG,NRF1,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.024910807609558105,0.024910807609558105
MTG,NRF1,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.09239712357521057,0.09239712357521057
MTG,NRF1,directed_stage72b,0.5,lysosomal_endolysosomal,-0.28510913252830505,0.28510913252830505
MTG,NRF1,directed_stage72b,0.5,complement_phagocytosis,-0.2923869490623474,0.2923869490623474
MTG,NRF1,directed_stage72b,0.5,antigen_presentation,-0.1921534240245819,0.1921534240245819
MTG,NRF1,directed_stage72b,0.5,interferon_inflammatory,-0.0680919885635376,0.0680919885635376
MTG,NRF1,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.04982161149382591,0.04982161149382591
MTG,NRF1,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.13859570026397705,0.13859570026397705
MTG,NRF1,directed_stage72b,0.75,lysosomal_endolysosomal,-0.4276636838912964,0.4276636838912964
MTG,NRF1,directed_stage72b,0.75,complement_phagocytosis,-0.4385804831981659,0.4385804831981659
MTG,NRF1,directed_stage72b,0.75,antigen_presentation,-0.28823012113571167,0.28823012113571167
MTG,NRF1,directed_stage72b,0.75,interferon_inflammatory,-0.10213799774646759,0.10213799774646759
MTG,NRF1,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.07473242282867432,0.07473242282867432
MTG,NRF1,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.18479429185390472,0.18479429185390472
MTG,NRF1,directed_stage72b,1.0,lysosomal_endolysosomal,-0.5702182650566101,0.5702182650566101
MTG,NRF1,directed_stage72b,1.0,complement_phagocytosis,-0.5847739577293396,0.5847739577293396
MTG,NRF1,directed_stage72b,1.0,antigen_presentation,-0.3843068480491638,0.3843068480491638
MTG,NRF1,directed_stage72b,1.0,interferon_inflammatory,-0.1361839771270752,0.1361839771270752
MTG,NRF1,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.09964322298765182,0.09964322298765182
MTG,PPARG,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.04136185720562935,0.04136185720562935
MTG,PPARG,directed_stage72b,0.25,lysosomal_endolysosomal,-0.10614055395126343,0.10614055395126343
MTG,PPARG,directed_stage72b,0.25,complement_phagocytosis,-0.13537752628326416,0.13537752628326416
MTG,PPARG,directed_stage72b,0.25,antigen_presentation,-0.0722680389881134,0.0722680389881134
MTG,PPARG,directed_stage72b,0.25,interferon_inflammatory,-0.022702138870954514,0.022702138870954514
MTG,PPARG,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.026985948905348778,0.026985948905348778
MTG,PPARG,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.0827237218618393,0.0827237218618393
MTG,PPARG,directed_stage72b,0.5,lysosomal_endolysosomal,-0.21228107810020447,0.21228107810020447
MTG,PPARG,directed_stage72b,0.5,complement_phagocytosis,-0.2707550823688507,0.2707550823688507
MTG,PPARG,directed_stage72b,0.5,antigen_presentation,-0.1445360779762268,0.1445360779762268
MTG,PPARG,directed_stage72b,0.5,interferon_inflammatory,-0.04540427401661873,0.04540427401661873
MTG,PPARG,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.053971875458955765,0.053971875458955765
MTG,PPARG,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.12408556789159775,0.12408556789159775
MTG,PPARG,directed_stage72b,0.75,lysosomal_endolysosomal,-0.3184216320514679,0.3184216320514679
MTG,PPARG,directed_stage72b,0.75,complement_phagocytosis,-0.40613260865211487,0.40613260865211487
MTG,PPARG,directed_stage72b,0.75,antigen_presentation,-0.2168041318655014,0.2168041318655014
MTG,PPARG,directed_stage72b,0.75,interferon_inflammatory,-0.06810640543699265,0.06810640543699265
MTG,PPARG,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.0809578150510788,0.0809578150510788
MTG,PPARG,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.1654474437236786,0.1654474437236786
MTG,PPARG,directed_stage72b,1.0,lysosomal_endolysosomal,-0.42456209659576416,0.42456209659576416
MTG,PPARG,directed_stage72b,1.0,complement_phagocytosis,-0.5415101647377014,0.5415101647377014
MTG,PPARG,directed_stage72b,1.0,antigen_presentation,-0.2890721559524536,0.2890721559524536
MTG,PPARG,directed_stage72b,1.0,interferon_inflammatory,-0.09080855548381805,0.09080855548381805
MTG,PPARG,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.10794376581907272,0.10794376581907272
MTG,RELA,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.04370604082942009,0.04370604082942009
MTG,RELA,directed_stage72b,0.25,lysosomal_endolysosomal,-0.09581127762794495,0.09581127762794495
MTG,RELA,directed_stage72b,0.25,complement_phagocytosis,-0.1139121800661087,0.1139121800661087
MTG,RELA,directed_stage72b,0.25,antigen_presentation,-0.055520202964544296,0.055520202964544296
MTG,RELA,directed_stage72b,0.25,interferon_inflammatory,-0.007577961776405573,0.007577961776405573
MTG,RELA,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.051758911460638046,0.051758911460638046
MTG,RELA,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.08741209656000137,0.08741209656000137
MTG,RELA,directed_stage72b,0.5,lysosomal_endolysosomal,-0.1916225552558899,0.1916225552558899
MTG,RELA,directed_stage72b,0.5,complement_phagocytosis,-0.2278243601322174,0.2278243601322174
MTG,RELA,directed_stage72b,0.5,antigen_presentation,-0.11104042828083038,0.11104042828083038
MTG,RELA,directed_stage72b,0.5,interferon_inflammatory,-0.015155921690165997,0.015155921690165997
MTG,RELA,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.1035178005695343,0.1035178005695343
MTG,RELA,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.13111813366413116,0.13111813366413116
MTG,RELA,directed_stage72b,0.75,lysosomal_endolysosomal,-0.2874338626861572,0.2874338626861572
MTG,RELA,directed_stage72b,0.75,complement_phagocytosis,-0.3417365550994873,0.3417365550994873
MTG,RELA,directed_stage72b,0.75,antigen_presentation,-0.16656064987182617,0.16656064987182617
MTG,RELA,directed_stage72b,0.75,interferon_inflammatory,-0.022733883932232857,0.022733883932232857
MTG,RELA,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.15527671575546265,0.15527671575546265
MTG,RELA,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.17482416331768036,0.17482416331768036
MTG,RELA,directed_stage72b,1.0,lysosomal_endolysosomal,-0.3832451105117798,0.3832451105117798
MTG,RELA,directed_stage72b,1.0,complement_phagocytosis,-0.4556487202644348,0.4556487202644348
MTG,RELA,directed_stage72b,1.0,antigen_presentation,-0.22208085656166077,0.22208085656166077
MTG,RELA,directed_stage72b,1.0,interferon_inflammatory,-0.030311843380331993,0.030311843380331993
MTG,RELA,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.2070356011390686,0.2070356011390686
MTG,RUNX1,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.03861183300614357,0.03861183300614357
MTG,RUNX1,directed_stage72b,0.25,lysosomal_endolysosomal,-0.1133795902132988,0.1133795902132988
MTG,RUNX1,directed_stage72b,0.25,complement_phagocytosis,-0.1149362325668335,0.1149362325668335
MTG,RUNX1,directed_stage72b,0.25,antigen_presentation,-0.0372968390583992,0.0372968390583992
MTG,RUNX1,directed_stage72b,0.25,interferon_inflammatory,-0.02330656535923481,0.02330656535923481
MTG,RUNX1,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.047079361975193024,0.047079361975193024
MTG,RUNX1,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.07722366601228714,0.07722366601228714
MTG,RUNX1,directed_stage72b,0.5,lysosomal_endolysosomal,-0.22675921022891998,0.22675921022891998
MTG,RUNX1,directed_stage72b,0.5,complement_phagocytosis,-0.22987250983715057,0.22987250983715057
MTG,RUNX1,directed_stage72b,0.5,antigen_presentation,-0.0745936781167984,0.0745936781167984
MTG,RUNX1,directed_stage72b,0.5,interferon_inflammatory,-0.04661313071846962,0.04661313071846962
MTG,RUNX1,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.09415873140096664,0.09415873140096664
MTG,RUNX1,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.11583549529314041,0.11583549529314041
MTG,RUNX1,directed_stage72b,0.75,lysosomal_endolysosomal,-0.3401387631893158,0.3401387631893158
MTG,RUNX1,directed_stage72b,0.75,complement_phagocytosis,-0.3448087275028229,0.3448087275028229
MTG,RUNX1,directed_stage72b,0.75,antigen_presentation,-0.1118905171751976,0.1118905171751976
MTG,RUNX1,directed_stage72b,0.75,interferon_inflammatory,-0.06991970539093018,0.06991970539093018
MTG,RUNX1,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.14123809337615967,0.14123809337615967
MTG,RUNX1,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.15444733202457428,0.15444733202457428
MTG,RUNX1,directed_stage72b,1.0,lysosomal_endolysosomal,-0.45351842045783997,0.45351842045783997
MTG,RUNX1,directed_stage72b,1.0,complement_phagocytosis,-0.45974501967430115,0.45974501967430115
MTG,RUNX1,directed_stage72b,1.0,antigen_presentation,-0.1491873413324356,0.1491873413324356
MTG,RUNX1,directed_stage72b,1.0,interferon_inflammatory,-0.09322625398635864,0.09322625398635864
MTG,RUNX1,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.1883174628019333,0.1883174628019333
MTG,SPI1,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.05572998523712158,0.05572998523712158
MTG,SPI1,directed_stage72b,0.25,lysosomal_endolysosomal,-0.13860155642032623,0.13860155642032623
MTG,SPI1,directed_stage72b,0.25,complement_phagocytosis,-0.15010277926921844,0.15010277926921844
MTG,SPI1,directed_stage72b,0.25,antigen_presentation,-0.09652090072631836,0.09652090072631836
MTG,SPI1,directed_stage72b,0.25,interferon_inflammatory,-0.02396972104907036,0.02396972104907036
MTG,SPI1,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.050846051424741745,0.050846051424741745
MTG,SPI1,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.11145997047424316,0.11145997047424316
MTG,SPI1,directed_stage72b,0.5,lysosomal_endolysosomal,-0.27720311284065247,0.27720311284065247
MTG,SPI1,directed_stage72b,0.5,complement_phagocytosis,-0.3002055585384369,0.3002055585384369
MTG,SPI1,directed_stage72b,0.5,antigen_presentation,-0.1930418312549591,0.1930418312549591
MTG,SPI1,directed_stage72b,0.5,interferon_inflammatory,-0.04793943464756012,0.04793943464756012
MTG,SPI1,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.1016920804977417,0.1016920804977417
MTG,SPI1,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.16718997061252594,0.16718997061252594
MTG,SPI1,directed_stage72b,0.75,lysosomal_endolysosomal,-0.4158046841621399,0.4158046841621399
MTG,SPI1,directed_stage72b,0.75,complement_phagocytosis,-0.45030835270881653,0.45030835270881653
MTG,SPI1,directed_stage72b,0.75,antigen_presentation,-0.28956273198127747,0.28956273198127747
MTG,SPI1,directed_stage72b,0.75,interferon_inflammatory,-0.07190915197134018,0.07190915197134018
MTG,SPI1,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.15253813564777374,0.15253813564777374
MTG,SPI1,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.22291994094848633,0.22291994094848633
MTG,SPI1,directed_stage72b,1.0,lysosomal_endolysosomal,-0.5544062256813049,0.5544062256813049
MTG,SPI1,directed_stage72b,1.0,complement_phagocytosis,-0.6004111170768738,0.6004111170768738
MTG,SPI1,directed_stage72b,1.0,antigen_presentation,-0.3860836327075958,0.3860836327075958
MTG,SPI1,directed_stage72b,1.0,interferon_inflammatory,-0.09587888419628143,0.09587888419628143
MTG,SPI1,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.2033841758966446,0.2033841758966446
MTG,SREBF1,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.030640048906207085,0.030640048906207085
MTG,SREBF1,directed_stage72b,0.25,lysosomal_endolysosomal,-0.0855109766125679,0.0855109766125679
MTG,SREBF1,directed_stage72b,0.25,complement_phagocytosis,-0.09114866703748703,0.09114866703748703
MTG,SREBF1,directed_stage72b,0.25,antigen_presentation,-0.056835345923900604,0.056835345923900604
MTG,SREBF1,directed_stage72b,0.25,interferon_inflammatory,-0.023536441847682,0.023536441847682
MTG,SREBF1,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.037089597433805466,0.037089597433805466
MTG,SREBF1,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.06128009036183357,0.06128009036183357
MTG,SREBF1,directed_stage72b,0.5,lysosomal_endolysosomal,-0.1710219830274582,0.1710219830274582
MTG,SREBF1,directed_stage72b,0.5,complement_phagocytosis,-0.18229733407497406,0.18229733407497406
MTG,SREBF1,directed_stage72b,0.5,antigen_presentation,-0.11367067694664001,0.11367067694664001
MTG,SREBF1,directed_stage72b,0.5,interferon_inflammatory,-0.047072868794202805,0.047072868794202805
MTG,SREBF1,directed_stage72b,0.5,oxidative_stress_gene_preserved,-0.07417917251586914,0.07417917251586914
MTG,SREBF1,directed_stage72b,0.75,dam_lipid_trem2_apoe,-0.09192012995481491,0.09192012995481491
MTG,SREBF1,directed_stage72b,0.75,lysosomal_endolysosomal,-0.2565329670906067,0.2565329670906067
MTG,SREBF1,directed_stage72b,0.75,complement_phagocytosis,-0.2734459936618805,0.2734459936618805
MTG,SREBF1,directed_stage72b,0.75,antigen_presentation,-0.17050603032112122,0.17050603032112122
MTG,SREBF1,directed_stage72b,0.75,interferon_inflammatory,-0.07060931622982025,0.07060931622982025
MTG,SREBF1,directed_stage72b,0.75,oxidative_stress_gene_preserved,-0.1112687736749649,0.1112687736749649
MTG,SREBF1,directed_stage72b,1.0,dam_lipid_trem2_apoe,-0.12256016582250595,0.12256016582250595
MTG,SREBF1,directed_stage72b,1.0,lysosomal_endolysosomal,-0.342043936252594,0.342043936252594
MTG,SREBF1,directed_stage72b,1.0,complement_phagocytosis,-0.3645946681499481,0.3645946681499481
MTG,SREBF1,directed_stage72b,1.0,antigen_presentation,-0.22734138369560242,0.22734138369560242
MTG,SREBF1,directed_stage72b,1.0,interferon_inflammatory,-0.0941457524895668,0.0941457524895668
MTG,SREBF1,directed_stage72b,1.0,oxidative_stress_gene_preserved,-0.14835837483406067,0.14835837483406067
MTG,STAT1,directed_stage72b,0.25,dam_lipid_trem2_apoe,-0.024158520624041557,0.024158520624041557
MTG,STAT1,directed_stage72b,0.25,lysosomal_endolysosomal,-0.08998779207468033,0.08998779207468033
MTG,STAT1,directed_stage72b,0.25,complement_phagocytosis,-0.09486399590969086,0.09486399590969086
MTG,STAT1,directed_stage72b,0.25,antigen_presentation,-0.036694616079330444,0.036694616079330444
MTG,STAT1,directed_stage72b,0.25,interferon_inflammatory,-0.00971128698438406,0.00971128698438406
MTG,STAT1,directed_stage72b,0.25,oxidative_stress_gene_preserved,-0.036703236401081085,0.036703236401081085
MTG,STAT1,directed_stage72b,0.5,dam_lipid_trem2_apoe,-0.04831703007221222,0.04831703007221222
MTG,STAT1,directed_stage72b,0.5,lysosomal_endolysosomal,-0.17997558414936066,0.17997558414936066
