gene,module,mean_donor_delta,bootstrap_ci_low,bootstrap_ci_high,adjusted_slope,partial_spearman,model_implied_at8_reducing_knockout,confounder_adjusted_abs_partial_spearman,at8_pseudobulk_score,is_hpa_fda_drug_target,is_hpa_predicted_secreted,is_hpa_predicted_membrane,biology_score,translational_bonus,translational_priority_score,translational_category
RBBP6,,,,,,,,,0.04438638,0,0,0,0.012538445913610564,0.0,0.012538445913610564,biology_first_hard_target
PPP1R21,,,,,,,,,0.043934874,0,0,0,0.012410840944086449,0.0,0.012410840944086449,biology_first_hard_target
RPS11,,,,,,,,,0.043898925,0,0,0,0.012400681010332697,0.0,0.012400681010332697,biology_first_hard_target
N4BP2L1,,,,,,,,,-0.04381822,0,0,0,0.012377872101779003,0.0,0.012377872101779003,biology_first_hard_target
TRIM33,,,,,,,,,-0.043531936,0,0,0,0.012296962299704966,0.0,0.012296962299704966,biology_first_hard_target
TMOD2,,,,,,,,,0.043489423,0,0,0,0.012284947243272983,0.0,0.012284947243272983,biology_first_hard_target
HCK,,,,,,,,,0.04343769,0,0,0,0.012270326423420333,0.0,0.012270326423420333,biology_first_hard_target
RPL37,,,,,,,,,-0.043316558,0,0,0,0.012236092005343065,0.0,0.012236092005343065,biology_first_hard_target
RPLP2,,,,,,,,,-0.043308467,0,0,0,0.012233805320762087,0.0,0.012233805320762087,biology_first_hard_target
POLK,,,,,,,,,-0.04325285,0,0,0,0.012218086801871923,0.0,0.012218086801871923,biology_first_hard_target
WDR43,,,,,,,,,0.043039497,0,0,0,0.01215778881455198,0.0,0.01215778881455198,biology_first_hard_target
SRSF11,,,,,,,,,0.04286954,0,0,0,0.01210975543779639,0.0,0.01210975543779639,biology_first_hard_target
TTBK2,,,,,,,,,0.042792864,0,0,0,0.012088085208290623,0.0,0.012088085208290623,biology_first_hard_target
ARSB,,,,,,,,,-0.042788934,0,0,0,0.012086974508698082,0.0,0.012086974508698082,biology_first_hard_target
AP3B1,,,,,,,,,-0.04269987,0,0,0,0.01206180317319934,0.0,0.01206180317319934,biology_first_hard_target
BABAM2,,,,,,,,,-0.04267816,0,0,0,0.012055667476468024,0.0,0.012055667476468024,biology_first_hard_target
UGGT2,,,,,,,,,-0.042588357,0,0,0,0.012030287284226561,0.0,0.012030287284226561,biology_first_hard_target
TTC27,,,,,,,,,0.042491235,0,0,0,0.012002838590631969,0.0,0.012002838590631969,biology_first_hard_target
SMAD4,,,,,,,,,-0.042219955,0,0,0,0.011926169230462889,0.0,0.011926169230462889,biology_first_hard_target
ACBD6,,,,,,,,,0.042138983,0,0,0,0.011903284862165884,0.0,0.011903284862165884,biology_first_hard_target
DEF6,,,,,,,,,0.042117797,0,0,0,0.011897297258713576,0.0,0.011897297258713576,biology_first_hard_target
PPP3CB,,,,,,,,,-0.042022444,0,0,0,0.011870348521246007,0.0,0.011870348521246007,biology_first_hard_target
KPNA3,,,,,,,,,-0.04197334,0,0,0,0.011856470711375236,0.0,0.011856470711375236,biology_first_hard_target
PSMD14,,,,,,,,,0.041910388,0,0,0,0.011838679169199756,0.0,0.011838679169199756,biology_first_hard_target
CARD8,,,,,,,,,-0.0417449,0,0,0,0.011791908824627136,0.0,0.011791908824627136,biology_first_hard_target
TFEB,,,,,,,,,-0.041706543,0,0,0,0.011781068340079782,0.0,0.011781068340079782,biology_first_hard_target
RCSD1,,,,,,,,,0.04154645,0,0,0,0.011735822734515242,0.0,0.011735822734515242,biology_first_hard_target
AKT3,,,,,,,,,0.041475557,0,0,0,0.011715786900873005,0.0,0.011715786900873005,biology_first_hard_target
COG5,,,,,,,,,0.041434195,0,0,0,0.011704097140937463,0.0,0.011704097140937463,biology_first_hard_target
KIAA0355,,,,,,,,,0.041395266,0,0,0,0.011693094997314557,0.0,0.011693094997314557,biology_first_hard_target
SRSF4,,,,,,,,,-0.04127186,0,0,0,0.011658217899625727,0.0,0.011658217899625727,biology_first_hard_target
ATF7IP2,,,,,,,,,-0.041244365,0,0,0,0.011650447241789362,0.0,0.011650447241789362,biology_first_hard_target
PJA2,,,,,,,,,0.041185398,0,0,0,0.011633781943348305,0.0,0.011633781943348305,biology_first_hard_target
CCDC26,,,,,,,,,0.040989645,0,0,0,0.01157845808143007,0.0,0.01157845808143007,biology_first_hard_target
ADD1,,,,,,,,,0.040958647,0,0,0,0.011569697403066312,0.0,0.011569697403066312,biology_first_hard_target
DLEU2,,,,,,,,,-0.040951084,0,0,0,0.011567559942247382,0.0,0.011567559942247382,biology_first_hard_target
YY1AP1,,,,,,,,,0.04069533,0,0,0,0.011495278552020743,0.0,0.011495278552020743,biology_first_hard_target
CCNL1,,,,,,,,,0.040616702,0,0,0,0.011473056646788604,0.0,0.011473056646788604,biology_first_hard_target
MAPKAP1,,,,,,,,,-0.04036758,0,0,0,0.01140264959745197,0.0,0.01140264959745197,biology_first_hard_target
GLCE,,,,,,,,,0.04028565,0,0,0,0.011379494478465488,0.0,0.011379494478465488,biology_first_hard_target
PCED1B,,,,,,,,,0.040121574,0,0,0,0.01133312319440805,0.0,0.01133312319440805,biology_first_hard_target
NUDCD3,,,,,,,,,-0.03992253,0,0,0,0.01127686922756385,0.0,0.01127686922756385,biology_first_hard_target
RBM27,,,,,,,,,0.03987832,0,0,0,0.01126437456369967,0.0,0.01126437456369967,biology_first_hard_target
TNRC6B,,,,,,,,,0.0398242,0,0,0,0.01124907912808941,0.0,0.01124907912808941,biology_first_hard_target
AKAP9,,,,,,,,,0.039757337,0,0,0,0.011230182256115858,0.0,0.011230182256115858,biology_first_hard_target
TDRD7,,,,,,,,,0.039716,0,0,0,0.011218499561699355,0.0,0.011218499561699355,biology_first_hard_target
RC3H2,,,,,,,,,0.039205592,0,0,0,0.01107424766408368,0.0,0.01107424766408368,biology_first_hard_target
SUPT20H,,,,,,,,,0.039051432,0,0,0,0.011030678847496886,0.0,0.011030678847496886,biology_first_hard_target
SF1,,,,,,,,,-0.038868207,0,0,0,0.010978895658478234,0.0,0.010978895658478234,biology_first_hard_target
SNX30,,,,,,,,,0.038714178,0,0,0,0.010935363865211191,0.0,0.010935363865211191,biology_first_hard_target
CEP350,,,,,,,,,0.038677923,0,0,0,0.010925117449504432,0.0,0.010925117449504432,biology_first_hard_target
DDIT4,,,,,,,,,-0.038459692,0,0,0,0.010863440838110082,0.0,0.010863440838110082,biology_first_hard_target
CDK12,,,,,,,,,0.03806778,0,0,0,0.010752678370244465,0.0,0.010752678370244465,biology_first_hard_target
PRIM2,,,,,,,,,-0.037997015,0,0,0,0.010732678712059691,0.0,0.010732678712059691,biology_first_hard_target
EPS15L1,,,,,,,,,0.037723605,0,0,0,0.010655407369668699,0.0,0.010655407369668699,biology_first_hard_target
OSTF1,,,,,,,,,0.03761599,0,0,0,0.010624993136424099,0.0,0.010624993136424099,biology_first_hard_target
DERA,,,,,,,,,-0.037533745,0,0,0,0.010601748991897756,0.0,0.010601748991897756,biology_first_hard_target
PIAS1,,,,,,,,,0.037401017,0,0,0,0.01056423730347059,0.0,0.01056423730347059,biology_first_hard_target
MORC3,,,,,,,,,0.037393026,0,0,0,0.010561978880965757,0.0,0.010561978880965757,biology_first_hard_target
KAT6A,,,,,,,,,-0.037376888,0,0,0,0.0105574179471173,0.0,0.0105574179471173,biology_first_hard_target
PEAK1,,,,,,,,,0.037366703,0,0,0,0.010554539454661824,0.0,0.010554539454661824,biology_first_hard_target
KIF26B,,,,,,,,,-0.03734615,0,0,0,0.01054873075015152,0.0,0.01054873075015152,biology_first_hard_target
CCAR1,,,,,,,,,0.03718714,0,0,0,0.010503791222871641,0.0,0.010503791222871641,biology_first_hard_target
DENND6A,,,,,,,,,-0.037146185,0,0,0,0.010492216489586014,0.0,0.010492216489586014,biology_first_hard_target
NRDC,,,,,,,,,-0.037122298,0,0,0,0.010485465527457001,0.0,0.010485465527457001,biology_first_hard_target
RPS23,,,,,,,,,-0.037113488,0,0,0,0.010482975638548532,0.0,0.010482975638548532,biology_first_hard_target
PIK3R5,,,,,,,,,0.037079107,0,0,0,0.01047325885414875,0.0,0.01047325885414875,biology_first_hard_target
UNK,,,,,,,,,-0.036905073,0,0,0,0.01042407323254868,0.0,0.01042407323254868,biology_first_hard_target
SCFD2,,,,,,,,,0.036808793,0,0,0,0.010396862505635238,0.0,0.010396862505635238,biology_first_hard_target
PAFAH1B1,,,,,,,,,-0.03678503,0,0,0,0.010390146588480647,0.0,0.010390146588480647,biology_first_hard_target
FOXK1,,,,,,,,,0.036657654,0,0,0,0.010354147486368816,0.0,0.010354147486368816,biology_first_hard_target
PACS1,,,,,,,,,-0.03653397,0,0,0,0.0103191918201083,0.0,0.0103191918201083,biology_first_hard_target
RSRP1,,,,,,,,,-0.036331147,0,0,0,0.010261869829406543,0.0,0.010261869829406543,biology_first_hard_target
FNBP1L,,,,,,,,,0.03572338,0,0,0,0.010090102257075807,0.0,0.010090102257075807,biology_first_hard_target
AC012150.1,,,,,,,,,0.03556627,0,0,0,0.010045699709242703,0.0,0.010045699709242703,biology_first_hard_target
ZNF83,,,,,,,,,-0.035537213,0,0,0,0.010037487597776937,0.0,0.010037487597776937,biology_first_hard_target
VPS41,,,,,,,,,0.0354333,0,0,0,0.010008119626591263,0.0,0.010008119626591263,biology_first_hard_target
LINC00578,,,,,,,,,0.035098605,0,0,0,0.009913527870834146,0.0,0.009913527870834146,biology_first_hard_target
WDR41,,,,,,,,,0.03508101,0,0,0,0.009908555158536246,0.0,0.009908555158536246,biology_first_hard_target
EIF4E,,,,,,,,,-0.034910075,0,0,0,0.009860245378675945,0.0,0.009860245378675945,biology_first_hard_target
THRAP3,,,,,,,,,0.034753438,0,0,0,0.009815976510463013,0.0,0.009815976510463013,biology_first_hard_target
GGNBP2,,,,,,,,,-0.034623034,0,0,0,0.00977912163268548,0.0,0.00977912163268548,biology_first_hard_target
CTNNA2,,,,,,,,,0.034175552,0,0,0,0.009652653929105486,0.0,0.009652653929105486,biology_first_hard_target
DPP8,,,,,,,,,-0.03417181,0,0,0,0.009651596362216101,0.0,0.009651596362216101,biology_first_hard_target
TBK1,,,,,,,,,-0.03411678,0,0,0,0.009636043741712914,0.0,0.009636043741712914,biology_first_hard_target
KDM4C,,,,,,,,,-0.0340141,0,0,0,0.00960702424192612,0.0,0.00960702424192612,biology_first_hard_target
JAZF1,,,,,,,,,0.03371896,0,0,0,0.009523611550388585,0.0,0.009523611550388585,biology_first_hard_target
INO80,,,,,,,,,-0.033694483,0,0,0,0.009516693842010308,0.0,0.009516693842010308,biology_first_hard_target
C6orf62,,,,,,,,,-0.03369411,0,0,0,0.009516588424466286,0.0,0.009516588424466286,biology_first_hard_target
BACH1,,,,,,,,,-0.033527125,0,0,0,0.009469394996613756,0.0,0.009469394996613756,biology_first_hard_target
FRMPD4,,,,,,,,,-0.03343995,0,0,0,0.009444757531733414,0.0,0.009444757531733414,biology_first_hard_target
ARID2,,,,,,,,,0.03341361,0,0,0,0.009437313300876536,0.0,0.009437313300876536,biology_first_hard_target
GOLGA4,,,,,,,,,-0.033273187,0,0,0,0.009397626845689929,0.0,0.009397626845689929,biology_first_hard_target
SUZ12,,,,,,,,,-0.033162095,0,0,0,0.009366229940057728,0.0,0.009366229940057728,biology_first_hard_target
ACAP2,,,,,,,,,0.032965627,0,0,0,0.00931070400429505,0.0,0.00931070400429505,biology_first_hard_target
WDR44,,,,,,,,,0.032945137,0,0,0,0.00930491310489272,0.0,0.00930491310489272,biology_first_hard_target
SCYL2,,,,,,,,,0.032925207,0,0,0,0.009299280473116804,0.0,0.009299280473116804,biology_first_hard_target
FAM126A,,,,,,,,,0.032897994,0,0,0,0.009291589514335173,0.0,0.009291589514335173,biology_first_hard_target
USP32,,,,,,,,,-0.032814577,0,0,0,0.009268014138276399,0.0,0.009268014138276399,biology_first_hard_target
DECR1,,,,,,,,,-0.032617867,0,0,0,0.009212419808289449,0.0,0.009212419808289449,biology_first_hard_target
COX10-AS1,,,,,,,,,0.032548267,0,0,0,0.009192749403291779,0.0,0.009192749403291779,biology_first_hard_target
DDX5,,,,,,,,,0.03246689,0,0,0,0.009169750573586382,0.0,0.009169750573586382,biology_first_hard_target
DYRK1A,,,,,,,,,-0.032434102,0,0,0,0.009160484004059609,0.0,0.009160484004059609,biology_first_hard_target
URI1,,,,,,,,,-0.03226571,0,0,0,0.009112892928795704,0.0,0.009112892928795704,biology_first_hard_target
MED15,,,,,,,,,-0.032234278,0,0,0,0.009104009593021468,0.0,0.009104009593021468,biology_first_hard_target
CWF19L2,,,,,,,,,-0.032067697,0,0,0,0.00905693034395657,0.0,0.00905693034395657,biology_first_hard_target
KIF1B,,,,,,,,,0.032024108,0,0,0,0.009044611187585257,0.0,0.009044611187585257,biology_first_hard_target
KIAA1109,,,,,,,,,-0.032002598,0,0,0,0.009038532015006234,0.0,0.009038532015006234,biology_first_hard_target
CTNND2,,,,,,,,,-0.031958017,0,0,0,0.009025932498839552,0.0,0.009025932498839552,biology_first_hard_target
NFYC,,,,,,,,,0.03184292,0,0,0,0.008993403697057699,0.0,0.008993403697057699,biology_first_hard_target
KRIT1,,,,,,,,,0.031831756,0,0,0,0.008990248518876752,0.0,0.008990248518876752,biology_first_hard_target
ELP2,,,,,,,,,-0.031539764,0,0,0,0.008907725517496294,0.0,0.008907725517496294,biology_first_hard_target
NDUFS1,,,,,,,,,0.03144331,0,0,0,0.008880465614570357,0.0,0.008880465614570357,biology_first_hard_target
XRCC5,,,,,,,,,0.031333685,0,0,0,0.008849483313595218,0.0,0.008849483313595218,biology_first_hard_target
EXOC6,,,,,,,,,0.03119063,0,0,0,0.008809053000564447,0.0,0.008809053000564447,biology_first_hard_target
IRAK3,,,,,,,,,0.031104859,0,0,0,0.008784812335233191,0.0,0.008784812335233191,biology_first_hard_target
C9orf72,,,,,,,,,0.03084267,0,0,0,0.008710712280406551,0.0,0.008710712280406551,biology_first_hard_target
CCSER2,,,,,,,,,0.030777244,0,0,0,0.008692221534467219,0.0,0.008692221534467219,biology_first_hard_target
ARID4B,,,,,,,,,0.030606683,0,0,0,0.008644017454771707,0.0,0.008644017454771707,biology_first_hard_target
BTBD9,,,,,,,,,-0.030478518,0,0,0,0.008607795364879085,0.0,0.008607795364879085,biology_first_hard_target
MLXIP,,,,,,,,,-0.030422488,0,0,0,0.008591960123614437,0.0,0.008591960123614437,biology_first_hard_target
EEA1,,,,,,,,,-0.03033869,0,0,0,0.008568277069045546,0.0,0.008568277069045546,biology_first_hard_target
CSGALNACT1,,,,,,,,,-0.030153716,0,0,0,0.008515999576315101,0.0,0.008515999576315101,biology_first_hard_target
AC012368.1,,,,,,,,,0.030145451,0,0,0,0.008513663715721627,0.0,0.008513663715721627,biology_first_hard_target
MINDY2,,,,,,,,,0.030105742,0,0,0,0.008502441127904782,0.0,0.008502441127904782,biology_first_hard_target
TUT7,,,,,,,,,0.030091811,0,0,0,0.008498503938076869,0.0,0.008498503938076869,biology_first_hard_target
HDLBP,,,,,,,,,-0.029936636,0,0,0,0.008454648261417194,0.0,0.008454648261417194,biology_first_hard_target
AC118549.1,,,,,,,,,-0.029764073,0,0,0,0.008405878374957236,0.0,0.008405878374957236,biology_first_hard_target
PDSS2,,,,,,,,,0.029366873,0,0,0,0.008293621408505014,0.0,0.008293621408505014,biology_first_hard_target
MXD4,,,,,,,,,0.02920255,0,0,0,0.008247180317119494,0.0,0.008247180317119494,biology_first_hard_target
NRF1,,,,,,,,,0.029086558,0,0,0,0.008214398569756134,0.0,0.008214398569756134,biology_first_hard_target
PCBP1-AS1,,,,,,,,,-0.029071422,0,0,0,0.008210120821910664,0.0,0.008210120821910664,biology_first_hard_target
SPATS2L,,,,,,,,,0.028928742,0,0,0,0.00816979649166544,0.0,0.00816979649166544,biology_first_hard_target
RASA1,,,,,,,,,0.0288119,0,0,0,0.00813677451665484,0.0,0.00813677451665484,biology_first_hard_target
ATG5,,,,,,,,,0.028625032,0,0,0,0.008083961740202187,0.0,0.008083961740202187,biology_first_hard_target
SRSF5,,,,,,,,,-0.028563451,0,0,0,0.00806655767109067,0.0,0.00806655767109067,biology_first_hard_target
FAM49A,,,,,,,,,-0.028341504,0,0,0,0.008003830840946732,0.0,0.008003830840946732,biology_first_hard_target
FAM13B,,,,,,,,,-0.02808505,0,0,0,0.00793135161618707,0.0,0.00793135161618707,biology_first_hard_target
SMYD3,,,,,,,,,0.028037786,0,0,0,0.007917993828517387,0.0,0.007917993828517387,biology_first_hard_target
IKZF2,,,,,,,,,-0.027991353,0,0,0,0.007904870898700478,0.0,0.007904870898700478,biology_first_hard_target
MAGI3,,,,,,,,,-0.027916776,0,0,0,0.007883793890173017,0.0,0.007883793890173017,biology_first_hard_target
CD2AP,,,,,,,,,-0.027905444,0,0,0,0.007880591231704145,0.0,0.007880591231704145,biology_first_hard_target
MGA,,,,,,,,,-0.027735813,0,0,0,0.00783264998931679,0.0,0.00783264998931679,biology_first_hard_target
SUMF1,,,,,,,,,-0.027733965,0,0,0,0.00783212770614961,0.0,0.00783212770614961,biology_first_hard_target
L3MBTL4,,,,,,,,,0.02771723,0,0,0,0.007827398047706565,0.0,0.007827398047706565,biology_first_hard_target
AP2A2,,,,,,,,,-0.02759523,0,0,0,0.007792918314808349,0.0,0.007792918314808349,biology_first_hard_target
IRF2,,,,,,,,,0.027470516,0,0,0,0.00775767154916353,0.0,0.00775767154916353,biology_first_hard_target
FUBP3,,,,,,,,,-0.027321802,0,0,0,0.007715641885243651,0.0,0.007715641885243651,biology_first_hard_target
SUGP2,,,,,,,,,-0.027283762,0,0,0,0.007704890991477683,0.0,0.007704890991477683,biology_first_hard_target
NQO1,,,,,,,,,0.02706596,0,0,0,0.007643335624390001,0.0,0.007643335624390001,biology_first_hard_target
MDM4,,,,,,,,,0.02671414,0,0,0,0.007543903988092869,0.0,0.007543903988092869,biology_first_hard_target
NAA35,,,,,,,,,-0.026670443,0,0,0,0.0075315543086793175,0.0,0.0075315543086793175,biology_first_hard_target
ECHDC1,,,,,,,,,-0.026615107,0,0,0,0.007515915206223123,0.0,0.007515915206223123,biology_first_hard_target
IQCJ-SCHIP1,,,,,,,,,0.026256328,0,0,0,0.007414516812046985,0.0,0.007414516812046985,biology_first_hard_target
PITPNA,,,,,,,,,-0.026155999,0,0,0,0.007386161753670385,0.0,0.007386161753670385,biology_first_hard_target
TUT4,,,,,,,,,-0.026109723,0,0,0,0.007373083195313029,0.0,0.007373083195313029,biology_first_hard_target
TBC1D4,,,,,,,,,-0.026107151,0,0,0,0.00737235629471455,0.0,0.00737235629471455,biology_first_hard_target
SPEN,,,,,,,,,-0.02607376,0,0,0,0.007362919304868614,0.0,0.007362919304868614,biology_first_hard_target
GATAD2A,,,,,,,,,0.02598472,0,0,0,0.007337754752268145,0.0,0.007337754752268145,biology_first_hard_target
HNRNPDL,,,,,,,,,-0.025866233,0,0,0,0.007304267866104941,0.0,0.007304267866104941,biology_first_hard_target
NPAS3,,,,,,,,,0.025833497,0,0,0,0.007295015992857761,0.0,0.007295015992857761,biology_first_hard_target
TMEM161B-AS1,,,,,,,,,0.025830857,0,0,0,0.0072942698740475044,0.0,0.0072942698740475044,biology_first_hard_target
ARHGAP35,,,,,,,,,-0.025779678,0,0,0,0.0072798056260967026,0.0,0.0072798056260967026,biology_first_hard_target
PSAP,,,,,,,,,0.02572688,0,0,0,0.007264883815133097,0.0,0.007264883815133097,biology_first_hard_target
SNX1,,,,,,,,,0.02568114,0,0,0,0.007251956741503882,0.0,0.007251956741503882,biology_first_hard_target
MAPRE2,,,,,,,,,0.02565421,0,0,0,0.007244345764397742,0.0,0.007244345764397742,biology_first_hard_target
RPL5,,,,,,,,,0.025624713,0,0,0,0.007236009299796934,0.0,0.007236009299796934,biology_first_hard_target
BCL6,,,,,,,,,0.025352588,0,0,0,0.007159101125084418,0.0,0.007159101125084418,biology_first_hard_target
PTK2,,,,,,,,,-0.025268728,0,0,0,0.007135400548028317,0.0,0.007135400548028317,biology_first_hard_target
EHMT1,,,,,,,,,0.025198555,0,0,0,0.00711556820133433,0.0,0.00711556820133433,biology_first_hard_target
RPS6KA1,,,,,,,,,0.02505507,0,0,0,0.007075016361376129,0.0,0.007075016361376129,biology_first_hard_target
ELP3,,,,,,,,,-0.024996541,0,0,0,0.00705847485082859,0.0,0.00705847485082859,biology_first_hard_target
PPIG,,,,,,,,,0.024883991,0,0,0,0.007026665884126181,0.0,0.007026665884126181,biology_first_hard_target
RPL19,,,,,,,,,-0.024874324,0,0,0,0.007023933789225139,0.0,0.007023933789225139,biology_first_hard_target
SON,,,,,,,,,-0.024864342,0,0,0,0.007021112668784237,0.0,0.007021112668784237,biology_first_hard_target
COP1,,,,,,,,,0.024855461,0,0,0,0.007018602713801703,0.0,0.007018602713801703,biology_first_hard_target
UBE2K,,,,,,,,,0.02479504,0,0,0,0.007001526484773483,0.0,0.007001526484773483,biology_first_hard_target
HNRNPR,,,,,,,,,0.024720196,0,0,0,0.006980374016502711,0.0,0.006980374016502711,biology_first_hard_target
SAMSN1,,,,,,,,,0.024715807,0,0,0,0.006979133593980659,0.0,0.006979133593980659,biology_first_hard_target
PAK2,,,,,,,,,0.024651572,0,0,0,0.006960979449368227,0.0,0.006960979449368227,biology_first_hard_target
TSC22D1,,,,,,,,,0.02452124,0,0,0,0.006924144920285519,0.0,0.006924144920285519,biology_first_hard_target
SESN3,,,,,,,,,0.024451822,0,0,0,0.006904525952266436,0.0,0.006904525952266436,biology_first_hard_target
CTSZ,,,,,,,,,0.024445685,0,0,0,0.006902791508653351,0.0,0.006902791508653351,biology_first_hard_target
NUDT3,,,,,,,,,0.024431799,0,0,0,0.006898867036759706,0.0,0.006898867036759706,biology_first_hard_target
UBE2R2,,,,,,,,,0.024234127,0,0,0,0.006843000825600231,0.0,0.006843000825600231,biology_first_hard_target
AL035446.2,,,,,,,,,0.024215076,0,0,0,0.006837616617473641,0.0,0.006837616617473641,biology_first_hard_target
ZFC3H1,,,,,,,,,0.024078978,0,0,0,0.006799152497080352,0.0,0.006799152497080352,biology_first_hard_target
LIMS1,,,,,,,,,-0.023894582,0,0,0,0.0067470383591500295,0.0,0.0067470383591500295,biology_first_hard_target
ARHGAP31,,,,,,,,,0.023749825,0,0,0,0.00670612702558325,0.0,0.00670612702558325,biology_first_hard_target
PPP2R5E,,,,,,,,,-0.023732467,0,0,0,0.006701221294405814,0.0,0.006701221294405814,biology_first_hard_target
RBFOX2,,,,,,,,,-0.023646371,0,0,0,0.006676888777327087,0.0,0.006676888777327087,biology_first_hard_target
GCNT2,,,,,,,,,-0.023640549,0,0,0,0.006675243359253862,0.0,0.006675243359253862,biology_first_hard_target
CREB1,,,,,,,,,0.023589486,0,0,0,0.00666081189531139,0.0,0.00666081189531139,biology_first_hard_target
DNM1L,,,,,,,,,-0.023539376,0,0,0,0.006646649768954591,0.0,0.006646649768954591,biology_first_hard_target
LRPPRC,,,,,,,,,-0.023420809,0,0,0,0.0066131402731304705,0.0,0.0066131402731304705,biology_first_hard_target
CHD8,,,,,,,,,0.023406701,0,0,0,0.006609153059427781,0.0,0.006609153059427781,biology_first_hard_target
KLHDC10,,,,,,,,,-0.023355532,0,0,0,0.006594691637684594,0.0,0.006594691637684594,biology_first_hard_target
