source_idx,target_idx,weight
163,2245,0.34008828
2596,2800,0.34008753
844,1326,0.34008753
189,1454,0.34008747
1012,2460,0.34008417
2239,2413,0.34008372
348,2917,0.34008345
168,2909,0.34008336
1258,2089,0.3400822
952,1545,0.34008145
1317,2250,0.34008113
1871,2468,0.34008092
101,2886,0.34008086
1322,1582,0.34008086
810,1181,0.34008032
173,1754,0.3400796
520,759,0.34007943
59,1523,0.3400789
926,2089,0.3400785
530,1002,0.3400783
338,2539,0.34007782
572,2554,0.34007645
990,2739,0.3400757
1696,1796,0.34007555
211,1416,0.3400729
276,1575,0.3400696
1730,2787,0.34006914
975,1876,0.34006798
2362,2627,0.3400674
2001,2177,0.34006602
2404,2413,0.34006497
750,1762,0.3400636
1614,2415,0.3400634
419,2554,0.340062
155,604,0.34006107
1787,2759,0.34006092
914,1861,0.3400602
617,949,0.34006017
622,1147,0.34006
1219,2566,0.3400592
750,1217,0.34005907
403,1610,0.34005898
31,2250,0.3400585
2374,2737,0.34005696
140,395,0.34005693
2117,2573,0.3400567
141,1624,0.34005654
1868,2589,0.34005624
1299,2813,0.34005585
1812,2242,0.34005538
18,1523,0.34005308
1652,2278,0.34005183
763,2539,0.34005103
383,1399,0.34005097
2038,2211,0.3400506
1740,2613,0.34005013
0,1111,0.34004924
2390,2726,0.34004885
227,1178,0.3400488
355,1747,0.34004858
245,2442,0.34004852
1715,2269,0.3400479
597,2356,0.3400477
1479,2821,0.3400474
1975,2603,0.3400472
1619,2239,0.34004688
2407,2605,0.34004617
853,1918,0.3400452
1975,2365,0.34004495
2200,2415,0.34004492
1473,1506,0.3400447
341,2827,0.34004447
1019,2782,0.340042
36,2441,0.34004182
802,2267,0.34004164
924,1729,0.34004113
752,1232,0.34004107
219,457,0.34004104
1118,1368,0.3400407
539,750,0.34004018
632,1287,0.3400398
236,2390,0.34003955
842,1545,0.3400395
469,2037,0.3400394
750,2753,0.34003896
993,1338,0.34003887
1189,2504,0.34003845
571,1914,0.3400382
1850,2496,0.34003815
933,1666,0.34003806
2514,2909,0.34003785
795,1428,0.34003776
692,2642,0.34003714
85,966,0.34003702
1381,1891,0.34003663
1551,2237,0.34003636
2256,2934,0.3400358
775,1954,0.34003577
733,2141,0.3400352
326,737,0.34003514
489,2344,0.34003454
969,2336,0.34003437
1396,2585,0.34003422
2140,2886,0.340034
2379,2419,0.34003398
572,2332,0.34003273
2183,2460,0.34003264
2160,2423,0.34003243
918,2183,0.3400317
904,2661,0.34003168
904,1031,0.3400311
536,1805,0.34003043
616,1517,0.34003034
1185,2732,0.3400303
1862,2237,0.3400299
157,2390,0.34002984
1235,2228,0.34002843
1007,2430,0.34002817
2379,2892,0.3400274
1702,2619,0.34002718
1265,2370,0.3400269
1348,1376,0.3400261
1286,2279,0.34002528
82,84,0.34002462
1862,2374,0.3400239
426,1140,0.34002376
119,2157,0.34002373
963,1138,0.3400235
503,949,0.34002265
217,2073,0.34002152
1081,1153,0.34001997
1081,1180,0.3400186
1850,2255,0.34001827
1830,2752,0.34001815
230,2909,0.34001693
572,2807,0.34001634
2220,2279,0.3400156
393,2021,0.3400155
355,844,0.34001544
478,707,0.34001532
853,1414,0.34001407
357,653,0.34001386
92,1428,0.3400138
646,969,0.34001365
1595,2297,0.34001365
1153,2685,0.34001362
622,2484,0.34001344
818,2566,0.34001333
1174,1552,0.34001297
120,1475,0.34001285
1192,1936,0.34001285
1881,2146,0.3400122
2473,2794,0.34001178
71,1740,0.34001046
84,2430,0.34001034
515,1495,0.34001017
1154,2567,0.3400098
192,2016,0.34000972
1254,2456,0.3400095
356,419,0.34000868
225,387,0.340008
1524,2440,0.34000617
949,1677,0.34000584
1032,2280,0.34000573
750,2567,0.34000486
344,2306,0.3400047
1925,2890,0.34000444
528,1763,0.34000397
793,2142,0.34000367
585,2831,0.34000328
1782,2440,0.34000272
370,467,0.34000254
2051,2818,0.34000182
36,610,0.34000176
1012,1024,0.3400017
2239,2404,0.34000126
2522,2597,0.34000048
1059,2065,0.3400001
969,1059,0.33999953
1954,2489,0.339998
758,1192,0.3399976
1154,1506,0.3399967
775,1454,0.33999622
1444,2390,0.33999616
1762,2350,0.33999616
478,2494,0.3399954
438,1684,0.33999467
93,799,0.33999375
1416,1546,0.33999375
530,2836,0.3399934
48,1506,0.33999327
1399,1731,0.33999276
52,1769,0.33999276
1185,2325,0.33999217
85,148,0.33999166
171,2385,0.3399909
1428,1717,0.33998996
983,1939,0.33998978
408,2759,0.3399896
419,2417,0.33998868
674,1986,0.33998847
191,969,0.33998802
768,2568,0.339988
806,1279,0.33998793
875,2435,0.33998716
844,1729,0.339987
1301,2054,0.33998686
19,1716,0.3399855
1192,1718,0.339985
1019,2413,0.33998486
538,1376,0.33998433
418,2101,0.339984
499,1523,0.33998385
1329,2257,0.33998373
30,2756,0.33998236
14,574,0.3399823
1138,2077,0.3399822
2141,2860,0.33998212
1939,2250,0.339982
186,1727,0.33998188
253,1578,0.339981
1546,2870,0.33998084
1589,2787,0.33998048
65,2272,0.33998042
1105,1192,0.33997968
663,783,0.3399793
470,603,0.3399784
2143,2923,0.33997685
785,1702,0.33997646
1279,1738,0.33997622
2279,2607,0.33997536
632,901,0.33997437
1129,2034,0.3399743
975,1001,0.33997324
2115,2794,0.33997107
1174,1581,0.33997086
779,2775,0.33997077
30,1447,0.33997056
949,1518,0.3399699
692,1607,0.33996925
2239,2501,0.33996892
1518,1891,0.33996776
140,575,0.33996773
1302,2275,0.33996728
576,1575,0.33996713
515,1162,0.339967
411,510,0.33996648
1174,2494,0.3399663
117,2365,0.3399655
1831,2198,0.33996516
646,2841,0.3399644
2175,2320,0.33996394
1190,2276,0.33996278
2143,2488,0.33996236
60,783,0.33996177
143,2046,0.33996153
1437,2277,0.33996084
425,978,0.3399592
1033,1368,0.33995846
1832,1975,0.33995795
1545,1678,0.3399574
2213,2596,0.33995625
1523,2807,0.33995575
2325,2443,0.3399552
1891,2357,0.33995515
695,933,0.3399551
393,1127,0.33995456
56,2827,0.33995432
65,584,0.33995232
141,2241,0.33995223
59,2759,0.33995187
419,766,0.3399513
1754,1972,0.3399511
0,1796,0.33995098
19,2769,0.33994934
1201,2587,0.33994895
1201,1382,0.3399483
575,2128,0.33994743
385,1578,0.33994687
2410,2589,0.33994645
1261,2480,0.33994645
2141,2236,0.3399464
169,1754,0.3399463
662,2415,0.33994615
1076,2545,0.33994573
211,877,0.33994526
130,1948,0.33994508
38,914,0.3399445
1577,2143,0.3399442
2304,2480,0.33994415
817,1850,0.33994347
530,1478,0.33994246
745,1059,0.3399424
948,1754,0.3399424
2001,2929,0.3399414
818,2511,0.3399412
2224,2356,0.33993995
189,1715,0.33993974
13,1639,0.33993927
453,2183,0.33993885
702,2413,0.33993822
1652,2191,0.3399381
332,969,0.3399381
393,1416,0.33993784
395,1925,0.33993745
842,2589,0.3399373
265,1926,0.3399371
2390,2882,0.33993635
691,1545,0.33993617
24,1376,0.3399347
123,2365,0.33993453
538,752,0.3399332
1171,2906,0.33993262
1190,2890,0.33993137
576,1812,0.33993125
1754,2172,0.33993068
2239,2272,0.33993053
1008,2413,0.33993053
922,2759,0.33993027
520,904,0.33993003
852,2473,0.33992934
1540,1610,0.33992833
2162,2288,0.33992752
1764,2263,0.33992746
30,2220,0.3399265
2057,2773,0.33992642
332,2250,0.33992568
2163,2395,0.33992514
370,650,0.3399243
546,2712,0.33992428
2478,2545,0.33992413
68,174,0.33992377
1326,2687,0.33992317
716,967,0.33992302
2037,2729,0.3399218
853,2835,0.3399217
1428,1463,0.33992028
1372,2496,0.33992004
1792,2279,0.33991957
429,1702,0.3399191
36,2863,0.33991894
540,1639,0.3399187
1617,2409,0.33991703
1138,2057,0.3399166
685,1387,0.3399166
1644,2665,0.33991495
30,2692,0.3399149
575,1446,0.33991456
1304,1897,0.33991325
668,2117,0.3399131
484,2370,0.339913
1735,2770,0.33991283
22,2545,0.33991256
251,1600,0.3399123
962,2415,0.3399112
1279,1886,0.3399106
1279,2685,0.33991036
897,1164,0.33991
1865,2399,0.33990994
619,2040,0.3399099
1492,2200,0.33990934
912,2827,0.3399091
2133,2339,0.3399089
30,2730,0.33990738
140,1978,0.3399058
84,334,0.33990505
2047,2681,0.33990428
843,1428,0.33990383
946,2375,0.33990225
818,2116,0.3399015
685,2539,0.33990145
211,2071,0.33990127
393,2127,0.33990097
1352,2920,0.3399005
2325,2890,0.3398989
2044,2271,0.3398984
1998,2348,0.3398973
619,2141,0.3398971
1727,2614,0.33989677
1321,2813,0.33989668
572,1004,0.33989635
264,695,0.339896
2050,2449,0.3398944
1805,2267,0.33989388
1818,2142,0.33989316
590,2399,0.33989275
2642,2854,0.3398918
1617,2834,0.3398918
427,1214,0.3398917
180,1546,0.339891
2524,2613,0.3398902
2059,2375,0.33988985
626,2589,0.33988944
1830,2775,0.33988917
489,2270,0.33988887
891,1933,0.33988732
868,1261,0.3398871
1600,1914,0.33988646
529,1330,0.3398857
265,1315,0.33988553
540,1506,0.33988526
952,2835,0.33988458
515,691,0.33988458
82,2268,0.33988455
1369,1370,0.33988446
2641,2826,0.33988398
1153,2466,0.33988371
781,2165,0.3398837
2042,2758,0.33988357
137,347,0.33988336
1103,1552,0.33988303
258,967,0.33988228
639,2264,0.3398811
1754,2332,0.33988065
1664,2813,0.33987957
1091,2516,0.339879
1692,2117,0.33987877
1321,1776,0.33987868
1283,1601,0.33987865
936,1704,0.33987844
1305,2471,0.33987826
413,743,0.33987823
1071,2484,0.33987728
326,1585,0.33987695
515,2478,0.3398769
2031,2375,0.3398762
1399,1666,0.33987585
1048,1754,0.3398747
599,938,0.33987454
983,1793,0.33987397
753,1664,0.3398736
354,2150,0.33987316
171,1053,0.33987308
572,2265,0.33987167
157,1891,0.33987063
566,1545,0.3398706
1770,2168,0.33986992
2045,2413,0.339869
2150,2330,0.3398687
239,1432,0.33986834
39,2440,0.33986807
345,2939,0.33986798
30,2422,0.33986622
238,1916,0.33986583
1664,2415,0.33986545
1644,2523,0.33986524
969,1468,0.33986464
944,2773,0.33986443
211,2702,0.3398633
2154,2917,0.33986327
392,2390,0.3398627
1911,2839,0.3398621
65,2891,0.3398612
31,2279,0.33986095
1192,1437,0.33986038
584,2117,0.33985996
473,983,0.33985955
1506,1748,0.33985952
409,1821,0.3398594
566,2440,0.33985907
192,2762,0.3398571
785,1012,0.3398569
1106,2203,0.33985487
571,2928,0.33985373
1953,2176,0.339853
1285,2787,0.33985212
2320,2365,0.339852
1371,2504,0.33985198
2044,2656,0.33985153
425,1034,0.33985052
275,2907,0.33985028
57,2224,0.33984953
956,2917,0.33984938
2183,2392,0.33984908
1071,2250,0.3398489
1795,2250,0.33984864
1269,1457,0.33984804
1002,1194,0.339848
890,2899,0.33984765
8,1261,0.3398473
590,1321,0.3398471
2596,2605,0.3398467
622,2272,0.33984593
569,863,0.33984584
897,2423,0.3398457
480,2339,0.33984512
30,2329,0.33984476
174,1825,0.33984452
192,2813,0.33984393
597,747,0.33984372
906,2038,0.3398434
124,393,0.3398417
603,2603,0.3398415
1029,2250,0.33984095
428,906,0.33984014
576,2915,0.33984002
213,470,0.33984002
815,1895,0.3398392
109,1617,0.3398382
912,2379,0.33983806
55,1540,0.339838
821,1375,0.3398375
2665,2927,0.33983725
217,2320,0.33983666
457,1664,0.33983582
865,2603,0.33983538
176,1279,0.33983502
1194,2603,0.33983463
2377,2759,0.3398339
1891,2422,0.33983368
219,1631,0.33983278
1432,2234,0.339832
189,1805,0.33983198
582,773,0.3398317
688,1330,0.33983165
109,1059,0.33983117
1872,2278,0.33983108
175,1306,0.33983105
393,456,0.339831
1416,2545,0.3398308
783,2051,0.33983073
251,1185,0.33983034
79,1523,0.33983022
413,1978,0.3398294
2100,2407,0.33982867
2439,2841,0.3398279
2489,2821,0.33982688
181,2268,0.33982682
419,908,0.339825
818,1835,0.33982462
1160,2160,0.33982444
1796,2126,0.33982408
301,2718,0.3398239
37,597,0.33982384
1608,2713,0.3398234
183,1862,0.33982286
52,1081,0.33982247
1330,1871,0.33982208
1874,2682,0.33982185
1784,2284,0.33982098
1749,1936,0.33982062
983,1285,0.33982053
761,2376,0.33982038
1341,1546,0.33981982
582,790,0.3398196
2250,2409,0.3398187
1680,2473,0.33981848
444,1269,0.33981717
2277,2376,0.339817
2531,2787,0.339817
674,2354,0.33981588
1180,2818,0.33981588
269,2480,0.3398156
1340,1926,0.3398152
665,1180,0.33981487
2311,2440,0.33981445
1140,2043,0.33981392
1657,1661,0.33981362
1015,2131,0.3398118
1654,1754,0.33981156
595,604,0.33981138
680,2909,0.3398112
872,1001,0.3398111
171,2511,0.33981097
1360,1438,0.33981085
355,2037,0.3398104
2251,2759,0.33981022
492,515,0.33981004
914,2193,0.33980975
275,1254,0.33980894
183,1796,0.33980885
1454,1876,0.33980846
1570,1740,0.3398073
1374,1546,0.3398053
93,985,0.339805
2143,2572,0.33980447
709,776,0.33980373
211,749,0.33980367
419,2088,0.33980346
983,2783,0.3398027
894,1110,0.33980122
143,233,0.339801
2267,2278,0.33979994
158,2242,0.33979928
1488,2209,0.33979896
14,693,0.33979893
604,1980,0.3397989
1664,2354,0.3397987
2376,2582,0.3397969
455,2046,0.33979666
663,1575,0.33979636
1063,2545,0.33979627
29,428,0.3397962
2054,2665,0.33979514
1525,2534,0.339792
2044,2410,0.33979198
157,1376,0.3397911
1545,1546,0.33979008
1113,2315,0.3397878
1315,1491,0.339787
645,791,0.33978692
65,2076,0.33978638
1446,1933,0.33978632
1825,2727,0.33978614
1568,1729,0.33978614
603,1691,0.33978596
265,290,0.33978572
413,643,0.33978555
1978,2168,0.33978373
872,2748,0.3397837
1523,2417,0.33978269
1637,2143,0.33978224
862,2200,0.33978117
2091,2758,0.3397794
1140,2485,0.33977923
1110,1748,0.33977777
251,960,0.33977705
133,603,0.33977675
654,1540,0.33977628
427,865,0.3397743
569,2423,0.33977425
186,2794,0.33977282
274,2653,0.33977273
616,1578,0.3397727
175,2507,0.33977205
863,1926,0.33977142
1466,2353,0.3397712
693,2250,0.33977106
646,983,0.33976942
503,2239,0.33976835
1546,2417,0.33976802
569,1437,0.33976734
224,702,0.33976653
750,1357,0.3397663
14,1918,0.33976582
1706,2667,0.33976552
990,1978,0.33976516
365,1428,0.3397651
247,752,0.33976445
36,2024,0.33976427
497,844,0.33976334
2730,2909,0.33976305
472,890,0.33976218
763,2074,0.3397615
2354,2934,0.33976054
1491,2549,0.33975953
1551,2665,0.33975932
738,2442,0.33975857
316,510,0.3397581
35,2163,0.33975732
1063,1368,0.33975637
1657,2466,0.33975503
100,288,0.33975357
1376,2654,0.33975226
1926,2493,0.33975208
235,471,0.33975205
1917,2503,0.33975163
846,2203,0.33975148
2279,2501,0.33975145
1914,2708,0.33975136
2328,2504,0.3397495
293,812,0.33974883
114,590,0.33974844
458,1569,0.33974785
2422,2909,0.33974776
174,1171,0.33974755
1792,2141,0.33974656
165,316,0.3397463
276,1823,0.339746
470,1608,0.33974597
805,1520,0.339745
2585,2758,0.33974394
2338,2885,0.3397435
1954,2770,0.3397433
77,969,0.33974272
175,897,0.3397419
515,2573,0.33974177
244,1643,0.33974174
1784,2769,0.3397412
2141,2239,0.339741
1925,2875,0.33974087
1771,2266,0.33974063
1546,2692,0.33974028
2531,2835,0.33974022
59,2143,0.33974013
685,2074,0.33974007
515,2422,0.33973965
317,894,0.33973947
2279,2802,0.3397394
56,60,0.33973894
2051,2496,0.33973742
1181,2540,0.33973575
2024,2508,0.33973503
971,2934,0.3397344
1221,2117,0.33973393
2001,2174,0.33973345
40,1386,0.33973226
572,843,0.339732
1874,2665,0.33973172
125,1315,0.33973157
693,2841,0.33973154
1926,2175,0.33973154
1129,2299,0.33973047
724,1789,0.3397302
1223,2653,0.33972868
1190,1600,0.33972833
1962,2250,0.33972833
285,1754,0.33972797
425,1940,0.33972627
1718,2608,0.3397254
667,2034,0.3397229
264,1706,0.33972272
1158,1727,0.33972263
1845,2279,0.33972234
321,2415,0.33972198
1787,2835,0.33972192
943,2141,0.3397219
1153,1279,0.3397214
528,2315,0.339721
1575,1657,0.33972022
591,2759,0.33971816
524,957,0.3397181
702,2404,0.33971745
1743,2370,0.33971667
457,815,0.33971477
1985,2177,0.33971468
1597,2596,0.33971453
914,2035,0.33971438
969,1939,0.33971387
548,1523,0.33971375
1754,2800,0.33971348
896,2239,0.33971322
1164,2269,0.33971235
2609,2906,0.33971232
984,1615,0.33971164
5,2390,0.33970988
1235,1842,0.33970964
515,1246,0.33970937
160,1620,0.3397093
2615,2804,0.33970848
1158,1399,0.33970836
393,2506,0.33970717
1993,2468,0.33970708
181,2435,0.33970574
439,2250,0.3397057
585,779,0.33970565
818,2385,0.33970553
944,1874,0.33970544
1971,2718,0.33970532
759,2468,0.33970523
1571,1602,0.33970502
2219,2533,0.3397048
708,1081,0.33970466
1182,1747,0.33970413
654,2175,0.339704
36,2457,0.33970374
65,150,0.33970347
510,2483,0.33970335
1228,2390,0.33970332
181,1954,0.33970284
104,2596,0.33970258
1552,2584,0.33970225
1428,2675,0.3397015
56,355,0.339701
2148,2163,0.33970085
393,2221,0.33969924
65,1241,0.3396991
1348,2044,0.33969772
1164,1295,0.3396976
948,2787,0.33969748
928,1446,0.33969614
354,2615,0.33969516
1197,2089,0.3396946
692,761,0.33969423
156,515,0.3396929
632,2548,0.3396926
805,2297,0.33969238
572,2835,0.3396923
663,844,0.3396921
297,2533,0.33969176
1368,2088,0.33969113
821,1815,0.3396911
524,2665,0.33969098
1664,2471,0.33969018
57,1174,0.3396901
1279,1615,0.3396897
983,1838,0.33968925
1491,1897,0.33968854
1523,1802,0.3396881
515,1327,0.33968803
1129,1140,0.33968785
1256,2373,0.33968768
30,1309,0.33968735
773,1924,0.3396871
211,1255,0.3396868
1012,1997,0.33968621
562,1306,0.33968577
2160,2264,0.3396856
86,2250,0.3396854
1257,1753,0.33968467
383,2291,0.33968213
492,1617,0.33968148
1631,2037,0.33968142
783,1544,0.33968064
1368,1556,0.33967924
1067,2826,0.33967903
2495,2841,0.3396788
645,1138,0.33967856
1189,1740,0.33967808
162,1546,0.33967778
219,1326,0.33967748
867,2909,0.33967704
737,2483,0.33967623
818,2567,0.33967608
461,1523,0.33967587
419,2850,0.33967483
380,975,0.33967474
1890,2768,0.33967444
1194,1399,0.33967313
1302,1551,0.3396723
413,2344,0.3396722
395,1320,0.33967212
497,2348,0.3396717
853,1363,0.3396716
2440,2570,0.33967084
2016,2399,0.33967072
1478,2579,0.33966744
35,1684,0.3396672
663,1684,0.3396671
2047,2200,0.339667
821,1338,0.33966655
611,1586,0.33966586
307,1729,0.33966526
2279,2573,0.33966503
2414,2739,0.33966395
2143,2554,0.33966115
467,2449,0.33965924
1156,1399,0.33965918
509,933,0.3396587
897,1007,0.33965865
2485,2761,0.3396584
1776,1953,0.33965796
2200,2801,0.33965787
2157,2398,0.3396573
1651,2117,0.33965543
348,2503,0.33965433
1266,2262,0.33965316
311,2370,0.33965275
2250,2845,0.33965272
231,411,0.3396524
196,1012,0.33965215
391,783,0.33965212
2000,2238,0.3396514
71,1610,0.33965045
1754,2307,0.33964962
175,709,0.3396492
2451,2566,0.3396489
805,2587,0.33964857
2224,2767,0.33964765
1478,1783,0.33964762
2885,2886,0.33964738
1716,2365,0.33964527
1608,2160,0.33964482
468,2117,0.33964404
949,1426,0.33964348
2239,2389,0.33964318
489,1948,0.3396431
949,2703,0.33964297
1957,2143,0.33964232
734,1369,0.33964214
619,1071,0.3396391
1282,1868,0.33963835
1047,1632,0.33963805
1059,2536,0.33963656
2194,2370,0.33963576
1481,2503,0.33963558
896,2841,0.33963525
1692,2089,0.33963442
1610,2241,0.3396335
2025,2256,0.33963233
1022,2024,0.33963215
591,2909,0.3396314
1680,1862,0.33963126
654,1120,0.33963084
65,1699,0.33963084
752,2345,0.33962914
1103,2423,0.33962905
30,1730,0.33962834
211,2459,0.33962813
276,753,0.33962798
1315,1529,0.3396274
1791,1973,0.33962736
1938,2128,0.3396271
1138,2854,0.33962706
2183,2656,0.33962652
489,2487,0.33962607
1317,1617,0.33962592
450,1780,0.33962575
1925,2276,0.33962417
310,419,0.3396239
1012,2368,0.3396233
2293,2627,0.33962303
1938,2333,0.339623
2257,2608,0.33962283
1209,1423,0.33962277
470,2385,0.33962256
658,1545,0.3396225
2204,2596,0.339621
1362,1643,0.33962077
13,265,0.3396207
65,1309,0.33962056
515,2834,0.33961993
1811,2928,0.33961993
530,2275,0.33961993
1776,1955,0.33961934
59,2250,0.33961922
949,2834,0.3396185
1914,2687,0.33961797
952,2250,0.33961746
1718,2717,0.33961692
1372,1940,0.3396167
211,819,0.3396163
632,1080,0.33961597
419,2580,0.33961582
48,1194,0.33961555
872,1916,0.3396145
1265,1523,0.33961272
383,427,0.33961266
522,2545,0.3396124
1271,1769,0.33961236
1315,2642,0.33961165
1630,2653,0.33961162
1053,1624,0.3396113
321,438,0.33961052
849,1545,0.3396105
1702,2345,0.33961025
233,2665,0.33960998
500,2444,0.3396086
420,665,0.33960855
480,2068,0.33960778
271,2044,0.33960718
130,1776,0.33960706
1593,1891,0.33960593
1540,1832,0.3396049
1544,2200,0.3396045
957,1480,0.3396044
105,2455,0.3396036
285,1545,0.3396035
844,2471,0.33960333
734,1595,0.33960065
619,1327,0.33960047
1352,2653,0.33960015
1546,2669,0.33960015
2343,2484,0.33959934
2719,2787,0.3395987
186,2165,0.3395985
897,2665,0.339598
171,255,0.33959797
84,944,0.33959645
178,2143,0.33959633
211,2809,0.33959588
60,1180,0.3395958
1295,1718,0.33959562
1369,2324,0.33959517
579,862,0.3395949
971,2707,0.33959487
155,497,0.33959457
2419,2609,0.33959275
817,967,0.33959228
643,2917,0.33959207
615,2909,0.3395919
924,2168,0.3395915
419,691,0.33959112
948,2044,0.33959034
991,1278,0.3395902
29,2000,0.3395901
45,1954,0.3395893
805,1767,0.3395888
130,2840,0.3395886
2242,2395,0.3395881
572,787,0.33958805
423,596,0.33958498
393,2771,0.33958244
62,2928,0.33958232
265,1936,0.3395822
544,2279,0.33958182
761,2567,0.33958152
345,2302,0.33958095
2143,2515,0.3395806
65,1634,0.3395805
1105,2498,0.3395801
775,2115,0.33957955
1523,1778,0.33957928
456,2545,0.33957916
948,1428,0.33957893
217,872,0.33957884
1788,2266,0.3395787
515,2632,0.33957767
1479,2046,0.33957738
347,931,0.33957663
489,2480,0.33957648
285,619,0.33957592
971,1980,0.33957583
186,2043,0.3395751
338,1112,0.3395744
420,2818,0.33957413
1762,2584,0.33957344
86,983,0.33957326
1520,1595,0.33957207
2787,2870,0.33957204
1914,2031,0.3395718
944,2752,0.3395716
2496,2518,0.33957136
1579,1925,0.33957097
82,1209,0.3395687
576,810,0.33956867
2029,2228,0.3395685
572,1292,0.3395674
425,2037,0.3395669
419,683,0.3395667
1668,2407,0.33956537
1753,1917,0.3395652
1618,2268,0.33956513
2051,2325,0.3395643
