control_graph_id,control_type,seed,scenario_id,regulator,direction,magnitude,n_cells,n_donors,mean_regulator_delta,mean_target_only_l1_delta_norm,mean_target_only_l2_delta_norm,mean_full_changed_feature_l1_delta_norm,mean_full_changed_feature_l2_delta_norm,mean_number_changed_features,total_clipping_count,mean_clipping_fraction
degree_preserving_edge_shuffle_seed_79010,degree_preserving_edge_shuffle,79010,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.028831976846566007,0.013222854060357954,0.06008197684656603,0.0405631564922991,5.375,372,0.6838235294117647
degree_preserving_edge_shuffle_seed_79010,degree_preserving_edge_shuffle,79010,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07207994211641477,0.03305713515089476,0.15020494211641477,0.1014078912307476,5.375,372,0.6838235294117647
degree_preserving_edge_shuffle_seed_79010,degree_preserving_edge_shuffle,79010,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09776936543572907,0.026332862776112707,0.1977693654357291,0.10340900263182276,16.15625,27,0.04963235294117647
degree_preserving_edge_shuffle_seed_79010,degree_preserving_edge_shuffle,79010,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.2444234135893225,0.06583215694028172,0.4944234135893225,0.2585225065795568,16.15625,27,0.04963235294117647
degree_preserving_edge_shuffle_seed_79011,degree_preserving_edge_shuffle,79011,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.02466037841505544,0.01071864910104575,0.10591037841505552,0.08358430860588462,6.09375,573,0.74609375
degree_preserving_edge_shuffle_seed_79011,degree_preserving_edge_shuffle,79011,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.061650946037638654,0.026796622752614428,0.26477594603763865,0.20896077151471137,6.09375,573,0.74609375
degree_preserving_edge_shuffle_seed_79011,degree_preserving_edge_shuffle,79011,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.10000000000000002,0.02195081771452357,0.20000000000000004,0.10238084976369484,24.0,0,0.0
degree_preserving_edge_shuffle_seed_79011,degree_preserving_edge_shuffle,79011,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.25000000000000006,0.054877044286308956,0.5000000000000001,0.255952124409237,24.0,0,0.0
degree_preserving_edge_shuffle_seed_79011,degree_preserving_edge_shuffle,79011,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.029186776651182928,0.0144196922146594,0.03856177665118293,0.02222024869049225,4.0625,350,0.7291666666666666
degree_preserving_edge_shuffle_seed_79011,degree_preserving_edge_shuffle,79011,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07296694162795683,0.036049230536648255,0.09640444162795683,0.055550621726230376,4.0625,350,0.7291666666666666
degree_preserving_edge_shuffle_seed_79011,degree_preserving_edge_shuffle,79011,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.1000000000000002,0.0271687367087739,0.2000000000000002,0.1036249982115835,15.0,0,0.0
degree_preserving_edge_shuffle_seed_79011,degree_preserving_edge_shuffle,79011,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.24999999999999997,0.06792184177193461,0.5,0.25906249552895866,15.0,0,0.0
degree_preserving_edge_shuffle_seed_79011,degree_preserving_edge_shuffle,79011,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.0288596497562991,0.013285929910138442,0.06010964975629912,0.04059556211578962,5.34375,373,0.6856617647058824
degree_preserving_edge_shuffle_seed_79011,degree_preserving_edge_shuffle,79011,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.0721491243907475,0.03321482477534598,0.1502741243907475,0.10148890528947391,5.34375,373,0.6856617647058824
degree_preserving_edge_shuffle_seed_79011,degree_preserving_edge_shuffle,79011,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09793459762567507,0.026341142785110933,0.19793459762567508,0.10341111452611301,16.21875,25,0.04595588235294117
degree_preserving_edge_shuffle_seed_79011,degree_preserving_edge_shuffle,79011,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24483649406418748,0.06585285696277726,0.4948364940641875,0.2585277863152824,16.21875,25,0.04595588235294117
degree_preserving_edge_shuffle_seed_79012,degree_preserving_edge_shuffle,79012,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.02466037841505544,0.01071864910104575,0.10591037841505552,0.08358430860588462,6.09375,573,0.74609375
degree_preserving_edge_shuffle_seed_79012,degree_preserving_edge_shuffle,79012,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.061650946037638654,0.026796622752614428,0.26477594603763865,0.20896077151471137,6.09375,573,0.74609375
degree_preserving_edge_shuffle_seed_79012,degree_preserving_edge_shuffle,79012,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.10000000000000002,0.02195081771452357,0.20000000000000004,0.10238084976369484,24.0,0,0.0
degree_preserving_edge_shuffle_seed_79012,degree_preserving_edge_shuffle,79012,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.25000000000000006,0.054877044286308956,0.5000000000000001,0.255952124409237,24.0,0,0.0
degree_preserving_edge_shuffle_seed_79012,degree_preserving_edge_shuffle,79012,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.028951683870206937,0.014345845481531436,0.03832668387020695,0.022114120460098845,4.03125,351,0.73125
degree_preserving_edge_shuffle_seed_79012,degree_preserving_edge_shuffle,79012,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.0723792096755169,0.035864613703828374,0.0958167096755169,0.055285301150246886,4.03125,351,0.73125
degree_preserving_edge_shuffle_seed_79012,degree_preserving_edge_shuffle,79012,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000017,0.027168736708773896,0.20000000000000018,0.1036249982115835,15.0,0,0.0
degree_preserving_edge_shuffle_seed_79012,degree_preserving_edge_shuffle,79012,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25,0.06792184177193462,0.5,0.25906249552895866,15.0,0,0.0
degree_preserving_edge_shuffle_seed_79012,degree_preserving_edge_shuffle,79012,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.029519472766058583,0.013435604574817519,0.0607694727660586,0.040746704576552904,5.4375,370,0.6801470588235294
degree_preserving_edge_shuffle_seed_79012,degree_preserving_edge_shuffle,79012,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07379868191514619,0.03358901143704367,0.15192368191514619,0.10186676144138211,5.4375,370,0.6801470588235294
degree_preserving_edge_shuffle_seed_79012,degree_preserving_edge_shuffle,79012,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09776936543572909,0.02633286277611271,0.1977693654357291,0.10340900263182276,16.15625,27,0.04963235294117647
degree_preserving_edge_shuffle_seed_79012,degree_preserving_edge_shuffle,79012,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24442341358932249,0.0658321569402817,0.4944234135893225,0.2585225065795568,16.15625,27,0.04963235294117647
degree_preserving_edge_shuffle_seed_79013,degree_preserving_edge_shuffle,79013,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.02466037841505544,0.01071864910104575,0.10591037841505552,0.08358430860588462,6.09375,573,0.74609375
degree_preserving_edge_shuffle_seed_79013,degree_preserving_edge_shuffle,79013,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.061650946037638654,0.026796622752614428,0.26477594603763865,0.20896077151471137,6.09375,573,0.74609375
degree_preserving_edge_shuffle_seed_79013,degree_preserving_edge_shuffle,79013,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.10000000000000002,0.02195081771452357,0.20000000000000004,0.10238084976369484,24.0,0,0.0
degree_preserving_edge_shuffle_seed_79013,degree_preserving_edge_shuffle,79013,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.25000000000000006,0.054877044286308956,0.5000000000000001,0.255952124409237,24.0,0,0.0
degree_preserving_edge_shuffle_seed_79013,degree_preserving_edge_shuffle,79013,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.029128887550671247,0.014397816971477795,0.03850388755067126,0.022124726109528058,4.03125,351,0.73125
degree_preserving_edge_shuffle_seed_79013,degree_preserving_edge_shuffle,79013,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07282221887667757,0.03599454242869424,0.09625971887667757,0.055311815273819905,4.03125,351,0.73125
degree_preserving_edge_shuffle_seed_79013,degree_preserving_edge_shuffle,79013,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000021,0.027168736708773903,0.20000000000000023,0.10362499821158351,15.0,0,0.0
degree_preserving_edge_shuffle_seed_79013,degree_preserving_edge_shuffle,79013,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.24999999999999994,0.06792184177193461,0.5,0.25906249552895866,15.0,0,0.0
degree_preserving_edge_shuffle_seed_79013,degree_preserving_edge_shuffle,79013,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.029519472766058583,0.013489750780019178,0.0607694727660586,0.04075814708215192,5.4375,370,0.6801470588235294
degree_preserving_edge_shuffle_seed_79013,degree_preserving_edge_shuffle,79013,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07379868191514617,0.033724376950047805,0.15192368191514616,0.10189536770537964,5.4375,370,0.6801470588235294
degree_preserving_edge_shuffle_seed_79013,degree_preserving_edge_shuffle,79013,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09776936543572909,0.02633286277611271,0.1977693654357291,0.10340900263182276,16.15625,27,0.04963235294117647
degree_preserving_edge_shuffle_seed_79013,degree_preserving_edge_shuffle,79013,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24442341358932249,0.0658321569402817,0.4944234135893225,0.2585225065795568,16.15625,27,0.04963235294117647
degree_preserving_edge_shuffle_seed_79014,degree_preserving_edge_shuffle,79014,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.02466037841505544,0.01071864910104575,0.10591037841505552,0.08358430860588462,6.09375,573,0.74609375
degree_preserving_edge_shuffle_seed_79014,degree_preserving_edge_shuffle,79014,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.061650946037638654,0.026796622752614428,0.26477594603763865,0.20896077151471137,6.09375,573,0.74609375
degree_preserving_edge_shuffle_seed_79014,degree_preserving_edge_shuffle,79014,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.10000000000000002,0.02195081771452357,0.20000000000000004,0.10238084976369484,24.0,0,0.0
degree_preserving_edge_shuffle_seed_79014,degree_preserving_edge_shuffle,79014,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.25000000000000006,0.054877044286308956,0.5000000000000001,0.255952124409237,24.0,0,0.0
degree_preserving_edge_shuffle_seed_79014,degree_preserving_edge_shuffle,79014,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.029186776651182928,0.0144196922146594,0.03856177665118293,0.02222024869049225,4.0625,350,0.7291666666666666
degree_preserving_edge_shuffle_seed_79014,degree_preserving_edge_shuffle,79014,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07296694162795683,0.036049230536648255,0.09640444162795683,0.055550621726230376,4.0625,350,0.7291666666666666
degree_preserving_edge_shuffle_seed_79014,degree_preserving_edge_shuffle,79014,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.1000000000000002,0.0271687367087739,0.2000000000000002,0.1036249982115835,15.0,0,0.0
degree_preserving_edge_shuffle_seed_79014,degree_preserving_edge_shuffle,79014,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.24999999999999997,0.06792184177193461,0.5,0.25906249552895866,15.0,0,0.0
degree_preserving_edge_shuffle_seed_79014,degree_preserving_edge_shuffle,79014,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.029376023446276444,0.01342410375630522,0.06062602344627647,0.040702143378125485,5.4375,370,0.6801470588235294
degree_preserving_edge_shuffle_seed_79014,degree_preserving_edge_shuffle,79014,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07344005861569086,0.03356025939076292,0.15156505861569086,0.10175535844531355,5.4375,370,0.6801470588235294
degree_preserving_edge_shuffle_seed_79014,degree_preserving_edge_shuffle,79014,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09768674934075605,0.026328722771613595,0.19768674934075606,0.10340794668467763,16.125,28,0.051470588235294115
degree_preserving_edge_shuffle_seed_79014,degree_preserving_edge_shuffle,79014,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24421687335188993,0.06582180692903392,0.49421687335188996,0.25851986671169397,16.125,28,0.051470588235294115
degree_preserving_edge_shuffle_seed_79015,degree_preserving_edge_shuffle,79015,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.02466037841505544,0.01071864910104575,0.10591037841505552,0.08358430860588462,6.09375,573,0.74609375
degree_preserving_edge_shuffle_seed_79015,degree_preserving_edge_shuffle,79015,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.061650946037638654,0.026796622752614428,0.26477594603763865,0.20896077151471137,6.09375,573,0.74609375
degree_preserving_edge_shuffle_seed_79015,degree_preserving_edge_shuffle,79015,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.10000000000000002,0.02195081771452357,0.20000000000000004,0.10238084976369484,24.0,0,0.0
degree_preserving_edge_shuffle_seed_79015,degree_preserving_edge_shuffle,79015,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.25000000000000006,0.054877044286308956,0.5000000000000001,0.255952124409237,24.0,0,0.0
degree_preserving_edge_shuffle_seed_79015,degree_preserving_edge_shuffle,79015,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.029128887550671247,0.014397816971477795,0.03850388755067126,0.022124726109528058,4.03125,351,0.73125
degree_preserving_edge_shuffle_seed_79015,degree_preserving_edge_shuffle,79015,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07282221887667757,0.03599454242869424,0.09625971887667757,0.055311815273819905,4.03125,351,0.73125
degree_preserving_edge_shuffle_seed_79015,degree_preserving_edge_shuffle,79015,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000021,0.027168736708773903,0.20000000000000023,0.10362499821158351,15.0,0,0.0
degree_preserving_edge_shuffle_seed_79015,degree_preserving_edge_shuffle,79015,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.24999999999999994,0.06792184177193461,0.5,0.25906249552895866,15.0,0,0.0
degree_preserving_edge_shuffle_seed_79015,degree_preserving_edge_shuffle,79015,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.02967571965586481,0.01353895631807436,0.06092571965586483,0.04080445591374869,5.4375,370,0.6801470588235294
degree_preserving_edge_shuffle_seed_79015,degree_preserving_edge_shuffle,79015,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07418929913966173,0.03384739079518576,0.1523142991396617,0.10201113978437157,5.4375,370,0.6801470588235294
degree_preserving_edge_shuffle_seed_79015,degree_preserving_edge_shuffle,79015,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09776936543572907,0.026332862776112707,0.1977693654357291,0.10340900263182276,16.15625,27,0.04963235294117647
degree_preserving_edge_shuffle_seed_79015,degree_preserving_edge_shuffle,79015,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24442341358932246,0.0658321569402817,0.4944234135893225,0.2585225065795568,16.15625,27,0.04963235294117647
degree_preserving_edge_shuffle_seed_79016,degree_preserving_edge_shuffle,79016,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.02466037841505544,0.01071864910104575,0.10591037841505552,0.08358430860588462,6.09375,573,0.74609375
degree_preserving_edge_shuffle_seed_79016,degree_preserving_edge_shuffle,79016,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.061650946037638654,0.026796622752614428,0.26477594603763865,0.20896077151471137,6.09375,573,0.74609375
degree_preserving_edge_shuffle_seed_79016,degree_preserving_edge_shuffle,79016,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.10000000000000002,0.02195081771452357,0.20000000000000004,0.10238084976369484,24.0,0,0.0
degree_preserving_edge_shuffle_seed_79016,degree_preserving_edge_shuffle,79016,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.25000000000000006,0.054877044286308956,0.5000000000000001,0.255952124409237,24.0,0,0.0
degree_preserving_edge_shuffle_seed_79016,degree_preserving_edge_shuffle,79016,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.029480937325646977,0.014496796157173872,0.03885593732564699,0.022264942279928545,4.09375,349,0.7270833333333333
degree_preserving_edge_shuffle_seed_79016,degree_preserving_edge_shuffle,79016,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.07370234331411701,0.03624199039293448,0.09713984331411701,0.05566235569982115,4.09375,349,0.7270833333333333
degree_preserving_edge_shuffle_seed_79016,degree_preserving_edge_shuffle,79016,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000017,0.027168736708773896,0.20000000000000018,0.1036249982115835,15.0,0,0.0
degree_preserving_edge_shuffle_seed_79016,degree_preserving_edge_shuffle,79016,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25,0.06792184177193462,0.5,0.25906249552895866,15.0,0,0.0
degree_preserving_edge_shuffle_seed_79016,degree_preserving_edge_shuffle,79016,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.02910400014642121,0.013355442847809764,0.060354000146421234,0.04062818678645933,5.40625,371,0.6819852941176471
degree_preserving_edge_shuffle_seed_79016,degree_preserving_edge_shuffle,79016,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07276000036605279,0.03338860711952429,0.1508850003660528,0.10157046696614819,5.40625,371,0.6819852941176471
degree_preserving_edge_shuffle_seed_79016,degree_preserving_edge_shuffle,79016,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09768674934075605,0.02632872277161359,0.19768674934075606,0.10340794668467763,16.125,28,0.051470588235294115
degree_preserving_edge_shuffle_seed_79016,degree_preserving_edge_shuffle,79016,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24421687335188993,0.06582180692903392,0.49421687335188996,0.25851986671169397,16.125,28,0.051470588235294115
degree_preserving_edge_shuffle_seed_79017,degree_preserving_edge_shuffle,79017,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.02466037841505544,0.01071864910104575,0.10591037841505552,0.08358430860588462,6.09375,573,0.74609375
degree_preserving_edge_shuffle_seed_79017,degree_preserving_edge_shuffle,79017,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.061650946037638654,0.026796622752614428,0.26477594603763865,0.20896077151471137,6.09375,573,0.74609375
degree_preserving_edge_shuffle_seed_79017,degree_preserving_edge_shuffle,79017,ELF1_up_0p10,ELF1,up,0.1,32,6,0.1,0.10000000000000002,0.02195081771452357,0.20000000000000004,0.10238084976369484,24.0,0,0.0
degree_preserving_edge_shuffle_seed_79017,degree_preserving_edge_shuffle,79017,ELF1_up_0p25,ELF1,up,0.25,32,6,0.25,0.25000000000000006,0.054877044286308956,0.5000000000000001,0.255952124409237,24.0,0,0.0
degree_preserving_edge_shuffle_seed_79017,degree_preserving_edge_shuffle,79017,SPI1_down_0p10,SPI1,down,0.1,32,6,-0.1,0.028951683870206937,0.014345845481531436,0.03832668387020695,0.022114120460098845,4.03125,351,0.73125
degree_preserving_edge_shuffle_seed_79017,degree_preserving_edge_shuffle,79017,SPI1_down_0p25,SPI1,down,0.25,32,6,-0.25,0.0723792096755169,0.035864613703828374,0.0958167096755169,0.055285301150246886,4.03125,351,0.73125
degree_preserving_edge_shuffle_seed_79017,degree_preserving_edge_shuffle,79017,SPI1_up_0p10,SPI1,up,0.1,32,6,0.1,0.10000000000000017,0.027168736708773896,0.20000000000000018,0.1036249982115835,15.0,0,0.0
degree_preserving_edge_shuffle_seed_79017,degree_preserving_edge_shuffle,79017,SPI1_up_0p25,SPI1,up,0.25,32,6,0.25,0.25,0.06792184177193462,0.5,0.25906249552895866,15.0,0,0.0
degree_preserving_edge_shuffle_seed_79017,degree_preserving_edge_shuffle,79017,STAT1_down_0p10,STAT1,down,0.1,32,6,-0.1,0.029245371696518488,0.013289146433967553,0.06049537169651851,0.04064422046743226,5.4375,370,0.6801470588235294
degree_preserving_edge_shuffle_seed_79017,degree_preserving_edge_shuffle,79017,STAT1_down_0p25,STAT1,down,0.25,32,6,-0.25,0.07311342924129596,0.03322286608491876,0.15123842924129596,0.1016105511685805,5.4375,370,0.6801470588235294
degree_preserving_edge_shuffle_seed_79017,degree_preserving_edge_shuffle,79017,STAT1_up_0p10,STAT1,up,0.1,32,6,0.1,0.09776936543572907,0.026332862776112707,0.1977693654357291,0.10340900263182276,16.15625,27,0.04963235294117647
degree_preserving_edge_shuffle_seed_79017,degree_preserving_edge_shuffle,79017,STAT1_up_0p25,STAT1,up,0.25,32,6,0.25,0.24442341358932249,0.06583215694028172,0.4944234135893225,0.2585225065795568,16.15625,27,0.04963235294117647
degree_preserving_edge_shuffle_seed_79018,degree_preserving_edge_shuffle,79018,ELF1_down_0p10,ELF1,down,0.1,32,6,-0.1,0.02466037841505544,0.01071864910104575,0.10591037841505552,0.08358430860588462,6.09375,573,0.74609375
degree_preserving_edge_shuffle_seed_79018,degree_preserving_edge_shuffle,79018,ELF1_down_0p25,ELF1,down,0.25,32,6,-0.25,0.061650946037638654,0.026796622752614428,0.26477594603763865,0.20896077151471137,6.09375,573,0.74609375
