source_tf,target_gene,edge_type,n_samples,spearman_rho,spearman_pvalue,bootstrap_median_rho,bootstrap_sd_rho,bootstrap_sign_stability,tf_mean_microglia_expressed_fraction,target_mean_microglia_expressed_fraction,atac_peak_support_status,motif_support_status,edge_candidate_pass,claim_language
BACH1,LAPTM5,microglia_snrna_sample_coactivity,18,0.9133126934984519,1.2182182797478767e-07,0.8997912317327766,0.0510019166717975,1.0,0.7182959780743823,0.4685638507440458,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
NRF1,FCER1G,microglia_snrna_sample_coactivity,18,0.7027863777089782,0.0011427190651563898,0.7056382719062729,0.15079637407283442,1.0,0.41908665570149395,0.13221140813433435,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
CEBPA,GPX4,microglia_snrna_sample_coactivity,18,0.7007223942208461,0.0011989848082819942,0.6972872136406429,0.14745510777100487,1.0,0.10878490914446931,0.07986970746786617,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
STAT3,APOE,microglia_snrna_sample_coactivity,18,0.7007223942208461,0.0011989848082819942,0.6987005669232862,0.16604847541098205,1.0,0.554013960823625,0.3446906182885147,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
NFKB1,B2M,microglia_snrna_sample_coactivity,18,0.6986584107327141,0.0012575339153336352,0.6985850637586613,0.13949917508964507,1.0,0.3477197168557938,0.41985600825889346,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
RELA,C1QA,microglia_snrna_sample_coactivity,18,0.696594427244582,0.0013184382796678923,0.6718620600414078,0.1346806565945672,1.0,0.062488568855671146,0.22918561437595505,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
SREBF1,PLD3,microglia_snrna_sample_coactivity,18,0.696594427244582,0.0013184382796678923,0.6906239691661316,0.13436095833735376,1.0,0.1927428000001874,0.20977653153134185,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
PPARG,APOE,microglia_snrna_sample_coactivity,18,0.696594427244582,0.0013184382796678923,0.688865981167543,0.13733563953133512,1.0,0.23448901936554328,0.3446906182885147,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
RUNX1,APOE,microglia_snrna_sample_coactivity,18,0.6924664602683178,0.0014476080524246128,0.6720466355502852,0.13226269996241585,1.0,0.8827267977897237,0.3446906182885147,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
ELF1,PSAP,microglia_snrna_sample_coactivity,18,0.6904024767801857,0.0015160249841227721,0.6969375114452835,0.1652824514586033,1.0,0.6193480739287138,0.5064787733429853,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
NFKB1,PLD3,microglia_snrna_sample_coactivity,18,0.6862745098039216,0.0016609135348996636,0.6755617331414339,0.15715665220032982,1.0,0.3477197168557938,0.20977653153134185,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
SPI1,LAMP2,microglia_snrna_sample_coactivity,18,0.6842105263157895,0.0017375461568507377,0.6841591105354059,0.16137716985701564,1.0,0.3132576831893714,0.20766387318271254,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
NRF1,C1QA,microglia_snrna_sample_coactivity,18,0.6780185758513931,0.0019851971899574545,0.6725557381708004,0.14825150112100158,1.0,0.41908665570149395,0.22918561437595505,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
CEBPA,HLA-DRB1,microglia_snrna_sample_coactivity,18,0.674697787391983,0.002129583799105176,0.6465224717060667,0.13500795159950332,1.0,0.10878490914446931,0.123035642086263,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
MAFB,NFKBIA,microglia_snrna_sample_coactivity,18,0.6738906088751291,0.0021659578599511273,0.6852519665710084,0.1655892483414006,1.0,0.15371873232611807,0.1697273424971324,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
CEBPB,BSG,microglia_snrna_sample_coactivity,18,0.6718266253869969,0.0022613045197175117,0.6633790441319338,0.10853947360014624,1.0,0.26683700723042186,0.07370315450976805,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
MAFB,AP1G1,microglia_snrna_sample_coactivity,18,0.6656346749226005,0.0025683279602937087,0.6931871036969893,0.1559975092615072,1.0,0.15371873232611807,0.2724491569792058,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
RELA,LAPTM5,microglia_snrna_sample_coactivity,18,0.6656346749226005,0.0025683279602937087,0.6411034530801685,0.11425080385856837,1.0,0.062488568855671146,0.4685638507440458,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
PPARG,B2M,microglia_snrna_sample_coactivity,18,0.6635706914344685,0.0026779839744573825,0.6633667668150427,0.142138408660339,1.0,0.23448901936554328,0.41985600825889346,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
NRF1,TYROBP,microglia_snrna_sample_coactivity,18,0.6635706914344685,0.0026779839744573825,0.662499633788665,0.13482198779003973,1.0,0.41908665570149395,0.21392531837438986,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
NFKB1,BSG,microglia_snrna_sample_coactivity,18,0.6615067079463364,0.002791461831762223,0.6560707768508863,0.1392880275288047,1.0,0.3477197168557938,0.07370315450976805,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
PPARG,PRDX1,microglia_snrna_sample_coactivity,18,0.6615067079463364,0.002791461831762223,0.6816291841004185,0.1656605702179954,1.0,0.23448901936554328,0.0546293123458819,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
RUNX1,PLD3,microglia_snrna_sample_coactivity,18,0.6594427244582043,0.0029088627228155833,0.673088138055131,0.1438215375217704,1.0,0.8827267977897237,0.20977653153134185,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
CEBPB,C1QA,microglia_snrna_sample_coactivity,18,0.6573787409700722,0.0030302895427941658,0.6274005420474572,0.148440580576105,1.0,0.26683700723042186,0.22918561437595505,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
BACH1,B2M,microglia_snrna_sample_coactivity,18,0.6573787409700722,0.0030302895427941658,0.6576166841913147,0.16855820360134427,1.0,0.7182959780743823,0.41985600825889346,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
ELF1,BSG,microglia_snrna_sample_coactivity,18,0.6553147574819401,0.0031558468964774365,0.6490892233856895,0.13851338922904124,1.0,0.6193480739287138,0.07370315450976805,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
BACH1,BSG,microglia_snrna_sample_coactivity,18,0.6553147574819401,0.0031558468964774365,0.6503941555635895,0.13602337085502364,1.0,0.7182959780743823,0.07370315450976805,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
SPI1,HMOX1,microglia_snrna_sample_coactivity,18,0.651186790505676,0.0034197801987985712,0.6647477654900773,0.18829504713161577,1.0,0.3132576831893714,0.14145689895878755,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
SPI1,CTSB,microglia_snrna_sample_coactivity,18,0.6449948400412797,0.003849373038824422,0.667885590552051,0.18285144256256505,1.0,0.3132576831893714,0.6474920997642787,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
NFE2L2,B2M,microglia_snrna_sample_coactivity,18,0.6449948400412797,0.003849373038824422,0.6444931426323819,0.17680025252953782,1.0,0.4825569896100508,0.41985600825889346,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
RUNX1,CTSS,microglia_snrna_sample_coactivity,18,0.6429308565531475,0.004002006540262521,0.6410260903853315,0.1390713898190554,1.0,0.8827267977897237,0.35899723445306414,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
NFE2L2,TYROBP,microglia_snrna_sample_coactivity,18,0.6388028895768835,0.004322124802950016,0.6442792205504069,0.16874511772890669,1.0,0.4825569896100508,0.21392531837438986,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
CEBPB,STAT1,microglia_snrna_sample_coactivity,18,0.6346749226006192,0.00466284274887114,0.6580755785507284,0.1495851828894702,1.0,0.26683700723042186,0.18370103613986088,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
BACH1,APOE,microglia_snrna_sample_coactivity,18,0.6346749226006192,0.00466284274887114,0.6424112560146871,0.16315475514759387,1.0,0.7182959780743823,0.3446906182885147,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
NFKB1,TYROBP,microglia_snrna_sample_coactivity,18,0.6305469556243549,0.0050251422192554435,0.611254491499281,0.14889351964519296,1.0,0.3477197168557938,0.21392531837438986,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
CEBPB,B2M,microglia_snrna_sample_coactivity,18,0.6284829721362228,0.005214699418213291,0.625591515180848,0.16642588016866866,1.0,0.26683700723042186,0.41985600825889346,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
NRF1,BSG,microglia_snrna_sample_coactivity,18,0.6243550051599587,0.0056112726298920695,0.6239568402309463,0.17127602639582787,1.0,0.41908665570149395,0.07370315450976805,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
SPI1,BSG,microglia_snrna_sample_coactivity,18,0.6222910216718266,0.005818551360831045,0.6240207852042854,0.1560792649046681,1.0,0.3132576831893714,0.07370315450976805,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
MAFB,PRDX1,microglia_snrna_sample_coactivity,18,0.6181630546955624,0.0062517627309340695,0.644120707596254,0.1709192450306547,1.0,0.15371873232611807,0.0546293123458819,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
STAT3,PSAP,microglia_snrna_sample_coactivity,18,0.6181630546955624,0.0062517627309340695,0.619202234422825,0.17479808537973177,1.0,0.554013960823625,0.5064787733429853,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
BACH1,PRDX1,microglia_snrna_sample_coactivity,18,0.6140350877192982,0.006710758773359236,0.5935143536415903,0.17139117474513405,1.0,0.7182959780743823,0.0546293123458819,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
MITF,NFKBIA,microglia_snrna_sample_coactivity,18,0.6119711042311662,0.006950274712161289,0.6252605542873644,0.14840135564789214,1.0,0.3646233379566823,0.1697273424971324,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
STAT1,C1QC,microglia_snrna_sample_coactivity,18,0.6099071207430341,0.007196658594982003,0.6279976807998838,0.17741218910484788,1.0,0.18370103613986088,0.28887820968764655,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
RUNX1,C1QC,microglia_snrna_sample_coactivity,18,0.6099071207430341,0.007196658594982003,0.5935122841141849,0.16436007141792966,1.0,0.8827267977897237,0.28887820968764655,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
NFE2L2,PRDX1,microglia_snrna_sample_coactivity,18,0.6078431372549019,0.007450054518883103,0.6066597294484912,0.1699204452723264,1.0,0.4825569896100508,0.0546293123458819,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
STAT3,BSG,microglia_snrna_sample_coactivity,18,0.5975232198142414,0.008827374421547773,0.5797737170321158,0.1288435947420451,1.0,0.554013960823625,0.07370315450976805,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
ELF1,APOC1,microglia_snrna_sample_coactivity,18,0.5913312693498451,0.009747493195938688,0.6238872973536611,0.1627628245319258,1.0,0.6193480739287138,0.12561418392770907,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
RUNX1,NPC2,microglia_snrna_sample_coactivity,18,0.587203302373581,0.010402557727151924,0.5897170792937718,0.1716757765515957,1.0,0.8827267977897237,0.14473615775973311,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
NFE2L2,C1QA,microglia_snrna_sample_coactivity,18,0.587203302373581,0.010402557727151924,0.6000342259090131,0.1666375199847948,1.0,0.4825569896100508,0.22918561437595505,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
STAT1,HMOX1,microglia_snrna_sample_coactivity,18,0.5810113519091847,0.0114508540069193,0.5932931552605989,0.17180959183477648,1.0,0.18370103613986088,0.14145689895878755,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
PPARG,TYROBP,microglia_snrna_sample_coactivity,18,0.5810113519091847,0.0114508540069193,0.561102325410338,0.14719453213519093,1.0,0.23448901936554328,0.21392531837438986,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
MAF,GPX4,microglia_snrna_sample_coactivity,18,0.5727554179566564,0.012978178834505893,0.5948050854592912,0.20038012207155004,1.0,0.5656142420347043,0.07986970746786617,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
NRF1,CD74,microglia_snrna_sample_coactivity,18,0.5521155830753354,0.017512914698683386,0.5467792181690283,0.16836453920224423,1.0,0.41908665570149395,0.6072988296607282,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
PPARG,PLD3,microglia_snrna_sample_coactivity,18,0.5067079463364293,0.031873132260511465,0.5007897319511746,0.15601822254746334,1.0,0.23448901936554328,0.20977653153134185,not_gene_mappable_from_processed_peak_matrix,not_available,True,candidate TF-target coactivity edge; not validated regulation
