gene,pathology_axis_class,degree,degree_bin,n_scored_neighbors,n_same_class_neighbors,same_class_neighbor_fraction,mean_neighbor_therapeutic_like_percentile,mean_neighbor_broad_shift_percentile,therapeutic_like_score_percentile,tau_lowering_score_percentile,neuron_preservation_score_percentile,gliosis_penalty_percentile,broad_shift_score_percentile,neighbor_class_fraction::amyloid_lowering_candidate,neighbor_class_fraction::broad_reactive_state_shift,neighbor_class_fraction::dual_pathology_lowering_neuron_preserving,neighbor_class_fraction::gliosis_inflating,neighbor_class_fraction::mixed_or_unclear,neighbor_class_fraction::neuron_risk,neighbor_class_fraction::tau_lowering_neuron_preserving,degree_matched_null_pool_size,degree_bin_fallback_used,matched_degree_bin,same_class_neighbor_p,same_class_neighbor_z,neighbor_therapeutic_p,neighbor_therapeutic_z,neighbor_broad_shift_p,neighbor_broad_shift_z,same_class_neighbor_FDR,neighbor_therapeutic_FDR,neighbor_broad_shift_FDR,coherence_status,coherence_evidence_basis,degree_matched_enrichment_supported,is_named_audit_gene
ZKSCAN1,dual_pathology_lowering_neuron_preserving,54,6,54,1,0.018518518518518517,43.784255107125055,66.70818800863644,96.37518684603886,96.0762331838565,72.08520179372198,38.86397608370702,74.10313901345292,0.037037037037037035,0.037037037037037035,0.018518518518518517,0.12962962962962962,0.5555555555555556,0.2037037037037037,0.018518518518518517,267,False,6,0.5544455544455544,-0.19530426881244353,0.16983016983016982,1.0481576792993548,0.7222777222777222,-0.6513294566974334,1.0,0.9779348856271933,0.9960464246178531,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
EIF2AK4,dual_pathology_lowering_neuron_preserving,366,9,366,8,0.02185792349726776,47.60112148463984,54.1703423264476,96.18834080717488,97.98206278026906,51.75635276532138,45.77727952167414,85.65022421524664,0.06557377049180328,0.04644808743169399,0.02185792349726776,0.06557377049180328,0.6530054644808743,0.12568306010928962,0.02185792349726776,267,False,9,0.43356643356643354,0.23689173720020512,0.21178821178821178,0.6186932430660925,0.8101898101898102,-0.5861263291220626,1.0,0.9779348856271933,0.99942235678432,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
STRN,amyloid_lowering_candidate,385,9,385,22,0.05714285714285714,47.7174693766622,54.12070739425,95.88938714499253,48.80418535127056,96.63677130044844,14.8355754857997,95.14200298953662,0.05714285714285714,0.046753246753246755,0.023376623376623377,0.06753246753246753,0.6649350649350649,0.11948051948051948,0.02077922077922078,267,False,9,0.8631368631368631,-1.1659667290735916,0.1998001998001998,0.6145872931888876,0.8111888111888111,-0.5622482230548348,1.0,0.9779348856271933,0.99942235678432,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
FAF1,mixed_or_unclear,12,2,12,5,0.4166666666666667,53.32585949177877,69.45378674638765,95.85201793721974,78.55007473841555,91.92825112107624,14.8355754857997,38.56502242152467,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.4166666666666667,0.08333333333333333,0.08333333333333333,258,False,2,0.6253746253746254,-0.2918275806600311,0.21178821178821178,0.890048345779218,0.4205794205794206,0.0620797257641993,1.0,0.9779348856271933,0.9913390651527734,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
DPP8,mixed_or_unclear,126,7,126,84,0.6666666666666666,44.708994708994716,57.9712079151541,95.254110612855,70.3662182361734,92.82511210762333,14.8355754857997,76.34529147982063,0.047619047619047616,0.023809523809523808,0.023809523809523808,0.07936507936507936,0.6666666666666666,0.14285714285714285,0.015873015873015872,267,False,7,0.06893106893106893,1.7293882969521237,0.18281718281718282,1.1916923459174287,0.8721278721278721,-1.5119620151545554,1.0,0.9779348856271933,0.99942235678432,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
DAP,mixed_or_unclear,46,5,46,24,0.5217391304347826,40.584584389419646,66.23042178462337,95.17937219730942,72.34678624813155,92.152466367713,14.8355754857997,72.79521674140508,0.043478260869565216,0.043478260869565216,0.0,0.15217391304347827,0.5217391304347826,0.21739130434782608,0.021739130434782608,256,False,5,0.19080919080919082,1.1585295584224853,0.1798201798201798,0.9447317474774134,0.8331668331668332,-1.0810071381189963,1.0,0.9779348856271933,0.99942235678432,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
APLP2,amyloid_lowering_candidate,100,7,100,4,0.04,43.99850523168909,60.28176382660688,93.7219730941704,97.49626307922271,22.19730941704036,35.799701046337816,65.84454409566517,0.04,0.04,0.03,0.07,0.62,0.18,0.02,267,False,7,0.949050949050949,-1.8650917161109817,0.17582417582417584,1.0970747250752206,0.8331668331668332,-1.2429358206594228,1.0,0.9779348856271933,0.99942235678432,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
KDM6A,mixed_or_unclear,22,4,22,13,0.5909090909090909,45.39169724147303,59.243783122706894,93.19880418535126,84.79073243647235,74.77578475336323,14.8355754857997,33.07174887892377,0.045454545454545456,0.045454545454545456,0.045454545454545456,0.18181818181818182,0.5909090909090909,0.045454545454545456,0.045454545454545456,263,False,4,0.18681318681318682,1.0852120928134317,0.1878121878121878,1.0257477295014261,0.8111888111888111,-1.0880145635165068,1.0,0.9779348856271933,0.99942235678432,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
SCAMP2,tau_lowering_neuron_preserving,46,5,46,0,0.0,40.34412166114253,70.39790082537208,93.01195814648727,91.03139013452916,55.97907324364724,14.8355754857997,46.41255605381166,0.043478260869565216,0.043478260869565216,0.021739130434782608,0.15217391304347827,0.5,0.2391304347826087,0.0,256,False,5,1.0,-0.5768909038190497,0.20679320679320679,0.821915775627508,0.7212787212787213,-0.6362600712091665,1.0,0.9779348856271933,0.9960464246178531,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
PID1,mixed_or_unclear,64,6,64,39,0.609375,43.68401999252616,62.85383968609866,91.85351270553063,54.22272047832586,92.78774289985051,36.32286995515695,39.1255605381166,0.03125,0.03125,0.046875,0.109375,0.609375,0.171875,0.0,267,False,6,0.12887112887112886,1.3235224451364398,0.17382617382617382,1.0267975693866742,0.8361638361638362,-1.0209516212123948,1.0,0.9779348856271933,0.99942235678432,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
PAPOLG,mixed_or_unclear,18,3,18,10,0.5555555555555556,49.74671981398439,60.942949676133544,91.77877428998504,84.30493273542601,88.37817638266068,49.43946188340807,25.22421524663677,0.1111111111111111,0.1111111111111111,0.05555555555555555,0.05555555555555555,0.5555555555555556,0.05555555555555555,0.05555555555555555,262,False,3,0.34565434565434566,0.5787249570671731,0.17382617382617382,1.0688352491270228,0.6643356643356644,-0.6592530657608386,1.0,0.9779348856271933,0.9959452312393489,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
ST3GAL5,tau_lowering_neuron_preserving,52,6,52,0,0.0,42.184805105208696,67.26313671380936,91.62929745889387,94.20777279521674,70.254110612855,51.64424514200299,84.30493273542601,0.038461538461538464,0.057692307692307696,0.038461538461538464,0.1346153846153846,0.5384615384615384,0.19230769230769232,0.0,267,False,6,1.0,-1.0666626001050288,0.2127872127872128,0.8400668639840099,0.7562437562437563,-0.6756547939779811,1.0,0.9779348856271933,0.9960464246178531,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
CHCHD3,mixed_or_unclear,3,0,3,1,0.3333333333333333,73.03188839063279,51.756352765321374,90.7698056801196,61.360239162929744,86.39760837070254,14.8355754857997,32.399103139013455,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,325,False,0,0.7432567432567433,-0.5494888776200793,0.2007992007992008,0.9808769210092803,0.6633366633366633,-0.4699922840848473,1.0,0.9779348856271933,0.9959452312393489,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
FCGR2A,mixed_or_unclear,20,3,20,15,0.75,47.48505231689089,51.02765321375187,90.6576980568012,75.44843049327355,81.01644245142003,34.64125560538117,15.807174887892378,0.1,0.05,0.0,0.0,0.75,0.05,0.05,262,False,3,0.12687312687312688,1.2643169472448959,0.20279720279720279,0.8427768956501581,0.8891108891108891,-1.1964905912148984,1.0,0.9779348856271933,0.99942235678432,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
ATXN2,mixed_or_unclear,24,4,24,16,0.6666666666666666,46.02329347284505,47.961821126058794,90.28400597907324,75.52316890881914,85.23916292974589,40.35874439461883,13.415545590433483,0.125,0.041666666666666664,0.0,0.08333333333333333,0.6666666666666666,0.041666666666666664,0.041666666666666664,263,False,4,0.12887112887112886,1.3173008030691453,0.1888111888111888,1.0286553269085708,0.9430569430569431,-1.6397767372675485,1.0,0.9779348856271933,0.99942235678432,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
SLAIN2,amyloid_lowering_candidate,445,9,445,29,0.0651685393258427,45.875531146604864,55.53198636233855,100.0,99.43946188340809,99.2899850523169,48.13153961136024,97.98206278026906,0.0651685393258427,0.038202247191011236,0.024719101123595506,0.10112359550561797,0.6741573033707865,0.0853932584269663,0.011235955056179775,267,False,9,0.6343656343656343,-0.4285641938744213,0.4225774225774226,-0.18288944398642287,0.6123876123876124,-0.02637570250431274,1.0,0.9889394614931608,0.9959452312393489,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,True
GSK3B,tau_lowering_neuron_preserving,443,9,443,9,0.020316027088036117,47.10215712275659,55.568011958146485,99.88789237668162,97.75784753363229,99.2526158445441,14.8355754857997,92.48878923766816,0.07223476297968397,0.05191873589164785,0.020316027088036117,0.0654627539503386,0.6455981941309256,0.12415349887133183,0.020316027088036117,267,False,9,0.3806193806193806,0.476207593293027,0.28771228771228774,0.42886474426949517,0.5974025974025974,-0.04087446783042616,1.0,0.9889394614931608,0.9959452312393489,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,True
FIP1L1,amyloid_lowering_candidate,461,9,461,31,0.06724511930585683,45.8578543427721,55.25195438524816,99.85052316890882,99.62630792227203,98.4678624813154,67.82511210762333,97.15994020926756,0.06724511930585683,0.039045553145336226,0.02386117136659436,0.1019522776572668,0.6746203904555315,0.0824295010845987,0.010845986984815618,267,False,9,0.5784215784215784,-0.16449347559237604,0.45054945054945056,-0.20358672419413765,0.6693306693306693,-0.10717121151774632,1.0,0.9889394614931608,0.9959452312393489,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,True
ABL1,dual_pathology_lowering_neuron_preserving,127,7,127,2,0.015748031496062992,40.52116803785175,71.12037004343068,99.77578475336324,96.67414050822124,99.10313901345292,14.8355754857997,93.6846038863976,0.11023622047244094,0.11023622047244094,0.015748031496062992,0.15748031496062992,0.4645669291338583,0.11811023622047244,0.023622047244094488,267,False,7,0.9010989010989011,-1.2474601821774132,0.4075924075924076,-0.02448322581673901,0.43456543456543456,0.4841256935878004,1.0,0.9889394614931608,0.9918141338215687,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
SNX13,broad_reactive_state_shift,290,9,290,15,0.05172413793103448,46.22583887428483,55.981521571053044,99.73841554559044,98.6173393124066,99.32735426008968,82.8101644245142,96.22571001494768,0.06896551724137931,0.05172413793103448,0.02413793103448276,0.07931034482758621,0.6206896551724138,0.12758620689655173,0.027586206896551724,267,False,9,0.3036963036963037,0.20856873305326612,0.37962037962037964,0.03131082686914102,0.47952047952047955,0.12432128365480487,1.0,0.9889394614931608,0.9918141338215687,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
UGCG,dual_pathology_lowering_neuron_preserving,8,2,8,1,0.125,47.55231689088191,55.469917787742894,99.62630792227203,98.20627802690582,98.6173393124066,43.90881913303439,87.4439461883408,0.125,0.125,0.125,0.0,0.375,0.25,0.0,258,False,2,0.027972027972027972,2.964186416846758,0.32167832167832167,0.45804290765343036,0.6853146853146853,-0.6087348284263678,1.0,0.9889394614931608,0.9959452312393489,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
SCYL2,dual_pathology_lowering_neuron_preserving,443,9,443,9,0.020316027088036117,46.0263794552025,55.3045716965789,99.40209267563527,95.21674140508222,98.76681614349776,47.60837070254111,90.17189835575483,0.06997742663656885,0.03837471783295711,0.020316027088036117,0.10158013544018059,0.672686230248307,0.08577878103837472,0.011286681715575621,267,False,9,0.5934065934065934,-0.13690602466787713,0.4045954045954046,-0.11449145190284093,0.6633366633366633,-0.1049751553659871,1.0,0.9889394614931608,0.9959452312393489,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
SLC38A9,tau_lowering_neuron_preserving,67,6,67,2,0.029850746268656716,36.66755906565826,77.04526693884836,99.2899850523169,98.355754857997,88.67713004484304,14.8355754857997,88.71449925261584,0.11940298507462686,0.1791044776119403,0.029850746268656716,0.07462686567164178,0.34328358208955223,0.22388059701492538,0.029850746268656716,267,False,6,0.2997002997002997,0.5206173411170247,0.4145854145854146,-0.03702458446900438,0.5074925074925075,0.26762789257506847,1.0,0.9889394614931608,0.9949083883149819,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
SMARCA4,dual_pathology_lowering_neuron_preserving,75,6,75,1,0.013333333333333334,40.058794220229196,65.28051818634778,99.1778774289985,96.9357249626308,97.23467862481316,48.01943198804185,79.11061285500747,0.04,0.21333333333333335,0.013333333333333334,0.06666666666666667,0.5066666666666667,0.14666666666666667,0.013333333333333334,267,False,6,0.7262737262737263,-0.4848897795245605,0.3206793206793207,0.4816155423527022,0.7732267732267732,-0.7994615416869129,1.0,0.9889394614931608,0.9971830579059494,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
AP1G1,dual_pathology_lowering_neuron_preserving,106,7,106,0,0.0,40.46309614462589,66.62823983980596,99.14050822122572,90.50822122571002,97.68310911808668,14.8355754857997,86.6965620328849,0.05660377358490566,0.22641509433962265,0.0,0.10377358490566038,0.5,0.08490566037735849,0.02830188679245283,267,False,7,1.0,-3.1512204622918083,0.37962037962037964,0.055503245025449136,0.7212787212787213,-0.29271280665114846,1.0,0.9889394614931608,0.9960464246178531,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
NEMF,tau_lowering_neuron_preserving,249,8,249,3,0.012048192771084338,42.79449637113476,61.30411031270073,99.06576980568012,98.80418535127056,69.99252615844544,14.8355754857997,88.52765321375186,0.08433734939759036,0.0642570281124498,0.01606425702811245,0.13654618473895583,0.5863453815261044,0.10040160642570281,0.012048192771084338,265,False,8,0.994005994005994,-1.6526553975353404,0.43656343656343655,0.19452164190399607,0.6823176823176823,-0.46892359708256204,1.0,0.9889394614931608,0.9959452312393489,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
CSDE1,amyloid_lowering_candidate,453,9,453,31,0.0684326710816777,46.31364726767571,55.216262947234355,98.99103139013454,98.5052316890882,68.79671150971599,14.8355754857997,97.79521674140508,0.0684326710816777,0.037527593818984545,0.02207505518763797,0.09933774834437085,0.6777041942604857,0.08388520971302428,0.011037527593818985,267,False,9,0.5634365634365635,-0.09036125378553182,0.37162837162837165,0.02465517466380874,0.6973026973026973,-0.13931860404282334,1.0,0.9889394614931608,0.9959452312393489,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
GNPTAB,mixed_or_unclear,2,0,2,1,0.5,65.5642750373692,57.11883408071748,98.91629297458894,86.43497757847534,97.19730941704036,14.8355754857997,70.88938714499253,0.0,0.0,0.5,0.0,0.5,0.0,0.0,325,False,0,0.6443556443556444,-0.12461953410875794,0.22677322677322678,0.7488719938318901,0.6413586413586414,-0.3109836549978769,1.0,0.9889394614931608,0.9959452312393489,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
BAZ1A,dual_pathology_lowering_neuron_preserving,27,4,27,1,0.037037037037037035,35.81215744892875,81.11194153795051,98.87892376681614,95.62780269058295,92.60089686098657,14.8355754857997,89.57399103139014,0.037037037037037035,0.48148148148148145,0.037037037037037035,0.07407407407407407,0.25925925925925924,0.1111111111111111,0.0,263,False,4,0.12087912087912088,1.357085799363966,0.44255744255744256,0.09448598679382475,0.5204795204795205,0.2198140906369026,1.0,0.9889394614931608,0.9949804796430562,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
RNF145,mixed_or_unclear,175,8,175,92,0.5257142857142857,42.62118300234893,62.58317317958574,98.84155455904336,84.94020926756353,97.45889387144992,31.203288490284,61.13602391629297,0.08,0.09142857142857143,0.02857142857142857,0.09714285714285714,0.5257142857142857,0.13714285714285715,0.04,265,False,8,0.6493506493506493,-0.23808154139881194,0.46053946053946054,0.09257492716782519,0.5394605394605395,-0.13886380850452743,1.0,0.9889394614931608,0.9949804796430562,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
BTBD9,tau_lowering_neuron_preserving,4,1,4,0,0.0,54.42825112107624,55.28774289985052,98.69207772795215,94.43198804185351,93.19880418535126,14.8355754857997,83.74439461883408,0.0,0.25,0.0,0.0,0.75,0.0,0.0,236,False,1,1.0,-0.3016396518680459,0.23276723276723277,0.792028636250998,0.6643356643356644,-0.47663443662833854,1.0,0.9889394614931608,0.9959452312393489,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
ARHGEF7,tau_lowering_neuron_preserving,29,4,29,0,0.0,40.26983145198702,73.70496366166694,98.65470852017935,94.88041853512703,92.1898355754858,14.8355754857997,56.98804185351271,0.034482758620689655,0.3793103448275862,0.0,0.0,0.5517241379310345,0.034482758620689655,0.0,263,False,4,1.0,-0.5805918657057072,0.36163836163836166,0.47179781390004294,0.5924075924075924,-0.15026030590341163,1.0,0.9889394614931608,0.9959452312393489,isolated_high_score_gene,high_focal_score_without_neighbor_enrichment,False,False
