dataset,donor_id,feature,n_cells,mean,variance,q90,q95,q99,fraction_high_global_q95,top_10pct_mean,top_5pct_mean,top_1pct_mean
DLPFC,H21.33.042,disease_program_score,504,0.2476405233339599,0.4825170883884633,1.0750004705681888,1.4773194441945054,2.266408078507623,0.06349206349206349,1.560167121397038,1.883841193196003,2.39628561503862
DLPFC,H21.33.043,disease_program_score,373,0.03545649824448389,0.41512105839237895,0.8561761856890914,1.0677664442424017,1.6353550089829512,0.032171581769437,1.2059790317381547,1.4427834197643508,1.9155681639395037
DLPFC,H21.33.044,disease_program_score,628,1.0136598614410413,1.2762049931509778,2.612628164162092,2.8425474625289184,3.509223906874175,0.39171974522292996,3.0128056766391955,3.2878975263293913,3.961899443209002
DLPFC,H21.33.045,disease_program_score,622,0.3814563665563201,0.6147540747541252,1.3619739375034736,1.679855556538764,2.380475708324134,0.11093247588424437,1.820365001189937,2.140941604536335,2.8556345144159896
DLPFC,H21.33.046,disease_program_score,879,0.4102038469793808,0.6696006725616773,1.518398357749959,1.826197810012415,2.392475988839303,0.13993174061433447,1.9224979736634977,2.1813616234800643,2.5817669954918974
DLPFC,H21.33.047,disease_program_score,136,0.26731650292783676,0.5144626890329854,1.3145822443617892,1.5127924770403585,1.8591998693224692,0.11764705882352941,1.5645870377834308,1.7134716865897037,1.9643664949294455
MTG,H18.30.002,disease_program_score,156,-0.05864836353225275,0.3296169098522637,0.6252336302515613,0.9249892354864396,1.2786219848855158,0.019230769230769232,0.968089933889581,1.1540592142809518,1.4109276837381035
MTG,H19.30.001,disease_program_score,655,-0.36081800565637545,0.260211146427096,0.3045639731027524,0.49454701194014355,0.9563762897301412,0.0061068702290076335,0.5879610806904692,0.7907766404058247,1.2213942864136254
MTG,H19.30.002,disease_program_score,282,-0.30695555295096627,0.33422325149594007,0.49329126086157266,0.6965732534017296,1.3826630022562199,0.014184397163120567,0.8050180188539271,1.0202261297626414,1.5375837051851509
MTG,H19.33.004,disease_program_score,796,-0.28764141054593845,0.4476775044571234,0.6498523162845525,0.8843875756356327,1.4216814130777335,0.020100502512562814,0.9832629144797267,1.201875887588815,1.6515001062587824
MTG,H20.33.001,disease_program_score,811,0.2342244167120193,0.32485468476498974,0.9355695076606686,1.1760859688884011,1.7670810964909691,0.05672009864364982,1.2682632476330367,1.4968060520405797,1.9315714083262447
MTG,H20.33.002,disease_program_score,538,-0.09034360228107445,0.31740436402700556,0.6171171067855565,0.8525747548871742,1.2035852170315227,0.016728624535315983,0.905289607908856,1.0809033498730842,1.3402649034874976
MTG,H20.33.004,disease_program_score,739,0.2010920726194204,0.6381763629555903,1.2576187291675687,1.4331332198469446,1.9051539729428606,0.12719891745602166,1.5489644816994805,1.7452283664271697,2.1191117439742397
MTG,H20.33.005,disease_program_score,878,-0.20642176733629447,0.3825716156932864,0.5792300595022977,0.7630558498567545,1.1859586796487598,0.012528473804100227,0.8188438399116446,0.992490291503211,1.343061910147557
MTG,H20.33.008,disease_program_score,201,-0.2715880305204218,0.3150367329647569,0.43217084215739165,0.6280638410959127,1.0194962974134743,0.009950248756218905,0.7120730538045532,0.9037515647495458,1.2970969522242959
MTG,H20.33.011,disease_program_score,412,-0.06671213706912964,0.4108795725310574,0.7371569511667685,1.0019651797950897,1.3532900366516918,0.024271844660194174,1.0142566166265918,1.191485836051055,1.414895497342212
MTG,H20.33.012,disease_program_score,516,-0.106333077663339,0.43911613448864567,0.7541600093698273,0.9653908259804067,1.2637413922922653,0.023255813953488372,0.9996184878308422,1.1381629830362474,1.2958987212192
