names,scores,logfoldchanges,pvals,pvals_adj
SUPT3H,0.6297616,-0.049601883,0.5288505942482041,0.6099205130104103
SEC31A,0.6269334,-0.008237638,0.5307028956411141,0.6117125268204227
HERC4,0.6267446,-0.14859313,0.5308266296317905,0.6117125268204227
UBE3A,-0.6255079,-0.079433866,0.5316377749746055,0.6124086095052234
PSD3,-0.62371683,-0.009984541,0.5328135824268788,0.6135240511044707
FRYL,-0.6196062,-0.1701535,0.5355171012079356,0.6163970682257165
IFIT2,-0.6184767,-0.24667615,0.5362611568703155,0.6170133232939778
PTPN18,-0.6179283,-0.057888582,0.5366225745858008,0.6171890132439568
AP2A2,-0.61634487,-0.07182738,0.5376669210009235,0.6181497221616371
HLA-DQB1,-0.6147992,0.03617691,0.5386873543980601,0.6190822024699043
RPL18,-0.6124667,-0.01605253,0.5402290218676988,0.6204215350816658
IL6R,-0.6124011,-0.06586433,0.5402723885137941,0.6204215350816658
LENG8,0.61136603,0.055313762,0.54095728654536,0.6209668852153065
R3HCC1L,-0.6046567,-0.07503916,0.5454071275465542,0.6258319271071636
RAB31,0.6016239,-0.1379103,0.5474245262266704,0.6279031513003352
SRRM2,-0.600255,-0.14312084,0.5483363054031785,0.6287051008442026
GATAD2B,0.59950995,-0.05814169,0.5488328718139068,0.6290305433929158
GNAI2,-0.5988404,-0.06475502,0.54927930876399,0.6292983014394105
SMYD3,-0.59813315,-0.15190278,0.549751110207098,0.6295949004192055
ABI1,0.59773976,-0.109092794,0.550013603033153,0.629651654730559
ACTB,-0.5939629,-0.12584051,0.5525369369264985,0.632295558239805
GRK2,-0.58971417,0.014946504,0.5553822936710533,0.6348146279030942
DDX60L,-0.58994764,-0.032675333,0.5552257697566986,0.6348146279030942
RABEP1,-0.58977973,-0.12603979,0.5553383315867293,0.6348146279030942
GLG1,-0.5875585,-0.12316886,0.5568286596680994,0.6362219268309776
PRKCH,-0.58643,-0.11477889,0.5575865668737523,0.636841822420118
SPG11,-0.5850393,-0.13620213,0.5585212975579712,0.6376631184860698
LINC02798,-0.5839128,-0.16427891,0.5592789872028359,0.6382817310531785
FOXP2,0.5736243,-0.09227901,0.56622207574857,0.6455080620470438
BIN1,-0.5735597,-0.09249679,0.5662657805038998,0.6455080620470438
ITFG1,0.57356566,-0.1147252,0.5662617461509805,0.6455080620470438
LCOR,-0.57253355,-0.17521182,0.5669605671083534,0.6460510200151834
ZBTB16,0.57064116,-0.0676333,0.5682429236028624,0.6472628370930911
COMMD10,0.56864244,-0.13038704,0.5695988118689554,0.6485574457822493
CFLAR,0.5682709,-0.115049616,0.5698510207977285,0.6485786000366381
DPP10,-0.5679689,-0.11514741,0.5700560640836059,0.6485786000366381
CDKN2A,-0.565698,0.049248923,0.5715990614254005,0.6500840094749651
KCNMB2-AS1,0.5647176,0.09522093,0.5722658770683589,0.6505921562826363
AIG1,-0.564205,-0.08204096,0.572614632888737,0.6507384586671773
PRRC2C,0.56271493,-0.13195238,0.573629030573275,0.6516408157530442
FAM135A,0.56058407,-0.13349293,0.5750810973078975,0.6530394795466409
SPRED2,-0.5597695,-0.02270944,0.5756366585383276,0.6534194239147157
TAFA2,-0.5570735,-0.0029973818,0.5774772364531502,0.6550825236200236
LCORL,0.5566503,-0.064785734,0.5777663921545558,0.6550825236200236
PARP8,-0.5566552,-0.13757177,0.5777629979131351,0.6550825236200236
MTSS1,0.5562162,-0.13450603,0.5780630851016244,0.6551677051151795
COA1,-0.55210155,-0.054361686,0.5808787706976959,0.6581067145414126
ZNF618,0.5474535,0.03601929,0.5840672039379011,0.6612123744427157
L3MBTL4,0.54759854,-0.11007611,0.583967591425635,0.6612123744427157
MGAT1,0.54663295,0.020672541,0.5846309140512804,0.6615480221418669
RSRP1,0.5463707,-0.081302024,0.5848111362458032,0.6615480221418669
CHKA,-0.54502565,-0.14585085,0.5857358633544453,0.6623407066688698
SF3B1,-0.54434025,-0.07843814,0.5862073663048804,0.662620482478414
SMAD3,-0.54091406,-0.045551077,0.5885668325315936,0.6650332914772343
ZMYND8,0.5403399,-0.052621804,0.5889626719588936,0.6652263640116304
CCDC88A,0.53440636,-0.13889903,0.5930604171662464,0.6695989513404317
LINC02391,0.5327822,0.0880097,0.5941843734277066,0.6706119054296673
HIVEP2,-0.5265089,0.022932632,0.5985346433839083,0.675263998659373
XPO1,-0.52449036,-0.14572519,0.5999375117816688,0.6765885668720041
HMGB1,0.52133936,-0.026970524,0.6021303913675491,0.67854404240619
TENT2,0.5215301,-0.1429498,0.6019975544990962,0.67854404240619
PTPRA,-0.52067477,-0.09654536,0.602593348007691,0.6788070590699972
PDE4B,0.5202049,-0.056463458,0.6029207668130425,0.6789172534143818
RTN4,0.5185012,-0.12923928,0.6041085904042329,0.6799958514751873
LPL,-0.5178893,0.010937207,0.6045354936130365,0.6802174484831617
PRPF4B,-0.5139118,-0.08519546,0.6073136574465067,0.6830834861427616
ARHGAP35,0.5090174,-0.07634538,0.6107400400383971,0.6866761590849962
CLN8,-0.5082773,0.012612048,0.6112588806215022,0.6869982934237104
IPO9,-0.502614,0.0092295045,0.6152356766596562,0.6912051276149709
AL035446.2,-0.49999344,0.0061949636,0.6170796850173927,0.6930135315596013
CCDC18-AS1,0.49906465,-0.081455596,0.6177338472622642,0.6934848087906283
ALCAM,0.49649674,-0.009680593,0.6195439905907618,0.69525297160413
RCBTB2,-0.49469373,-0.02415553,0.620816322773335,0.6964164895450499
VMP1,0.4917384,-0.12418407,0.6229042801359831,0.6982289447923056
NFATC3,-0.49179205,-0.14831178,0.6228663539779965,0.6982289447923056
JAK3,-0.49103707,4.89128e-05,0.6234002215473851,0.6985200663568084
PRAM1,-0.48844334,-0.038399823,0.6252358444349384,0.7003115121189821
TNS3,0.48782545,-0.15153037,0.6256734754029667,0.7005363372838215
RPL28,0.48459297,0.012788313,0.6279650942947783,0.7028360271876077
PRKCE,-0.48378238,-0.09845426,0.6285403237502991,0.7032136728451133
ATG16L2,0.48190388,0.025667535,0.629874228399259,0.7044395209442544
SLA,0.48150453,-0.11758538,0.6301579535936045,0.7044903851706195
MT-ND5,0.47787967,0.10735197,0.6327358507522216,0.7068378959857647
LRRK2,-0.4782035,-0.07808832,0.6325053603945239,0.7068378959857647
TRPM2,0.47596043,-0.115733966,0.6341025558152406,0.7080971516411126
H2AFY,0.4738813,-0.114199474,0.6355845623291465,0.7094841641401609
SERPINE1,-0.47276968,0.02240468,0.6363775008512442,0.710101233968728
SCFD2,0.4708892,-0.045347024,0.6377198548353342,0.7113306717269269
DPP6,0.46973687,0.084199436,0.6385430156609337,0.7119802780201285
TAP1,-0.46760508,0.0042805783,0.640067037502492,0.7132213829880608
TMEM117,-0.46748784,-0.10282253,0.6401508815345103,0.7132213829880608
PHC2,-0.46716797,-0.1715558,0.6403796996392632,0.7132213829880608
PIK3C2A,-0.46619645,-0.03188177,0.6410748909176855,0.7137268269742455
RHOT1,-0.46500638,-0.11132002,0.6419268938171803,0.7144064076091088
CSNK1D,-0.4644451,-0.0015560986,0.642328878605704,0.7145848359808378
SMURF1,-0.4625537,-0.07935406,0.6436843028555892,0.7158234236720485
FBXL20,0.4586318,-0.02575209,0.6464985908823715,0.7186712394350907
PTBP2,-0.45830795,-0.099018276,0.6467312032927888,0.7186712394350907
PLEKHO1,-0.45580363,-0.001250637,0.6485311894483592,0.7201302017269239
CAMK2D,0.45608577,-0.14630687,0.648328311413199,0.7201302017269239
ENTPD1,0.45522848,-0.14262754,0.6489448842735454,0.7203190776264541
AKAP10,-0.45432052,-0.13780138,0.6495981566522837,0.7207736394824776
SYNRG,0.44643402,-0.031312566,0.6552837696739872,0.7268094924703601
SENP6,0.4451585,-0.13937654,0.6562052134971548,0.7275586112902462
C1QB,-0.4425777,-0.13861756,0.6580712297038913,0.729354057808998
HOOK3,-0.43956375,-0.10295931,0.6602531021366069,0.7314980977961584
ZNF846,-0.43881473,-0.0918663,0.6607957834722025,0.7318251429690272
LINC01091,0.43784818,0.09648651,0.6614963507154319,0.7323267349552722
PITPNC1,0.4341627,0.05077751,0.6641702948392996,0.7350118120657967
HS6ST3,-0.42885605,0.029471299,0.6680280001479286,0.7390044131827254
SLTM,0.42795303,-0.07429933,0.6686853085889899,0.7394549205301583
DTNB,-0.4215447,-0.17088497,0.6733573751249101,0.744343087194153
CCL3,-0.41848806,-0.6406195,0.6755903203237709,0.7465323532127767
CREBRF,-0.4168917,-0.04130014,0.6767576398547146,0.747542899159653
RNF145,0.415646,-0.08746178,0.6776690812836698,0.7482701543524315
N4BP1,-0.41452542,-0.011537859,0.6784893457866394,0.7488962282534875
VSIR,0.4105797,-0.085173115,0.6813807519118642,0.7518070460460382
HLA-C,-0.40962505,0.039632637,0.6820810148789194,0.7522675967009121
APOE,0.4093171,-0.06808174,0.6823069646100258,0.7522675967009121
PECAM1,0.40870517,0.058898818,0.6827560331057061,0.7524821430837022
BMPR2,0.4062684,-0.08169816,0.6845454008667062,0.754173155872895
GGA2,-0.4049919,-0.060626853,0.6854834661694398,0.7549253666528988
EVL,-0.40319684,-0.17285155,0.6868034180768356,0.7560974338247219
UBR5,0.40167895,-0.12207089,0.6879203158674886,0.7570451708299828
FUBP1,-0.4009945,-0.06550457,0.6884241661688214,0.7573178048218768
IFIT3,-0.39952826,0.017815469,0.6895039972200698,0.7582236220824643
PRKAG2,-0.39795077,-0.16801377,0.6906664732126964,0.7592196138624324
CDC42SE2,0.3971481,-0.13120878,0.6912582401023311,0.7595877428400568
FTH1,-0.3967736,-0.07529484,0.6915344137299635,0.7596089381127422
TACC1,-0.39536697,-0.117404856,0.6925720793790876,0.760466260201991
PPP1R21,-0.39334145,-0.055394087,0.6940673022269221,0.7618251717464769
IFI27,-0.3929441,-0.54395646,0.6943607669543608,0.7618644853002021
GPATCH8,0.39190203,-0.11902297,0.695130595768515,0.762426250625927
CDR2,0.38995302,0.091510594,0.6965712907099473,0.7637231392767201
NPAS3,0.38944042,0.013989493,0.6969503711870415,0.7638555402520688
STK3,-0.3880606,-0.16908957,0.6979711787548277,0.7646909135153855
DENND1A,0.3865457,-0.15162754,0.6990925654002997,0.7656358206995134
TMEM165,-0.38239434,-0.12940967,0.7021688922654221,0.7684357566354009
HNRNPU,-0.3825344,-0.14813139,0.702065016676009,0.7684357566354009
STXBP5L,-0.37870687,0.009213329,0.704905542093532,0.7711452785684698
OSBPL8,0.37765786,-0.06345571,0.7056847719006669,0.7717122302182959
UTRN,-0.3749012,-0.14394593,0.7077339337649617,0.7736670026406625
PLEKHM2,-0.37214258,0.03678048,0.7097866936331098,0.7755162862042896
LGALS9,-0.37192303,0.008455114,0.7099501477020669,0.7755162862042896
CD9,-0.36996308,0.051549613,0.7114099912098752,0.7766222272264196
CRLF3,-0.36959952,-0.05930155,0.7116809150523613,0.7766222272264196
LPIN2,0.36950612,-0.096186355,0.7117505024631712,0.7766222272264196
FRMPD4,-0.3671707,0.041333888,0.7134917076615843,0.7782349611048708
EXT1,0.3656935,0.022929316,0.7145937860949099,0.7789779989335632
STK4,0.36555147,-0.123060346,0.7146998008477365,0.7789779989335632
MAP3K3,0.35808814,-0.07528218,0.7202773507019916,0.784767916737579
STAT3,-0.3553623,-0.12329617,0.7223181948763361,0.786701621454632
AC118549.1,-0.3512914,-0.096782684,0.725369752178376,0.7897342994077532
GPM6A,-0.34853673,-0.013462193,0.7274371342315262,0.7916936348629455
ANAPC16,0.3464715,-0.0571293,0.7289884149122419,0.7930900452154155
ARHGAP12,0.34571552,-0.16047744,0.7295565257390497,0.7934161995624752
JAK2,0.3449824,-0.13076982,0.7301076081641248,0.7937236019637195
TBCK,0.34128997,-0.09770219,0.7328852955456466,0.7964505030975659
TMEM65,0.3402926,-0.057438217,0.7336361797453563,0.7966809340826363
RPS6KA2,0.3403413,-0.13666339,0.7335995270848232,0.7966809340826363
MFSD14C,-0.33684456,-0.104046725,0.7362340747081405,0.799208575224659
HMGA1P4,-0.3348548,0.07025457,0.7377346100474464,0.8005435750129538
AP3B1,-0.33238724,-0.15624273,0.7395968722339613,0.8022699747600233
CDKAL1,-0.3299117,-0.17608175,0.7414666674572559,0.8040032767404128
CYP20A1,-0.32932463,0.0427348,0.741910330547356,0.8041894602010746
PCNX2,-0.32877132,-0.18853016,0.742328548401664,0.8043479361024992
RAB28,-0.32823786,0.0043876953,0.7427318214960485,0.8044901084849141
ADNP,0.32562426,-0.044480786,0.7447086530190514,0.8063359527562559
CR1,-0.32427922,-0.06377242,0.7457266529239066,0.8071426473997042
ZMIZ1,-0.32187027,-0.035305444,0.7475509891328017,0.808821176313829
SCAF11,-0.32132488,-0.19696695,0.7479642005906346,0.8089722535283491
GSAP,-0.3201378,-0.09060627,0.7488638819459768,0.8096491769339135
MBP,0.31939077,-0.16035016,0.749430216643558,0.8099653328271202
SENP7,-0.31805566,-0.07419455,0.7504427257045706,0.8107632955456395
TTC7B,0.31640962,0.0039270204,0.7516916266254041,0.8118159751392695
HS2ST1,-0.3120953,9.105478e-05,0.7549680778153375,0.8150568112814723
RCOR1,0.3094718,-0.03293342,0.7569626661846589,0.8166501329401331
RASSF2,-0.3091539,-0.062399734,0.7572044532168429,0.8166501329401331
ATP2B1,-0.3090645,-0.10161485,0.7572724601020782,0.8166501329401331
SLC6A12,-0.3051307,-0.30907044,0.7602666164592968,0.8195801621837917
RBPJ,0.30307338,-0.09238617,0.7618339345422054,0.8209704608022235
LRP1,0.30239293,-0.08666851,0.7623525531088953,0.8212300544783254
PARP14,-0.30145416,-0.10691492,0.7630681947322032,0.821701621202886
AL008633.1,0.30105978,-0.009978598,0.7633689003959437,0.8217261880126704
IPO7,-0.299077,0.016347589,0.7648813007738491,0.823054587477537
CORO1C,-0.2970326,-0.02401708,0.7664416188286922,0.8244335637964506
FAM53B,-0.29579186,-0.12185423,0.7673890382407362,0.8251525040283116
YWHAZ,0.29485807,-0.0007771593,0.7681022974896069,0.82556467285573
CDK6,-0.29455906,-0.11858005,0.7683307337500741,0.82556467285573
NUDT3,-0.28846562,0.025516905,0.7729903330564941,0.8302696748449158
NSMCE2,0.28186855,-0.12751,0.7780443041393651,0.8353947012854402
PAPOLA,0.27754733,-0.07310729,0.7813598769341065,0.8386501474025964
XACT,-0.27451748,0.05002406,0.78368696522917,0.8405417633498147
CST7,-0.27451253,-0.15199913,0.7836907817231786,0.8405417633498147
PTK2B,-0.27215523,-0.04910065,0.7855026755210197,0.8421796270905204
RBM5,-0.26976812,-0.040699463,0.7873386605904257,0.8434838050913905
SLC25A13,0.26946115,-0.08015953,0.7875748345814437,0.8434838050913905
FTL,0.26976216,-0.102452464,0.7873432463070525,0.8434838050913905
MAPK1,0.26885518,-0.062037013,0.7880411253552417,0.8436776276884322
IL17RA,-0.26828,-0.13976406,0.7884837896669383,0.8438460246272663
VPS8,0.2635823,-0.11206078,0.7921018090886502,0.8474113782471558
GNA13,-0.26052463,-0.061936602,0.7944591097990399,0.849120865808114
SMAD2,0.26046702,-0.0941309,0.7945035474677814,0.849120865808114
LPCAT2,0.26002,-0.14570175,0.7948483451325192,0.849120865808114
CCL4,-0.26020774,-0.30946612,0.794703525227887,0.849120865808114
EPS8,0.2588607,-0.10843809,0.7957427069974763,0.8497692974328412
ELL2,-0.25547725,-0.1328661,0.7983545176788813,0.8522506529878888
ARID1A,-0.25472227,-0.1535332,0.7989376149407176,0.8525653292600873
FGF12,0.25286365,0.044825897,0.8003735855660121,0.8537895716156918
CLSTN1,0.2521931,0.058669247,0.8008918061127162,0.8540342844122978
CPVL,-0.24910666,-0.09443003,0.8032782828537902,0.8562703253059328
BSG,-0.24672352,0.14221203,0.8051222039798889,0.8579266151958671
KLC1,-0.24534072,-0.10521937,0.8061926218647726,0.8587577748033619
APAF1,0.2410165,-0.019435324,0.8095423197010663,0.8620153544674299
TCF4,0.23927808,-0.14309919,0.8108899582545623,0.8631395271989707
SDCBP,-0.23843172,0.00052762707,0.8115462688863209,0.8632166608262053
RASGEF1C,0.23862642,-0.020415986,0.8113952748814527,0.8632166608262053
MPHOSPH8,-0.2369784,-0.0012761846,0.8126735523526134,0.8641048882799993
KLHL5,0.23565918,-0.12811099,0.8136971507224642,0.8648822698369254
CCL2,-0.23514262,-0.1205502,0.8140980441176233,0.8649974547092389
TBL1XR1,0.23298697,-0.1788406,0.815771527573614,0.8664642266649342
BCAT1,0.23253696,0.02654491,0.8161209831984062,0.8665241462541067
ZYG11B,-0.2290611,0.03102995,0.8188214271193796,0.8685271118033089
TBC1D16,-0.22917931,-0.053572938,0.8187295502786848,0.8685271118033089
PUM2,-0.22897467,-0.18292752,0.8188885991571272,0.8685271118033089
S100A4,0.2274538,0.35775244,0.8200708896944467,0.869469207897626
GADD45A,-0.22546305,-0.42469135,0.8216190647459981,0.8707984137827657
STAT1,-0.22316435,0.088547505,0.8234075922087613,0.8723813149986768
SPP1,0.22228223,-0.09812294,0.8240941857086425,0.8727960269127707
PLPP1,-0.22149944,0.029594745,0.8247035728882535,0.8731287021233675
SCLT1,0.22094712,-0.034111008,0.8251336101873104,0.8732713261717526
LGALS3,-0.21816762,0.03995691,0.8272985128154879,0.8748386225697173
FARP1,0.21797192,0.014088794,0.8274509877240868,0.8748386225697173
RSF1,-0.21790636,-0.099916235,0.8275020721432192,0.8748386225697173
AXL,-0.21664873,-0.05322552,0.8284821052055442,0.8755616815914203
ASAP1,-0.21348082,-0.09443539,0.8309519469915827,0.8777753469074348
RAC1,0.21320069,-0.09489268,0.8311704333245916,0.8777753469074348
ACTR3,-0.20927879,-0.1244885,0.8342306047308018,0.8806925734341238
PACS1,0.20860925,-0.13944274,0.8347532875546652,0.8809298612773536
MIR646HG,0.20577511,-0.06470833,0.8369665773087128,0.8829504706035903
NQO1,-0.2049069,-0.21137056,0.8376448649276438,0.8833508793120695
ZNF207,0.20408338,-0.09056579,0.8382883407994056,0.8833993669792738
NCOA2,0.20437345,-0.14315642,0.8380616759005899,0.8833993669792738
PCM1,-0.20309,-0.15979804,0.8390646920062648,0.8839024917215977
CST3,-0.19970155,0.0028966358,0.8417139999427378,0.8863775989425483
SRGN,-0.19906579,-0.048110742,0.8422112856729355,0.8865855363954681
STIM1,-0.19720119,-0.038236536,0.8436700937438033,0.887489315973115
SGK3,0.19744855,-0.14489539,0.8434765394860058,0.887489315973115
TTC7A,0.19675815,-0.10604385,0.8440168048834593,0.8875382973116605
PPFIA2,-0.19099551,0.051223885,0.8485291112249154,0.8919660795919213
CHSY1,-0.18906635,-0.10199864,0.8500408127846932,0.8932376273647256
RPS6KC1,-0.1859491,-0.11057519,0.8524846739264021,0.895435320887855
TNF,-0.18562625,-0.2109086,0.8527378639229625,0.895435320887855
MKNK1,-0.18289742,-0.1681659,0.8548785073041347,0.8973644821080321
SRSF4,0.18155138,-0.009926474,0.8559348071072251,0.8980468393224598
IGF2R,0.18129508,-0.03150194,0.8561359621406879,0.8980468393224598
ACBD6,0.1784699,-0.038710624,0.8583539620964917,0.9000541368508249
MIB1,-0.17659041,-0.044745043,0.8598301298664335,0.901282415460845
PIK3R1,-0.17600034,-0.18434775,0.860293679197288,0.9014487630710067
PDE8A,0.17399469,-0.0621068,0.861869637678299,0.9027802049644812
CPM,0.17262878,-0.0075707473,0.8629432282565557,0.9029460138121381
PARVG,0.17262779,-0.036216393,0.8629440091420705,0.9029460138121381
CCDC91,-0.17336886,-0.13293013,0.8623615058117118,0.9029460138121381
KLHL6,-0.17169003,0.013480398,0.8636812246928096,0.9033977295424966
TNFRSF11B,0.17084664,0.31612733,0.8643443515235099,0.9037716575159189
UBAP1,-0.16468963,0.0018282522,0.8691882776948778,0.9085152835432144
ARID3A,0.16370717,0.042445775,0.8699616706490375,0.9090023533954784
CEMIP2,-0.1624267,0.0678316,0.8709698486869342,0.9097343138704572
MSI2,-0.16121477,-0.08803391,0.8719242522821311,0.910409609462663
APPL2,0.15916839,-0.13892847,0.8735362088106485,0.9114490365042652
PBRM1,0.15924686,-0.1419247,0.8734743813352072,0.9114490365042652
NUP98,0.15640181,-0.022904368,0.875716313783022,0.9130793864091664
KDM6A,0.15646042,-0.1324811,0.875670118595259,0.9130793864091664
PPP1R12B,0.15563193,-0.016437475,0.876323154233835,0.9133900483149278
CLIP1,0.15474385,-0.0025890253,0.8770232643539182,0.9137976718444455
PPARD,-0.15288025,-0.10624067,0.8784927113996064,0.9150063218064939
CCNH,0.1500481,-0.14336649,0.8807266636338126,0.9170101212553464
OGT,-0.14927922,-0.07353442,0.8813333098478133,0.9173187600211137
NAV2,-0.14729941,-0.0005094859,0.8828957043091188,0.9186216036741957
TANK,0.14491627,-0.0910039,0.8847769826921574,0.9202552014845972
AC007262.2,0.14295135,-0.0031787707,0.8863286051637352,0.9215448964378218
AUH,-0.14192717,-0.034942273,0.8871375360678148,0.9220617554138939
CARD11,0.13970298,-0.03060175,0.8888946773689861,0.923345842068015
SOS1,0.13957284,-0.12691757,0.8889975016461409,0.923345842068015
SCAI,-0.1362599,0.03373271,0.8916158279616809,0.9257401696919559
PI4KA,0.13437544,-0.0779616,0.8931057020983761,0.9269615869094062
ADCY7,0.1293787,-0.08706082,0.8970579982532852,0.9304105579919202
STAG2,0.129484,-0.09847017,0.8969746826046552,0.9304105579919202
RNF216,-0.12895055,-0.13477759,0.8973967745053617,0.9304355758107835
IRF2,-0.1258492,-0.038273696,0.8998512954255146,0.9326534456968968
UBE2G1,0.12380084,0.028555354,0.9014729696785014,0.9333527910851992
