source_idx,target_idx,support,string_score,wgcna_tom
1426,65,wgcna_only,,0.34411514
137,2097,wgcna_only,,0.34411508
1718,2035,wgcna_only,,0.34411344
949,668,wgcna_only,,0.3441134
571,1171,wgcna_only,,0.34411263
1454,1652,wgcna_only,,0.34411243
2787,2891,wgcna_only,,0.344112
975,2613,wgcna_only,,0.34411174
599,2863,wgcna_only,,0.34411094
1180,2727,wgcna_only,,0.34411082
1754,1831,wgcna_only,,0.34411076
2440,2726,wgcna_only,,0.3441104
1357,1457,wgcna_only,,0.3441102
76,393,wgcna_only,,0.34410918
1105,2268,wgcna_only,,0.34410822
1568,1615,wgcna_only,,0.34410807
354,1457,wgcna_only,,0.34410793
969,439,wgcna_only,,0.34410754
2143,584,wgcna_only,,0.344106
983,2596,wgcna_only,,0.34410587
1571,881,wgcna_only,,0.34410572
2163,783,wgcna_only,,0.3441054
571,2801,wgcna_only,,0.34410456
2191,1027,wgcna_only,,0.3441037
622,2332,wgcna_only,,0.34410366
2250,745,wgcna_only,,0.34410328
2320,44,wgcna_only,,0.34410238
2264,275,wgcna_only,,0.34410173
497,2200,wgcna_only,,0.34410173
979,1330,wgcna_only,,0.3441012
2665,1862,wgcna_only,,0.34410065
2399,2899,wgcna_only,,0.3441006
1734,1019,wgcna_only,,0.34410056
1436,444,wgcna_only,,0.34410024
178,1891,wgcna_only,,0.34409994
709,1089,wgcna_only,,0.3440989
2498,2302,wgcna_only,,0.34409747
986,2044,wgcna_only,,0.34409606
1517,2203,wgcna_only,,0.3440953
1488,2374,wgcna_only,,0.34409478
2370,2459,wgcna_only,,0.34409416
2117,285,wgcna_only,,0.34409383
530,40,wgcna_only,,0.34409374
2909,765,wgcna_only,,0.34409368
2533,1780,wgcna_only,,0.34409302
1482,1304,wgcna_only,,0.3440919
2440,1983,wgcna_only,,0.34409085
1279,708,wgcna_only,,0.3440908
2074,1542,wgcna_only,,0.34409058
650,463,wgcna_only,,0.34409016
2770,2275,wgcna_only,,0.3440887
227,2200,wgcna_only,,0.34408867
1286,1019,wgcna_only,,0.34408858
1083,2360,wgcna_only,,0.3440856
2320,2755,wgcna_only,,0.34408543
2835,1831,wgcna_only,,0.34408525
1368,873,wgcna_only,,0.34408513
671,569,wgcna_only,,0.34408417
642,1581,wgcna_only,,0.34408385
1684,2163,wgcna_only,,0.34408385
123,1209,wgcna_only,,0.344083
983,2845,wgcna_only,,0.3440827
2753,427,wgcna_only,,0.3440822
1885,274,wgcna_only,,0.34408215
969,1668,wgcna_only,,0.34408185
493,2909,wgcna_only,,0.34408155
2302,1723,wgcna_only,,0.3440811
1368,1157,wgcna_only,,0.34408027
2209,186,wgcna_only,,0.34408012
1891,1598,wgcna_only,,0.34408012
1617,675,wgcna_only,,0.3440788
2890,52,wgcna_only,,0.34407732
1718,2026,wgcna_only,,0.34407604
1138,970,wgcna_only,,0.34407598
2044,230,wgcna_only,,0.34407598
1955,1338,wgcna_only,,0.34407496
1517,2268,wgcna_only,,0.34407464
179,2209,wgcna_only,,0.3440736
2770,2068,wgcna_only,,0.34407154
1659,890,wgcna_only,,0.3440715
572,923,wgcna_only,,0.3440714
143,1610,wgcna_only,,0.3440713
2035,1437,wgcna_only,,0.34407064
2126,264,wgcna_only,,0.34406978
1763,2907,wgcna_only,,0.34406978
2808,2051,wgcna_only,,0.34406924
2466,176,wgcna_only,,0.34406868
544,1428,wgcna_only,,0.34406826
126,211,wgcna_only,,0.34406772
48,1089,wgcna_only,,0.34406543
1523,109,wgcna_only,,0.3440653
238,2201,wgcna_only,,0.3440643
1368,356,wgcna_only,,0.34406415
1492,469,wgcna_only,,0.34406352
1376,1166,wgcna_only,,0.34406343
969,1725,wgcna_only,,0.34406212
2228,2712,wgcna_only,,0.34406182
632,619,wgcna_only,,0.34406155
217,2435,wgcna_only,,0.34406054
354,163,wgcna_only,,0.3440601
2288,1202,wgcna_only,,0.3440598
2567,2858,wgcna_only,,0.3440592
1204,1735,wgcna_only,,0.34405905
211,2424,wgcna_only,,0.34405833
450,1357,wgcna_only,,0.34405792
1488,1160,wgcna_only,,0.34405777
1943,1011,wgcna_only,,0.3440575
391,1808,wgcna_only,,0.3440563
1180,1961,wgcna_only,,0.34405616
2183,2213,wgcna_only,,0.34405604
2376,1830,wgcna_only,,0.3440557
1037,2370,wgcna_only,,0.34405538
576,2818,wgcna_only,,0.34405524
2137,2250,wgcna_only,,0.34405518
1998,2051,wgcna_only,,0.3440544
227,1257,wgcna_only,,0.3440542
2821,217,wgcna_only,,0.34405395
2112,2370,wgcna_only,,0.34405395
2045,65,wgcna_only,,0.34405386
117,1740,wgcna_only,,0.34405324
2320,1219,wgcna_only,,0.34405297
872,875,wgcna_only,,0.34405243
631,1702,wgcna_only,,0.34405118
2804,2631,wgcna_only,,0.3440502
969,1637,wgcna_only,,0.3440497
674,2822,wgcna_only,,0.34404966
622,2143,wgcna_only,,0.34404963
1892,65,wgcna_only,,0.3440496
125,800,wgcna_only,,0.34404898
85,1445,wgcna_only,,0.34404835
1784,1540,wgcna_only,,0.34404814
1811,2414,wgcna_only,,0.3440474
2143,2336,wgcna_only,,0.34404707
354,2029,wgcna_only,,0.3440468
969,2422,wgcna_only,,0.34404558
2320,179,wgcna_only,,0.3440449
2545,1364,wgcna_only,,0.34404463
1012,1660,wgcna_only,,0.34404382
2328,1480,wgcna_only,,0.34404212
515,1616,wgcna_only,,0.34404165
2250,404,wgcna_only,,0.34404144
2545,926,wgcna_only,,0.34404096
1617,658,wgcna_only,,0.34403992
1053,386,wgcna_only,,0.34403974
2339,478,wgcna_only,,0.34403968
56,1961,wgcna_only,,0.34403917
1610,2211,wgcna_only,,0.34403816
654,2374,wgcna_only,,0.34403813
2385,345,wgcna_only,,0.3440373
2288,991,wgcna_only,,0.34403726
724,1478,wgcna_only,,0.3440368
1703,419,wgcna_only,,0.34403604
2307,2279,wgcna_only,,0.34403554
524,1371,wgcna_only,,0.34403288
992,8,wgcna_only,,0.34403187
19,1723,wgcna_only,,0.3440316
1235,959,wgcna_only,,0.3440315
2627,2004,wgcna_only,,0.34403145
1466,708,wgcna_only,,0.3440301
572,601,wgcna_only,,0.34403002
105,1615,wgcna_only,,0.34402776
1368,1468,wgcna_only,,0.3440274
305,29,wgcna_only,,0.3440272
2115,2769,wgcna_only,,0.34402683
2813,2354,wgcna_only,,0.34402654
639,2773,wgcna_only,,0.34402654
1939,1523,wgcna_only,,0.34402597
673,2328,wgcna_only,,0.34402573
1173,2176,wgcna_only,,0.34402555
983,2632,wgcna_only,,0.3440246
2841,1298,wgcna_only,,0.34402415
1862,1194,wgcna_only,,0.34402388
2239,2548,wgcna_only,,0.34402323
515,332,wgcna_only,,0.34402302
30,2923,wgcna_only,,0.34402293
752,2884,wgcna_only,,0.34402275
806,2449,wgcna_only,,0.34402168
2160,2361,wgcna_only,,0.34402168
2131,2510,wgcna_only,,0.34402066
579,1172,wgcna_only,,0.34401992
790,1011,wgcna_only,,0.34401643
1105,253,wgcna_only,,0.34401575
1376,80,wgcna_only,,0.3440143
1970,2279,wgcna_only,,0.3440141
2912,1948,wgcna_only,,0.34401357
2183,39,wgcna_only,,0.34401092
611,2707,wgcna_only,,0.34401074
2390,39,wgcna_only,,0.3440107
2390,202,wgcna_only,,0.3440101
1115,30,wgcna_only,,0.3440085
196,1702,wgcna_only,,0.3440069
1012,2600,wgcna_only,,0.34400615
969,602,wgcna_only,,0.34400553
2536,969,wgcna_only,,0.34400538
1874,1897,wgcna_only,,0.34400535
622,691,wgcna_only,,0.34400353
2816,2928,wgcna_only,,0.34400204
1001,1796,wgcna_only,,0.3440018
2841,2052,wgcna_only,,0.34400013
2473,205,wgcna_only,,0.34399888
1388,853,wgcna_only,,0.34399855
258,489,wgcna_only,,0.3439985
1663,596,wgcna_only,,0.3439983
2735,19,wgcna_only,,0.34399816
819,1523,wgcna_only,,0.34399813
2046,776,wgcna_only,,0.343998
1891,2509,wgcna_only,,0.34399775
238,2157,wgcna_only,,0.3439962
646,65,wgcna_only,,0.343996
35,2455,wgcna_only,,0.343996
354,2661,wgcna_only,,0.34399596
2787,1255,wgcna_only,,0.34399554
391,2540,wgcna_only,,0.34399506
1754,1147,wgcna_only,,0.34399506
1474,1545,wgcna_only,,0.34399465
642,2761,wgcna_only,,0.34399274
1364,949,wgcna_only,,0.34399268
983,173,wgcna_only,,0.34399214
2787,2688,wgcna_only,,0.34399197
2037,326,wgcna_only,,0.3439906
2729,1185,wgcna_only,,0.3439899
509,2203,wgcna_only,,0.34398958
983,632,wgcna_only,,0.34398794
1066,1891,wgcna_only,,0.34398776
2941,1357,wgcna_only,,0.3439874
133,175,wgcna_only,,0.34398732
806,1405,wgcna_only,,0.3439861
528,2498,wgcna_only,,0.34398538
1154,2566,wgcna_only,,0.3439841
2545,2311,wgcna_only,,0.343984
2454,160,wgcna_only,,0.3439838
1299,946,wgcna_only,,0.34398368
1595,979,wgcna_only,,0.34398302
225,546,wgcna_only,,0.34398267
2665,1832,wgcna_only,,0.34398103
515,2783,wgcna_only,,0.34397987
2000,951,wgcna_only,,0.3439787
37,478,wgcna_only,,0.34397817
378,2440,wgcna_only,,0.3439781
219,140,wgcna_only,,0.34397686
320,393,wgcna_only,,0.34397614
909,2142,wgcna_only,,0.3439755
17,1891,wgcna_only,,0.34397507
2183,2824,wgcna_only,,0.34397462
2935,276,wgcna_only,,0.34397325
1595,600,wgcna_only,,0.3439732
1302,1140,wgcna_only,,0.34397265
1748,585,wgcna_only,,0.34397042
171,1610,wgcna_only,,0.3439703
709,265,wgcna_only,,0.34396982
2642,863,wgcna_only,,0.34396842
2250,2052,wgcna_only,,0.34396756
2395,1097,wgcna_only,,0.34396705
2324,2631,wgcna_only,,0.3439661
2466,2263,wgcna_only,,0.34396595
353,2909,wgcna_only,,0.3439654
1800,2929,wgcna_only,,0.34396532
2579,2761,wgcna_only,,0.34396514
1791,637,wgcna_only,,0.34396416
576,708,wgcna_only,,0.34396407
862,595,wgcna_only,,0.3439626
738,810,wgcna_only,,0.3439621
442,30,wgcna_only,,0.3439618
1806,65,wgcna_only,,0.3439593
1624,2293,wgcna_only,,0.34395784
1399,2026,wgcna_only,,0.3439569
1830,175,wgcna_only,,0.3439564
1043,1428,wgcna_only,,0.34395584
1315,2773,wgcna_only,,0.34395546
1454,1027,wgcna_only,,0.3439549
2270,2142,wgcna_only,,0.34395435
763,2533,wgcna_only,,0.34395325
790,245,wgcna_only,,0.3439532
1691,1386,wgcna_only,,0.3439529
2503,2031,wgcna_only,,0.3439522
2804,1184,wgcna_only,,0.3439522
192,1886,wgcna_only,,0.34395167
2390,2409,wgcna_only,,0.3439503
408,2596,wgcna_only,,0.34395
1727,2567,wgcna_only,,0.34394887
937,1652,wgcna_only,,0.34394753
752,2865,wgcna_only,,0.34394732
768,2752,wgcna_only,,0.34394607
1806,419,wgcna_only,,0.34394604
802,1646,wgcna_only,,0.34394464
255,427,wgcna_only,,0.34394443
1369,2113,wgcna_only,,0.34394437
692,317,wgcna_only,,0.34394407
418,2584,wgcna_only,,0.343944
2533,458,wgcna_only,,0.34394348
219,1083,wgcna_only,,0.34394205
684,579,wgcna_only,,0.34394196
2549,1399,wgcna_only,,0.34394157
1376,2223,wgcna_only,,0.34394047
2333,2261,wgcna_only,,0.34394014
48,562,wgcna_only,,0.34393933
2256,2908,wgcna_only,,0.3439392
758,84,wgcna_only,,0.34393853
428,1161,wgcna_only,,0.34393817
458,308,wgcna_only,,0.34393796
2098,393,wgcna_only,,0.34393728
66,2143,wgcna_only,,0.34393677
2191,963,wgcna_only,,0.34393638
2250,1080,wgcna_only,,0.34393618
2390,58,wgcna_only,,0.3439359
149,1000,wgcna_only,,0.34393588
673,2211,wgcna_only,,0.34393424
326,1481,wgcna_only,,0.3439342
2708,1925,wgcna_only,,0.34393302
164,2909,wgcna_only,,0.34393287
1052,458,wgcna_only,,0.34393257
1618,781,wgcna_only,,0.34393162
2516,2613,wgcna_only,,0.34393147
2407,922,wgcna_only,,0.34393147
2064,210,wgcna_only,,0.3439314
2145,2567,wgcna_only,,0.34393048
2423,1926,wgcna_only,,0.34393027
2718,1256,wgcna_only,,0.3439285
2787,1838,wgcna_only,,0.3439282
1628,2128,wgcna_only,,0.3439263
946,992,wgcna_only,,0.34392592
671,2907,wgcna_only,,0.34392577
391,469,wgcna_only,,0.34392393
1326,372,wgcna_only,,0.34392297
1341,1545,wgcna_only,,0.34392205
2759,1327,wgcna_only,,0.34392184
1610,1506,wgcna_only,,0.3439218
2748,2000,wgcna_only,,0.34392154
1940,411,wgcna_only,,0.3439202
316,868,wgcna_only,,0.3439197
243,2473,wgcna_only,,0.34391913
1428,1130,wgcna_only,,0.34391907
1971,1986,wgcna_only,,0.34391844
645,1749,wgcna_only,,0.34391785
2045,2117,wgcna_only,,0.34391773
1787,1545,wgcna_only,,0.34391755
1545,2279,wgcna_only,,0.34391725
610,210,wgcna_only,,0.34391716
781,2238,wgcna_only,,0.3439163
2293,2328,wgcna_only,,0.34391582
2416,308,wgcna_only,,0.34391546
1012,1719,wgcna_only,,0.3439151
2338,1514,wgcna_only,,0.3439145
347,421,wgcna_only,,0.34391308
1754,1918,wgcna_only,,0.34391284
1368,908,wgcna_only,,0.34391272
1713,181,wgcna_only,,0.34391248
2841,1837,wgcna_only,,0.34391153
572,2407,wgcna_only,,0.34391147
2047,1153,wgcna_only,,0.3439108
1421,2044,wgcna_only,,0.34391063
150,2787,wgcna_only,,0.34391025
2293,639,wgcna_only,,0.34391
2912,1094,wgcna_only,,0.3439098
2787,2285,wgcna_only,,0.34390977
1011,2677,wgcna_only,,0.34390968
354,2653,wgcna_only,,0.34390947
515,1970,wgcna_only,,0.3439092
2131,2064,wgcna_only,,0.34390825
418,1442,wgcna_only,,0.34390578
2089,1286,wgcna_only,,0.34390527
1301,709,wgcna_only,,0.34390512
2758,2540,wgcna_only,,0.34390473
1506,2839,wgcna_only,,0.34390467
2804,2150,wgcna_only,,0.34390405
1585,2304,wgcna_only,,0.34390384
1932,2841,wgcna_only,,0.34390303
2163,1034,wgcna_only,,0.34390283
2035,383,wgcna_only,,0.34390268
1454,2430,wgcna_only,,0.34390268
2350,2275,wgcna_only,,0.34390265
2299,603,wgcna_only,,0.3439023
2648,853,wgcna_only,,0.3439019
346,2234,wgcna_only,,0.34390157
2909,2573,wgcna_only,,0.34390065
1545,484,wgcna_only,,0.34390056
1678,1523,wgcna_only,,0.34390005
2587,2920,wgcna_only,,0.34389958
2143,2407,wgcna_only,,0.34389958
2518,2200,wgcna_only,,0.34389928
2376,2839,wgcna_only,,0.3438992
2787,365,wgcna_only,,0.34389827
2496,269,wgcna_only,,0.34389827
2688,2759,wgcna_only,,0.3438982
1083,1769,wgcna_only,,0.343898
671,2608,wgcna_only,,0.34389794
2333,477,wgcna_only,,0.3438954
1684,355,wgcna_only,,0.34389538
2246,2050,wgcna_only,,0.3438947
534,428,wgcna_only,,0.3438947
2374,1968,wgcna_only,,0.3438941
1002,1280,wgcna_only,,0.34389237
2634,622,wgcna_only,,0.34389225
31,30,wgcna_only,,0.3438919
1428,2521,wgcna_only,,0.34389046
2673,1925,wgcna_only,,0.3438895
1326,1305,wgcna_only,,0.34388947
888,211,wgcna_only,,0.3438881
467,736,wgcna_only,,0.34388772
2912,2934,wgcna_only,,0.34388745
2309,419,wgcna_only,,0.343886
572,1794,wgcna_only,,0.34388354
2607,949,wgcna_only,,0.34388334
297,1224,wgcna_only,,0.34388307
762,1546,wgcna_only,,0.34388268
1784,1129,wgcna_only,,0.34388205
2339,2627,wgcna_only,,0.34388196
2775,2717,wgcna_only,,0.3438817
2413,30,wgcna_only,,0.34388167
1111,186,wgcna_only,,0.34388104
175,2752,wgcna_only,,0.34388062
1514,1034,wgcna_only,,0.34387988
1808,1729,wgcna_only,,0.34387925
1523,2760,wgcna_only,,0.34387738
1001,141,wgcna_only,,0.34387735
984,1153,wgcna_only,,0.3438756
775,1964,wgcna_only,,0.3438756
2449,967,wgcna_only,,0.3438747
1204,2566,wgcna_only,,0.34387428
645,863,wgcna_only,,0.34387407
2019,1546,wgcna_only,,0.3438739
2163,1153,wgcna_only,,0.34387296
101,56,wgcna_only,,0.3438727
844,2609,wgcna_only,,0.34387156
765,1545,wgcna_only,,0.34386998
10,2759,wgcna_only,,0.3438693
2325,960,wgcna_only,,0.34386778
2052,419,wgcna_only,,0.34386772
632,1476,wgcna_only,,0.34386766
1136,1891,wgcna_only,,0.34386653
1254,1160,wgcna_only,,0.34386632
962,2471,wgcna_only,,0.3438655
140,276,wgcna_only,,0.34386548
1381,1546,wgcna_only,,0.34386432
821,2154,wgcna_only,,0.3438632
2545,97,wgcna_only,,0.34386295
949,2759,wgcna_only,,0.34386286
1283,2000,wgcna_only,,0.3438621
2854,2507,wgcna_only,,0.34386194
457,1961,wgcna_only,,0.34386134
1942,2068,wgcna_only,,0.343861
14,2596,wgcna_only,,0.34386054
2596,1282,wgcna_only,,0.34386054
269,1481,wgcna_only,,0.34386024
775,707,wgcna_only,,0.34386006
1618,94,wgcna_only,,0.34385934
818,645,wgcna_only,,0.3438585
2320,1491,wgcna_only,,0.3438575
468,419,wgcna_only,,0.34385744
341,576,wgcna_only,,0.3438574
2376,0,wgcna_only,,0.34385598
497,1664,wgcna_only,,0.34385478
56,1657,wgcna_only,,0.3438545
2847,1821,wgcna_only,,0.34385407
983,1047,wgcna_only,,0.3438539
2440,1116,wgcna_only,,0.34385377
1442,2597,wgcna_only,,0.34385374
393,2424,wgcna_only,,0.3438537
2293,2284,wgcna_only,,0.3438535
983,109,wgcna_only,,0.3438526
1529,2737,wgcna_only,,0.34385207
2787,2521,wgcna_only,,0.34385145
1081,1925,wgcna_only,,0.34385136
1727,1357,wgcna_only,,0.3438507
213,1954,wgcna_only,,0.34385055
891,1439,wgcna_only,,0.34384993
341,1704,wgcna_only,,0.34384966
2001,1357,wgcna_only,,0.3438491
1939,949,wgcna_only,,0.34384853
944,2268,wgcna_only,,0.34384832
1701,2759,wgcna_only,,0.34384826
1955,1322,wgcna_only,,0.34384477
467,2206,wgcna_only,,0.3438445
470,1219,wgcna_only,,0.34384328
724,2068,wgcna_only,,0.34384248
2893,1622,wgcna_only,,0.343842
2718,2025,wgcna_only,,0.34384185
1954,1696,wgcna_only,,0.34384114
707,1540,wgcna_only,,0.34384054
1691,125,wgcna_only,,0.34383968
120,2661,wgcna_only,,0.34383968
969,2573,wgcna_only,,0.34383965
1680,1140,wgcna_only,,0.34383926
2553,1552,wgcna_only,,0.34383872
1376,1472,wgcna_only,,0.34383866
1617,873,wgcna_only,,0.34383816
1320,1886,wgcna_only,,0.34383795
805,482,wgcna_only,,0.34383768
632,1831,wgcna_only,,0.3438374
457,595,wgcna_only,,0.34383717
2725,2044,wgcna_only,,0.34383702
2116,470,wgcna_only,,0.34383658
2256,2926,wgcna_only,,0.34383565
2306,2510,wgcna_only,,0.34383488
1317,30,wgcna_only,,0.34383482
391,56,wgcna_only,,0.34383354
2909,2725,wgcna_only,,0.3438321
1985,637,wgcna_only,,0.3438316
2168,174,wgcna_only,,0.34383106
2874,419,wgcna_only,,0.3438309
1180,2885,wgcna_only,,0.34382996
2440,2053,wgcna_only,,0.3438296
338,1696,wgcna_only,,0.3438295
1141,2361,wgcna_only,,0.3438291
2001,2288,wgcna_only,,0.3438286
2354,2762,wgcna_only,,0.34382844
243,2302,wgcna_only,,0.34382832
1767,2444,wgcna_only,,0.34382743
1272,393,wgcna_only,,0.34382674
650,1439,wgcna_only,,0.3438257
943,515,wgcna_only,,0.3438253
2073,1371,wgcna_only,,0.34382528
2250,1792,wgcna_only,,0.34382486
1179,1280,wgcna_only,,0.3438247
897,1506,wgcna_only,,0.3438246
1000,637,wgcna_only,,0.3438235
470,1639,wgcna_only,,0.34382257
663,2677,wgcna_only,,0.34382123
1009,64,wgcna_only,,0.343821
1162,30,wgcna_only,,0.34382084
461,2909,wgcna_only,,0.34382057
2276,2353,wgcna_only,,0.34381717
1423,707,wgcna_only,,0.3438171
140,2059,wgcna_only,,0.34381253
1299,1708,wgcna_only,,0.34381208
2321,2758,wgcna_only,,0.34381118
1340,2752,wgcna_only,,0.34381056
1315,1437,wgcna_only,,0.3438101
1895,810,wgcna_only,,0.34381
425,469,wgcna_only,,0.34380996
2787,342,wgcna_only,,0.34380937
663,1852,wgcna_only,,0.34380922
227,1094,wgcna_only,,0.34380883
1891,1979,wgcna_only,,0.34380832
2536,2279,wgcna_only,,0.34380692
2589,1845,wgcna_only,,0.34380457
253,2328,wgcna_only,,0.3438034
1891,2572,wgcna_only,,0.3438027
1376,1734,wgcna_only,,0.34380162
2148,420,wgcna_only,,0.34380162
1914,2677,wgcna_only,,0.34380132
258,2262,wgcna_only,,0.34380072
122,2263,wgcna_only,,0.34379876
1523,285,wgcna_only,,0.34379858
1954,217,wgcna_only,,0.34379807
2845,2759,wgcna_only,,0.3437957
425,1825,wgcna_only,,0.34379554
943,2841,wgcna_only,,0.34379444
1823,1172,wgcna_only,,0.34379292
2770,1968,wgcna_only,,0.34379286
2143,2589,wgcna_only,,0.34379283
1492,2140,wgcna_only,,0.34379262
1254,1280,wgcna_only,,0.34379244
237,2275,wgcna_only,,0.34379178
1428,2335,wgcna_only,,0.34379134
1691,123,wgcna_only,,0.3437912
752,1992,wgcna_only,,0.34379074
724,1454,wgcna_only,,0.34378964
1861,2507,wgcna_only,,0.34378964
598,951,wgcna_only,,0.34378842
1718,2713,wgcna_only,,0.34378698
2821,213,wgcna_only,,0.34378546
2605,2183,wgcna_only,,0.34378523
2250,658,wgcna_only,,0.34378493
2410,419,wgcna_only,,0.34378493
949,59,wgcna_only,,0.34378466
65,2573,wgcna_only,,0.34378365
761,2291,wgcna_only,,0.3437829
890,287,wgcna_only,,0.3437818
1657,672,wgcna_only,,0.34378144
1376,146,wgcna_only,,0.34378076
984,2518,wgcna_only,,0.34378028
1066,2117,wgcna_only,,0.34378022
946,2379,wgcna_only,,0.34377915
1012,400,wgcna_only,,0.3437786
37,2652,wgcna_only,,0.34377772
130,2393,wgcna_only,,0.3437773
92,2909,wgcna_only,,0.3437762
1570,603,wgcna_only,,0.34377566
672,96,wgcna_only,,0.34377483
818,1749,wgcna_only,,0.34377366
1731,1740,wgcna_only,,0.3437735
622,2065,wgcna_only,,0.34377253
467,2894,wgcna_only,,0.343772
863,958,wgcna_only,,0.34377134
1684,145,wgcna_only,,0.34376982
1622,1822,wgcna_only,,0.34376973
2522,1454,wgcna_only,,0.34376958
1754,1824,wgcna_only,,0.34376952
318,810,wgcna_only,,0.3437684
929,632,wgcna_only,,0.3437679
2044,2265,wgcna_only,,0.3437672
2127,2759,wgcna_only,,0.34376684
2044,2108,wgcna_only,,0.34376618
909,96,wgcna_only,,0.34376547
276,2885,wgcna_only,,0.34376502
2428,1995,wgcna_only,,0.34376448
692,2035,wgcna_only,,0.34376386
1806,969,wgcna_only,,0.34376276
2870,853,wgcna_only,,0.34376276
1381,2440,wgcna_only,,0.34376258
469,1575,wgcna_only,,0.3437621
1753,2200,wgcna_only,,0.34376204
515,1658,wgcna_only,,0.34376076
2748,1140,wgcna_only,,0.3437582
2263,2677,wgcna_only,,0.34375724
611,735,wgcna_only,,0.34375656
2471,2200,wgcna_only,,0.3437562
2160,2507,wgcna_only,,0.34375602
1523,97,wgcna_only,,0.343756
1924,2091,wgcna_only,,0.34375596
2909,202,wgcna_only,,0.34375587
1911,1862,wgcna_only,,0.34375578
1368,2410,wgcna_only,,0.34375498
1680,1964,wgcna_only,,0.34375492
2163,2685,wgcna_only,,0.34375444
2035,334,wgcna_only,,0.34375405
983,2589,wgcna_only,,0.34375384
912,2801,wgcna_only,,0.3437537
1277,2545,wgcna_only,,0.34375367
2224,802,wgcna_only,,0.34375352
85,2179,wgcna_only,,0.3437528
1320,2419,wgcna_only,,0.3437527
1748,2201,wgcna_only,,0.34375244
1539,347,wgcna_only,,0.34375238
2836,205,wgcna_only,,0.343752
2242,174,wgcna_only,,0.34375143
2003,1702,wgcna_only,,0.34375128
1933,2483,wgcna_only,,0.3437507
1684,2148,wgcna_only,,0.34374964
133,1861,wgcna_only,,0.34374917
1271,2708,wgcna_only,,0.3437491
773,2432,wgcna_only,,0.34374818
331,1105,wgcna_only,,0.34374815
2168,1886,wgcna_only,,0.34374812
1727,524,wgcna_only,,0.34374738
2603,1624,wgcna_only,,0.3437466
1396,2875,wgcna_only,,0.34374622
2264,1214,wgcna_only,,0.34374616
2183,1414,wgcna_only,,0.3437461
1911,1968,wgcna_only,,0.34374526
2836,1065,wgcna_only,,0.34374487
2493,863,wgcna_only,,0.34374386
450,2929,wgcna_only,,0.34374377
65,1162,wgcna_only,,0.34374344
1979,2545,wgcna_only,,0.34374332
1862,0,wgcna_only,,0.34374288
2917,2496,wgcna_only,,0.3437425
2321,1953,wgcna_only,,0.343742
425,1544,wgcna_only,,0.34374174
2702,2390,wgcna_only,,0.3437404
781,2133,wgcna_only,,0.34373972
2276,1657,wgcna_only,,0.34373966
1980,2097,wgcna_only,,0.34373948
632,596,wgcna_only,,0.34373933
1600,1998,wgcna_only,,0.3437393
803,1368,wgcna_only,,0.34373924
2835,2279,wgcna_only,,0.34373924
2333,1568,wgcna_only,,0.34373853
1352,805,wgcna_only,,0.3437378
2054,1497,wgcna_only,,0.34373757
1754,1159,wgcna_only,,0.3437375
1141,427,wgcna_only,,0.34373668
702,2141,wgcna_only,,0.34373647
1497,1140,wgcna_only,,0.3437364
1032,2761,wgcna_only,,0.34373632
2912,956,wgcna_only,,0.3437362
81,2545,wgcna_only,,0.34373608
2545,1820,wgcna_only,,0.3437346
1368,831,wgcna_only,,0.34373417
2917,1266,wgcna_only,,0.34373367
2034,951,wgcna_only,,0.34373334
1752,2390,wgcna_only,,0.34373304
67,433,wgcna_only,,0.34373266
515,1619,wgcna_only,,0.34373263
2044,473,wgcna_only,,0.3437316
2077,2773,wgcna_only,,0.34373128
602,1545,wgcna_only,,0.343731
2414,2360,wgcna_only,,0.34373048
1891,1255,wgcna_only,,0.34372967
1834,2444,wgcna_only,,0.34372923
1754,693,wgcna_only,,0.34372833
891,1889,wgcna_only,,0.3437277
984,413,wgcna_only,,0.3437275
993,2270,wgcna_only,,0.3437273
1968,2498,wgcna_only,,0.3437259
