gene,scope,AT8_delta,A_beta_6e10_delta,GFAP_delta,Iba1_delta,NeuN_delta,manifold_safety_status,prediction_safety_status,perturbation_success,failure_reason,mean_latent_shift,median_latent_shift,mean_nearest_real_cell_distance,p95_nearest_real_cell_distance,baseline_nn_p95_threshold,manifold_violation_fraction,tau_lowering_score,amyloid_lowering_score,neuron_preservation_score,gliosis_penalty,therapeutic_like_score,dual_pathology_lowering_score,broad_shift_score,tau_lowering_score_percentile,amyloid_lowering_score_percentile,neuron_preservation_score_percentile,gliosis_penalty_percentile,therapeutic_like_score_percentile,dual_pathology_lowering_score_percentile,broad_shift_score_percentile
DNM2,graph_connected,-0.0083357011899352,-0.022163713350892,-0.0133918458595871,-0.0170397609472274,0.0257357098162174,not_computed,not_separately_audited,True,,0.0002228155499324,0.0002582912857178,,,,,0.0083357011899352,0.022163713350892,0.0257357098162174,0.0,0.0340714110061526,0.0304994145408272,0.017333346232771822,81.05381165919282,85.27653213751869,95.81464872944694,14.835575485799701,97.68310911808669,86.06128550074739,72.68310911808669
CNOT1,graph_connected,-0.0130135584622621,-0.0164519194513559,-0.0017554037040099,-0.0016557005001232,0.0209521874785423,not_computed,not_separately_audited,True,,0.0002035101206274,0.0001954267354449,,,,,0.0130135584622621,0.0164519194513559,0.0209521874785423,0.0,0.0339657459408044,0.029465477913617998,0.01076575391925868,88.93871449925261,79.14798206278026,93.64723467862481,14.835575485799701,97.6457399103139,85.27653213751869,39.648729446935725
SLC38A2,graph_connected,-0.0262770783156156,-0.0564425215125083,-0.0132113257423043,-0.0093429740518331,0.0076712425798177,not_computed,not_separately_audited,True,,0.0002335454919375,0.000203149873414,,,,,0.0262770783156156,0.0564425215125083,0.0076712425798177,0.0,0.0339483208954333,0.08271959982812391,0.0225890284404158,97.15994020926756,98.13153961136024,70.73991031390135,14.835575485799701,97.60837070254111,98.16890881913304,86.24813153961136
WDR37,graph_connected,-0.0164390616118907,-0.0346884690225124,0.0182577017694711,-0.0298369955271482,0.0356405824422836,not_computed,not_separately_audited,True,,0.0002264256618218,0.0002312187571078,,,,,0.0164390616118907,0.0346884690225124,0.0356405824422836,0.0182577017694711,0.0338219422847032,0.051127530634403104,0.0269725620746612,91.96562032884903,93.31091180866966,98.20627802690582,65.5829596412556,97.57100149476831,94.35724962630793,91.59192825112108
MTX2,graph_connected,-0.0211706571280956,-0.0246630124747753,-0.0098049826920032,-0.0048544770106673,0.0124055705964565,not_computed,not_separately_audited,True,,0.0001687352923909,0.0001199520702357,,,,,0.0211706571280956,0.0246630124747753,0.0124055705964565,0.0,0.0335762277245521,0.0458336696028709,0.01457973998039958,95.17937219730942,87.5560538116592,82.7727952167414,14.835575485799701,97.53363228699553,92.82511210762333,61.808669656203286
UBE3A,graph_connected,-0.0063994200900197,-0.0172157268971204,-0.0326312072575092,-0.0239923223853111,0.0268578268587589,not_computed,not_separately_audited,True,,0.0002256556763313,0.0002128161431755,,,,,0.0063994200900197,0.0172157268971204,0.0268578268587589,0.0,0.0332572469487786,0.0236151469871401,0.021419300697743858,76.68161434977578,80.38116591928251,96.1136023916293,14.835575485799701,97.49626307922273,81.80119581464874,83.96860986547085
MAP3K7,graph_connected,-0.0251568239182233,-0.0069192727096378,-0.0170275289565324,0.0072123883292078,0.0148923983797431,not_computed,not_separately_audited,True,,0.0002041081315837,0.0001526979758637,,,,,0.0251568239182233,0.0069192727096378,0.0148923983797431,0.0072123883292078,0.0328368339687586,0.0320760966278611,0.014241682458668881,96.8236173393124,65.5829596412556,86.92077727952167,45.66517189835576,97.45889387144993,86.84603886397608,59.71599402092676
TOP1,graph_connected,-0.0253296084702014,-0.0833166092634201,-0.0098029468208551,-0.0088353212922811,0.0071586007252335,not_computed,not_separately_audited,True,,0.0002284227084601,0.0002323543158126,,,,,0.0253296084702014,0.0833166092634201,0.0071586007252335,0.0,0.0324882091954349,0.1086462177336215,0.02688861731439824,96.8609865470852,99.10313901345292,69.05829596412556,14.835575485799701,97.42152466367713,99.10313901345292,91.4798206278027
RNGTT,graph_connected,-0.0121053764596581,-0.0123972641304135,-0.0202737879008054,-0.0305562037974596,0.0199438538402318,not_computed,not_separately_audited,True,,0.0002313893783139,0.0002318863262189,,,,,0.0121053764596581,0.0123972641304135,0.0199438538402318,0.0,0.0320492302998899,0.024502640590071602,0.01905529722571368,87.92974588938715,73.76681614349776,92.89985052316891,14.835575485799701,97.38415545590433,82.32436472346785,77.80269058295964
CLTC,graph_connected,-0.0138017032295465,5.348746708477847e-05,-0.0957481414079666,-0.0192971732467412,0.0182116348296403,not_computed,not_separately_audited,True,,0.0003438187704887,0.0004036924801766,,,,,0.0138017032295465,-5.348746708477847e-05,0.0182116348296403,0.0,0.0320133380591868,0.013748215762461722,0.02942242803619588,89.76083707025411,53.288490284005974,91.21823617339312,14.835575485799701,97.34678624813155,72.15994020926756,93.72197309417041
ARPC3,graph_connected,-0.0111030526459217,-0.0407464355230331,0.0042261355556547,-0.022107483819127,0.0249926596879959,not_computed,not_separately_audited,True,,0.0003645615070126,0.0003304634301457,,,,,0.0111030526459217,0.0407464355230331,0.0249926596879959,0.0042261355556547,0.0318695767782629,0.0518494881689548,0.02063515344634648,86.24813153961136,95.3662182361734,95.66517189835575,40.097159940209266,97.30941704035875,94.46935724962631,82.36173393124065
CTNNA2,graph_connected,-0.0335752889513969,-0.0518783628940582,-0.0200132206082344,-0.0023361591156572,-0.0018550519598647,not_computed,not_separately_audited,True,,0.0002842543763108,0.0002803457900881,,,,,0.0335752889513969,0.0518783628940582,-0.0018550519598647,0.0,0.0317202369915322,0.0854536518454551,0.021931616705842278,98.24364723467862,97.72047832585949,34.52914798206278,14.835575485799701,97.27204783258595,98.31838565022422,85.08968609865471
USP22,graph_connected,-0.0198432300239801,-0.0587168000638484,-0.0364121422171592,-0.0296461265534162,0.0117839211598038,not_computed,not_separately_audited,True,,0.0002448150189593,0.0002063198044197,,,,,0.0198432300239801,0.0587168000638484,0.0117839211598038,0.0,0.0316271511837839,0.0785600300878285,0.03128044400364154,94.5440956651719,98.35575485799701,81.76382660687594,14.835575485799701,97.23467862481316,98.01943198804184,94.5814648729447
NSF,graph_connected,-0.0217606369405984,-0.0181175582110881,-0.0178864728659391,-0.0151885347440838,0.0098514156416058,not_computed,not_separately_audited,True,,0.0002299802581546,0.0001798384328139,,,,,0.0217606369405984,0.0181175582110881,0.0098514156416058,0.0,0.0316120525822042,0.0398781951516865,0.016560923680663038,95.66517189835575,81.46487294469357,77.27952167414051,14.835575485799701,97.19730941704036,90.5829596412556,69.88041853512705
LYRM4,graph_connected,-0.0123883336782455,-0.0322708263993263,-0.0084338560700416,-0.0257183536887168,0.0190466977655887,not_computed,not_separately_audited,True,,0.0001759215228958,0.0001306448248215,,,,,0.0123883336782455,0.0322708263993263,0.0190466977655887,0.0,0.0314350314438342,0.0446591600775718,0.019571613520383783,88.3034379671151,92.33931240657698,92.07772795216741,14.835575485799701,97.15994020926756,92.48878923766816,79.55904334828101
SCFD1,graph_connected,-0.0642349943518638,-0.11150623857975,-0.0531854853034019,0.0158324409276247,-0.0170226655900478,not_computed,not_separately_audited,True,,0.0004158767114859,0.0004467938269954,,,,,0.0642349943518638,0.11150623857975,-0.0170226655900478,0.0158324409276247,0.03137988783419131,0.1757412329316138,0.05235636495053764,99.66367713004485,99.43946188340807,4.820627802690583,61.65919282511211,97.12257100149478,99.55156950672645,98.35575485799701
CNBP,graph_connected,-0.0002061396517092,0.0102542508393526,-0.0041823601350188,-0.0214908421039581,0.0310502219945192,not_computed,not_separately_audited,True,,0.0003001325530931,0.000217907334445,,,,,0.0002061396517092,-0.0102542508393526,0.0310502219945192,0.0,0.0312563616462284,-0.010048111187643401,0.01343676294491158,57.17488789237668,33.408071748878925,97.38415545590433,14.835575485799701,97.08520179372198,40.32137518684603,55.381165919282516
STAT1,graph_connected,-0.0139664262533187,-0.0644681379199028,-0.0117665920406579,-0.0038343814667314,0.016471792012453,not_computed,not_separately_audited,True,,0.0003712066099978,0.000247607298661,,,,,0.0139664262533187,0.0644681379199028,0.016471792012453,0.0,0.0304382182657717,0.0784345641732215,0.02210146593861276,89.98505231689087,98.69207772795217,89.23766816143498,14.835575485799701,97.04783258594918,97.94469357249626,85.38863976083707
RPLP1,graph_connected,-0.0207597538828849,-0.0466654449701309,-0.0247492808848619,-0.0050361198373138,0.009447144344449,not_computed,not_separately_audited,True,,0.0002188660000683,0.0002036249497905,,,,,0.0207597538828849,0.0466654449701309,0.009447144344449,0.0,0.030206898227333898,0.0674251988530158,0.021331548783928102,94.99252615844544,96.63677130044843,76.00896860986546,14.835575485799701,97.01046337817638,96.8609865470852,83.70702541106128
ATP10D,graph_connected,-0.0120285572484135,-0.0347070023417472,-0.0275939665734767,-0.036255344748497,0.0180810615420341,not_computed,not_separately_audited,True,,0.0002016225334955,0.0001888537080958,,,,,0.0120285572484135,0.0347070023417472,0.0180810615420341,0.0,0.0301096187904476,0.0467355595901607,0.025733186490833698,87.85500747384155,93.38565022421524,91.10612855007474,14.835575485799701,96.97309417040358,93.16143497757847,90.54559043348281
CDC42SE1,graph_connected,-0.0018455801764503,-0.0185829903930425,-0.0043709762394428,-0.012635126709938,0.0282618384808301,not_computed,not_separately_audited,True,,0.0002451703767292,0.0001961488596862,,,,,0.0018455801764503,0.0185829903930425,0.0282618384808301,0.0,0.0301074186572804,0.0204285705694928,0.013139302399940739,62.96711509715994,82.0627802690583,96.67414050822123,14.835575485799701,96.93572496263079,79.29745889387145,53.99850523168909
LNCAROD,graph_connected,0.0026105367578566,0.0045463661663234,-0.0411156900227069,-0.0136671522632241,0.032519657164812,not_computed,not_separately_audited,True,,0.0001930751750478,0.0001577331277076,,,,,-0.0026105367578566,-0.0045463661663234,0.032519657164812,0.0,0.029909120406955397,-0.00715690292418,0.0188918804749846,46.93572496263079,43.609865470852014,97.75784753363229,14.835575485799701,96.898355754858,44.39461883408072,77.09267563527654
PLD3,graph_connected,-0.0160637777298688,-0.0146417217329144,-0.0229853074997663,-0.0015646192478016,0.0137267978861927,not_computed,not_separately_audited,True,,0.0001762256870279,0.0001323764736298,,,,,0.0160637777298688,0.0146417217329144,0.0137267978861927,0.0,0.0297905756160615,0.030705499462783198,0.01379644481930876,91.62929745889387,76.45739910313901,85.53811659192824,14.835575485799701,96.8609865470852,86.21076233183857,57.473841554559044
SBNO1,graph_connected,-0.0214567258954048,-0.0347602404654026,-0.0729267001152038,-0.0295278411358594,0.0083250747993588,not_computed,not_separately_audited,True,,0.0002344825625186,0.0001823227794375,,,,,0.0214567258954048,0.0347602404654026,0.0083250747993588,0.0,0.029781800694763598,0.056216966360807405,0.03339931648224588,95.47832585949178,93.42301943198804,72.83258594917787,14.835575485799701,96.8236173393124,95.3288490284006,95.4035874439462
MS4A7,graph_connected,-0.0089717749506235,-0.0401249974966049,-0.0086311139166355,0.0008901893161237,0.0215785875916481,not_computed,not_separately_audited,True,,0.0002240062603959,0.0002377089986111,,,,,0.0089717749506235,0.0401249974966049,0.0215785875916481,0.0008901893161237,0.0296601732261479,0.0490967724472284,0.01603933265432714,82.62331838565022,95.17937219730942,94.09566517189836,32.17488789237668,96.78624813153961,93.64723467862481,68.16143497757847
ADK,graph_connected,-0.0361621230840683,-0.0624911561608314,-0.016598243266344,0.0106786545366048,0.0039448402822017,not_computed,not_separately_audited,True,,0.0002385496045462,0.000217750959564,,,,,0.0361621230840683,0.0624911561608314,0.0039448402822017,0.0106786545366048,0.029428308829665198,0.0986532792448997,0.025975003466010043,98.54260089686099,98.65470852017937,57.17488789237668,52.20478325859492,96.74887892376681,98.95366218236174,90.80717488789237
LYVE1,graph_connected,-0.0115544619038701,-0.0348994135856628,-0.0185523834079504,-0.0092023853212594,0.0178651846945285,not_computed,not_separately_audited,True,,0.0001428466348443,9.0362191258464e-05,,,,,0.0115544619038701,0.0348994135856628,0.0178651846945285,0.0,0.029419646598398602,0.0464538754895329,0.01841476578265424,87.21973094170403,93.57249626307922,90.80717488789237,14.835575485799701,96.71150971599403,93.08669656203288,75.7847533632287
CEP85L,graph_connected,-0.0114900693297386,-0.0218747984617948,-0.0096585638821125,-0.0130635155364871,0.0172904953360557,not_computed,not_separately_audited,True,,0.0002047144371317,0.0001908056437969,,,,,0.0114900693297386,0.0218747984617948,0.0172904953360557,0.0,0.0287805646657943,0.0333648677915334,0.014675488509237741,87.07025411061285,85.1644245142003,90.32137518684604,14.835575485799701,96.67414050822123,87.5560538116592,62.07025411061286
TRAF3,graph_connected,0.0029650498181581,-0.0019249018514528,-0.0121532613411545,-0.0522819049656391,0.031532097607851,not_computed,not_separately_audited,True,,0.0003038649447262,0.0002798891800921,,,,,-0.0029650498181581,0.0019249018514528,0.031532097607851,0.0,0.0285670477896929,-0.0010401479667052997,0.020171443116851102,45.440956651718984,57.100149476831085,97.57100149476831,14.835575485799701,96.63677130044843,53.21375186846039,81.42750373692078
NSMCE2,graph_connected,-0.0132102267816662,-0.02255604788661,-0.0013248625909909,-0.0390867665410041,0.0153262680396437,not_computed,not_separately_audited,True,,0.000155653047841,0.000151559972437,,,,,0.0132102267816662,0.02255604788661,0.0153262680396437,0.0,0.0285364948213099,0.0357662746682762,0.01830083436798298,89.20029895366218,85.72496263079222,87.36920777279522,14.835575485799701,96.59940209267563,88.56502242152466,75.67264573991032
MED27,graph_connected,-0.0187812447547912,-0.0940322950482368,-0.0329192988574504,-0.0434751771390438,0.0097526162862777,not_computed,not_separately_audited,True,,0.0004372575203888,0.0003606708778534,,,,,0.0187812447547912,0.0940322950482368,0.0097526162862777,0.0,0.0285338610410689,0.11281353980302801,0.039792126417159984,93.60986547085201,99.36472346786248,76.98056801195816,14.835575485799701,96.56203288490283,99.1778774289985,97.04783258594918
MYSM1,graph_connected,-0.0113391317427158,-0.038833811879158,-0.0306312423199415,0.0095953419804573,0.026737792417407,not_computed,not_separately_audited,True,,0.0003650979488156,0.0002894577919505,,,,,0.0113391317427158,0.038833811879158,0.026737792417407,0.0095953419804573,0.028481582179665503,0.0501729436218738,0.023427464067935923,86.95814648729447,94.91778774289985,96.0762331838565,50.672645739910315,96.52466367713004,93.98355754857997,87.66816143497758
TUBGCP3,graph_connected,-0.0128292022272944,-0.0100843822583556,-0.0138591108843684,0.0063046724535524,0.0218736045062541,not_computed,not_separately_audited,True,,0.0003217774210497,0.0002779006608761,,,,,0.0128292022272944,0.0100843822583556,0.0218736045062541,0.0063046724535524,0.0283981342799961,0.02291358448565,0.01299019446596498,88.67713004484304,70.3662182361734,94.17040358744396,44.020926756352765,96.48729446935725,81.16591928251121,53.064275037369214
CAMK2G,graph_connected,-0.0216776076704263,-0.0337544567883014,-0.0302473194897174,-0.0035110577009618,0.0063940742984414,not_computed,not_separately_audited,True,,0.0002120882709277,0.0001493379531893,,,,,0.0216776076704263,0.0337544567883014,0.0063940742984414,0.0,0.0280716819688677,0.0554320644587277,0.01911690318956966,95.59043348281017,92.89985052316891,66.25560538116592,14.835575485799701,96.44992526158445,95.14200298953662,78.02690582959642
UBE2E3,graph_connected,-0.0148454532027244,-0.0340575166046619,-0.0105663361027836,-0.011463027447462,0.0130185624584555,not_computed,not_separately_audited,True,,0.0001709960779407,0.0001329742080997,,,,,0.0148454532027244,0.0340575166046619,0.0130185624584555,0.0,0.0278640156611799,0.0489029698073863,0.016790179163217477,90.69506726457399,93.01195814648729,83.85650224215246,14.835575485799701,96.41255605381166,93.57249626307922,71.0762331838565
ZKSCAN1,graph_connected,-0.0230800490826368,-0.0475567430257797,0.0037922456394881,-0.0062931641004979,0.0080499090254306,not_computed,not_separately_audited,True,,0.0001968718715943,0.0001663284056121,,,,,0.0230800490826368,0.0475567430257797,0.0080499090254306,0.0037922456394881,0.027337712468579297,0.0706367921084165,0.01775442217476662,96.0762331838565,96.93572496263079,72.08520179372198,38.86397608370702,96.37518684603886,97.23467862481316,74.10313901345292
