"guide_donor","guide_identity","donor","Gene_Targeted","crispr","n_cells","total_counts"
"SORL1_CRISPRi_sgRNA_5||D1","SORL1_CRISPRi_sgRNA_5","D1","SORL1","Perturbed",20,243735
"SORL1_CRISPRi_sgRNA_5||D2","SORL1_CRISPRi_sgRNA_5","D2","SORL1","Perturbed",14,110101
"SPI1_CRISPRi_sgRNA_1||D1","SPI1_CRISPRi_sgRNA_1","D1","SPI1","Perturbed",23,226467
"SPI1_CRISPRi_sgRNA_1||D2","SPI1_CRISPRi_sgRNA_1","D2","SPI1","Perturbed",7,45683
"SPI1_CRISPRi_sgRNA_2||D1","SPI1_CRISPRi_sgRNA_2","D1","SPI1","Perturbed",10,96950
"SPI1_CRISPRi_sgRNA_2||D2","SPI1_CRISPRi_sgRNA_2","D2","SPI1","Perturbed",7,40101
"SPI1_CRISPRi_sgRNA_3||D1","SPI1_CRISPRi_sgRNA_3","D1","SPI1","Perturbed",8,66270
"SPI1_CRISPRi_sgRNA_3||D2","SPI1_CRISPRi_sgRNA_3","D2","SPI1","Perturbed",7,61010
"SPI1_CRISPRi_sgRNA_4||D1","SPI1_CRISPRi_sgRNA_4","D1","SPI1","Perturbed",3,20783
"SPI1_CRISPRi_sgRNA_5||D1","SPI1_CRISPRi_sgRNA_5","D1","SPI1","Perturbed",25,220880
"SPI1_CRISPRi_sgRNA_5||D2","SPI1_CRISPRi_sgRNA_5","D2","SPI1","Perturbed",12,83940
"SPP1_CRISPRi_sgRNA_1||D1","SPP1_CRISPRi_sgRNA_1","D1","SPP1","Perturbed",16,163292
"SPP1_CRISPRi_sgRNA_1||D2","SPP1_CRISPRi_sgRNA_1","D2","SPP1","Perturbed",16,105521
"SPP1_CRISPRi_sgRNA_2||D1","SPP1_CRISPRi_sgRNA_2","D1","SPP1","Perturbed",29,310720
"SPP1_CRISPRi_sgRNA_2||D2","SPP1_CRISPRi_sgRNA_2","D2","SPP1","Perturbed",17,151570
"SPP1_CRISPRi_sgRNA_3||D1","SPP1_CRISPRi_sgRNA_3","D1","SPP1","Perturbed",13,103158
"SPP1_CRISPRi_sgRNA_3||D2","SPP1_CRISPRi_sgRNA_3","D2","SPP1","Perturbed",11,74989
"SPP1_CRISPRi_sgRNA_4||D1","SPP1_CRISPRi_sgRNA_4","D1","SPP1","Perturbed",17,148871
"SPP1_CRISPRi_sgRNA_4||D2","SPP1_CRISPRi_sgRNA_4","D2","SPP1","Perturbed",18,135676
"SPP1_CRISPRi_sgRNA_5||D1","SPP1_CRISPRi_sgRNA_5","D1","SPP1","Perturbed",16,117250
"SPP1_CRISPRi_sgRNA_5||D2","SPP1_CRISPRi_sgRNA_5","D2","SPP1","Perturbed",8,67632
"SQSTM1_CRISPRi_sgRNA_1||D1","SQSTM1_CRISPRi_sgRNA_1","D1","SQSTM1","Perturbed",13,124975
"SQSTM1_CRISPRi_sgRNA_1||D2","SQSTM1_CRISPRi_sgRNA_1","D2","SQSTM1","Perturbed",6,47553
"SQSTM1_CRISPRi_sgRNA_2||D1","SQSTM1_CRISPRi_sgRNA_2","D1","SQSTM1","Perturbed",39,382277
"SQSTM1_CRISPRi_sgRNA_2||D2","SQSTM1_CRISPRi_sgRNA_2","D2","SQSTM1","Perturbed",9,58990
"SQSTM1_CRISPRi_sgRNA_3||D1","SQSTM1_CRISPRi_sgRNA_3","D1","SQSTM1","Perturbed",24,226556
"SQSTM1_CRISPRi_sgRNA_3||D2","SQSTM1_CRISPRi_sgRNA_3","D2","SQSTM1","Perturbed",20,157995
"SQSTM1_CRISPRi_sgRNA_4||D1","SQSTM1_CRISPRi_sgRNA_4","D1","SQSTM1","Perturbed",2,19904
"SQSTM1_CRISPRi_sgRNA_4||D2","SQSTM1_CRISPRi_sgRNA_4","D2","SQSTM1","Perturbed",1,13842
"SQSTM1_CRISPRi_sgRNA_5||D1","SQSTM1_CRISPRi_sgRNA_5","D1","SQSTM1","Perturbed",30,279604
"SQSTM1_CRISPRi_sgRNA_5||D2","SQSTM1_CRISPRi_sgRNA_5","D2","SQSTM1","Perturbed",5,28592
"SUCNR1_CRISPRi_sgRNA_1||D1","SUCNR1_CRISPRi_sgRNA_1","D1","SUCNR1","Perturbed",21,148618
"SUCNR1_CRISPRi_sgRNA_1||D2","SUCNR1_CRISPRi_sgRNA_1","D2","SUCNR1","Perturbed",13,89957
"SUCNR1_CRISPRi_sgRNA_2||D1","SUCNR1_CRISPRi_sgRNA_2","D1","SUCNR1","Perturbed",16,169575
"SUCNR1_CRISPRi_sgRNA_2||D2","SUCNR1_CRISPRi_sgRNA_2","D2","SUCNR1","Perturbed",4,31290
"SUCNR1_CRISPRi_sgRNA_3||D1","SUCNR1_CRISPRi_sgRNA_3","D1","SUCNR1","Perturbed",19,219578
"SUCNR1_CRISPRi_sgRNA_3||D2","SUCNR1_CRISPRi_sgRNA_3","D2","SUCNR1","Perturbed",13,85080
"SUCNR1_CRISPRi_sgRNA_4||D1","SUCNR1_CRISPRi_sgRNA_4","D1","SUCNR1","Perturbed",7,76343
"SUCNR1_CRISPRi_sgRNA_4||D2","SUCNR1_CRISPRi_sgRNA_4","D2","SUCNR1","Perturbed",2,11828
"SUCNR1_CRISPRi_sgRNA_5||D1","SUCNR1_CRISPRi_sgRNA_5","D1","SUCNR1","Perturbed",14,172097
"SUCNR1_CRISPRi_sgRNA_5||D2","SUCNR1_CRISPRi_sgRNA_5","D2","SUCNR1","Perturbed",7,51590
"SYK_CRISPRi_sgRNA_1||D1","SYK_CRISPRi_sgRNA_1","D1","SYK","Perturbed",2,24592
"SYK_CRISPRi_sgRNA_1||D2","SYK_CRISPRi_sgRNA_1","D2","SYK","Perturbed",1,4392
"SYK_CRISPRi_sgRNA_3||D1","SYK_CRISPRi_sgRNA_3","D1","SYK","Perturbed",3,15485
"SYK_CRISPRi_sgRNA_3||D2","SYK_CRISPRi_sgRNA_3","D2","SYK","Perturbed",1,5332
"SYK_CRISPRi_sgRNA_4||D1","SYK_CRISPRi_sgRNA_4","D1","SYK","Perturbed",2,27270
"SYK_CRISPRi_sgRNA_4||D2","SYK_CRISPRi_sgRNA_4","D2","SYK","Perturbed",1,5413
"SYK_CRISPRi_sgRNA_5||D2","SYK_CRISPRi_sgRNA_5","D2","SYK","Perturbed",1,8116
"TARDBP_CRISPRi_sgRNA_1||D1","TARDBP_CRISPRi_sgRNA_1","D1","TARDBP","Perturbed",19,189319
"TARDBP_CRISPRi_sgRNA_1||D2","TARDBP_CRISPRi_sgRNA_1","D2","TARDBP","Perturbed",10,84163
"TARDBP_CRISPRi_sgRNA_2||D1","TARDBP_CRISPRi_sgRNA_2","D1","TARDBP","Perturbed",20,201558
"TARDBP_CRISPRi_sgRNA_2||D2","TARDBP_CRISPRi_sgRNA_2","D2","TARDBP","Perturbed",15,128723
"TARDBP_CRISPRi_sgRNA_3||D1","TARDBP_CRISPRi_sgRNA_3","D1","TARDBP","Perturbed",47,427970
"TARDBP_CRISPRi_sgRNA_3||D2","TARDBP_CRISPRi_sgRNA_3","D2","TARDBP","Perturbed",26,208343
"TARDBP_CRISPRi_sgRNA_4||D1","TARDBP_CRISPRi_sgRNA_4","D1","TARDBP","Perturbed",25,224555
"TARDBP_CRISPRi_sgRNA_4||D2","TARDBP_CRISPRi_sgRNA_4","D2","TARDBP","Perturbed",3,17458
"TARDBP_CRISPRi_sgRNA_5||D1","TARDBP_CRISPRi_sgRNA_5","D1","TARDBP","Perturbed",4,39406
"TGFB1_CRISPRi_sgRNA_1||D1","TGFB1_CRISPRi_sgRNA_1","D1","TGFB1","Perturbed",33,263376
"TGFB1_CRISPRi_sgRNA_1||D2","TGFB1_CRISPRi_sgRNA_1","D2","TGFB1","Perturbed",17,115683
"TGFB1_CRISPRi_sgRNA_2||D1","TGFB1_CRISPRi_sgRNA_2","D1","TGFB1","Perturbed",10,106897
"TGFB1_CRISPRi_sgRNA_2||D2","TGFB1_CRISPRi_sgRNA_2","D2","TGFB1","Perturbed",4,24869
"TGFB1_CRISPRi_sgRNA_3||D1","TGFB1_CRISPRi_sgRNA_3","D1","TGFB1","Perturbed",12,93991
"TGFB1_CRISPRi_sgRNA_3||D2","TGFB1_CRISPRi_sgRNA_3","D2","TGFB1","Perturbed",3,16840
"TGFB1_CRISPRi_sgRNA_4||D1","TGFB1_CRISPRi_sgRNA_4","D1","TGFB1","Perturbed",13,121969
"TGFB1_CRISPRi_sgRNA_4||D2","TGFB1_CRISPRi_sgRNA_4","D2","TGFB1","Perturbed",11,62857
"TGFB1_CRISPRi_sgRNA_5||D1","TGFB1_CRISPRi_sgRNA_5","D1","TGFB1","Perturbed",1,15513
"TGFBI_CRISPRi_sgRNA_1||D1","TGFBI_CRISPRi_sgRNA_1","D1","TGFBI","Perturbed",29,217083
"TGFBI_CRISPRi_sgRNA_1||D2","TGFBI_CRISPRi_sgRNA_1","D2","TGFBI","Perturbed",17,120074
"TGFBI_CRISPRi_sgRNA_2||D1","TGFBI_CRISPRi_sgRNA_2","D1","TGFBI","Perturbed",13,173044
"TGFBI_CRISPRi_sgRNA_2||D2","TGFBI_CRISPRi_sgRNA_2","D2","TGFBI","Perturbed",14,128404
"TGFBI_CRISPRi_sgRNA_3||D1","TGFBI_CRISPRi_sgRNA_3","D1","TGFBI","Perturbed",31,275094
"TGFBI_CRISPRi_sgRNA_3||D2","TGFBI_CRISPRi_sgRNA_3","D2","TGFBI","Perturbed",13,127575
"TGFBI_CRISPRi_sgRNA_4||D1","TGFBI_CRISPRi_sgRNA_4","D1","TGFBI","Perturbed",73,675364
"TGFBI_CRISPRi_sgRNA_4||D2","TGFBI_CRISPRi_sgRNA_4","D2","TGFBI","Perturbed",42,329136
"TGFBI_CRISPRi_sgRNA_5||D1","TGFBI_CRISPRi_sgRNA_5","D1","TGFBI","Perturbed",20,162667
"TGFBI_CRISPRi_sgRNA_5||D2","TGFBI_CRISPRi_sgRNA_5","D2","TGFBI","Perturbed",3,20626
"TGFBR1_CRISPRi_sgRNA_1||D1","TGFBR1_CRISPRi_sgRNA_1","D1","TGFBR1","Perturbed",23,213106
"TGFBR1_CRISPRi_sgRNA_1||D2","TGFBR1_CRISPRi_sgRNA_1","D2","TGFBR1","Perturbed",16,107796
"TGFBR1_CRISPRi_sgRNA_2||D1","TGFBR1_CRISPRi_sgRNA_2","D1","TGFBR1","Perturbed",15,141412
"TGFBR1_CRISPRi_sgRNA_2||D2","TGFBR1_CRISPRi_sgRNA_2","D2","TGFBR1","Perturbed",8,44424
"TGFBR1_CRISPRi_sgRNA_3||D1","TGFBR1_CRISPRi_sgRNA_3","D1","TGFBR1","Perturbed",20,167270
"TGFBR1_CRISPRi_sgRNA_3||D2","TGFBR1_CRISPRi_sgRNA_3","D2","TGFBR1","Perturbed",18,109020
"TGFBR1_CRISPRi_sgRNA_4||D1","TGFBR1_CRISPRi_sgRNA_4","D1","TGFBR1","Perturbed",2,12428
"TGFBR1_CRISPRi_sgRNA_4||D2","TGFBR1_CRISPRi_sgRNA_4","D2","TGFBR1","Perturbed",5,37012
"TGFBR1_CRISPRi_sgRNA_5||D1","TGFBR1_CRISPRi_sgRNA_5","D1","TGFBR1","Perturbed",47,399907
"TGFBR1_CRISPRi_sgRNA_5||D2","TGFBR1_CRISPRi_sgRNA_5","D2","TGFBR1","Perturbed",21,147555
"TGFBR2_CRISPRi_sgRNA_1||D1","TGFBR2_CRISPRi_sgRNA_1","D1","TGFBR2","Perturbed",5,54368
"TGFBR2_CRISPRi_sgRNA_1||D2","TGFBR2_CRISPRi_sgRNA_1","D2","TGFBR2","Perturbed",2,13125
"TGFBR2_CRISPRi_sgRNA_2||D1","TGFBR2_CRISPRi_sgRNA_2","D1","TGFBR2","Perturbed",16,144697
"TGFBR2_CRISPRi_sgRNA_2||D2","TGFBR2_CRISPRi_sgRNA_2","D2","TGFBR2","Perturbed",5,33468
"TGFBR2_CRISPRi_sgRNA_3||D1","TGFBR2_CRISPRi_sgRNA_3","D1","TGFBR2","Perturbed",32,321250
"TGFBR2_CRISPRi_sgRNA_3||D2","TGFBR2_CRISPRi_sgRNA_3","D2","TGFBR2","Perturbed",23,179669
"TGFBR2_CRISPRi_sgRNA_4||D1","TGFBR2_CRISPRi_sgRNA_4","D1","TGFBR2","Perturbed",25,211920
"TGFBR2_CRISPRi_sgRNA_4||D2","TGFBR2_CRISPRi_sgRNA_4","D2","TGFBR2","Perturbed",8,43216
"TGFBR2_CRISPRi_sgRNA_5||D1","TGFBR2_CRISPRi_sgRNA_5","D1","TGFBR2","Perturbed",4,29350
"TGFBR2_CRISPRi_sgRNA_5||D2","TGFBR2_CRISPRi_sgRNA_5","D2","TGFBR2","Perturbed",1,6163
"TGFBR3_CRISPRi_sgRNA_1||D1","TGFBR3_CRISPRi_sgRNA_1","D1","TGFBR3","Perturbed",23,223264
"TGFBR3_CRISPRi_sgRNA_1||D2","TGFBR3_CRISPRi_sgRNA_1","D2","TGFBR3","Perturbed",9,51144
"TGFBR3_CRISPRi_sgRNA_2||D1","TGFBR3_CRISPRi_sgRNA_2","D1","TGFBR3","Perturbed",8,101820
"TGFBR3_CRISPRi_sgRNA_2||D2","TGFBR3_CRISPRi_sgRNA_2","D2","TGFBR3","Perturbed",8,79248
"TGFBR3_CRISPRi_sgRNA_3||D1","TGFBR3_CRISPRi_sgRNA_3","D1","TGFBR3","Perturbed",5,47664
"TGFBR3_CRISPRi_sgRNA_3||D2","TGFBR3_CRISPRi_sgRNA_3","D2","TGFBR3","Perturbed",6,56412
"TGFBR3_CRISPRi_sgRNA_4||D1","TGFBR3_CRISPRi_sgRNA_4","D1","TGFBR3","Perturbed",19,142509
"TGFBR3_CRISPRi_sgRNA_4||D2","TGFBR3_CRISPRi_sgRNA_4","D2","TGFBR3","Perturbed",3,19277
"TGFBR3_CRISPRi_sgRNA_5||D1","TGFBR3_CRISPRi_sgRNA_5","D1","TGFBR3","Perturbed",3,21402
"TLR10_CRISPRi_sgRNA_1||D1","TLR10_CRISPRi_sgRNA_1","D1","TLR10","Perturbed",13,144092
"TLR10_CRISPRi_sgRNA_1||D2","TLR10_CRISPRi_sgRNA_1","D2","TLR10","Perturbed",6,47671
"TLR10_CRISPRi_sgRNA_2||D1","TLR10_CRISPRi_sgRNA_2","D1","TLR10","Perturbed",26,211473
"TLR10_CRISPRi_sgRNA_2||D2","TLR10_CRISPRi_sgRNA_2","D2","TLR10","Perturbed",13,97442
"TLR10_CRISPRi_sgRNA_3||D1","TLR10_CRISPRi_sgRNA_3","D1","TLR10","Perturbed",23,204739
"TLR10_CRISPRi_sgRNA_3||D2","TLR10_CRISPRi_sgRNA_3","D2","TLR10","Perturbed",6,52947
"TLR10_CRISPRi_sgRNA_4||D1","TLR10_CRISPRi_sgRNA_4","D1","TLR10","Perturbed",18,167940
"TLR10_CRISPRi_sgRNA_4||D2","TLR10_CRISPRi_sgRNA_4","D2","TLR10","Perturbed",6,29664
"TLR10_CRISPRi_sgRNA_5||D1","TLR10_CRISPRi_sgRNA_5","D1","TLR10","Perturbed",32,306505
"TLR10_CRISPRi_sgRNA_5||D2","TLR10_CRISPRi_sgRNA_5","D2","TLR10","Perturbed",21,147253
"TLR2_CRISPRi_sgRNA_1||D1","TLR2_CRISPRi_sgRNA_1","D1","TLR2","Perturbed",9,69664
"TLR2_CRISPRi_sgRNA_1||D2","TLR2_CRISPRi_sgRNA_1","D2","TLR2","Perturbed",7,33931
"TLR2_CRISPRi_sgRNA_2||D1","TLR2_CRISPRi_sgRNA_2","D1","TLR2","Perturbed",23,227167
"TLR2_CRISPRi_sgRNA_2||D2","TLR2_CRISPRi_sgRNA_2","D2","TLR2","Perturbed",10,54067
"TLR2_CRISPRi_sgRNA_3||D1","TLR2_CRISPRi_sgRNA_3","D1","TLR2","Perturbed",35,327049
"TLR2_CRISPRi_sgRNA_3||D2","TLR2_CRISPRi_sgRNA_3","D2","TLR2","Perturbed",20,151671
"TLR2_CRISPRi_sgRNA_4||D1","TLR2_CRISPRi_sgRNA_4","D1","TLR2","Perturbed",32,261954
"TLR2_CRISPRi_sgRNA_4||D2","TLR2_CRISPRi_sgRNA_4","D2","TLR2","Perturbed",21,157667
"TLR2_CRISPRi_sgRNA_5||D1","TLR2_CRISPRi_sgRNA_5","D1","TLR2","Perturbed",3,24863
"TLR2_CRISPRi_sgRNA_5||D2","TLR2_CRISPRi_sgRNA_5","D2","TLR2","Perturbed",1,8025
"TLR4_CRISPRi_sgRNA_1||D1","TLR4_CRISPRi_sgRNA_1","D1","TLR4","Perturbed",48,550635
"TLR4_CRISPRi_sgRNA_1||D2","TLR4_CRISPRi_sgRNA_1","D2","TLR4","Perturbed",21,182882
"TLR4_CRISPRi_sgRNA_2||D1","TLR4_CRISPRi_sgRNA_2","D1","TLR4","Perturbed",1,16899
"TLR4_CRISPRi_sgRNA_3||D1","TLR4_CRISPRi_sgRNA_3","D1","TLR4","Perturbed",35,351606
"TLR4_CRISPRi_sgRNA_3||D2","TLR4_CRISPRi_sgRNA_3","D2","TLR4","Perturbed",11,88615
"TLR4_CRISPRi_sgRNA_4||D1","TLR4_CRISPRi_sgRNA_4","D1","TLR4","Perturbed",31,231325
"TLR4_CRISPRi_sgRNA_4||D2","TLR4_CRISPRi_sgRNA_4","D2","TLR4","Perturbed",16,145449
"TLR4_CRISPRi_sgRNA_5||D1","TLR4_CRISPRi_sgRNA_5","D1","TLR4","Perturbed",45,359224
"TLR4_CRISPRi_sgRNA_5||D2","TLR4_CRISPRi_sgRNA_5","D2","TLR4","Perturbed",19,132201
"TLR5_CRISPRi_sgRNA_1||D1","TLR5_CRISPRi_sgRNA_1","D1","TLR5","Perturbed",21,167001
"TLR5_CRISPRi_sgRNA_1||D2","TLR5_CRISPRi_sgRNA_1","D2","TLR5","Perturbed",8,48293
"TLR5_CRISPRi_sgRNA_2||D1","TLR5_CRISPRi_sgRNA_2","D1","TLR5","Perturbed",37,370420
"TLR5_CRISPRi_sgRNA_2||D2","TLR5_CRISPRi_sgRNA_2","D2","TLR5","Perturbed",26,197885
"TLR5_CRISPRi_sgRNA_3||D1","TLR5_CRISPRi_sgRNA_3","D1","TLR5","Perturbed",4,22884
"TLR5_CRISPRi_sgRNA_3||D2","TLR5_CRISPRi_sgRNA_3","D2","TLR5","Perturbed",2,25865
"TLR5_CRISPRi_sgRNA_4||D1","TLR5_CRISPRi_sgRNA_4","D1","TLR5","Perturbed",2,11659
"TLR5_CRISPRi_sgRNA_5||D1","TLR5_CRISPRi_sgRNA_5","D1","TLR5","Perturbed",24,203927
"TLR5_CRISPRi_sgRNA_5||D2","TLR5_CRISPRi_sgRNA_5","D2","TLR5","Perturbed",9,77642
"TLR7_CRISPRi_sgRNA_1||D1","TLR7_CRISPRi_sgRNA_1","D1","TLR7","Perturbed",16,168104
"TLR7_CRISPRi_sgRNA_1||D2","TLR7_CRISPRi_sgRNA_1","D2","TLR7","Perturbed",10,70762
"TLR7_CRISPRi_sgRNA_2||D1","TLR7_CRISPRi_sgRNA_2","D1","TLR7","Perturbed",15,132550
"TLR7_CRISPRi_sgRNA_2||D2","TLR7_CRISPRi_sgRNA_2","D2","TLR7","Perturbed",5,34034
"TLR7_CRISPRi_sgRNA_3||D1","TLR7_CRISPRi_sgRNA_3","D1","TLR7","Perturbed",10,105122
"TLR7_CRISPRi_sgRNA_3||D2","TLR7_CRISPRi_sgRNA_3","D2","TLR7","Perturbed",5,38750
"TLR7_CRISPRi_sgRNA_4||D1","TLR7_CRISPRi_sgRNA_4","D1","TLR7","Perturbed",3,28162
"TLR7_CRISPRi_sgRNA_4||D2","TLR7_CRISPRi_sgRNA_4","D2","TLR7","Perturbed",1,8453
"TLR7_CRISPRi_sgRNA_5||D1","TLR7_CRISPRi_sgRNA_5","D1","TLR7","Perturbed",10,92739
"TLR7_CRISPRi_sgRNA_5||D2","TLR7_CRISPRi_sgRNA_5","D2","TLR7","Perturbed",5,38621
"TMEM106A_CRISPRi_sgRNA_1||D1","TMEM106A_CRISPRi_sgRNA_1","D1","TMEM106A","Perturbed",6,39554
"TMEM106A_CRISPRi_sgRNA_1||D2","TMEM106A_CRISPRi_sgRNA_1","D2","TMEM106A","Perturbed",4,49822
"TMEM106A_CRISPRi_sgRNA_2||D1","TMEM106A_CRISPRi_sgRNA_2","D1","TMEM106A","Perturbed",3,19372
"TMEM106A_CRISPRi_sgRNA_2||D2","TMEM106A_CRISPRi_sgRNA_2","D2","TMEM106A","Perturbed",3,25801
"TMEM106A_CRISPRi_sgRNA_3||D1","TMEM106A_CRISPRi_sgRNA_3","D1","TMEM106A","Perturbed",13,107560
"TMEM106A_CRISPRi_sgRNA_3||D2","TMEM106A_CRISPRi_sgRNA_3","D2","TMEM106A","Perturbed",12,97162
"TMEM106A_CRISPRi_sgRNA_4||D1","TMEM106A_CRISPRi_sgRNA_4","D1","TMEM106A","Perturbed",8,52432
"TMEM106A_CRISPRi_sgRNA_4||D2","TMEM106A_CRISPRi_sgRNA_4","D2","TMEM106A","Perturbed",2,14421
"TMEM106A_CRISPRi_sgRNA_5||D1","TMEM106A_CRISPRi_sgRNA_5","D1","TMEM106A","Perturbed",45,459549
"TMEM106A_CRISPRi_sgRNA_5||D2","TMEM106A_CRISPRi_sgRNA_5","D2","TMEM106A","Perturbed",15,116888
"TMEM106B_CRISPRi_sgRNA_1||D1","TMEM106B_CRISPRi_sgRNA_1","D1","TMEM106B","Perturbed",8,72251
"TMEM106B_CRISPRi_sgRNA_1||D2","TMEM106B_CRISPRi_sgRNA_1","D2","TMEM106B","Perturbed",4,39062
"TMEM106B_CRISPRi_sgRNA_2||D1","TMEM106B_CRISPRi_sgRNA_2","D1","TMEM106B","Perturbed",14,105047
"TMEM106B_CRISPRi_sgRNA_2||D2","TMEM106B_CRISPRi_sgRNA_2","D2","TMEM106B","Perturbed",7,51838
"TMEM106B_CRISPRi_sgRNA_3||D1","TMEM106B_CRISPRi_sgRNA_3","D1","TMEM106B","Perturbed",25,280235
"TMEM106B_CRISPRi_sgRNA_3||D2","TMEM106B_CRISPRi_sgRNA_3","D2","TMEM106B","Perturbed",10,81656
"TMEM106B_CRISPRi_sgRNA_4||D1","TMEM106B_CRISPRi_sgRNA_4","D1","TMEM106B","Perturbed",17,197127
"TMEM106B_CRISPRi_sgRNA_4||D2","TMEM106B_CRISPRi_sgRNA_4","D2","TMEM106B","Perturbed",12,102569
"TMEM106B_CRISPRi_sgRNA_5||D1","TMEM106B_CRISPRi_sgRNA_5","D1","TMEM106B","Perturbed",8,50271
"TMEM106B_CRISPRi_sgRNA_5||D2","TMEM106B_CRISPRi_sgRNA_5","D2","TMEM106B","Perturbed",2,18472
"TNFRSF10B_CRISPRi_sgRNA_1||D1","TNFRSF10B_CRISPRi_sgRNA_1","D1","TNFRSF10B","Perturbed",10,97130
"TNFRSF10B_CRISPRi_sgRNA_1||D2","TNFRSF10B_CRISPRi_sgRNA_1","D2","TNFRSF10B","Perturbed",3,42013
"TNFRSF10B_CRISPRi_sgRNA_2||D1","TNFRSF10B_CRISPRi_sgRNA_2","D1","TNFRSF10B","Perturbed",18,160613
"TNFRSF10B_CRISPRi_sgRNA_2||D2","TNFRSF10B_CRISPRi_sgRNA_2","D2","TNFRSF10B","Perturbed",5,33125
"TNFRSF10B_CRISPRi_sgRNA_3||D1","TNFRSF10B_CRISPRi_sgRNA_3","D1","TNFRSF10B","Perturbed",5,33593
"TNFRSF10B_CRISPRi_sgRNA_3||D2","TNFRSF10B_CRISPRi_sgRNA_3","D2","TNFRSF10B","Perturbed",2,15598
"TNFRSF10B_CRISPRi_sgRNA_4||D1","TNFRSF10B_CRISPRi_sgRNA_4","D1","TNFRSF10B","Perturbed",22,190627
"TNFRSF10B_CRISPRi_sgRNA_4||D2","TNFRSF10B_CRISPRi_sgRNA_4","D2","TNFRSF10B","Perturbed",23,165898
"TNFRSF10B_CRISPRi_sgRNA_5||D1","TNFRSF10B_CRISPRi_sgRNA_5","D1","TNFRSF10B","Perturbed",5,45095
"TNFRSF10B_CRISPRi_sgRNA_5||D2","TNFRSF10B_CRISPRi_sgRNA_5","D2","TNFRSF10B","Perturbed",5,25792
"TNFRSF13C_CRISPRi_sgRNA_1||D1","TNFRSF13C_CRISPRi_sgRNA_1","D1","TNFRSF13C","Perturbed",30,273482
"TNFRSF13C_CRISPRi_sgRNA_1||D2","TNFRSF13C_CRISPRi_sgRNA_1","D2","TNFRSF13C","Perturbed",13,95141
"TNFRSF13C_CRISPRi_sgRNA_2||D1","TNFRSF13C_CRISPRi_sgRNA_2","D1","TNFRSF13C","Perturbed",19,174772
"TNFRSF13C_CRISPRi_sgRNA_2||D2","TNFRSF13C_CRISPRi_sgRNA_2","D2","TNFRSF13C","Perturbed",8,63298
"TNFRSF13C_CRISPRi_sgRNA_3||D1","TNFRSF13C_CRISPRi_sgRNA_3","D1","TNFRSF13C","Perturbed",11,111013
"TNFRSF13C_CRISPRi_sgRNA_3||D2","TNFRSF13C_CRISPRi_sgRNA_3","D2","TNFRSF13C","Perturbed",7,69368
"TNFRSF13C_CRISPRi_sgRNA_4||D1","TNFRSF13C_CRISPRi_sgRNA_4","D1","TNFRSF13C","Perturbed",23,227401
"TNFRSF13C_CRISPRi_sgRNA_4||D2","TNFRSF13C_CRISPRi_sgRNA_4","D2","TNFRSF13C","Perturbed",10,85748
"TNFRSF13C_CRISPRi_sgRNA_5||D1","TNFRSF13C_CRISPRi_sgRNA_5","D1","TNFRSF13C","Perturbed",9,70590
"TNFRSF1A_CRISPRi_sgRNA_1||D1","TNFRSF1A_CRISPRi_sgRNA_1","D1","TNFRSF1A","Perturbed",3,15846
"TNFRSF1A_CRISPRi_sgRNA_2||D1","TNFRSF1A_CRISPRi_sgRNA_2","D1","TNFRSF1A","Perturbed",3,47923
"TNFRSF1A_CRISPRi_sgRNA_3||D1","TNFRSF1A_CRISPRi_sgRNA_3","D1","TNFRSF1A","Perturbed",4,32492
"TNFRSF1A_CRISPRi_sgRNA_3||D2","TNFRSF1A_CRISPRi_sgRNA_3","D2","TNFRSF1A","Perturbed",1,14478
"TNFRSF1A_CRISPRi_sgRNA_4||D1","TNFRSF1A_CRISPRi_sgRNA_4","D1","TNFRSF1A","Perturbed",1,7024
"TNFRSF1A_CRISPRi_sgRNA_4||D2","TNFRSF1A_CRISPRi_sgRNA_4","D2","TNFRSF1A","Perturbed",3,30552
"TNFRSF1A_CRISPRi_sgRNA_5||D1","TNFRSF1A_CRISPRi_sgRNA_5","D1","TNFRSF1A","Perturbed",25,209332
"TNFRSF1A_CRISPRi_sgRNA_5||D2","TNFRSF1A_CRISPRi_sgRNA_5","D2","TNFRSF1A","Perturbed",13,86084
"TREM1_CRISPRi_sgRNA_1||D1","TREM1_CRISPRi_sgRNA_1","D1","TREM1","Perturbed",9,67406
"TREM1_CRISPRi_sgRNA_1||D2","TREM1_CRISPRi_sgRNA_1","D2","TREM1","Perturbed",8,65333
"TREM1_CRISPRi_sgRNA_2||D1","TREM1_CRISPRi_sgRNA_2","D1","TREM1","Perturbed",20,187342
"TREM1_CRISPRi_sgRNA_2||D2","TREM1_CRISPRi_sgRNA_2","D2","TREM1","Perturbed",8,67783
"TREM1_CRISPRi_sgRNA_3||D1","TREM1_CRISPRi_sgRNA_3","D1","TREM1","Perturbed",12,100181
"TREM1_CRISPRi_sgRNA_3||D2","TREM1_CRISPRi_sgRNA_3","D2","TREM1","Perturbed",3,19463
"TREM1_CRISPRi_sgRNA_4||D1","TREM1_CRISPRi_sgRNA_4","D1","TREM1","Perturbed",11,99457
"TREM1_CRISPRi_sgRNA_4||D2","TREM1_CRISPRi_sgRNA_4","D2","TREM1","Perturbed",5,33191
