factor,fixture,optimizer_step,r2,representation,seed
9,balanced_multifactor,100,-0.7279794355976281,target_final_slot_07,8114001
10,balanced_multifactor,100,-0.1989722684543873,target_final_slot_07,8114001
11,balanced_multifactor,100,-0.5919834502000174,target_final_slot_07,8114001
12,balanced_multifactor,100,-0.19894500455064623,target_final_slot_07,8114001
13,balanced_multifactor,100,-0.4900495704708414,target_final_slot_07,8114001
14,balanced_multifactor,100,-0.3870563572432941,target_final_slot_07,8114001
15,balanced_multifactor,100,-0.48514165513760754,target_final_slot_07,8114001
16,balanced_multifactor,100,-0.5908470794886052,target_final_slot_07,8114001
17,balanced_multifactor,100,-0.2689813401678791,target_final_slot_07,8114001
18,balanced_multifactor,100,-0.23438729668631408,target_final_slot_07,8114001
19,balanced_multifactor,100,-0.23476571008305558,target_final_slot_07,8114001
20,balanced_multifactor,100,-0.4081823219533207,target_final_slot_07,8114001
21,balanced_multifactor,100,-0.6548953863027498,target_final_slot_07,8114001
22,balanced_multifactor,100,-0.2869107723113411,target_final_slot_07,8114001
23,balanced_multifactor,100,-0.9094508362615012,target_final_slot_07,8114001
24,balanced_multifactor,100,-0.6059626719221223,target_final_slot_07,8114001
25,balanced_multifactor,100,-0.39073827447751164,target_final_slot_07,8114001
26,balanced_multifactor,100,-1.2834415791203337,target_final_slot_07,8114001
27,balanced_multifactor,100,-0.547777470394256,target_final_slot_07,8114001
28,balanced_multifactor,100,-0.23129120335272502,target_final_slot_07,8114001
29,balanced_multifactor,100,-0.43144790809548716,target_final_slot_07,8114001
30,balanced_multifactor,100,-0.1050507409156427,target_final_slot_07,8114001
31,balanced_multifactor,100,-0.6020347387383564,target_final_slot_07,8114001
0,balanced_multifactor,100,-0.40278777247027,target_final_slot_08,8114001
1,balanced_multifactor,100,-1.0281326370973596,target_final_slot_08,8114001
2,balanced_multifactor,100,-0.5701637132905306,target_final_slot_08,8114001
3,balanced_multifactor,100,-0.33036202672792947,target_final_slot_08,8114001
4,balanced_multifactor,100,-0.8907167036453545,target_final_slot_08,8114001
5,balanced_multifactor,100,-0.13557577950347643,target_final_slot_08,8114001
6,balanced_multifactor,100,-0.5263118963130897,target_final_slot_08,8114001
7,balanced_multifactor,100,-0.15532669704908364,target_final_slot_08,8114001
8,balanced_multifactor,100,-0.43035857257616583,target_final_slot_08,8114001
9,balanced_multifactor,100,-0.24777680155676118,target_final_slot_08,8114001
10,balanced_multifactor,100,-0.44464715629682017,target_final_slot_08,8114001
11,balanced_multifactor,100,-0.8646571520776147,target_final_slot_08,8114001
12,balanced_multifactor,100,-0.7276804184642363,target_final_slot_08,8114001
13,balanced_multifactor,100,-0.07066640773762423,target_final_slot_08,8114001
14,balanced_multifactor,100,-0.06761001024030744,target_final_slot_08,8114001
15,balanced_multifactor,100,0.042403850179258185,target_final_slot_08,8114001
16,balanced_multifactor,100,-0.30672752520060387,target_final_slot_08,8114001
17,balanced_multifactor,100,0.009363447056119356,target_final_slot_08,8114001
18,balanced_multifactor,100,-0.30979263435263915,target_final_slot_08,8114001
19,balanced_multifactor,100,-0.5117865867871241,target_final_slot_08,8114001
20,balanced_multifactor,100,-0.23519734201698062,target_final_slot_08,8114001
21,balanced_multifactor,100,-0.3023820605930252,target_final_slot_08,8114001
22,balanced_multifactor,100,-0.22021417109736952,target_final_slot_08,8114001
23,balanced_multifactor,100,-0.6711530358368285,target_final_slot_08,8114001
24,balanced_multifactor,100,-0.4218280050655998,target_final_slot_08,8114001
25,balanced_multifactor,100,-0.6885995184170914,target_final_slot_08,8114001
26,balanced_multifactor,100,-0.8929036907992685,target_final_slot_08,8114001
27,balanced_multifactor,100,-0.6326090580006396,target_final_slot_08,8114001
28,balanced_multifactor,100,-0.6837178473754459,target_final_slot_08,8114001
29,balanced_multifactor,100,-0.2939576236235324,target_final_slot_08,8114001
30,balanced_multifactor,100,-0.1305253568612048,target_final_slot_08,8114001
31,balanced_multifactor,100,-0.5560489588582054,target_final_slot_08,8114001
0,balanced_multifactor,100,-0.2821058352102832,target_final_slot_09,8114001
1,balanced_multifactor,100,-0.3425583298438457,target_final_slot_09,8114001
2,balanced_multifactor,100,-0.3879667658854631,target_final_slot_09,8114001
3,balanced_multifactor,100,-0.11166488294503152,target_final_slot_09,8114001
4,balanced_multifactor,100,-0.6833085236736491,target_final_slot_09,8114001
5,balanced_multifactor,100,-0.42362945024013077,target_final_slot_09,8114001
6,balanced_multifactor,100,-0.19583672145758801,target_final_slot_09,8114001
7,balanced_multifactor,100,-0.7395979817604645,target_final_slot_09,8114001
8,balanced_multifactor,100,-0.17153813218932212,target_final_slot_09,8114001
9,balanced_multifactor,100,-0.10642201100612536,target_final_slot_09,8114001
10,balanced_multifactor,100,-0.2319222738001956,target_final_slot_09,8114001
11,balanced_multifactor,100,-0.621086357580644,target_final_slot_09,8114001
12,balanced_multifactor,100,-0.349989658536902,target_final_slot_09,8114001
13,balanced_multifactor,100,-0.14746508477680087,target_final_slot_09,8114001
14,balanced_multifactor,100,-0.4409919202105761,target_final_slot_09,8114001
15,balanced_multifactor,100,-0.19439088578259356,target_final_slot_09,8114001
16,balanced_multifactor,100,-0.783153356343449,target_final_slot_09,8114001
17,balanced_multifactor,100,-0.4446394273928902,target_final_slot_09,8114001
18,balanced_multifactor,100,-0.438531187876148,target_final_slot_09,8114001
19,balanced_multifactor,100,-0.3484398745551003,target_final_slot_09,8114001
20,balanced_multifactor,100,-0.1905302870968073,target_final_slot_09,8114001
21,balanced_multifactor,100,-0.3125084617286331,target_final_slot_09,8114001
22,balanced_multifactor,100,-0.5600405756451441,target_final_slot_09,8114001
23,balanced_multifactor,100,-0.6877327659042072,target_final_slot_09,8114001
24,balanced_multifactor,100,-0.31691113686722727,target_final_slot_09,8114001
25,balanced_multifactor,100,-0.4352956754732755,target_final_slot_09,8114001
26,balanced_multifactor,100,-0.47607373817146503,target_final_slot_09,8114001
27,balanced_multifactor,100,-0.32178904933525865,target_final_slot_09,8114001
28,balanced_multifactor,100,-0.1394485359811719,target_final_slot_09,8114001
29,balanced_multifactor,100,0.08203970153606321,target_final_slot_09,8114001
30,balanced_multifactor,100,-0.36020332617539697,target_final_slot_09,8114001
31,balanced_multifactor,100,-0.11595900343482457,target_final_slot_09,8114001
0,balanced_multifactor,100,0.0047135756048956035,target_final_slot_10,8114001
1,balanced_multifactor,100,-0.44607359368905986,target_final_slot_10,8114001
2,balanced_multifactor,100,-0.4825822751002311,target_final_slot_10,8114001
3,balanced_multifactor,100,-0.32151726793324165,target_final_slot_10,8114001
4,balanced_multifactor,100,-0.22587124040712725,target_final_slot_10,8114001
5,balanced_multifactor,100,-0.06496133897494727,target_final_slot_10,8114001
6,balanced_multifactor,100,-0.003861476871245051,target_final_slot_10,8114001
7,balanced_multifactor,100,-0.3212593311620855,target_final_slot_10,8114001
8,balanced_multifactor,100,-0.48870348440279865,target_final_slot_10,8114001
9,balanced_multifactor,100,-0.11313370294496061,target_final_slot_10,8114001
10,balanced_multifactor,100,-0.5471242747814475,target_final_slot_10,8114001
11,balanced_multifactor,100,-0.5034621089493803,target_final_slot_10,8114001
12,balanced_multifactor,100,-0.13234642232785898,target_final_slot_10,8114001
13,balanced_multifactor,100,0.05333945635841597,target_final_slot_10,8114001
14,balanced_multifactor,100,-0.4377039545196575,target_final_slot_10,8114001
15,balanced_multifactor,100,-0.21965326632575377,target_final_slot_10,8114001
16,balanced_multifactor,100,-0.10341207973739808,target_final_slot_10,8114001
17,balanced_multifactor,100,-0.1320526841431906,target_final_slot_10,8114001
18,balanced_multifactor,100,-0.6752373670229832,target_final_slot_10,8114001
19,balanced_multifactor,100,-0.11297197129357683,target_final_slot_10,8114001
20,balanced_multifactor,100,-0.46328347035913753,target_final_slot_10,8114001
21,balanced_multifactor,100,-0.30694575039343563,target_final_slot_10,8114001
22,balanced_multifactor,100,-0.16655128998801372,target_final_slot_10,8114001
23,balanced_multifactor,100,-0.4687339769440009,target_final_slot_10,8114001
24,balanced_multifactor,100,-0.09160905311944667,target_final_slot_10,8114001
25,balanced_multifactor,100,-0.730586072387035,target_final_slot_10,8114001
26,balanced_multifactor,100,-0.3685397702528863,target_final_slot_10,8114001
27,balanced_multifactor,100,-0.28382628745143146,target_final_slot_10,8114001
28,balanced_multifactor,100,-0.18644921281572535,target_final_slot_10,8114001
29,balanced_multifactor,100,-0.23359839018561246,target_final_slot_10,8114001
30,balanced_multifactor,100,-0.1387170023472597,target_final_slot_10,8114001
31,balanced_multifactor,100,-0.3057258317411289,target_final_slot_10,8114001
0,balanced_multifactor,100,-0.1924030703512869,target_final_slot_11,8114001
1,balanced_multifactor,100,-0.8056241453354831,target_final_slot_11,8114001
2,balanced_multifactor,100,-0.04698551465836176,target_final_slot_11,8114001
3,balanced_multifactor,100,-0.2908540829172952,target_final_slot_11,8114001
4,balanced_multifactor,100,-0.6138126351741979,target_final_slot_11,8114001
5,balanced_multifactor,100,-0.10541149455095522,target_final_slot_11,8114001
6,balanced_multifactor,100,-0.3895224295581128,target_final_slot_11,8114001
7,balanced_multifactor,100,-0.4196224127392989,target_final_slot_11,8114001
8,balanced_multifactor,100,-0.44957577535945203,target_final_slot_11,8114001
9,balanced_multifactor,100,-0.3037254144606869,target_final_slot_11,8114001
10,balanced_multifactor,100,-0.04226314246573404,target_final_slot_11,8114001
11,balanced_multifactor,100,-0.34978378332014026,target_final_slot_11,8114001
12,balanced_multifactor,100,-0.4251091081780054,target_final_slot_11,8114001
13,balanced_multifactor,100,-0.6725931833938172,target_final_slot_11,8114001
14,balanced_multifactor,100,-0.5412652239072195,target_final_slot_11,8114001
15,balanced_multifactor,100,-0.456217598021619,target_final_slot_11,8114001
16,balanced_multifactor,100,-0.11940175080305426,target_final_slot_11,8114001
17,balanced_multifactor,100,-0.4076389034252681,target_final_slot_11,8114001
18,balanced_multifactor,100,-0.33558626370356404,target_final_slot_11,8114001
19,balanced_multifactor,100,-0.5414331117404583,target_final_slot_11,8114001
20,balanced_multifactor,100,0.04716131436240045,target_final_slot_11,8114001
21,balanced_multifactor,100,-0.3463046016940863,target_final_slot_11,8114001
22,balanced_multifactor,100,-0.31377630682891033,target_final_slot_11,8114001
23,balanced_multifactor,100,-0.07849385293709221,target_final_slot_11,8114001
24,balanced_multifactor,100,-0.2664948386764743,target_final_slot_11,8114001
25,balanced_multifactor,100,-0.6029427540752073,target_final_slot_11,8114001
26,balanced_multifactor,100,-0.8001498102109614,target_final_slot_11,8114001
27,balanced_multifactor,100,-0.1497713173435693,target_final_slot_11,8114001
28,balanced_multifactor,100,-0.49954795068195024,target_final_slot_11,8114001
29,balanced_multifactor,100,0.1598278739739012,target_final_slot_11,8114001
30,balanced_multifactor,100,-0.2121696212753772,target_final_slot_11,8114001
31,balanced_multifactor,100,-0.20129726471775888,target_final_slot_11,8114001
0,balanced_multifactor,100,-0.5180865318660093,target_final_slot_12,8114001
1,balanced_multifactor,100,-0.5405908641063508,target_final_slot_12,8114001
2,balanced_multifactor,100,-0.4313902455975718,target_final_slot_12,8114001
3,balanced_multifactor,100,-0.20230189810974197,target_final_slot_12,8114001
4,balanced_multifactor,100,-0.6145720000025621,target_final_slot_12,8114001
5,balanced_multifactor,100,-0.374266472533628,target_final_slot_12,8114001
6,balanced_multifactor,100,-0.2985370178672291,target_final_slot_12,8114001
7,balanced_multifactor,100,-0.3690276325410726,target_final_slot_12,8114001
8,balanced_multifactor,100,-0.282049864173487,target_final_slot_12,8114001
9,balanced_multifactor,100,-1.153927557736249,target_final_slot_12,8114001
10,balanced_multifactor,100,-1.2302065049132742,target_final_slot_12,8114001
11,balanced_multifactor,100,-0.5149422942408146,target_final_slot_12,8114001
12,balanced_multifactor,100,-0.5611560312686394,target_final_slot_12,8114001
13,balanced_multifactor,100,-0.3936181132122716,target_final_slot_12,8114001
14,balanced_multifactor,100,-0.013801396961755197,target_final_slot_12,8114001
15,balanced_multifactor,100,-0.37656114419697095,target_final_slot_12,8114001
16,balanced_multifactor,100,-0.49441290994767684,target_final_slot_12,8114001
17,balanced_multifactor,100,-0.24212899928741582,target_final_slot_12,8114001
18,balanced_multifactor,100,-0.29669172874733163,target_final_slot_12,8114001
19,balanced_multifactor,100,-0.43498326691948286,target_final_slot_12,8114001
20,balanced_multifactor,100,-0.47725353125620873,target_final_slot_12,8114001
21,balanced_multifactor,100,-0.7903067619447479,target_final_slot_12,8114001
22,balanced_multifactor,100,-0.634569411135643,target_final_slot_12,8114001
23,balanced_multifactor,100,-0.21466973056156546,target_final_slot_12,8114001
24,balanced_multifactor,100,-0.37957965714015307,target_final_slot_12,8114001
25,balanced_multifactor,100,-0.17988779987031722,target_final_slot_12,8114001
26,balanced_multifactor,100,-0.849885797437979,target_final_slot_12,8114001
27,balanced_multifactor,100,-0.4596239704217655,target_final_slot_12,8114001
28,balanced_multifactor,100,-0.13272589922864064,target_final_slot_12,8114001
29,balanced_multifactor,100,-0.21540149498709527,target_final_slot_12,8114001
30,balanced_multifactor,100,-0.5209505095505387,target_final_slot_12,8114001
31,balanced_multifactor,100,-0.6585525423262282,target_final_slot_12,8114001
0,balanced_multifactor,100,-0.7222853495829082,target_final_slot_13,8114001
1,balanced_multifactor,100,-0.5089807442617962,target_final_slot_13,8114001
2,balanced_multifactor,100,-0.508812114419493,target_final_slot_13,8114001
3,balanced_multifactor,100,0.20937851931521734,target_final_slot_13,8114001
4,balanced_multifactor,100,-0.8467537582838138,target_final_slot_13,8114001
5,balanced_multifactor,100,-0.38993101506503614,target_final_slot_13,8114001
6,balanced_multifactor,100,-0.08679445098674643,target_final_slot_13,8114001
