synapse_id,parent_project_id,object_type,file_name,file_version,content_type,processed_or_raw,metadata_visible,download_test_succeeded,access_tier,certification_required,clickthrough_required,validated_profile_required,institutional_signature_required,irb_required,manual_committee_review_required,acquisition_status,scientific_role,blocker
syn29840156,syn27127036,File,LBPSEMA4BRAIN099_S1_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840158,syn27127036,File,LBPSEMA4BRAIN099_S1_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840159,syn27127036,File,LBPSEMA4BRAIN099_S1_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840160,syn27127036,File,LBPSEMA4BRAIN099_S1_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840161,syn27127036,File,LBPSEMA4BRAIN099_S1_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840162,syn27127036,File,LBPSEMA4BRAIN099_S1_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840168,syn27127036,File,LBPSEMA4BRAIN103_run1_S92_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840175,syn27127036,File,LBPSEMA4BRAIN103_run1_S92_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840176,syn27127036,File,LBPSEMA4BRAIN103_run1_S92_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840180,syn27127036,File,LBPSEMA4BRAIN103_run1_S92_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840182,syn27127036,File,LBPSEMA4BRAIN103_run1_S92_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840183,syn27127036,File,LBPSEMA4BRAIN103_run1_S92_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840184,syn27127036,File,LBPSEMA4BRAIN103_run1_S92_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840185,syn27127036,File,LBPSEMA4BRAIN103_run1_S92_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840186,syn27127036,File,LBPSEMA4BRAIN103_run2_S92_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840189,syn27127036,File,LBPSEMA4BRAIN103_run2_S92_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840191,syn27127036,File,LBPSEMA4BRAIN103_run2_S92_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840192,syn27127036,File,LBPSEMA4BRAIN103_run2_S92_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840193,syn27127036,File,LBPSEMA4BRAIN103_run2_S92_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840194,syn27127036,File,LBPSEMA4BRAIN103_run2_S92_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840195,syn27127036,File,LBPSEMA4BRAIN103_run2_S92_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840196,syn27127036,File,LBPSEMA4BRAIN103_run2_S92_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840336,syn27127036,File,LBPSEMA4BRAIN299_run1_S16_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840339,syn27127036,File,LBPSEMA4BRAIN299_run1_S16_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840342,syn27127036,File,LBPSEMA4BRAIN299_run1_S16_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840343,syn27127036,File,LBPSEMA4BRAIN299_run1_S16_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840344,syn27127036,File,LBPSEMA4BRAIN299_run1_S16_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840347,syn27127036,File,LBPSEMA4BRAIN299_run1_S16_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840359,syn27127036,File,LBPSEMA4BRAIN299_run1_S16_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840360,syn27127036,File,LBPSEMA4BRAIN299_run1_S16_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840361,syn27127036,File,LBPSEMA4BRAIN299_run2_S16_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840364,syn27127036,File,LBPSEMA4BRAIN299_run2_S16_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840365,syn27127036,File,LBPSEMA4BRAIN299_run2_S16_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840372,syn27127036,File,LBPSEMA4BRAIN299_run2_S16_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840373,syn27127036,File,LBPSEMA4BRAIN299_run2_S16_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840374,syn27127036,File,LBPSEMA4BRAIN299_run2_S16_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840375,syn27127036,File,LBPSEMA4BRAIN299_run2_S16_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840376,syn27127036,File,LBPSEMA4BRAIN299_run2_S16_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840481,syn27127036,File,LBPSEMA4BRAIN045_run1_S148_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840482,syn27127036,File,LBPSEMA4BRAIN045_run1_S148_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840484,syn27127036,File,LBPSEMA4BRAIN045_run1_S148_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840485,syn27127036,File,LBPSEMA4BRAIN045_run1_S148_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840486,syn27127036,File,LBPSEMA4BRAIN045_run1_S148_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840487,syn27127036,File,LBPSEMA4BRAIN045_run1_S148_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840488,syn27127036,File,LBPSEMA4BRAIN045_run1_S148_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840489,syn27127036,File,LBPSEMA4BRAIN045_run1_S148_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840490,syn27127036,File,LBPSEMA4BRAIN045_run2_S148_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840491,syn27127036,File,LBPSEMA4BRAIN045_run2_S148_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840492,syn27127036,File,LBPSEMA4BRAIN045_run2_S148_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840493,syn27127036,File,LBPSEMA4BRAIN045_run2_S148_L002_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840494,syn27127036,File,LBPSEMA4BRAIN045_run2_S148_L003_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840495,syn27127036,File,LBPSEMA4BRAIN045_run2_S148_L003_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840496,syn27127036,File,LBPSEMA4BRAIN045_run2_S148_L004_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840497,syn27127036,File,LBPSEMA4BRAIN045_run2_S148_L004_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840500,syn27127036,File,LBPSEMA4BRAIN056_run1_S44_L001_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840503,syn27127036,File,LBPSEMA4BRAIN056_run1_S44_L001_R2_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
syn29840526,syn27127036,File,LBPSEMA4BRAIN056_run1_S44_L002_R1_001.fastq.gz,1,,raw_or_prohibited,True,False,metadata_visible_file_access_unresolved,False,False,False,False,False,False,access_blocked_or_unresolved,living_dbs_cortex_alignment_candidate,download_permission_not_verified
