dataset_id,study_id,local_path,file_object_type,modality,intended_project_role,foundation_eligible,pathology_bearing,holdout_validation_adapter,size_bytes,registered_downloaded_asset,downloaded_but_unregistered,registry_sources,local_file_exists,registered_sha256,duplicate_physical_sha256,feature_count,feature_identifier_fields_available
HYPOMAP_snRNA_reference,HYPOMAP_snRNA_reference,data/external/v4/stage81a3_context/HYPOMAP_snRNA_reference/HYPOMAP_human_snRNA_cellxgene.h5ad,.h5ad,gene-level RNA,context_qualification_or_reference,False,False,True,5231283640,True,False,data/external/v4/stage81a3_context/HYPOMAP_snRNA_reference/DOWNLOAD_INVENTORY.csv,True,be57c19981e67a76f7ff0f1c6005cd5c9d550e47d3f742c2123b2c9062bb7b43,,36924.0,_index|feature_name|feature_biotype
HYPOMAP_snRNA_reference,HYPOMAP_snRNA_reference,data/external/v4/stage81a3_context/HYPOMAP_snRNA_reference/SHA256SUMS.txt,.txt,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,101,False,True,,True,,,,
HYPOMAP_snRNA_reference,HYPOMAP_snRNA_reference,data/external/v4/stage81a3_context/HYPOMAP_snRNA_reference/SOURCE_PROVENANCE.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,3893,False,True,,True,,,,
LIBD_spatialDLPFC,LIBD_spatialDLPFC,data/external/v4/stage81a3_context/LIBD_spatialDLPFC/DOWNLOAD_INVENTORY.csv,.csv,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,828,False,True,,True,,,,
LIBD_spatialDLPFC,LIBD_spatialDLPFC,data/external/v4/stage81a3_context/LIBD_spatialDLPFC/SHA256SUMS.txt,.txt,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,308,False,True,,True,,,,
LIBD_spatialDLPFC,LIBD_spatialDLPFC,data/external/v4/stage81a3_context/LIBD_spatialDLPFC/SOURCE_PROVENANCE.json,.json,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,3249,False,True,,True,,,,
LIBD_spatialDLPFC,LIBD_spatialDLPFC,data/external/v4/stage81a3_context/LIBD_spatialDLPFC/sce_DLPFC_annotated.zip,.zip,spatial RNA,context_qualification_or_reference,False,False,True,4035795545,True,False,data/external/v4/stage81a3_context/LIBD_spatialDLPFC/DOWNLOAD_INVENTORY.csv,True,15176538edd4d632fb19376229fd83b9446b90cfbc7cf0de7fbc599443a49c75,,,
LIBD_spatialDLPFC,LIBD_spatialDLPFC,data/external/v4/stage81a3_context/LIBD_spatialDLPFC/spatialDLPFC_README.md,.md,spatial RNA,context_qualification_or_reference,False,False,True,25744,True,False,data/external/v4/stage81a3_context/LIBD_spatialDLPFC/DOWNLOAD_INVENTORY.csv,True,651ef4ba925bc59e22548846dcfabb1e799fe8e4a0701e00aca8711fe38fe769,,,
LIBD_spatialDLPFC,LIBD_spatialDLPFC,data/external/v4/stage81a3_context/LIBD_spatialDLPFC/spe_filtered_final_with_clusters_and_deconvolution_results.rds,.rds,spatial RNA,context_qualification_or_reference,False,False,True,1458409716,True,False,data/external/v4/stage81a3_context/LIBD_spatialDLPFC/DOWNLOAD_INVENTORY.csv,True,24c98ddcbc47083591a68957f8b8dd3934160e0dde9649d2349c5908e42fe77e,,28916.0,source|type|gene_id|gene_version|gene_name|gene_type|gene_search
NPH52,NPH52,data/external/v4/living_human/nph52/annotations.zip,.zip,gene-level RNA,future_use_role_from_download_registry,True,False,False,117523800,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,0e2038d8bdee8c662cee2cd0077c6fcb9c8a635888c3972a93e10b303de51bbb,,,
NPH52,NPH52,data/external/v4/living_human/nph52/organized_data.zip,.zip,gene-level RNA,future_use_role_from_download_registry,True,False,False,13816833572,True,False,results/v4/stage81a1d_living_human_download_hashes.csv,True,f1d485e85bd5a6537131c9b97a2640d7b688cc128c684f8044ddc0dd77ee6b4b,,,
NPH52,NPH52,data/processed/v4/stage81a1d/sealed/nph52_organized/organized_data/Human/brain/snRNA/NPH/Astro_data_arranged_updatedId_final_batches.qs,.qs,gene-level RNA,foundation_training_candidate,True,False,False,477142689,True,False,r_feature_cache_manifest,True,,,35028.0,gene|tmpAnno2|ensembl_gene_id|anno_seqnames|anno_start|anno_end|anno_width|anno_strand|gene_id|gene_name|gene_biotype|seq_coord_system|symbol|entrezid|gene_short_name|ID|QC_ssGenes|QC_g2mGenes|QC_mtGenes|QC_IEG_Genes|QC_medianExp|QC_top50_expressed|QC_meanExp|QC_detectionRate|QC_varExp
NPH52,NPH52,data/processed/v4/stage81a1d/sealed/nph52_organized/organized_data/Human/brain/snRNA/NPH/Endo_data_arranged_updatedId_final_batches.qs,.qs,gene-level RNA,foundation_training_candidate,True,False,False,94523906,True,False,r_feature_cache_manifest,True,,,32373.0,gene|tmpAnno2|ensembl_gene_id|anno_seqnames|anno_start|anno_end|anno_width|anno_strand|gene_id|gene_name|gene_biotype|seq_coord_system|symbol|entrezid|gene_short_name|ID|QC_ssGenes|QC_g2mGenes|QC_mtGenes|QC_IEG_Genes|QC_medianExp|QC_top50_expressed|QC_meanExp|QC_detectionRate|QC_varExp
NPH52,NPH52,data/processed/v4/stage81a1d/sealed/nph52_organized/organized_data/Human/brain/snRNA/NPH/ExN_data_arranged_updatedId_final_batches.qs,.qs,gene-level RNA,foundation_training_candidate,True,False,False,2317212859,True,False,r_feature_cache_manifest,True,,,37477.0,gene|tmpAnno2|ensembl_gene_id|anno_seqnames|anno_start|anno_end|anno_width|anno_strand|gene_id|gene_name|gene_biotype|seq_coord_system|symbol|entrezid|gene_short_name|ID|QC_ssGenes|QC_g2mGenes|QC_mtGenes|QC_IEG_Genes|QC_medianExp|QC_top50_expressed|QC_meanExp|QC_detectionRate|QC_varExp
NPH52,NPH52,data/processed/v4/stage81a1d/sealed/nph52_organized/organized_data/Human/brain/snRNA/NPH/InN_data_arranged_updatedId_final_batches.qs,.qs,gene-level RNA,foundation_training_candidate,True,False,False,680512671,True,False,r_feature_cache_manifest,True,,,35964.0,gene|tmpAnno2|ensembl_gene_id|anno_seqnames|anno_start|anno_end|anno_width|anno_strand|gene_id|gene_name|gene_biotype|seq_coord_system|symbol|entrezid|gene_short_name|ID|QC_ssGenes|QC_g2mGenes|QC_mtGenes|QC_IEG_Genes|QC_medianExp|QC_top50_expressed|QC_meanExp|QC_detectionRate|QC_varExp
NPH52,NPH52,data/processed/v4/stage81a1d/sealed/nph52_organized/organized_data/Human/brain/snRNA/NPH/MG_data_arranged_updatedId_final_batches.qs,.qs,gene-level RNA,foundation_training_candidate,True,False,False,251193047,True,False,r_feature_cache_manifest,True,,,33441.0,gene|tmpAnno2|ensembl_gene_id|anno_seqnames|anno_start|anno_end|anno_width|anno_strand|gene_id|gene_name|gene_biotype|seq_coord_system|symbol|entrezid|gene_short_name|ID|QC_ssGenes|QC_g2mGenes|QC_mtGenes|QC_IEG_Genes|QC_medianExp|QC_top50_expressed|QC_meanExp|QC_detectionRate|QC_varExp
NPH52,NPH52,data/processed/v4/stage81a1d/sealed/nph52_organized/organized_data/Human/brain/snRNA/NPH/OPC_data_arranged_updatedId_final_batches.qs,.qs,gene-level RNA,foundation_training_candidate,True,False,False,206888181,True,False,r_feature_cache_manifest,True,,,33761.0,gene|tmpAnno2|ensembl_gene_id|anno_seqnames|anno_start|anno_end|anno_width|anno_strand|gene_id|gene_name|gene_biotype|seq_coord_system|symbol|entrezid|gene_short_name|ID|QC_ssGenes|QC_g2mGenes|QC_mtGenes|QC_IEG_Genes|QC_medianExp|QC_top50_expressed|QC_meanExp|QC_detectionRate|QC_varExp
NPH52,NPH52,data/processed/v4/stage81a1d/sealed/nph52_organized/organized_data/Human/brain/snRNA/NPH/Oligo_data_arranged_updatedId_final_batches.qs,.qs,gene-level RNA,foundation_training_candidate,True,False,False,1863699372,True,False,r_feature_cache_manifest,True,,,36394.0,gene|tmpAnno2|ensembl_gene_id|anno_seqnames|anno_start|anno_end|anno_width|anno_strand|gene_id|gene_name|gene_biotype|seq_coord_system|symbol|entrezid|gene_short_name|ID|QC_ssGenes|QC_g2mGenes|QC_mtGenes|QC_IEG_Genes|QC_medianExp|QC_top50_expressed|QC_meanExp|QC_detectionRate|QC_varExp
SCP2167_slidetags_PFC,SCP2167_slidetags_PFC,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/DOWNLOAD_INVENTORY.csv,.csv,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,1885,False,True,,True,,,,
SCP2167_slidetags_PFC,SCP2167_slidetags_PFC,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/SCP2167/10x_barcodes_file/lld_barcodes.tsv.gz,.tsv.gz,gene-level RNA,context_qualification_or_reference,False,False,True,72946,True,False,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/DOWNLOAD_INVENTORY.csv,True,4c3ff089e5058ceea3918b8054b6e80175c8e0d551f5101614ae106fff00879c,,,
SCP2167_slidetags_PFC,SCP2167_slidetags_PFC,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/SCP2167/10x_genes_file/lld_features.tsv.gz,.tsv.gz,gene-level RNA,context_qualification_or_reference,False,False,True,333437,True,False,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/DOWNLOAD_INVENTORY.csv,True,355e6fd8d2f9e049e8a42491573f3fb5c95b03e1a2e33aa86b755ab1f2fe495e,,36601.0,tabular feature fields
SCP2167_slidetags_PFC,SCP2167_slidetags_PFC,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/SCP2167/cluster/humancortex_cluster.csv,.csv,gene-level RNA,context_qualification_or_reference,False,False,True,287150,True,False,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/DOWNLOAD_INVENTORY.csv,True,8facce9644c74febac7aa9a03db54740079855d201c6e68a80cf901ca22bb5ee,,,
SCP2167_slidetags_PFC,SCP2167_slidetags_PFC,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/SCP2167/cluster/humancortex_spatial.csv,.csv,spatial RNA,context_qualification_or_reference,False,False,True,267763,True,False,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/DOWNLOAD_INVENTORY.csv,True,003f623ad8fb4994d3e3e835435dbcad9a77610cd5f03769dfa2887e383fd009,,,
SCP2167_slidetags_PFC,SCP2167_slidetags_PFC,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/SCP2167/expression/64265d4084cbeaef62ef36a9/barcodes.tsv.gz,.tsv.gz,gene-level RNA,context_qualification_or_reference,False,False,True,70357,True,False,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/DOWNLOAD_INVENTORY.csv,True,e3ab683d72d026be31c5ea8a6fec03b61d469f4a9a171062f2aa367fc5954d4c,,,
SCP2167_slidetags_PFC,SCP2167_slidetags_PFC,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/SCP2167/expression/64265d4084cbeaef62ef36a9/features.tsv.gz,.tsv.gz,gene-level RNA,context_qualification_or_reference,False,False,True,333437,True,False,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/DOWNLOAD_INVENTORY.csv,True,610d291e282040436343e14c1592cb08f9e3763d016c518ef3b5c477da985cdb,,36601.0,tabular feature fields
SCP2167_slidetags_PFC,SCP2167_slidetags_PFC,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/SCP2167/expression/64265d4084cbeaef62ef36a9/matrix.mtx.gz,.mtx.gz,gene-level RNA,context_qualification_or_reference,False,False,True,115839328,True,False,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/DOWNLOAD_INVENTORY.csv,True,cd9c8b0d861d4caf5ece0feb6214b09d16ed5ef3918ef04b2a428726b83bb6dc,,,
SCP2167_slidetags_PFC,SCP2167_slidetags_PFC,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/SCP2167/expression/humancortex_expression55.csv.gz,.csv.gz,gene-level RNA,context_qualification_or_reference,False,False,True,95855830,True,False,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/DOWNLOAD_INVENTORY.csv,True,ee1471f06ac134a76efb92fa3b21f9cffe6549441ccda053a90e8107b6760f85,,36601.0,matrix row/column feature axis
SCP2167_slidetags_PFC,SCP2167_slidetags_PFC,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/SCP2167/file_supplemental_info.tsv,.tsv,gene-level RNA,context_qualification_or_reference,False,False,True,739,True,False,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/DOWNLOAD_INVENTORY.csv,True,ef611020e08934c19c45c7fce089c2311dcbd052e0e9c7d6b25608a8b9afa441,,,
SCP2167_slidetags_PFC,SCP2167_slidetags_PFC,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/SCP2167/metadata/humancortex_metadata.csv,.csv,gene-level RNA,context_qualification_or_reference,False,False,True,760263,True,False,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/DOWNLOAD_INVENTORY.csv,True,985b26fcd1bab040119e736258c9bc76c7c6928237f6db35529ba951eb7a3261,,,
SCP2167_slidetags_PFC,SCP2167_slidetags_PFC,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/SHA256SUMS.txt,.txt,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,1135,False,True,,True,,,,
SCP2167_slidetags_PFC,SCP2167_slidetags_PFC,data/external/v4/stage81a3_context/SCP2167_slidetags_PFC/SOURCE_PROVENANCE.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,False,False,True,2713,False,True,,True,,,,
SEA_AD,sea_ad_pfc_a9_rna_final_2026,data/external/v4/sea_ad/a9_dlpfc/SEAAD_DFC_RNAseq_final-nuclei.2026-06-22.h5ad,.2026-06-22.h5ad,gene-level RNA,regional_replication_candidate,True,False,False,38520614071,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,d637a7fbe51a098b7624149bc9fcf141dac2b8733e13e93ac4cde0ea6606ac1a,,36601.0,index|gene_ids
SEA_AD,SEA_AD,data/external/v4/sea_ad/a9_dlpfc/SEAAD_DFC_RNAseq_final-nuclei.2026-06-22.h5ad.sha256,.2026-06-22.h5ad.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/a9_dlpfc/SEAAD_DFC_RNAseq_final-nuclei.2026-06-22.h5ad.verification.json,.2026-06-22.h5ad.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,614,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/documentation/SEA_AD_AWS_README.md,.md,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,6474,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/documentation/SEA_AD_AWS_README.md.sha256,.md.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/documentation/SEA_AD_Multiregion_2026_README.md,.md,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,14057,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/documentation/SEA_AD_Multiregion_2026_README.md.sha256,.md.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/manifests/mixup_investigation_02-14-2025.csv,.csv,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,514,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/manifests/mixup_investigation_02-14-2025.csv.sha256,.csv.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/manifests/mtg_exact_rna_atac_barcode_links.csv.gz,.csv.gz,ATAC/chromatin,downloaded_unregistered_role_requires_review,False,False,True,1002353,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/manifests/preserved_hash_bindings/369e39eb0312e8e7c739b1174f4a1edf1df012a3cc7431fa9245988c9449dad6.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,401,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/manifests/preserved_hash_bindings/3b48f1a187425e3b68c6f9ad9b6409b81fcbbf5e2cd55857342bd8de06577f53.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,390,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/manifests/preserved_hash_bindings/527497a90ae911669c7449325c772052e73e9a067f6510ece728ca2eae921aaf.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,396,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/manifests/preserved_hash_bindings/6ffa92b14b4e7c11eb09d9b223d59c0dcad6a3226eaab0d6054e9cc0c5edd485.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,397,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/manifests/preserved_hash_bindings/747eaf21a412f21e68187383cda28791b30a16649c038803333a9d82752a631a.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,390,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/manifests/preserved_hash_bindings/848a4392acea5688bc1f616c0f09def28fdd607f61b4ca91f215fdd01f856cb3.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,416,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/manifests/preserved_hash_bindings/92f33365ce7bc45fb79c92ff66d666bab6c74a5f0b66f7746045184123a25394.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,431,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/manifests/preserved_hash_bindings/960ee8d7acbb51fa6c45804727643bb2f9f8f7e13ae46bb7c5f9d6f819e6d989.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,395,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/manifests/preserved_hash_bindings/9719fb2b7261c43abb0a319b630bef3f1e5ebcd02c89f9c7ef068f951d9c2654.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,392,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/manifests/preserved_hash_bindings/a88cc495671be9f358696254fc379cf9507063de26a2094d144bb1c07796cdfa.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,386,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/manifests/preserved_hash_bindings/d0fc269e4efb0c4504b2f2533c5bd26e1e096b681cfa7ebe09d89d17965e3a14.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,397,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/manifests/preserved_hash_bindings/d4ae0bf0a5ac5ec746cb76c5ffc660052961becd758490d2d20a3168aa7366e8.json,.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,433,False,True,,True,,,,
SEA_AD,sea_ad_mec_merscope_combined_2026,data/external/v4/sea_ad/merfish/1444201261_MEC_mapped.h5ad,.h5ad,spatial RNA,future_spatial_training_and_evaluation_source,False,False,True,75877782,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,612cc24bb15e82c74fa9ef3f9710f355defbb03f7037ba8520b3a71f1674fca8,,433.0,_index|gene_ids
SEA_AD,SEA_AD,data/external/v4/sea_ad/merfish/1444201261_MEC_mapped.h5ad.sha256,.h5ad.sha256,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/merfish/1444201261_MEC_mapped.h5ad.verification.json,.h5ad.verification.json,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,588,False,True,,True,,,,
SEA_AD,sea_ad_hip_merscope_combined_2026,data/external/v4/sea_ad/merfish/1444211893_HPF_mapped.h5ad,.h5ad,spatial RNA,future_spatial_training_and_evaluation_source,False,False,True,107711584,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,0136fbb0650646b6b0e3d4d8759ea29c52d92f17ca5846600fbf24fbd4cb4f21,,433.0,_index|gene_ids
SEA_AD,SEA_AD,data/external/v4/sea_ad/merfish/1444211893_HPF_mapped.h5ad.sha256,.h5ad.sha256,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/merfish/1444211893_HPF_mapped.h5ad.verification.json,.h5ad.verification.json,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,589,False,True,,True,,,,
SEA_AD,sea_ad_mtg_merfish_combined_2024,data/external/v4/sea_ad/merfish/SEAAD_MTG_MERFISH.2024-12-11.h5ad,.2024-12-11.h5ad,spatial RNA,future_spatial_training_and_evaluation_source,False,False,True,497737587,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,3e3dac22446a8ce66afd07c209cd74df260b2f3d7c4085ffe4732390d2054a24,,180.0,_index
SEA_AD,SEA_AD,data/external/v4/sea_ad/merfish/SEAAD_MTG_MERFISH.2024-12-11.h5ad.sha256,.2024-12-11.h5ad.sha256,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/merfish/SEAAD_MTG_MERFISH.2024-12-11.h5ad.verification.json,.2024-12-11.h5ad.verification.json,spatial RNA,downloaded_unregistered_role_requires_review,False,False,True,597,False,True,,True,,,,
SEA_AD,sea_ad_mtg_rna_final_2026,data/external/v4/sea_ad/mtg/SEAAD_MTG_RNAseq_final-nuclei.2026-06-22.h5ad,.2026-06-22.h5ad,gene-level RNA,primary_foundation_candidate,True,False,False,32978570763,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,e06000cb8fc83ebad88a52a0a7c772747c38fa92c97debcfe4f59de7cea60c79,,36601.0,index|gene_ids
SEA_AD,SEA_AD,data/external/v4/sea_ad/mtg/SEAAD_MTG_RNAseq_final-nuclei.2026-06-22.h5ad.sha256,.2026-06-22.h5ad.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/mtg/SEAAD_MTG_RNAseq_final-nuclei.2026-06-22.h5ad.verification.json,.2026-06-22.h5ad.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,609,False,True,,True,,,,
SEA_AD,sea_ad_ang_rna_final_2026,data/external/v4/sea_ad/multiregion/AnG/SEAAD_AnG_RNAseq_final-nuclei.2026-06-22.h5ad,.2026-06-22.h5ad,gene-level RNA,multiregion_foundation_or_replication_candidate_pending_stage81a2,True,False,False,5326721562,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,6015e7e9248ad5e4f1f63ce0820f6ea98e1bc429851e82d6a5ef69868d799839,,36601.0,index|gene_ids
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/AnG/SEAAD_AnG_RNAseq_final-nuclei.2026-06-22.h5ad.sha256,.2026-06-22.h5ad.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/AnG/SEAAD_AnG_RNAseq_final-nuclei.2026-06-22.h5ad.verification.json,.2026-06-22.h5ad.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,619,False,True,,True,,,,
SEA_AD,sea_ad_caudate_rna_all_2025,data/external/v4/sea_ad/multiregion/Caudate_Nucleus/CaH_all_nuclei.2025-12-29.h5ad,.2025-12-29.h5ad,gene-level RNA,multiregion_foundation_or_replication_candidate_pending_stage81a2,True,False,False,128171432912,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,be2dc3122b6bed7e4c67330ef509b6d7ddaff022a8dd28f6a578d772daf3f7d5,,36601.0,index|gene_ids
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/Caudate_Nucleus/CaH_all_nuclei.2025-12-29.h5ad.sha256,.2025-12-29.h5ad.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/Caudate_Nucleus/CaH_all_nuclei.2025-12-29.h5ad.verification.json,.2025-12-29.h5ad.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,618,False,True,,True,,,,
SEA_AD,sea_ad_fi_rna_final_2026,data/external/v4/sea_ad/multiregion/FI/SEAAD_FI_RNAseq_final-nuclei.2026-06-22.h5ad,.2026-06-22.h5ad,gene-level RNA,multiregion_foundation_or_replication_candidate_pending_stage81a2,True,False,False,5389393159,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,bc8e32100dbc7377583414f07b946d956b02b186d164441fffed5ac1e53d47f8,,36601.0,index|gene_ids
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/FI/SEAAD_FI_RNAseq_final-nuclei.2026-06-22.h5ad.sha256,.2026-06-22.h5ad.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/FI/SEAAD_FI_RNAseq_final-nuclei.2026-06-22.h5ad.verification.json,.2026-06-22.h5ad.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,617,False,True,,True,,,,
SEA_AD,sea_ad_hip_rna_final_2026,data/external/v4/sea_ad/multiregion/HIP/SEAAD_HIP_RNAseq_final-nuclei.2026-06-22.h5ad,.2026-06-22.h5ad,gene-level RNA,multiregion_foundation_or_replication_candidate_pending_stage81a2,True,False,False,4976204965,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,4320d457052c18435143f3dd2caac3916c9e6180161a309cb53876ddbb871d36,,36601.0,index|gene_ids
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/HIP/SEAAD_HIP_RNAseq_final-nuclei.2026-06-22.h5ad.sha256,.2026-06-22.h5ad.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/HIP/SEAAD_HIP_RNAseq_final-nuclei.2026-06-22.h5ad.verification.json,.2026-06-22.h5ad.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,619,False,True,,True,,,,
SEA_AD,sea_ad_itg_rna_final_2026,data/external/v4/sea_ad/multiregion/ITG/SEAAD_ITG_RNAseq_final-nuclei.2026-06-22.h5ad,.2026-06-22.h5ad,gene-level RNA,multiregion_foundation_or_replication_candidate_pending_stage81a2,True,False,False,11472832562,True,False,results/v4/stage81a1b_authoritative_asset_registry.csv,True,e2251622888ace5b6d15f92cb8620d6e8f416cb0ee663c1d8ee87ff84d48cd24,,36601.0,index|gene_ids
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/ITG/SEAAD_ITG_RNAseq_final-nuclei.2026-06-22.h5ad.sha256,.2026-06-22.h5ad.sha256,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,65,False,True,,True,,,,
SEA_AD,SEA_AD,data/external/v4/sea_ad/multiregion/ITG/SEAAD_ITG_RNAseq_final-nuclei.2026-06-22.h5ad.verification.json,.2026-06-22.h5ad.verification.json,gene-level RNA,downloaded_unregistered_role_requires_review,True,False,False,620,False,True,,True,,,,
