vocabulary_index,canonical_ensembl_gene_id,canonical_hgnc_symbol,eligible_study_family_fraction,training_donor_measurement_fraction,donor_balanced_detection_rate,donor_balanced_expression_variability,broad_cell_class_coverage,cross_study_rank_stability,missingness_entropy,technical_flags,selection_score,vocabulary_eligible,selection_reason,vocabulary_hash
100,ENSG00000112137,PHACTR1,1.0,1.0,0.8381223366274213,0.054383535682771204,1.0,0.892478126001845,0.0,,0.8199851506866231,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
101,ENSG00000182670,TTC3,1.0,1.0,0.8514476955486918,0.021916206876753847,1.0,0.9284734258644818,0.0,,0.8199301385712321,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
102,ENSG00000149294,NCAM1,1.0,1.0,0.8433912234869289,0.05114716771580852,1.0,0.8759223381481934,0.0,,0.8197731256532618,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
103,ENSG00000142192,APP,1.0,1.0,0.8564334200952018,0.014373550586334764,1.0,0.9266047830677947,0.0,,0.8197424050392473,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
104,ENSG00000197555,SIPA1L1,1.0,1.0,0.8523016071793519,0.024524491336638903,1.0,0.9086740753288618,0.0,,0.8194846408797352,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
105,ENSG00000131018,SYNE1,1.0,1.0,0.8504869453256729,0.02276850379982076,1.0,0.916072552674758,0.0,,0.8192402626350591,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
106,ENSG00000067798,NAV3,1.0,1.0,0.8490521921471115,0.03761079077453611,1.0,0.8780194655908775,0.0,,0.8191485357889589,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
107,ENSG00000170921,TANC2,1.0,1.0,0.841152814673216,0.03450201305212769,1.0,0.9129283172148472,0.0,,0.8188796775746274,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
108,ENSG00000154229,PRKCA,1.0,1.0,0.8217028715834739,0.044870703888030807,1.0,0.9607258078293905,0.0,,0.8188184326056654,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
109,ENSG00000182667,NTM,1.0,1.0,0.8161716257357389,0.07170364535297533,1.0,0.9076191835758546,0.0,,0.8186512180932497,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
110,ENSG00000140718,FTO,1.0,1.0,0.8492384891124726,0.011667351461650132,1.0,0.9411714595434516,0.0,,0.8186361899442545,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
111,ENSG00000071242,RPS6KA2,1.0,1.0,0.8355822657298635,0.03332225755792835,1.0,0.9336396016108084,0.0,ribosomal,0.8186355869770787,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
112,ENSG00000005483,KMT2E,1.0,1.0,0.8436269510080189,0.012025594075061414,1.0,0.9623895337299087,0.0,,0.8186272715247209,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
113,ENSG00000169306,IL1RAPL1,1.0,1.0,0.8323599150074813,0.06365577033988258,1.0,0.8627023328449233,0.0,,0.8185840316712266,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
114,ENSG00000174373,RALGAPA1,1.0,1.0,0.8457023768741528,0.011030716365336089,1.0,0.9549892800867011,0.0,,0.8185264944590636,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
115,ENSG00000129636,ITFG1,1.0,1.0,0.8419766321747093,0.01938648442079585,1.0,0.9441079378574979,0.0,,0.8184533927594424,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
116,ENSG00000066032,CTNNA2,1.0,1.0,0.811524453513242,0.09857443980112772,1.0,0.8516600996739936,0.0,,0.8183473076610578,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
117,ENSG00000115306,SPTBN1,1.0,1.0,0.8401247720454114,0.018741529848712565,1.0,0.9478567736984886,0.0,,0.8181773050947831,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
118,ENSG00000100154,TTC28,1.0,1.0,0.8432305988630082,0.013207736646424972,1.0,0.949521719397335,0.0,,0.8180775406903845,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
119,ENSG00000113269,RNF130,1.0,1.0,0.8347783001803125,0.018852292100514093,1.0,0.9621935811223765,0.0,,0.8178408580138173,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
120,ENSG00000204842,ATXN2,1.0,1.0,0.8426753333092906,0.010001498956267639,1.0,0.956270451982203,0.0,,0.8178339581886287,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
121,ENSG00000181722,ZBTB20,1.0,1.0,0.8326248229087193,0.02984837172899472,1.0,0.9388187840304185,0.0,,0.8178133940374199,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
122,ENSG00000109339,MAPK10,1.0,1.0,0.8381189780621057,0.04334256788303629,1.0,0.8768696025137185,0.0,,0.817698580184591,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
123,ENSG00000152601,MBNL1,1.0,1.0,0.8364790356468447,0.012559139117914083,1.0,0.9694584426168732,0.0,,0.8176292337926474,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
124,ENSG00000115977,AAK1,1.0,1.0,0.8398464457900543,0.014192354636024846,1.0,0.9501503797892772,0.0,,0.8175758707026916,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
125,ENSG00000151422,FER,1.0,1.0,0.8389931967916082,0.014765467480580892,1.0,0.9506692228837692,0.0,,0.8175146936169427,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
126,ENSG00000145687,SSBP2,1.0,1.0,0.8396975433787953,0.015568050211272833,1.0,0.9448138458896479,0.0,,0.8174796111685094,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
127,ENSG00000132549,VPS13B,1.0,1.0,0.8443595474442667,0.010434388572439779,1.0,0.9391763205086567,0.0,,0.8173797209795703,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
128,ENSG00000075539,FRYL,1.0,1.0,0.8203626519269199,0.023185146110205945,1.0,0.9844868773009108,0.0,,0.8166958406347171,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
129,ENSG00000137478,FCHSD2,1.0,1.0,0.8368039171872298,0.007884732536341603,1.0,0.9579072733892621,0.0,,0.8164296045889715,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
130,ENSG00000164190,NIPBL,1.0,1.0,0.8306352931872244,0.010255396903061171,1.0,0.9728734472389284,0.0,,0.8162934247065221,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
131,ENSG00000184903,IMMP2L,1.0,1.0,0.8302219249161787,0.022287186539993693,1.0,0.9395051687766651,0.0,,0.8162898379672182,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
132,ENSG00000075711,DLG1,1.0,1.0,0.8183250342444359,0.02846911890485705,1.0,0.9662886799413702,0.0,,0.8161316003588011,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
133,ENSG00000153317,ASAP1,1.0,1.0,0.8312880689340773,0.013523604637056617,1.0,0.9560665699785696,0.0,,0.8160624158442062,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
134,ENSG00000167522,ANKRD11,1.0,1.0,0.8241639476916768,0.026368903893466536,1.0,0.9472408042625355,0.0,,0.8160485470348051,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
135,ENSG00000185737,NRG3,1.0,1.0,0.8116489704478848,0.0950497383086694,1.0,0.811414771224601,0.0,,0.815920453342557,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
136,ENSG00000112701,SENP6,1.0,1.0,0.8302660494823124,0.01073072750079856,1.0,0.9639514208151574,0.0,,0.815843301161771,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
137,ENSG00000198947,DMD,1.0,1.0,0.8398452765013905,0.01769823849847949,1.0,0.904828714442449,0.0,,0.8158190597261146,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
138,ENSG00000173273,TNKS,1.0,1.0,0.8326915970323662,0.016660649773986597,1.0,0.9362408767313388,0.0,,0.8158085064461371,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
139,ENSG00000114861,FOXP1,1.0,1.0,0.8243058540283995,0.022746906877832263,1.0,0.9490360723659397,0.0,,0.8156491233858847,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
140,ENSG00000135541,AHI1,1.0,1.0,0.8311345841613192,0.02740626954127763,1.0,0.9074639531965938,0.0,,0.8156013947578127,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
141,ENSG00000144724,PTPRG,1.0,1.0,0.8082398994308534,0.06076295324784753,1.0,0.9050893579119115,0.0,,0.8154947944123406,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
142,ENSG00000131051,RBM39,1.0,1.0,0.8276012926904386,0.013154683949233708,1.0,0.9597186734273424,0.0,,0.8154537749662099,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
143,ENSG00000177565,TBL1XR1,1.0,1.0,0.8321233313430652,0.008362813695641305,1.0,0.95562924691493,0.0,,0.8154501471732638,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
144,ENSG00000048991,R3HDM1,1.0,1.0,0.8213428680162652,0.0368532123499303,1.0,0.9169578258403661,0.0,,0.8154479638834077,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
145,ENSG00000189337,KAZN,1.0,1.0,0.8330044924109824,0.03435801920693344,1.0,0.8752327470274994,0.0,,0.8153450494172061,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
146,ENSG00000075413,MARK3,1.0,1.0,0.8287588102514171,0.013536660292956665,1.0,0.9501307469275608,0.0,,0.8152616793665154,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
147,ENSG00000168675,LDLRAD4,1.0,1.0,0.810955101114969,0.022327719846283147,1.0,0.9906855927558141,0.0,,0.8150013119574203,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
148,ENSG00000140386,SCAPER,1.0,1.0,0.8317544698372896,0.014292844223715904,1.0,0.9298488266563248,0.0,,0.8149570509256647,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
149,ENSG00000225470,JPX,1.0,1.0,0.8079995327093953,0.03380304661718306,1.0,0.9672932715811869,0.0,,0.8148692345143828,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
150,ENSG00000157764,BRAF,1.0,1.0,0.8333464763924473,0.009318114455469617,1.0,0.9359625054977803,0.0,,0.8148522338726901,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
151,ENSG00000179912,R3HDM2,1.0,1.0,0.8277460561851617,0.01426455176580675,1.0,0.9436270454797597,0.0,,0.8148401539143781,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
152,ENSG00000164808,SPIDR,1.0,1.0,0.8269101944802811,0.02206784238659014,1.0,0.9235516216724464,0.0,,0.814798325103459,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
153,ENSG00000005810,MYCBP2,1.0,1.0,0.8267642059306114,0.01696259782195721,1.0,0.937839594763658,0.0,,0.8147467710242824,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
154,ENSG00000132424,PNISR,1.0,1.0,0.82236626215483,0.022229250202127376,1.0,0.9394445921734136,0.0,,0.8147073604584549,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
155,ENSG00000104517,UBR5,1.0,1.0,0.8318500033253381,0.011347147114238709,1.0,0.9318125042046592,0.0,,0.8146436009763749,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
156,ENSG00000119522,DENND1A,1.0,1.0,0.8222729920812869,0.021053936613410967,1.0,0.9397844727365258,0.0,,0.8145367933240102,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
157,ENSG00000108100,CCNY,1.0,1.0,0.821327929868836,0.010959050851725076,1.0,0.972773763188919,0.0,,0.8145303119300694,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
158,ENSG00000198899,MT-ATP6,1.0,1.0,0.6920562749868187,0.2786202904542141,1.0,0.866003975153229,0.0,mitochondrial,0.8143975012705746,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
159,ENSG00000068305,MEF2A,1.0,1.0,0.8161798637106604,0.011285225753741803,1.0,0.9885025940925641,0.0,,0.8143349960427037,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
160,ENSG00000065883,CDK13,1.0,1.0,0.8274206398819187,0.0069687120700237,1.0,0.9534090432658534,0.0,,0.8141926529198671,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
161,ENSG00000183826,BTBD9,1.0,1.0,0.8259636119203911,0.015104782283630986,1.0,0.9352354737041411,0.0,,0.8141864994861618,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
162,ENSG00000141027,NCOR1,1.0,1.0,0.8233576136727491,0.006500894903120797,1.0,0.9700454132180015,0.0,,0.814142629330327,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
163,ENSG00000113742,CPEB4,1.0,1.0,0.806371997994284,0.05044786954762941,1.0,0.9116366326448065,0.0,,0.8140599970261606,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
164,ENSG00000021645,NRXN3,1.0,1.0,0.8111870900124124,0.08038628372161705,1.0,0.8118671649530117,0.0,,0.8139915460043607,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
165,ENSG00000156113,KCNMA1,1.0,1.0,0.821853503840759,0.03777732115932291,1.0,0.8820653202503103,0.0,,0.8139342886227059,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
166,ENSG00000172264,MACROD2,1.0,1.0,0.8167939392972765,0.04821096555806953,1.0,0.8732340659254725,0.0,,0.8139195268187076,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
167,ENSG00000122566,HNRNPA2B1,1.0,1.0,0.815279332911708,0.009658293028458801,1.0,0.988305179504389,0.0,,0.8139060109680729,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
168,ENSG00000087460,GNAS,1.0,1.0,0.8055790856005873,0.03675712594786995,1.0,0.9484337470667442,0.0,,0.8138555956195749,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
169,ENSG00000180357,ZNF609,1.0,1.0,0.8163009595398965,0.01903099560271503,1.0,0.9541418725169495,0.0,,0.8137686226400832,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
170,ENSG00000054282,SDCCAG8,1.0,1.0,0.8126002070599715,0.016394448474701794,1.0,0.9758308255417499,0.0,,0.8137310835776352,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
171,ENSG00000148948,LRRC4C,1.0,1.0,0.8055323137402146,0.06407167039923713,1.0,0.8715807355163792,0.0,,0.813717551430929,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
172,ENSG00000138081,FBXO11,1.0,1.0,0.8150751449855221,0.019121982604507228,1.0,0.9577028140326996,0.0,,0.8137146486714585,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
173,ENSG00000046653,GPM6B,1.0,1.0,0.811823967661199,0.03460455792252742,1.0,0.9237750613289506,0.0,,0.8135706167909954,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
174,ENSG00000188994,ZNF292,1.0,1.0,0.8221039938883886,0.013477145434553783,1.0,0.9428239512660556,0.0,,0.8135566854410651,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
175,ENSG00000009413,REV3L,1.0,1.0,0.8313704957565462,0.007962664329947208,1.0,0.9212530269414563,0.0,,0.8135217146758856,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
176,ENSG00000053254,FOXN3,1.0,1.0,0.8144512382855904,0.02575449341278661,1.0,0.9370557353640824,0.0,,0.8135092124306116,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
177,ENSG00000114857,NKTR,1.0,1.0,0.8156695622946288,0.01648935182749228,1.0,0.9562708209038052,0.0,,0.8133807330752961,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
178,ENSG00000168137,SETD5,1.0,1.0,0.8198992838066449,0.011926836887777672,1.0,0.9522963925519468,0.0,,0.8133626159947864,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
179,ENSG00000171877,FRMD5,1.0,1.0,0.7983908008270005,0.05691437357739857,1.0,0.9082968934605324,0.0,,0.8131704387820239,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
180,ENSG00000132670,PTPRA,1.0,1.0,0.8162419807343105,0.01386441513334463,1.0,0.9549451949754173,0.0,,0.813046879154838,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
181,ENSG00000185630,PBX1,1.0,1.0,0.812898623104365,0.023499005346079155,1.0,0.9393082940155512,0.0,,0.8129890613806857,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
182,ENSG00000140396,NCOA2,1.0,1.0,0.8173533415083595,0.011189656413230694,1.0,0.955313079933757,0.0,,0.812896197329062,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
183,ENSG00000133318,RTN3,1.0,1.0,0.8230152736182127,0.01673045881247409,1.0,0.9161640522553318,0.0,,0.8128795308105827,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
184,ENSG00000151532,VTI1A,1.0,1.0,0.8132097992125908,0.01597683230647661,1.0,0.956563091229208,0.0,,0.8128289524894208,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
185,ENSG00000142875,PRKACB,1.0,1.0,0.8091873646824777,0.029604187496828232,1.0,0.9331724247577621,0.0,,0.8128090410120614,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
186,ENSG00000182621,PLCB1,1.0,1.0,0.8095802030445136,0.058812820322736416,1.0,0.8485136895635088,0.0,,0.8126736255694709,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
187,ENSG00000135090,TAOK3,1.0,1.0,0.8095559511843803,0.009769940422117563,1.0,0.9852014929438754,0.0,,0.8126225767172435,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
188,ENSG00000121741,ZMYM2,1.0,1.0,0.8192257800931673,0.01076618920147105,1.0,0.943368160049178,0.0,,0.8126112909706815,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
189,ENSG00000150625,GPM6A,1.0,1.0,0.803125467781853,0.06851066633289606,1.0,0.8470815401089226,0.0,,0.8125968564434219,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
190,ENSG00000061987,MON2,1.0,1.0,0.8138359405107584,0.015634934941559195,1.0,0.9481642678852819,0.0,,0.812484538530353,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
191,ENSG00000148634,HERC4,1.0,1.0,0.8154044601947564,0.012270379804960313,1.0,0.9489489048752662,0.0,,0.81234658367959,True,exact_donor_balanced_cross_family_eligible,f2759db27218c7f9e716974bbdb7c6bcdfc2858a6b3e1acca4d7d97eea2abecb
