source_id,source_type,access_tier,blocker,required_for_stage81a1d_pass
syn58623967,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58623968,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58623969,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58623970,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58623972,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58623973,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58623979,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58623980,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58623982,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58623996,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58623999,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624003,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624004,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624005,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624008,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624018,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624019,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624023,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624025,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624027,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624028,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624029,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624030,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624036,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624037,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624045,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624050,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624051,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624052,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58624056,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626443,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626480,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626530,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626532,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626600,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626602,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626661,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626664,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626667,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626672,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626676,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626791,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626809,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626814,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626868,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626883,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626937,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58626938,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627016,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627032,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627088,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627089,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627090,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627091,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627094,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627095,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627096,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627151,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627233,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627236,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627241,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627243,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627370,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627371,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627373,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627374,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58627375,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628068,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628071,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628077,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628086,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628087,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628093,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628094,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628095,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628096,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628099,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628100,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628101,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628102,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628103,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628270,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628443,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628693,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58628921,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58629277,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58629486,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58629938,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58630423,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58631286,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58631817,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58631917,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58632433,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58632533,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58632669,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58633150,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
syn58633326,Synapse,metadata_visible_file_access_unresolved,download_permission_not_verified,False
