stratum_type,stratum_key,mask_fraction,n_mask_evaluations,n_unique_cells,visible_measured_genes_p05,visible_measured_genes_p25,visible_measured_genes_p50,visible_measured_genes_p75,visible_measured_genes_p95,visible_detected_genes_p05,visible_detected_genes_p25,visible_detected_genes_p50,visible_detected_genes_p75,visible_detected_genes_p95,fraction_detected_genes_retained_p05,fraction_detected_genes_retained_p25,fraction_detected_genes_retained_p50,fraction_detected_genes_retained_p75,fraction_detected_genes_retained_p95,fraction_transformed_signal_retained_p05,fraction_transformed_signal_retained_p25,fraction_transformed_signal_retained_p50,fraction_transformed_signal_retained_p75,fraction_transformed_signal_retained_p95,fraction_raw_vocab_count_mass_retained_p05,fraction_raw_vocab_count_mass_retained_p25,fraction_raw_vocab_count_mass_retained_p50,fraction_raw_vocab_count_mass_retained_p75,fraction_raw_vocab_count_mass_retained_p95,fraction_cells_below_100_visible_detected,fraction_cells_below_250_visible_detected,fraction_cells_below_500_visible_detected
source_x_broad_cell_class,SEA_AD|Neuronal: GABAergic,0.15,2664,888,3482.0,3482.0,3482.0,3482.0,3482.0,810.0,1548.0,2128.0,2591.0,3042.85,0.841887914576792,0.8472901061090155,0.8500527410798262,0.852877300108551,0.8591057616416732,0.8391963968234014,0.8460336482537553,0.8499976433360226,0.8543361613898179,0.8609864778270565,0.8135724691386887,0.8389523095989746,0.8523982029934339,0.8643309399230636,0.8789210875490745,0.0,0.0,0.012012012012012012
source_x_broad_cell_class,SEA_AD|Neuronal: GABAergic,0.25,2664,888,3072.0,3072.0,3072.0,3072.0,3072.0,719.0,1366.5,1877.0,2285.0,2685.0,0.7396811387578216,0.7464590175169383,0.75,0.7535272846673805,0.7614278048039416,0.7363451642272756,0.7447368719691275,0.7499127320916261,0.7551206363206602,0.7639214165684808,0.7061465340960016,0.7342747322426745,0.7523902713207014,0.7668119914522307,0.7873374153353564,0.0,0.0,0.01614114114114114
source_x_broad_cell_class,SEA_AD|Neuronal: GABAergic,0.4,2664,888,2458.0,2458.0,2458.0,2458.0,2458.0,575.45,1093.75,1504.5,1829.0,2145.85,0.5884047017775013,0.5962385885561301,0.6001394465076203,0.6040921850772957,0.6131716733442883,0.5849891203636206,0.5937900537032141,0.6002211599727136,0.6063497128743087,0.6160457858928933,0.5508025492667454,0.5811574846811143,0.6004873734075771,0.6200230470918475,0.6437719689516155,0.0,0.0011261261261261261,0.03153153153153153
source_x_broad_cell_class,SEA_AD|Neuronal: GABAergic,0.5,2664,888,2048.0,2048.0,2048.0,2048.0,2048.0,479.15,910.0,1253.5,1524.0,1790.0,0.48827716404572136,0.49603974629731684,0.49983073470421036,0.5038340200042548,0.5132361727432917,0.4844078330110887,0.4938799819341716,0.4998165962310174,0.5058788643160816,0.5162055470642998,0.4515531643065778,0.4797965253412404,0.4991004142509732,0.5198277117777957,0.544992001294664,0.0,0.006756756756756757,0.05593093093093093
source_x_broad_cell_class,SEA_AD|Neuronal: GABAergic,0.6,2664,888,1639.0,1639.0,1639.0,1639.0,1639.0,384.15,728.0,1002.5,1221.0,1432.85,0.3887378446361822,0.3959863585429518,0.4,0.4038251652563959,0.41276628814586136,0.3853302656938203,0.39376794998300174,0.39982893278060355,0.40584129463877194,0.41569859947695365,0.35661629167208564,0.37945410235776855,0.39866284007543884,0.4183407277284391,0.4479294826773396,0.0,0.013888888888888888,0.09384384384384384
source_x_broad_cell_class,SEA_AD|Neuronal: GABAergic,0.7,2664,888,1229.0,1229.0,1229.0,1229.0,1229.0,289.0,546.75,751.0,917.0,1075.85,0.2893507479077592,0.29632565029272157,0.30006072488861885,0.30386128159325954,0.31178598674377206,0.2857138372993038,0.2945157620312095,0.29994839408098917,0.3057106490144631,0.31417940717582926,0.2595608895847357,0.28195738760270384,0.2982921893864156,0.3162543806615731,0.34609978948599496,0.00037537537537537537,0.03303303303303303,0.19256756756756757
source_x_broad_cell_class,SEA_AD|Neuronal: Glutamatergic,0.15,2664,888,3482.0,3482.0,3482.0,3482.0,3482.0,1355.15,2199.75,2716.0,3054.25,3302.0,0.8442671212472485,0.8481263858093127,0.850104462771714,0.8520863309352518,0.8558786689911223,0.8409019111412598,0.8461657068404578,0.8499230287815045,0.8539452736808932,0.8593989554653718,0.812888135765593,0.8396398584195497,0.8529885392557695,0.8632514628098975,0.8761262120876586,0.0,0.0,0.0011261261261261261
source_x_broad_cell_class,SEA_AD|Neuronal: Glutamatergic,0.25,2664,888,3072.0,3072.0,3072.0,3072.0,3072.0,1192.0,1943.0,2396.5,2695.0,2913.0,0.7428980189765675,0.7477532006977643,0.7500686624553694,0.7524043574950849,0.7572951118677043,0.7387717862168156,0.7454754710910312,0.7500318590103047,0.7548134676158944,0.7615011344145923,0.7056878842267792,0.7357539294761292,0.7528385232766136,0.7668684409972395,0.783847282805346,0.0,0.0,0.0011261261261261261
source_x_broad_cell_class,SEA_AD|Neuronal: Glutamatergic,0.4,2664,888,2458.0,2458.0,2458.0,2458.0,2458.0,944.45,1552.0,1915.5,2156.0,2330.0,0.5923906521017415,0.5974850470207063,0.6001021465446864,0.6026117727196938,0.6083004942909915,0.5864671794228531,0.5947250745538125,0.5999818203090146,0.6054425891422807,0.6133577482464375,0.55142250415393,0.581410776683499,0.6012265541451189,0.6190563618317225,0.6421627804407223,0.0,0.0011261261261261261,0.003003003003003003
source_x_broad_cell_class,SEA_AD|Neuronal: Glutamatergic,0.5,2664,888,2048.0,2048.0,2048.0,2048.0,2048.0,790.45,1291.75,1596.0,1795.25,1943.0,0.49202521873391664,0.4972819565217391,0.5,0.5025888586977788,0.5085694103025918,0.4867814759054835,0.494327725493871,0.499900429310266,0.5054395080692321,0.513513339701019,0.45333929632401343,0.4801560697709558,0.4990206392294423,0.5187909224712142,0.5445611102319573,0.0,0.0011261261261261261,0.007882882882882882
source_x_broad_cell_class,SEA_AD|Neuronal: Glutamatergic,0.6,2664,888,1639.0,1639.0,1639.0,1639.0,1639.0,635.15,1034.75,1276.5,1438.0,1556.0,0.39156978806433984,0.3974667114530127,0.4001591638334412,0.40275088835215417,0.4082070918212223,0.3870149629215202,0.3948565462139867,0.40007403094233723,0.40544204606597,0.4134677913455875,0.35798788775005475,0.38086600191727527,0.3978962587495034,0.4182670339604064,0.44561671333609615,0.0,0.0011261261261261261,0.016891891891891893
source_x_broad_cell_class,SEA_AD|Neuronal: Glutamatergic,0.7,2664,888,1229.0,1229.0,1229.0,1229.0,1229.0,473.0,775.0,957.5,1076.25,1166.0,0.29179300987362605,0.2975277816017203,0.30010738153921485,0.3023482647261361,0.30790916311600147,0.2880393011013662,0.2949481591924129,0.29968153476289483,0.3048278531657774,0.3122607134648457,0.26426456839558293,0.2822785407813814,0.29708274260000944,0.31435767644530965,0.3428594612053704,0.0,0.003003003003003003,0.06231231231231231
source_x_broad_cell_class,SEA_AD|Non-neuronal and Non-neural,0.15,2664,888,3482.0,3482.0,3482.0,3482.0,3482.0,543.0,977.0,1313.0,1730.5,2286.85,0.8373769152863536,0.8454338026727051,0.849974696237183,0.8545723007023848,0.8627227397617424,0.8361184636398007,0.8446040914911437,0.8501277029449634,0.8555116564613607,0.8641890252395358,0.7962283246607219,0.838998918704726,0.8554346973196507,0.8674101580828464,0.8816185044839918,0.0,0.004129129129129129,0.04354354354354354
source_x_broad_cell_class,SEA_AD|Non-neuronal and Non-neural,0.25,2664,888,3072.0,3072.0,3072.0,3072.0,3072.0,478.6,861.0,1160.0,1526.0,2013.85,0.7351975762291165,0.7442495630065151,0.7497298558341274,0.7553345527009679,0.7648656299883226,0.7323633698667967,0.7431819024115547,0.7498517264388058,0.7563348153154721,0.7667197380925382,0.6883695774757432,0.7333577951728637,0.7554866935180606,0.771604767142276,0.7933831238142898,0.0,0.0063813813813813815,0.05780780780780781
source_x_broad_cell_class,SEA_AD|Non-neuronal and Non-neural,0.4,2664,888,2458.0,2458.0,2458.0,2458.0,2458.0,377.3,687.0,925.5,1221.25,1611.0,0.5827095110037869,0.5934237689080878,0.5999043044493748,0.6060935924214458,0.6186440677966102,0.5805125377103505,0.5920145196838263,0.5997825433864379,0.6073094676218325,0.6200022784978791,0.5363448100993422,0.5764734214353622,0.602970718163206,0.6261113437627268,0.6562362456349426,0.0,0.01614114114114114,0.09572072072072071
source_x_broad_cell_class,SEA_AD|Non-neuronal and Non-neural,0.5,2664,888,2048.0,2048.0,2048.0,2048.0,2048.0,316.0,574.75,774.5,1017.0,1341.85,0.4814945533769063,0.4932508407958183,0.4997518258351892,0.5064291456132293,0.5171668071795815,0.4794089208168585,0.4915973586811941,0.4993791861762936,0.5078900007810799,0.5196704426717517,0.43807279273747307,0.47415550638905124,0.5005358995696725,0.5266150984722673,0.5589493183996411,0.00037537537537537537,0.027402402402402402,0.17117117117117117
source_x_broad_cell_class,SEA_AD|Non-neuronal and Non-neural,0.6,2664,888,1639.0,1639.0,1639.0,1639.0,1639.0,252.0,460.0,620.0,813.0,1074.85,0.3816415786032886,0.39347794592286967,0.399706963926619,0.40632641140352466,0.41773144181027644,0.3798445109843815,0.39191649305537507,0.39984019705288687,0.40704647871500244,0.4203444305389273,0.3439375770276806,0.3739519616360081,0.3975190079652426,0.424056590035981,0.46078882786011777,0.0015015015015015015,0.048798798798798795,0.3066816816816817
source_x_broad_cell_class,SEA_AD|Non-neuronal and Non-neural,0.7,2664,888,1229.0,1229.0,1229.0,1229.0,1229.0,189.15,345.0,461.0,612.25,808.8499999999999,0.2837531611157126,0.29393221890999505,0.30007219514940303,0.3058739973262032,0.31610163373352224,0.2817130695635351,0.2930067103248667,0.2999714926941176,0.3069556337901504,0.3175487583724835,0.2520848738837537,0.27601089213740615,0.2944343490134476,0.3201383136966859,0.36024921876093696,0.006006006006006006,0.09722222222222222,0.5686936936936937
source_x_broad_cell_class,SEA_AD|OB GabaSubclass,0.15,93,31,3482.0,3482.0,3482.0,3482.0,3482.0,1135.6,1617.0,1839.0,2378.0,2928.8,0.8425618473593879,0.8467087466185753,0.8499591169255928,0.8528333803213983,0.8598319225659518,0.8395603820818934,0.8456602349724041,0.8513532257868074,0.8550745983897934,0.8619866157653453,0.8116213708171738,0.8401122019635343,0.8560248279584401,0.8670922809053976,0.8785149863354973,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|OB GabaSubclass,0.25,93,31,3072.0,3072.0,3072.0,3072.0,3072.0,1000.8,1425.0,1624.0,2099.0,2577.8,0.739003316286705,0.7468071519795658,0.7496807151979565,0.7538838920686836,0.7608945430581224,0.7367301634250844,0.7457434430649614,0.7501403963100063,0.7556121852673403,0.7633761500793358,0.7049351105426834,0.7395833333333334,0.7559502664298401,0.7686445291235711,0.7902877403677655,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|OB GabaSubclass,0.4,93,31,2458.0,2458.0,2458.0,2458.0,2458.0,808.0,1131.0,1295.0,1662.0,2065.0,0.586429479932165,0.595292331055429,0.5999361430395913,0.6042363433667781,0.6103784293670413,0.5846129311681217,0.5962713271033823,0.5996538294914133,0.6053778974536365,0.6129038897273802,0.5540488676689602,0.5843296575739988,0.6014871936105756,0.6206279261911319,0.6463238180088983,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|OB GabaSubclass,0.5,93,31,2048.0,2048.0,2048.0,2048.0,2048.0,669.6,946.0,1073.0,1380.0,1728.8,0.4892704751770196,0.4959871589085072,0.5001777461784571,0.5038961038961038,0.5124550180810447,0.4846915186803249,0.4935319887964959,0.4999432753753044,0.5047154784271246,0.5139857276194563,0.4527110333954175,0.47523427041499333,0.4990825688073395,0.5183721575152523,0.5490333514286312,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|OB GabaSubclass,0.6,93,31,1639.0,1639.0,1639.0,1639.0,1639.0,539.8,754.0,854.0,1109.0,1384.6,0.3900313189700473,0.39609375,0.4011142061281337,0.4045629820051414,0.4128958286302496,0.38735685052279384,0.39527280983128504,0.39888023139993484,0.4058409405040463,0.4179211228119628,0.3615120236869849,0.3779330345373056,0.3988425925925926,0.426393789696542,0.45419806298801874,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|OB GabaSubclass,0.7,93,31,1229.0,1229.0,1229.0,1229.0,1229.0,409.8,551.0,639.0,824.0,1033.8,0.2902580861873504,0.2962218649517685,0.2998678996036988,0.3033549478432478,0.3114208266172199,0.2879496532644879,0.29373251058866157,0.29844247708198646,0.3038905183672833,0.3140849384548039,0.26402654867256636,0.2793145324517609,0.2941385435168739,0.31944283226929776,0.3550865692386852,0.0,0.0,0.20430107526881722
source_x_broad_cell_class,SEA_AD|OPCSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,1012.0500000000001,1461.0,1890.0,2207.75,2635.6499999999996,0.8402556845267584,0.8460738290835378,0.8495675065814215,0.8527457106962557,0.8595421952926765,0.8374464307790958,0.8446776481671885,0.8493571202140511,0.8536475694733824,0.861508815609632,0.812028140172561,0.8377724497126438,0.8525252923771763,0.8616211665814495,0.8732428228727578,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|OPCSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,887.95,1290.5,1662.5,1946.5,2321.85,0.7374519051159419,0.7450993969502371,0.7492810813811743,0.7535060410528925,0.7611963172556729,0.7333128755314423,0.7431501282668627,0.7495798264502995,0.7544803195960254,0.763396324180926,0.7036518590728914,0.7348140971793145,0.7511109965400794,0.7654806854407119,0.781111421257436,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|OPCSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,724.5,1037.25,1344.5,1561.0,1856.1999999999998,0.5875033604552234,0.5961018868221535,0.6000453926463913,0.6044908540891756,0.612338587959081,0.583800421127219,0.5938335234517013,0.5992230318246823,0.6062532248437928,0.614823458548399,0.5569627332620609,0.5856219118604287,0.6021837131149839,0.6185192495957315,0.6398703577111978,0.0,0.0,0.013513513513513514
source_x_broad_cell_class,SEA_AD|OPCSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,600.35,862.25,1118.0,1298.5,1546.2499999999998,0.4845353317045668,0.4949369551320653,0.49976019195653315,0.5045767306088407,0.5130737105843369,0.4821219784422483,0.4926829745253256,0.5002444121523805,0.5068569063106798,0.5141324770816079,0.46259412606094996,0.48376404642782384,0.49991558484176263,0.5219596145121861,0.5405731004075017,0.0,0.0,0.013513513513513514
source_x_broad_cell_class,SEA_AD|OPCSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,480.15,697.0,900.5,1046.25,1225.0,0.3856293724279835,0.3959171565149826,0.40014059726556994,0.4044465996318415,0.4119904280234887,0.38288752931705894,0.39428351898704284,0.40043921624191325,0.4071710563437153,0.41695188151363155,0.36098673926406005,0.3822853134713713,0.4034364288192989,0.41838129125412543,0.4502141699542636,0.0,0.0,0.06756756756756757
source_x_broad_cell_class,SEA_AD|OPCSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,364.25,516.5,673.5,788.5,919.8,0.2870868590188191,0.29574079485680893,0.2999612538733147,0.3048380909759294,0.3118256641640082,0.2850845240166085,0.2934550623761631,0.2997810953446571,0.3076372536178715,0.31461592146747624,0.2637983410162326,0.2843108704466068,0.3021278352119404,0.32156741594081206,0.3457807547342809,0.0,0.013513513513513514,0.22072072072072071
source_x_broad_cell_class,SEA_AD|OligodendrocyteSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,574.7,949.25,1261.0,1560.75,2072.549999999999,0.8393462461000198,0.8447220132958075,0.849064099166259,0.8532019157655152,0.8623435293097325,0.8379173929200124,0.843983580725586,0.8486560135316383,0.8531484973854665,0.8630562555295568,0.805230092954367,0.8367435728411338,0.8510828044609036,0.8626117528056022,0.8751122289718053,0.0,0.0045045045045045045,0.02702702702702703
source_x_broad_cell_class,SEA_AD|OligodendrocyteSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,509.1,837.25,1112.5,1376.5,1831.5999999999992,0.7352552601006841,0.744646775849954,0.7489962548324742,0.7534296380125254,0.7639451205740853,0.7334919634007147,0.7432929110548028,0.7486937897762407,0.7547229250808241,0.7645257730124649,0.6942480138607167,0.7340194773000155,0.7508861986304802,0.7665664067092526,0.783058761892732,0.0,0.013513513513513514,0.04504504504504504
source_x_broad_cell_class,SEA_AD|OligodendrocyteSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,401.05,677.0,896.0,1108.5,1460.3499999999995,0.5847788636536406,0.5936208944927759,0.5983457037752296,0.6050687642797683,0.6163238515741452,0.5814666086309003,0.5920410250922516,0.5977915502086943,0.6058398786327721,0.6167287440427379,0.5400755840639178,0.5770223114440463,0.5997682025165154,0.6212754124120183,0.6413987838257006,0.0,0.013513513513513514,0.1036036036036036
source_x_broad_cell_class,SEA_AD|OligodendrocyteSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,334.8,556.25,747.0,925.75,1215.1999999999996,0.4811276754993521,0.4932594546189213,0.49955823676183475,0.5062289881149675,0.5146528479946073,0.48228019212929335,0.49105175640715487,0.4986204713520572,0.5068415982462463,0.5173775067283459,0.4475688467923271,0.47253183039679947,0.495676933669434,0.5248754171844605,0.5504617141853007,0.0,0.013513513513513514,0.16666666666666666
source_x_broad_cell_class,SEA_AD|OligodendrocyteSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,268.45,449.5,602.0,741.25,966.95,0.38256213063983,0.3931890461249493,0.4,0.4059393814306137,0.41924430641821947,0.38125565553429935,0.3918110666993489,0.39869249317575794,0.40648444796513233,0.4193713900609767,0.351691046105182,0.37348135346281874,0.39458163254409045,0.41954706240629686,0.4498486568293606,0.0,0.03153153153153153,0.34234234234234234
source_x_broad_cell_class,SEA_AD|OligodendrocyteSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,205.2,333.75,450.0,551.75,722.6999999999999,0.281340006199566,0.29359202630038206,0.2998160624730371,0.3056573938333491,0.3158691550754661,0.2811262444171983,0.29285454939067285,0.29908347794637824,0.3056827721657593,0.3169490623035124,0.255582026113774,0.27560848738986277,0.2919345988351878,0.31785071101055273,0.35742142531492177,0.013513513513513514,0.1036036036036036,0.581081081081081
source_x_broad_cell_class,SEA_AD|STR D1 MSNSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,1392.35,2419.0,2762.5,2963.0,3211.85,0.8430815606887321,0.8479432691215013,0.8499219968798752,0.852177570491524,0.8557090855285745,0.8386524433997227,0.8454611236912516,0.8499289778615231,0.8535407057571727,0.8600557956538837,0.775902227225464,0.8453043849686284,0.8585173791236725,0.8698173152935419,0.8873386894638172,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|STR D1 MSNSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,1223.0,2145.25,2433.5,2615.0,2833.65,0.7414611283939802,0.7470151865276262,0.75,0.7525555772230889,0.7564634127579071,0.7370726220395942,0.7444192244214238,0.7500285813541925,0.7550380637940806,0.7617239098365726,0.6699684605842061,0.7403958925383907,0.7635811409861393,0.7778388948559384,0.8036635130094772,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|STR D1 MSNSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,987.15,1716.0,1944.0,2091.0,2264.85,0.5912714538597706,0.596614979005591,0.5996899562760898,0.6024138089370933,0.6071233721353219,0.5843501426939616,0.5945720754251953,0.5996904737885904,0.6049953461050989,0.6124169932011263,0.5153718492101131,0.5635835808370182,0.606458970560072,0.6354372531468697,0.6692258877763638,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|STR D1 MSNSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,813.15,1437.0,1622.0,1739.75,1888.8,0.49168007581942663,0.4969382692922903,0.49965665504250756,0.5022259930650563,0.5064907894736842,0.4866519551301402,0.49462951939669,0.5001406707480573,0.5048640725930411,0.5123030337608536,0.4157759988460984,0.45590085484035536,0.49535709059884986,0.5366808183851292,0.5771626628405561,0.0,0.0,0.02252252252252252
source_x_broad_cell_class,SEA_AD|STR D1 MSNSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,645.8,1155.5,1302.5,1391.0,1507.95,0.39206850178692115,0.3973104632999914,0.39991337791126436,0.40206749841967065,0.40699802499250787,0.38930266774592215,0.39494500235137825,0.4002456509334532,0.4054530551151819,0.4112025235033457,0.3170913917435977,0.358792594954924,0.389603343486298,0.4316704858113731,0.47497808718653406,0.0,0.0,0.02702702702702703
source_x_broad_cell_class,SEA_AD|STR D1 MSNSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,486.4,868.0,970.5,1042.0,1133.95,0.2926437060499754,0.2972997560879657,0.29967043000034943,0.3022028488696942,0.306540999433628,0.2866346177272442,0.29534551785657076,0.29967580587775877,0.30472164903600957,0.3116216444697491,0.23799471159418722,0.26711323373472173,0.2857234219123944,0.32472501448921415,0.3763430156018506,0.0,0.0,0.05855855855855856
source_x_broad_cell_class,SEA_AD|STR D2 MSNSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,1545.15,2439.0,2793.5,2952.75,3163.9,0.8452000484767491,0.8485273639761707,0.8502950989033614,0.8523111612175873,0.8573741887473251,0.8424571019599161,0.8468900074850418,0.8505487815570638,0.8537233265484234,0.8597662937730831,0.7875910144566367,0.8517039057470406,0.8603602253120374,0.8709435436302002,0.8856219739627123,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|STR D2 MSNSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,1374.65,2153.0,2457.5,2609.0,2793.75,0.7443323407293239,0.7479391691481801,0.7500685185901507,0.7526957489271048,0.7571160909102044,0.7405799682713232,0.7463014045765431,0.750850807511539,0.7546769123621406,0.7606756732301116,0.6787216976242617,0.7418402560363648,0.7638735904276387,0.780418863235995,0.796710468869166,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|STR D2 MSNSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,1091.45,1726.5,1969.0,2091.75,2233.95,0.5932405655768298,0.5979673137630661,0.6006925531931243,0.6026292758207167,0.6071129221665095,0.590070491122086,0.595618008250492,0.6005883376224643,0.604920227022891,0.6137129828301566,0.5325977639596099,0.5717054109178874,0.6166273839291672,0.6380392900931773,0.6651965477044267,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|STR D2 MSNSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,903.7,1436.75,1641.5,1742.5,1856.9,0.49280368700356314,0.4977909919251969,0.5003724718770832,0.5031820105303744,0.5083905454619645,0.4887631367188486,0.495177030785592,0.5002664283752252,0.5061988889431879,0.5132382475914666,0.43872691144492293,0.4680940437166142,0.5165822304814169,0.5423834598635559,0.5796944472249087,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|STR D2 MSNSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,735.55,1154.75,1315.0,1397.75,1482.85,0.39307989671936383,0.398224713349024,0.40085303402031436,0.40314969314832827,0.408132797199562,0.3885295353436023,0.3953185001031076,0.4005211641734314,0.4063583782020999,0.4140225372008738,0.34552622202805117,0.3700919401454161,0.39982164233985634,0.4417057989591945,0.478455862122176,0.0,0.0,0.02252252252252252
source_x_broad_cell_class,SEA_AD|STR D2 MSNSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,544.1,866.5,987.5,1043.75,1108.9,0.2940323466348882,0.29820440977181994,0.30031031404162106,0.3026576017394791,0.30703976926130166,0.289101416086828,0.2951492600133237,0.3004628267296092,0.30518064418759533,0.3146595495502823,0.2498123311175591,0.2739605070967852,0.29389801906615143,0.3345920751363898,0.37971950448599634,0.0,0.0,0.04054054054054054
source_x_broad_cell_class,SEA_AD|STR Hybrid MSNSubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,1436.15,2306.25,2642.0,2887.75,3178.75,0.8442200228087325,0.8481315402595938,0.849768479734361,0.8521458144366094,0.8552908117296354,0.8402333211433515,0.8460585789871942,0.8498817118552213,0.8538901018733092,0.8591103781782226,0.7760928318532441,0.8368114937389514,0.8556398317675127,0.8666695650596845,0.8796109488234455,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|STR Hybrid MSNSubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,1273.0,2037.0,2321.5,2545.75,2803.95,0.7433161049477883,0.7471480140885343,0.7498479706951046,0.7521017966900282,0.756514607604426,0.7393477707745454,0.7446608367681715,0.7485295138053407,0.7534459660268327,0.7612535197165237,0.6749054054054053,0.7266903641571194,0.7517236991374385,0.7718258300534584,0.790335053599042,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|STR Hybrid MSNSubclass,0.4,222,74,2458.0,2458.0,2458.0,2458.0,2458.0,1017.1,1629.0,1857.0,2035.0,2242.75,0.5917817649577539,0.5969548627828374,0.5996644031209948,0.603180790355141,0.6070726377073768,0.5847035601477395,0.5939559787085158,0.6001162322196634,0.6044128468090723,0.6125240058072894,0.5207190264361555,0.5716766092910427,0.5975819660518162,0.6221660493231068,0.6502151453392461,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|STR Hybrid MSNSubclass,0.5,222,74,2048.0,2048.0,2048.0,2048.0,2048.0,847.25,1353.25,1547.0,1698.25,1866.95,0.4904343189719442,0.49688968361185837,0.4994913950140675,0.5027135962407987,0.5087734857611566,0.4858301809408589,0.4934315352659019,0.4992403242913611,0.5044648146659014,0.5136797146032586,0.4356457050286838,0.47322605475511814,0.4945312981616953,0.5184303748349262,0.553980180503726,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|STR Hybrid MSNSubclass,0.6,222,74,1639.0,1639.0,1639.0,1639.0,1639.0,678.5,1085.5,1235.0,1358.0,1493.95,0.3918369894774389,0.39688019947708114,0.39984624753421333,0.4028201809999391,0.40801627035250104,0.38622338627765773,0.3935077647016929,0.4005430571697098,0.40564752434154133,0.41182754142931804,0.3466267120746323,0.3731914097757737,0.39415402444651165,0.41744888121536405,0.45687768381199906,0.0,0.0,0.0
source_x_broad_cell_class,SEA_AD|STR Hybrid MSNSubclass,0.7,222,74,1229.0,1229.0,1229.0,1229.0,1229.0,507.2,809.25,928.0,1017.0,1121.95,0.29239800603436966,0.297171068511888,0.29962798433432847,0.3026799210418045,0.30870946437054386,0.2858912654144155,0.2939702806307522,0.29944101134584605,0.30542735778525903,0.31151870977549495,0.24495716253974772,0.27334962340294366,0.29066718621579946,0.3145089900011874,0.3517592029717075,0.0,0.0,0.04504504504504504
source_x_broad_cell_class,SEA_AD|STR RSPO2 GABASubclass,0.15,222,74,3482.0,3482.0,3482.0,3482.0,3482.0,820.25,2034.25,2484.5,2759.75,3215.1499999999996,0.8419577572829058,0.8476823347194324,0.85023741577644,0.8530688156138488,0.8584744386457773,0.8399601777703745,0.8462239199560373,0.8496827359805462,0.8545514265409313,0.8630912825272338,0.8076634078728971,0.8397170529702483,0.8544265429756466,0.8648156047138683,0.8788424973409389,0.0,0.0,0.013513513513513514
source_x_broad_cell_class,SEA_AD|STR RSPO2 GABASubclass,0.25,222,74,3072.0,3072.0,3072.0,3072.0,3072.0,727.25,1799.5,2183.5,2431.5,2836.25,0.7398739028745815,0.7470345928226363,0.7501867038569509,0.7537094375594022,0.762405375419374,0.7367000925124124,0.7451393956316505,0.7499455364288976,0.7562628890789583,0.7640100202063034,0.7061358763824995,0.7350516795865634,0.7518211346973926,0.7680297144582866,0.7891438843123944,0.0,0.0,0.013513513513513514
