feature_id,display_name,sample,n_cells,n_nt_units,median_log2fc,n_abs_gt_1
IFNGR1_sig_e1_g5,IFNGR1_sig_e1_g5,S1,5,15,0.0,8793
IFNGR1_sig_e1_g5,IFNGR1_sig_e1_g5,S2,7,12,0.0,8031
IFNGR1_sig_e1_g5,IFNGR1_sig_e1_g5,S3,6,14,0.0,8155
IFNGR1_sig_e1_g5,IFNGR1_sig_e1_g5,S4,3,13,0.0,8837
IFNGR1_sig_e1_g5,IFNGR1_sig_e1_g5,S5,1,15,0.0,9551
IFNGR1_sig_e1_g5,IFNGR1_sig_e1_g5,S6,5,13,0.0,8459
IFNGR1_sig_e1_g5,IFNGR1_sig_e1_g5,S7,9,13,0.0,8114
IFNGR1_sig_e2_g1,IFNGR1_sig_e2_g1,S1,3,15,0.0,8956
IFNGR1_sig_e2_g1,IFNGR1_sig_e2_g1,S2,3,12,0.0,9242
IFNGR1_sig_e2_g1,IFNGR1_sig_e2_g1,S3,3,14,0.0,9043
IFNGR1_sig_e2_g1,IFNGR1_sig_e2_g1,S4,3,13,0.0,8050
IFNGR1_sig_e2_g1,IFNGR1_sig_e2_g1,S6,2,13,0.0,9093
IFNGR1_sig_e2_g1,IFNGR1_sig_e2_g1,S7,3,13,0.0,9062
IFNGR1_sig_e2_g2,IFNGR1_sig_e2_g2,S1,24,15,0.0,8441
IFNGR1_sig_e2_g2,IFNGR1_sig_e2_g2,S2,12,12,0.0,7683
IFNGR1_sig_e2_g2,IFNGR1_sig_e2_g2,S3,24,14,0.0,7628
IFNGR1_sig_e2_g2,IFNGR1_sig_e2_g2,S4,15,13,0.0,6369
IFNGR1_sig_e2_g2,IFNGR1_sig_e2_g2,S5,18,15,0.0,7600
IFNGR1_sig_e2_g2,IFNGR1_sig_e2_g2,S6,26,13,0.0,7658
IFNGR1_sig_e2_g2,IFNGR1_sig_e2_g2,S7,14,13,0.0,7802
IFNGR1_sig_e2_g3,IFNGR1_sig_e2_g3,S1,18,15,0.0,8339
IFNGR1_sig_e2_g3,IFNGR1_sig_e2_g3,S2,11,12,0.0,7809
IFNGR1_sig_e2_g3,IFNGR1_sig_e2_g3,S3,13,14,0.0,7849
IFNGR1_sig_e2_g3,IFNGR1_sig_e2_g3,S4,13,13,0.0,6389
IFNGR1_sig_e2_g3,IFNGR1_sig_e2_g3,S5,18,15,0.0,8078
IFNGR1_sig_e2_g3,IFNGR1_sig_e2_g3,S6,17,13,0.0,7851
IFNGR1_sig_e2_g3,IFNGR1_sig_e2_g3,S7,12,13,0.0,7821
IFNGR1_sig_e2_g4,IFNGR1_sig_e2_g4,S1,13,15,0.0,8105
IFNGR1_sig_e2_g4,IFNGR1_sig_e2_g4,S2,8,12,0.0,8067
IFNGR1_sig_e2_g4,IFNGR1_sig_e2_g4,S3,12,14,0.0,7897
IFNGR1_sig_e2_g4,IFNGR1_sig_e2_g4,S4,16,13,0.0,6330
IFNGR1_sig_e2_g4,IFNGR1_sig_e2_g4,S5,11,15,0.0,8046
IFNGR1_sig_e2_g4,IFNGR1_sig_e2_g4,S6,21,13,0.0,7776
IFNGR1_sig_e2_g4,IFNGR1_sig_e2_g4,S7,16,13,0.0,7811
IFNGR1_sig_e3_g1,IFNGR1_sig_e3_g1,S1,16,15,0.0,8544
IFNGR1_sig_e3_g1,IFNGR1_sig_e3_g1,S2,5,12,0.0,8550
IFNGR1_sig_e3_g1,IFNGR1_sig_e3_g1,S3,8,14,0.0,8188
IFNGR1_sig_e3_g1,IFNGR1_sig_e3_g1,S4,14,13,0.0,6389
IFNGR1_sig_e3_g1,IFNGR1_sig_e3_g1,S5,6,15,0.0,8486
IFNGR1_sig_e3_g1,IFNGR1_sig_e3_g1,S6,11,13,0.0,7761
IFNGR1_sig_e3_g1,IFNGR1_sig_e3_g1,S7,11,13,0.0,8071
IFNGR1_sig_e3_g2,IFNGR1_sig_e3_g2,S1,13,15,0.0,8688
IFNGR1_sig_e3_g2,IFNGR1_sig_e3_g2,S2,14,12,0.0,7669
IFNGR1_sig_e3_g2,IFNGR1_sig_e3_g2,S3,4,14,0.0,8601
IFNGR1_sig_e3_g2,IFNGR1_sig_e3_g2,S4,9,13,0.0,6940
IFNGR1_sig_e3_g2,IFNGR1_sig_e3_g2,S5,9,15,0.0,8140
IFNGR1_sig_e3_g2,IFNGR1_sig_e3_g2,S6,11,13,0.0,7617
IFNGR1_sig_e3_g2,IFNGR1_sig_e3_g2,S7,7,13,0.0,8298
IFNGR1_sig_e3_g3,IFNGR1_sig_e3_g3,S1,12,15,0.0,8306
IFNGR1_sig_e3_g3,IFNGR1_sig_e3_g3,S2,18,12,0.0,7636
IFNGR1_sig_e3_g3,IFNGR1_sig_e3_g3,S3,17,14,0.0,7523
IFNGR1_sig_e3_g3,IFNGR1_sig_e3_g3,S4,15,13,0.0,6204
IFNGR1_sig_e3_g3,IFNGR1_sig_e3_g3,S5,18,15,0.0,7774
IFNGR1_sig_e3_g3,IFNGR1_sig_e3_g3,S6,10,13,0.0,7849
IFNGR1_sig_e3_g3,IFNGR1_sig_e3_g3,S7,10,13,0.0,8101
IFNGR1_sig_e3_g4,IFNGR1_sig_e3_g4,S1,6,15,0.0,8557
IFNGR1_sig_e3_g4,IFNGR1_sig_e3_g4,S2,10,12,0.0,7680
IFNGR1_sig_e3_g4,IFNGR1_sig_e3_g4,S3,5,14,0.0,8478
IFNGR1_sig_e3_g4,IFNGR1_sig_e3_g4,S4,4,13,0.0,8138
IFNGR1_sig_e3_g4,IFNGR1_sig_e3_g4,S5,5,15,0.0,8372
IFNGR1_sig_e3_g4,IFNGR1_sig_e3_g4,S6,5,13,0.0,8531
IFNGR1_sig_e3_g4,IFNGR1_sig_e3_g4,S7,6,13,0.0,8420
IFNGR1_sig_e3_g5,IFNGR1_sig_e3_g5,S1,6,15,0.0,8625
IFNGR1_sig_e3_g5,IFNGR1_sig_e3_g5,S2,9,12,0.0,8184
IFNGR1_sig_e3_g5,IFNGR1_sig_e3_g5,S3,12,14,0.0,7684
IFNGR1_sig_e3_g5,IFNGR1_sig_e3_g5,S4,7,13,0.0,7289
IFNGR1_sig_e3_g5,IFNGR1_sig_e3_g5,S5,12,15,0.0,7770
IFNGR1_sig_e3_g5,IFNGR1_sig_e3_g5,S6,10,13,0.0,7977
IFNGR1_sig_e3_g5,IFNGR1_sig_e3_g5,S7,6,13,0.0,8717
IFNGR1_sig_e3_g6,IFNGR1_sig_e3_g6,S1,1,15,0.0,9458
IFNGR1_sig_e3_g6,IFNGR1_sig_e3_g6,S3,1,14,0.0,10001
IFNGR1_sig_e3_g6,IFNGR1_sig_e3_g6,S5,1,15,0.0,9474
IFNGR1_sig_e3_g7,IFNGR1_sig_e3_g7,S1,10,15,0.0,8315
IFNGR1_sig_e3_g7,IFNGR1_sig_e3_g7,S2,15,12,0.0,7400
IFNGR1_sig_e3_g7,IFNGR1_sig_e3_g7,S3,16,14,0.0,7690
IFNGR1_sig_e3_g7,IFNGR1_sig_e3_g7,S4,16,13,0.0,6242
IFNGR1_sig_e3_g7,IFNGR1_sig_e3_g7,S5,12,15,0.0,7755
IFNGR1_sig_e3_g7,IFNGR1_sig_e3_g7,S6,8,13,0.0,7960
IFNGR1_sig_e3_g7,IFNGR1_sig_e3_g7,S7,8,13,0.0,8310
IFNGR1_sig_e4_g1,IFNGR1_sig_e4_g1,S1,13,15,0.0,8430
IFNGR1_sig_e4_g1,IFNGR1_sig_e4_g1,S2,10,12,0.0,7726
IFNGR1_sig_e4_g1,IFNGR1_sig_e4_g1,S3,9,14,0.0,8037
IFNGR1_sig_e4_g1,IFNGR1_sig_e4_g1,S4,11,13,0.0,7030
IFNGR1_sig_e4_g1,IFNGR1_sig_e4_g1,S5,2,15,0.0,9125
IFNGR1_sig_e4_g1,IFNGR1_sig_e4_g1,S6,15,13,0.0,7587
IFNGR1_sig_e4_g1,IFNGR1_sig_e4_g1,S7,5,13,0.0,8768
IFNGR1_sig_e4_g2,IFNGR1_sig_e4_g2,S1,10,15,0.0,8474
IFNGR1_sig_e4_g2,IFNGR1_sig_e4_g2,S2,9,12,0.0,8145
IFNGR1_sig_e4_g2,IFNGR1_sig_e4_g2,S3,14,14,0.0,7591
IFNGR1_sig_e4_g2,IFNGR1_sig_e4_g2,S4,8,13,0.0,7170
IFNGR1_sig_e4_g2,IFNGR1_sig_e4_g2,S5,7,15,0.0,8119
IFNGR1_sig_e4_g2,IFNGR1_sig_e4_g2,S6,13,13,0.0,7722
IFNGR1_sig_e4_g2,IFNGR1_sig_e4_g2,S7,8,13,0.0,8183
IFNGR1_sig_e4_g3,IFNGR1_sig_e4_g3,S1,16,15,0.0,8316
IFNGR1_sig_e4_g3,IFNGR1_sig_e4_g3,S2,19,12,0.0,7344
IFNGR1_sig_e4_g3,IFNGR1_sig_e4_g3,S3,13,14,0.0,7844
IFNGR1_sig_e4_g3,IFNGR1_sig_e4_g3,S4,7,13,0.0,7281
IFNGR1_sig_e4_g3,IFNGR1_sig_e4_g3,S5,15,15,0.0,7885
IFNGR1_sig_e4_g3,IFNGR1_sig_e4_g3,S6,20,13,0.0,7871
IFNGR1_sig_e4_g3,IFNGR1_sig_e4_g3,S7,12,13,0.0,7721
IFNGR1_sig_e4_g4,IFNGR1_sig_e4_g4,S1,13,15,0.0,8616
IFNGR1_sig_e4_g4,IFNGR1_sig_e4_g4,S2,10,12,0.0,8012
IFNGR1_sig_e4_g4,IFNGR1_sig_e4_g4,S3,15,14,0.0,7693
IFNGR1_sig_e4_g4,IFNGR1_sig_e4_g4,S4,15,13,0.0,6389
IFNGR1_sig_e4_g4,IFNGR1_sig_e4_g4,S5,15,15,0.0,7838
IFNGR1_sig_e4_g4,IFNGR1_sig_e4_g4,S6,17,13,0.0,7546
IFNGR1_sig_e4_g4,IFNGR1_sig_e4_g4,S7,10,13,0.0,7976
IFNGR1_sig_e4_g5,IFNGR1_sig_e4_g5,S1,9,15,0.0,8472
IFNGR1_sig_e4_g5,IFNGR1_sig_e4_g5,S2,12,12,0.0,7674
IFNGR1_sig_e4_g5,IFNGR1_sig_e4_g5,S3,11,14,0.0,7900
IFNGR1_sig_e4_g5,IFNGR1_sig_e4_g5,S4,10,13,0.0,6794
IFNGR1_sig_e4_g5,IFNGR1_sig_e4_g5,S5,9,15,0.0,8007
IFNGR1_sig_e4_g5,IFNGR1_sig_e4_g5,S6,16,13,0.0,7753
IFNGR1_sig_e4_g5,IFNGR1_sig_e4_g5,S7,5,13,0.0,8664
IFNGR1_sig_e4_g6,IFNGR1_sig_e4_g6,S1,20,15,0.0,8355
IFNGR1_sig_e4_g6,IFNGR1_sig_e4_g6,S2,33,12,0.0,7354
IFNGR1_sig_e4_g6,IFNGR1_sig_e4_g6,S3,21,14,0.0,7610
IFNGR1_sig_e4_g6,IFNGR1_sig_e4_g6,S4,19,13,0.0,6307
IFNGR1_sig_e4_g6,IFNGR1_sig_e4_g6,S5,13,15,0.0,8023
IFNGR1_sig_e4_g6,IFNGR1_sig_e4_g6,S6,39,13,0.0,7929
IFNGR1_sig_e4_g6,IFNGR1_sig_e4_g6,S7,14,13,0.0,7693
IFNGR1_sig_e4_g7,IFNGR1_sig_e4_g7,S1,6,15,0.0,8594
IFNGR1_sig_e4_g7,IFNGR1_sig_e4_g7,S2,9,12,0.0,7894
IFNGR1_sig_e4_g7,IFNGR1_sig_e4_g7,S3,6,14,0.0,8451
IFNGR1_sig_e4_g7,IFNGR1_sig_e4_g7,S4,16,13,0.0,6361
IFNGR1_sig_e4_g7,IFNGR1_sig_e4_g7,S5,7,15,0.0,8322
IFNGR1_sig_e4_g7,IFNGR1_sig_e4_g7,S6,6,13,0.0,8287
IFNGR1_sig_e4_g7,IFNGR1_sig_e4_g7,S7,3,13,0.0,9509
IFNGR1_sig_e4_g8,IFNGR1_sig_e4_g8,S1,8,15,0.0,8469
IFNGR1_sig_e4_g8,IFNGR1_sig_e4_g8,S2,7,12,0.0,8250
IFNGR1_sig_e4_g8,IFNGR1_sig_e4_g8,S3,7,14,0.0,8259
IFNGR1_sig_e4_g8,IFNGR1_sig_e4_g8,S4,12,13,0.0,6689
IFNGR1_sig_e4_g8,IFNGR1_sig_e4_g8,S5,8,15,0.0,8299
IFNGR1_sig_e4_g8,IFNGR1_sig_e4_g8,S6,8,13,0.0,7832
IFNGR1_sig_e4_g8,IFNGR1_sig_e4_g8,S7,4,13,0.0,9015
IFNGR1_sig_e4_g9,IFNGR1_sig_e4_g9,S1,8,15,0.0,8294
IFNGR1_sig_e4_g9,IFNGR1_sig_e4_g9,S2,6,12,0.0,8386
IFNGR1_sig_e4_g9,IFNGR1_sig_e4_g9,S3,5,14,0.0,8380
IFNGR1_sig_e4_g9,IFNGR1_sig_e4_g9,S4,4,13,0.0,8410
IFNGR1_sig_e4_g9,IFNGR1_sig_e4_g9,S5,2,15,0.0,8967
IFNGR1_sig_e4_g9,IFNGR1_sig_e4_g9,S6,6,13,0.0,8017
IFNGR1_sig_e4_g9,IFNGR1_sig_e4_g9,S7,2,13,0.0,9798
IFNGR1_sig_e5_g1,IFNGR1_sig_e5_g1,S1,4,15,0.0,8782
IFNGR1_sig_e5_g1,IFNGR1_sig_e5_g1,S2,7,12,0.0,8425
IFNGR1_sig_e5_g1,IFNGR1_sig_e5_g1,S3,7,14,0.0,8122
IFNGR1_sig_e5_g1,IFNGR1_sig_e5_g1,S4,15,13,0.0,6211
IFNGR1_sig_e5_g1,IFNGR1_sig_e5_g1,S5,10,15,0.0,8109
IFNGR1_sig_e5_g1,IFNGR1_sig_e5_g1,S6,7,13,0.0,8256
IFNGR1_sig_e5_g1,IFNGR1_sig_e5_g1,S7,6,13,0.0,8424
IFNGR1_sig_e5_g2,IFNGR1_sig_e5_g2,S1,7,15,0.0,8620
IFNGR1_sig_e5_g2,IFNGR1_sig_e5_g2,S2,10,12,0.0,7849
IFNGR1_sig_e5_g2,IFNGR1_sig_e5_g2,S3,9,14,0.0,7957
IFNGR1_sig_e5_g2,IFNGR1_sig_e5_g2,S4,9,13,0.0,7003
IFNGR1_sig_e5_g2,IFNGR1_sig_e5_g2,S5,3,15,0.0,8947
IFNGR1_sig_e5_g2,IFNGR1_sig_e5_g2,S6,7,13,0.0,7894
IFNGR1_sig_e5_g2,IFNGR1_sig_e5_g2,S7,7,13,0.0,8350
IFNGR1_sig_e5_g3,IFNGR1_sig_e5_g3,S1,15,15,0.0,8116
IFNGR1_sig_e5_g3,IFNGR1_sig_e5_g3,S2,13,12,0.0,7541
IFNGR1_sig_e5_g3,IFNGR1_sig_e5_g3,S3,13,14,0.0,7934
IFNGR1_sig_e5_g3,IFNGR1_sig_e5_g3,S4,13,13,0.0,6743
IFNGR1_sig_e5_g3,IFNGR1_sig_e5_g3,S5,10,15,0.0,8008
IFNGR1_sig_e5_g3,IFNGR1_sig_e5_g3,S6,16,13,0.0,7618
IFNGR1_sig_e5_g3,IFNGR1_sig_e5_g3,S7,15,13,0.0,7697
IFNGR1_sig_e6_g1,IFNGR1_sig_e6_g1,S1,9,15,0.0,8465
IFNGR1_sig_e6_g1,IFNGR1_sig_e6_g1,S2,5,12,0.0,8738
IFNGR1_sig_e6_g1,IFNGR1_sig_e6_g1,S3,12,14,0.0,7901
IFNGR1_sig_e6_g1,IFNGR1_sig_e6_g1,S4,14,13,0.0,6255
IFNGR1_sig_e6_g1,IFNGR1_sig_e6_g1,S5,9,15,0.0,7891
IFNGR1_sig_e6_g1,IFNGR1_sig_e6_g1,S6,7,13,0.0,8187
IFNGR1_sig_e6_g1,IFNGR1_sig_e6_g1,S7,10,13,0.0,7918
IFNGR1_sig_e6_g2,IFNGR1_sig_e6_g2,S1,5,15,0.0,8746
IFNGR1_sig_e6_g2,IFNGR1_sig_e6_g2,S2,7,12,0.0,8426
IFNGR1_sig_e6_g2,IFNGR1_sig_e6_g2,S3,6,14,0.0,8434
IFNGR1_sig_e6_g2,IFNGR1_sig_e6_g2,S4,19,13,0.0,5955
IFNGR1_sig_e6_g2,IFNGR1_sig_e6_g2,S5,12,15,0.0,8039
IFNGR1_sig_e6_g2,IFNGR1_sig_e6_g2,S6,14,13,0.0,7855
IFNGR1_sig_e6_g2,IFNGR1_sig_e6_g2,S7,16,13,0.0,7913
IFNGR1_sig_e6_g3,IFNGR1_sig_e6_g3,S1,11,15,0.0,8433
IFNGR1_sig_e6_g3,IFNGR1_sig_e6_g3,S2,7,12,0.0,8360
IFNGR1_sig_e6_g3,IFNGR1_sig_e6_g3,S3,8,14,0.0,8272
IFNGR1_sig_e6_g3,IFNGR1_sig_e6_g3,S4,6,13,0.0,7301
IFNGR1_sig_e6_g3,IFNGR1_sig_e6_g3,S5,5,15,0.0,8425
IFNGR1_sig_e6_g3,IFNGR1_sig_e6_g3,S6,8,13,0.0,8109
IFNGR1_sig_e6_g3,IFNGR1_sig_e6_g3,S7,5,13,0.0,8937
IFNGR1_sig_e6_g4,IFNGR1_sig_e6_g4,S1,11,15,0.0,8567
IFNGR1_sig_e6_g4,IFNGR1_sig_e6_g4,S2,8,12,0.0,7998
IFNGR1_sig_e6_g4,IFNGR1_sig_e6_g4,S3,8,14,0.0,8067
IFNGR1_sig_e6_g4,IFNGR1_sig_e6_g4,S4,9,13,0.0,7024
IFNGR1_sig_e6_g4,IFNGR1_sig_e6_g4,S5,7,15,0.0,8294
IFNGR1_sig_e6_g4,IFNGR1_sig_e6_g4,S6,7,13,0.0,7997
IFNGR1_sig_e6_g4,IFNGR1_sig_e6_g4,S7,5,13,0.0,8660
IFNGR1_sig_e6_g5,IFNGR1_sig_e6_g5,S1,11,15,0.0,8565
IFNGR1_sig_e6_g5,IFNGR1_sig_e6_g5,S2,11,12,0.0,7794
IFNGR1_sig_e6_g5,IFNGR1_sig_e6_g5,S3,7,14,0.0,8214
IFNGR1_sig_e6_g5,IFNGR1_sig_e6_g5,S4,10,13,0.0,7042
IFNGR1_sig_e6_g5,IFNGR1_sig_e6_g5,S5,7,15,0.0,8543
IFNGR1_sig_e6_g5,IFNGR1_sig_e6_g5,S6,7,13,0.0,7994
IFNGR1_sig_e6_g5,IFNGR1_sig_e6_g5,S7,11,13,0.0,7862
IFNGR1_sig_e7_g1,IFNGR1_sig_e7_g1,S1,9,15,0.0,8481
IFNGR1_sig_e7_g1,IFNGR1_sig_e7_g1,S2,9,12,0.0,8076
IFNGR1_sig_e7_g1,IFNGR1_sig_e7_g1,S3,10,14,0.0,7837
IFNGR1_sig_e7_g1,IFNGR1_sig_e7_g1,S4,14,13,0.0,6252
IFNGR1_sig_e7_g1,IFNGR1_sig_e7_g1,S5,11,15,0.0,8054
IFNGR1_sig_e7_g1,IFNGR1_sig_e7_g1,S6,11,13,0.0,7943
IFNGR1_sig_e7_g1,IFNGR1_sig_e7_g1,S7,10,13,0.0,8060
IFNGR1_sig_e7_g2,IFNGR1_sig_e7_g2,S1,6,15,0.0,8591
IFNGR1_sig_e7_g2,IFNGR1_sig_e7_g2,S2,11,12,0.0,7614
IFNGR1_sig_e7_g2,IFNGR1_sig_e7_g2,S3,4,14,0.0,8776
IFNGR1_sig_e7_g2,IFNGR1_sig_e7_g2,S4,7,13,0.0,7207
IFNGR1_sig_e7_g2,IFNGR1_sig_e7_g2,S5,2,15,0.0,9177
IFNGR1_sig_e7_g2,IFNGR1_sig_e7_g2,S6,4,13,0.0,8688
IFNGR1_sig_e7_g2,IFNGR1_sig_e7_g2,S7,9,13,0.0,8337
IFNGR1_sig_e7_g3,IFNGR1_sig_e7_g3,S1,7,15,0.0,8535
IFNGR1_sig_e7_g3,IFNGR1_sig_e7_g3,S2,1,12,0.0,10161
IFNGR1_sig_e7_g3,IFNGR1_sig_e7_g3,S3,4,14,0.0,8577
IFNGR1_sig_e7_g3,IFNGR1_sig_e7_g3,S4,5,13,0.0,7997
IFNGR1_sig_e7_g3,IFNGR1_sig_e7_g3,S6,2,13,0.0,9184
IFNGR1_sig_e7_g3,IFNGR1_sig_e7_g3,S7,5,13,0.0,8635
C3_sig_e1_g1,C3_sig_e1_g1,S1,3,15,0.0,8905
C3_sig_e1_g1,C3_sig_e1_g1,S2,1,12,0.0,10194
C3_sig_e1_g1,C3_sig_e1_g1,S3,10,14,0.0,7972
C3_sig_e1_g1,C3_sig_e1_g1,S4,5,13,0.0,7935
C3_sig_e1_g1,C3_sig_e1_g1,S5,2,15,0.0,9245
C3_sig_e1_g1,C3_sig_e1_g1,S6,4,13,0.0,8276
C3_sig_e1_g1,C3_sig_e1_g1,S7,8,13,0.0,8357
C3_sig_e1_g2,C3_sig_e1_g2,S1,18,15,0.0,8397
C3_sig_e1_g2,C3_sig_e1_g2,S2,17,12,0.0,7581
C3_sig_e1_g2,C3_sig_e1_g2,S3,15,14,0.0,7756
C3_sig_e1_g2,C3_sig_e1_g2,S4,11,13,0.0,6820
C3_sig_e1_g2,C3_sig_e1_g2,S5,15,15,0.0,8140
C3_sig_e1_g2,C3_sig_e1_g2,S6,19,13,0.0,7921
C3_sig_e1_g2,C3_sig_e1_g2,S7,19,13,0.0,7662
C3_sig_e1_g4,C3_sig_e1_g4,S1,8,15,0.0,8255
C3_sig_e1_g4,C3_sig_e1_g4,S2,7,12,0.0,8113
C3_sig_e1_g4,C3_sig_e1_g4,S3,7,14,0.0,8110
C3_sig_e1_g4,C3_sig_e1_g4,S4,9,13,0.0,6653
C3_sig_e1_g4,C3_sig_e1_g4,S5,7,15,0.0,8296
C3_sig_e1_g4,C3_sig_e1_g4,S6,8,13,0.0,7901
C3_sig_e1_g4,C3_sig_e1_g4,S7,4,13,0.0,8925
C3_sig_e1_g5,C3_sig_e1_g5,S1,6,15,0.0,8716
C3_sig_e1_g5,C3_sig_e1_g5,S2,7,12,0.0,8196
C3_sig_e1_g5,C3_sig_e1_g5,S3,6,14,0.0,8262
C3_sig_e1_g5,C3_sig_e1_g5,S4,13,13,0.0,6507
C3_sig_e1_g5,C3_sig_e1_g5,S5,7,15,0.0,8399
C3_sig_e1_g5,C3_sig_e1_g5,S6,5,13,0.0,8413
C3_sig_e1_g5,C3_sig_e1_g5,S7,8,13,0.0,8243
C3_sig_e2_g1,C3_sig_e2_g1,S1,7,15,0.0,8482
C3_sig_e2_g1,C3_sig_e2_g1,S2,15,12,0.0,7584
C3_sig_e2_g1,C3_sig_e2_g1,S3,15,14,0.0,7589
C3_sig_e2_g1,C3_sig_e2_g1,S4,12,13,0.0,6662
C3_sig_e2_g1,C3_sig_e2_g1,S5,2,15,0.0,9265
C3_sig_e2_g1,C3_sig_e2_g1,S6,14,13,0.0,7643
C3_sig_e2_g1,C3_sig_e2_g1,S7,7,13,0.0,8366
C3_sig_e2_g2,C3_sig_e2_g2,S1,9,15,0.0,8398
C3_sig_e2_g2,C3_sig_e2_g2,S2,3,12,0.0,9504
C3_sig_e2_g2,C3_sig_e2_g2,S3,10,14,0.0,8052
C3_sig_e2_g2,C3_sig_e2_g2,S4,8,13,0.0,7183
C3_sig_e2_g2,C3_sig_e2_g2,S5,7,15,0.0,8288
C3_sig_e2_g2,C3_sig_e2_g2,S6,5,13,0.0,8266
C3_sig_e2_g2,C3_sig_e2_g2,S7,8,13,0.0,8479
C3_sig_e2_g3,C3_sig_e2_g3,S1,6,15,0.0,8500
C3_sig_e2_g3,C3_sig_e2_g3,S2,7,12,0.0,8246
C3_sig_e2_g3,C3_sig_e2_g3,S3,10,14,0.0,7953
C3_sig_e2_g3,C3_sig_e2_g3,S4,11,13,0.0,6556
C3_sig_e2_g3,C3_sig_e2_g3,S5,8,15,0.0,8069
C3_sig_e2_g3,C3_sig_e2_g3,S6,9,13,0.0,7964
C3_sig_e2_g3,C3_sig_e2_g3,S7,7,13,0.0,8499
C3_sig_e2_g4,C3_sig_e2_g4,S1,11,15,0.0,8412
C3_sig_e2_g4,C3_sig_e2_g4,S2,11,12,0.0,7768
C3_sig_e2_g4,C3_sig_e2_g4,S3,15,14,0.0,7871
C3_sig_e2_g4,C3_sig_e2_g4,S4,13,13,0.0,6717
C3_sig_e2_g4,C3_sig_e2_g4,S5,22,15,0.0,8052
C3_sig_e2_g4,C3_sig_e2_g4,S6,10,13,0.0,7765
C3_sig_e2_g4,C3_sig_e2_g4,S7,11,13,0.0,7840
C3_sig_e2_g5,C3_sig_e2_g5,S1,18,15,0.0,8473
C3_sig_e2_g5,C3_sig_e2_g5,S2,16,12,0.0,7626
C3_sig_e2_g5,C3_sig_e2_g5,S3,13,14,0.0,7861
C3_sig_e2_g5,C3_sig_e2_g5,S4,7,13,0.0,7152
C3_sig_e2_g5,C3_sig_e2_g5,S5,12,15,0.0,7940
C3_sig_e2_g5,C3_sig_e2_g5,S6,10,13,0.0,7802
C3_sig_e2_g5,C3_sig_e2_g5,S7,14,13,0.0,7740
C3_sig_e2_g6,C3_sig_e2_g6,S1,15,15,0.0,8395
C3_sig_e2_g6,C3_sig_e2_g6,S2,6,12,0.0,8297
C3_sig_e2_g6,C3_sig_e2_g6,S3,12,14,0.0,7881
C3_sig_e2_g6,C3_sig_e2_g6,S4,22,13,0.0,6611
C3_sig_e2_g6,C3_sig_e2_g6,S5,8,15,0.0,8104
C3_sig_e2_g6,C3_sig_e2_g6,S6,11,13,0.0,7771
C3_sig_e2_g6,C3_sig_e2_g6,S7,20,13,0.0,7617
C3_sig_e2_g7,C3_sig_e2_g7,S1,16,15,0.0,8307
C3_sig_e2_g7,C3_sig_e2_g7,S2,15,12,0.0,7547
C3_sig_e2_g7,C3_sig_e2_g7,S3,20,14,0.0,7564
C3_sig_e2_g7,C3_sig_e2_g7,S4,11,13,0.0,6874
C3_sig_e2_g7,C3_sig_e2_g7,S5,14,15,0.0,8187
C3_sig_e2_g7,C3_sig_e2_g7,S6,12,13,0.0,7884
C3_sig_e2_g7,C3_sig_e2_g7,S7,12,13,0.0,7851
C3_sig_e2_g8,C3_sig_e2_g8,S1,2,15,0.0,9379
C3_sig_e2_g8,C3_sig_e2_g8,S2,3,12,0.0,8966
C3_sig_e2_g8,C3_sig_e2_g8,S3,6,14,0.0,8456
C3_sig_e2_g8,C3_sig_e2_g8,S4,2,13,0.0,9324
C3_sig_e2_g8,C3_sig_e2_g8,S5,7,15,0.0,8264
C3_sig_e2_g8,C3_sig_e2_g8,S6,7,13,0.0,8125
C3_sig_e2_g8,C3_sig_e2_g8,S7,2,13,0.0,9283
C3_sig_e2_g10,C3_sig_e2_g10,S1,7,15,0.0,8601
C3_sig_e2_g10,C3_sig_e2_g10,S2,6,12,0.0,8712
C3_sig_e2_g10,C3_sig_e2_g10,S3,6,14,0.0,8227
C3_sig_e2_g10,C3_sig_e2_g10,S4,8,13,0.0,7015
C3_sig_e2_g10,C3_sig_e2_g10,S5,10,15,0.0,7858
C3_sig_e2_g10,C3_sig_e2_g10,S6,7,13,0.0,8057
C3_sig_e2_g10,C3_sig_e2_g10,S7,4,13,0.0,8860
C3_sig_e2_g11,C3_sig_e2_g11,S1,3,15,0.0,9085
C3_sig_e2_g11,C3_sig_e2_g11,S2,4,12,0.0,9297
C3_sig_e2_g11,C3_sig_e2_g11,S3,4,14,0.0,8685
C3_sig_e2_g11,C3_sig_e2_g11,S4,4,13,0.0,8328
C3_sig_e2_g11,C3_sig_e2_g11,S5,3,15,0.0,9049
C3_sig_e2_g11,C3_sig_e2_g11,S6,6,13,0.0,8269
C3_sig_e2_g11,C3_sig_e2_g11,S7,4,13,0.0,9074
C3_sig_e2_g12,C3_sig_e2_g12,S1,11,15,0.0,8501
C3_sig_e2_g12,C3_sig_e2_g12,S2,5,12,0.0,8559
C3_sig_e2_g12,C3_sig_e2_g12,S3,4,14,0.0,8751
C3_sig_e2_g12,C3_sig_e2_g12,S4,6,13,0.0,7458
C3_sig_e2_g12,C3_sig_e2_g12,S5,3,15,0.0,8938
